match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_wonContest,stat_interceptionWon,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceMissed,stat_hitWoodwork,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,player_sofascoreId,player_firstName,player_lastName,stat_crossNotClaimed,stat_penaltyFaced,stat_totalOffside,stat_penaltyConceded
12117244,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190.0,2554,M,581060,EUR,732844800,G,1,1,False,25.0,15.0,14.0,4.0,0.0,15.0,19.0,6.0,6.0,1.0,3.0,3.0,1.0,1.0,90.0,31.0,7.0,10.0,0.00011347,0,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117244,home,Internacional,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175.0,903,M,995071,EUR,986342400,D,15,15,False,56.0,48.0,6.0,2.0,0.0,27.0,31.0,28.0,8.0,,,,,,90.0,86.0,7.7,14.0,0.0137256,0,,21.0,3.0,1.0,3.0,4.0,11.0,1.0,1.0,5.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12117244,home,Internacional,Clayton Sampaio,clayton,C. Sampaio,D,20,187.0,354,M,1394242,EUR,954806400,D,20,20,False,68.0,64.0,10.0,6.0,0.0,50.0,51.0,17.0,4.0,,,,,,90.0,76.0,6.8,4.0,0.010103,0,,14.0,,2.0,2.0,5.0,3.0,,,5.0,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
12117244,home,Internacional,Vitão,vitao,Vitão,D,44,185.0,3503,M,876625,EUR,949449600,D,44,44,False,76.0,69.0,11.0,10.0,0.0,53.0,56.0,20.0,3.0,,,,,,90.0,83.0,7.2,7.0,0.0104422,0,,16.0,,,2.0,1.0,4.0,,1.0,3.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12117244,home,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169.0,2144,M,989200,EUR,969753600,D,26,26,False,52.0,43.0,2.0,,0.0,25.0,28.0,26.0,7.0,,,,,,90.0,82.0,6.5,22.0,0.110809,1,,18.0,2.0,,3.0,11.0,8.0,2.0,2.0,1.0,,4.0,3.0,3.0,1.0,6.0,,,2.0,2.0,1.0,0.0352,,,,,,,,,,,,,,,,,
12117244,home,Internacional,Fernando,fernando-reges,Fernando,M,,183.0,1104,M,41837,EUR,554169600,M,5,5,False,43.0,39.0,3.0,2.0,0.0,22.0,23.0,20.0,1.0,,,,,,71.0,53.0,6.6,6.0,0.107844,1,,17.0,,2.0,3.0,5.0,4.0,1.0,2.0,4.0,,,,,1.0,,,,1.0,,1.0,0.1387,1.0,1.0,2.0,,,,,,,,,,,,,,
12117244,home,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179.0,1392,M,358550,EUR,859075200,M,29,29,False,36.0,31.0,2.0,1.0,1.0,10.0,12.0,24.0,2.0,,,,,,63.0,40.0,6.9,6.0,0.0254069,1,,21.0,,,1.0,3.0,1.0,1.0,,1.0,,,,1.0,,2.0,,,,,,0.1255,,,1.0,1.0,1.0,,,,,,,,,,,,
12117244,home,Internacional,Gabriel Carvalho,gabriel-teixeira,G. Carvalho,M,20,168.0,1272,M,1485218,EUR,1187308800,M,34,34,False,25.0,22.0,,,0.0,6.0,7.0,21.0,3.0,,,,,,63.0,41.0,7.0,9.0,0.0791519,2,,17.0,3.0,1.0,,9.0,3.0,3.0,3.0,,,2.0,2.0,,,2.0,,1.0,1.0,1.0,,0.0735,,,1.0,1.0,,1.0,2.0,0.0564,,,,,,,,,
12117244,home,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177.0,6630,M,124997,EUR,674092800,M,10,10,False,38.0,30.0,2.0,2.0,1.0,5.0,5.0,35.0,5.0,,,,,,90.0,54.0,8.4,15.0,0.598293,1,,26.0,2.0,1.0,,7.0,4.0,2.0,1.0,,,2.0,1.0,4.0,1.0,2.0,,1.0,,2.0,,0.7884,,,3.0,2.0,,1.0,1.0,0.922,True,1.0,,,,,,,
12117244,home,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175.0,1823,M,985766,EUR,922752000,M,21,21,False,21.0,19.0,,,0.0,6.0,7.0,15.0,3.0,,,,,,89.0,41.0,7.7,12.0,0.0244272,3,,13.0,1.0,,1.0,9.0,6.0,2.0,6.0,,,2.0,,4.0,1.0,2.0,,2.0,,1.0,,1.2091,1.0,,,,1.0,,2.0,1.6844,,2.0,,,,,,,
12117244,home,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177.0,9801,M,106456,EUR,626140800,F,13,13,False,12.0,9.0,1.0,1.0,0.0,3.0,3.0,9.0,1.0,,,,,,72.0,18.0,6.3,7.0,0.0107073,0,,6.0,,6.0,1.0,8.0,1.0,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,ennervalencia,,,,,,
12117244,home,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175.0,1114,M,845433,EUR,859680000,F,17,17,True,14.0,13.0,1.0,,0.0,7.0,7.0,7.0,2.0,,,,,,27.0,19.0,6.7,2.0,0.0171464,0,,6.0,,,,3.0,1.0,1.0,1.0,,,,,1.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12117244,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180.0,899,M,345113,EUR,624931200,M,8,8,True,8.0,6.0,,,0.0,3.0,4.0,5.0,2.0,,,,,,27.0,13.0,6.6,3.0,0.0022318,1,,3.0,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,0.0232,,,,,1.0,,,,,,,,,,,,
12117244,home,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182.0,491,M,989384,EUR,951868800,M,40,40,True,13.0,11.0,2.0,2.0,0.0,9.0,10.0,3.0,2.0,,,,,,19.0,15.0,6.7,2.0,0.00309616,0,,2.0,,,2.0,1.0,3.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117244,home,Internacional,Lucas Alario,lucas-alario,L. Alario,F,27,184.0,1109,M,249893,EUR,718502400,F,31,31,True,14.0,6.0,,,0.0,3.0,3.0,11.0,2.0,,,,,,18.0,21.0,6.7,10.0,0.00242806,0,,3.0,,1.0,2.0,3.0,3.0,,1.0,2.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12117244,home,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179.0,743,M,1485220,EUR,1118016000,M,47,47,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
