match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,captain,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_punches,stat_errorLeadToAShot,stat_bigChanceMissed
12421134,home,KRC Genk,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,False,27.0,23.0,10.0,6.0,0.0,22.0,23.0,1.0,4.0,1.0,7.0,4.0,5.0,1.0,90.0,39.0,7.8,4.0,0.00054097,0,0.5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421134,home,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172,3909,M,1134470,EUR,1009756800,D,77,77,False,36.0,36.0,1.0,1.0,0.0,20.0,20.0,16.0,17.0,4.0,3.0,,,,90.0,66.0,7.9,7.0,0.0869592,2,,z.elouahdi,1.0,3.0,1.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0815,0.0242,2.0,,,,,,,,,,,,
12421134,home,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,70.0,68.0,5.0,4.0,0.0,46.0,47.0,22.0,23.0,12.0,6.0,,,,90.0,87.0,7.5,2.0,0.00528789,0,,,,1.0,,1.0,2.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
12421134,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,False,74.0,71.0,4.0,2.0,0.0,54.0,54.0,17.0,20.0,8.0,,,,,90.0,84.0,6.9,3.0,0.00673202,0,,,,4.0,,4.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12421134,home,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,False,49.0,42.0,2.0,1.0,0.0,24.0,25.0,19.0,27.0,6.0,8.0,,,,90.0,78.0,7.5,12.0,0.1554,1,,joriskayembe23,3.0,2.0,2.0,6.0,5.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,0.0414,,2.0,1.0,1.0,2.0,1.0,,,,,,,,
12421134,home,KRC Genk,Nikolas Sattlberger,,,sattlberger-nikolas,N. Sattlberger,M,24,191,235,M,1086072,EUR,1074384000,M,24,24,False,34.0,27.0,1.0,,0.0,12.0,12.0,15.0,22.0,6.0,2.0,,,,84.0,49.0,7.0,9.0,0.0327601,1,,,,2.0,1.0,5.0,3.0,1.0,1.0,,,1.0,,,,2.0,1.0,,,0.0189,,2.0,,,1.0,2.0,,,,,,,,
12421134,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,71.0,62.0,7.0,6.0,1.0,30.0,34.0,32.0,38.0,7.0,6.0,,,,90.0,94.0,8.1,10.0,0.0967463,1,,,1.0,2.0,2.0,3.0,6.0,,,,,,,,,3.0,2.0,,1.0,0.0637,,1.0,,1.0,3.0,1.0,True,1.0,,,,,,
12421134,home,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,M,23,23,False,58.0,46.0,5.0,5.0,0.0,12.0,13.0,34.0,48.0,1.0,3.0,,,,89.0,66.0,7.8,17.0,0.181741,1,,,3.0,,,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,0.1439,0.8887,3.0,,,,,,,1.0,,,,,
12421134,home,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,20,20,False,28.0,22.0,4.0,2.0,0.0,13.0,15.0,9.0,20.0,1.0,2.0,,,,74.0,60.0,6.9,24.0,0.00992927,2,,,7.0,,,8.0,7.0,,6.0,3.0,2.0,2.0,,,,,,3.0,5.0,0.1638,,1.0,,,,1.0,,1.0,,,,,,
12421134,home,KRC Genk,Christopher Baah,Christopher Baah,,christopher-baah,C. Baah,M,22,172,2650,M,1477662,EUR,1102982400,M,7,7,False,40.0,31.0,1.0,1.0,0.0,9.0,11.0,22.0,32.0,,8.0,,,,85.0,56.0,7.1,17.0,0.0440864,3,,,3.0,,,6.0,4.0,,3.0,6.0,4.0,2.0,,,,,,,,0.0913,,2.0,,1.0,,1.0,,,,,,,,
12421134,home,KRC Genk,Tolu Arokodare,,,tolu-arokodare,T. Arokodare,F,14,196,5773,M,987734,EUR,974937600,F,99,99,False,9.0,8.0,,,0.0,2.0,3.0,6.0,6.0,2.0,2.0,,,,85.0,22.0,7.8,4.0,0.126249,4,,,,2.0,2.0,3.0,4.0,,,2.0,1.0,1.0,2.0,,1.0,,,2.0,1.0,0.619,0.9021,,,1.0,,,,,1.0,1.0,,,,
12421134,home,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,True,10.0,9.0,,,1.0,5.0,5.0,5.0,6.0,,1.0,,,,16.0,15.0,7.3,1.0,0.41037,1,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,0.092,0.163,1.0,1.0,,,,,,,,1.0,,,
12421134,home,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190,620,M,1396027,EUR,1073260800,M,21,21,True,7.0,5.0,2.0,,0.0,3.0,4.0,2.0,3.0,,2.0,,,,11.0,11.0,6.4,3.0,0.00098212,0,,,,1.0,,3.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
12421134,home,KRC Genk,Noah Adedeji-Sternberg,Noah Adedeji-Sternberg,,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182,619,M,1512197,EUR,1119139200,F,32,32,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,10.0,4.0,7.6,,0.0473607,1,,,,,,,,,,,,,1.0,,,,,,,0.8918,0.9875,1.0,,,,,,,1.0,,,,,
12421134,home,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,9,9,True,2.0,,,,0.0,,,,2.0,,,,,,10.0,3.0,6.7,2.0,,1,,,,1.0,,1.0,,,,,,,1.0,,,,,,,0.041,0.1931,,,,,,,,,,,,,
12421134,home,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174,386,M,985162,EUR,964396800,F,14,14,True,3.0,2.0,,,0.0,2.0,3.0,,,,1.0,,,,1.0,3.0,,1.0,4.207e-05,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12421134,home,KRC Genk,Lucca Brughmans,Lucca Kiaba Mounganga,,lucca-kiaba-mounganga,L. Brughmans,G,28,197,393,M,1529975,EUR,1214524800,G,51,51,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421134,home,KRC Genk,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199,4402,M,1149148,EUR,1122768000,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421134,home,KRC Genk,Carlos Cuesta,,,carlos-cuesta,C. Cuesta,D,46,179,4440,M,839095,EUR,920937600,D,46,46,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421134,home,KRC Genk,Ken Nkuba,,,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421134,away,RC Sporting Charleroi,Martin Delavallée,,,martin-delavalee,M. Delavallée,G,55,185,123,M,1141106,EUR,1079568000,G,55,55,False,28.0,14.0,22.0,8.0,0.0,9.0,13.0,5.0,15.0,3.0,8.0,2.0,4.0,,90.0,38.0,6.8,15.0,0.00165707,0,0.1587,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12421134,away,RC Sporting Charleroi,Jeremy Petris,,,jeremy-petris,J. Petris,D,29,183,120,M,910937,EUR,885945600,D,98,98,False,23.0,17.0,4.0,3.0,0.0,7.0,10.0,10.0,14.0,2.0,7.0,,,,90.0,55.0,6.6,18.0,0.0256897,1,,,1.0,,,6.0,5.0,,1.0,1.0,,,1.0,,,2.0,2.0,2.0,3.0,0.0412,0.197,,,,3.0,4.0,,,,,,,,
12421134,away,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186,1246,M,965265,EUR,947376000,D,4,4,False,27.0,25.0,2.0,2.0,0.0,20.0,21.0,5.0,6.0,9.0,2.0,,,,90.0,40.0,6.0,2.0,0.00145527,0,,,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
12421134,away,RC Sporting Charleroi,Stelios Andreou,,,andreou-stelios,S. Andreou,D,5,187,339,M,994282,EUR,1027468800,D,21,21,False,22.0,21.0,,,0.0,19.0,19.0,2.0,3.0,9.0,3.0,,,,90.0,36.0,6.8,2.0,0.00098004,0,,,,1.0,2.0,1.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
12421134,away,RC Sporting Charleroi,Vetle Winger Dragsnes,,,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187,53,M,548640,EUR,760492800,D,15,15,False,25.0,24.0,2.0,1.0,0.0,14.0,14.0,12.0,17.0,7.0,1.0,,,,85.0,50.0,6.8,6.0,0.0964973,0,,,6.0,,,2.0,3.0,2.0,,,,,,,,3.0,2.0,1.0,,,,3.0,2.0,,,,,,,,,,,
12421134,away,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170,2454,M,1094538,EUR,1059177600,M,22,22,False,39.0,32.0,4.0,4.0,0.0,13.0,17.0,20.0,24.0,3.0,5.0,,,,85.0,58.0,7.5,11.0,0.193534,1,,,2.0,,,6.0,6.0,3.0,,,,1.0,,,,5.0,2.0,3.0,1.0,0.1283,,4.0,1.0,,1.0,3.0,,,,,,,,
12421134,away,RC Sporting Charleroi,Adem Zorgane,,,adem-zorgane,A. Zorgane,M,8,184,6525,M,1000472,EUR,947116800,M,6,6,False,75.0,66.0,9.0,5.0,0.0,32.0,32.0,35.0,45.0,2.0,10.0,,,,90.0,92.0,6.8,11.0,0.230852,2,,AdemZorgane,2.0,,,5.0,5.0,4.0,,2.0,1.0,1.0,,,1.0,4.0,2.0,,,0.1046,,,1.0,1.0,1.0,,True,,,,,,,
12421134,away,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170,106,M,834261,EUR,873849600,M,17,17,False,20.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,19.0,1.0,2.0,,,,85.0,36.0,7.0,13.0,0.898122,1,,,2.0,4.0,1.0,7.0,4.0,,2.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,0.1097,0.0788,2.0,,,1.0,1.0,,,,,1.0,,,
12421134,away,RC Sporting Charleroi,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186,544,M,845344,EUR,929404800,M,18,18,False,32.0,21.0,1.0,1.0,0.0,8.0,12.0,13.0,21.0,5.0,2.0,,,,90.0,48.0,6.4,16.0,0.00893748,1,,,1.0,1.0,4.0,3.0,4.0,,1.0,,,,,,,,,3.0,,0.1259,,1.0,,1.0,,1.0,,,,,,,1.0,
12421134,away,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169,1096,M,1030459,EUR,982800000,M,8,8,False,23.0,18.0,1.0,1.0,0.0,8.0,10.0,10.0,14.0,,5.0,,,,85.0,46.0,7.0,14.0,0.00894061,3,,,1.0,,1.0,5.0,6.0,,3.0,6.0,4.0,1.0,2.0,,,1.0,1.0,3.0,,0.2233,0.1893,1.0,,,,,,,,,,,,
12421134,away,RC Sporting Charleroi,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188,1224,M,1029748,EUR,999907200,F,19,19,False,17.0,14.0,,,0.0,6.0,6.0,8.0,12.0,1.0,1.0,,,,74.0,31.0,7.0,6.0,0.00766668,4,,,1.0,1.0,5.0,1.0,8.0,,,,,2.0,2.0,,,3.0,1.0,2.0,,0.4497,0.0604,,,,,,,,,,,,,1.0
12421134,away,RC Sporting Charleroi,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,98,182,6574,M,920458,EUR,912643200,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,16.0,5.0,6.4,1.0,0.00068769,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
12421134,away,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178,111,M,990726,EUR,951350400,D,24,24,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,,,,10.0,3.0,6.2,1.0,0.0003214,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421134,away,RC Sporting Charleroi,Alexis Flips,,,flips-alexis,A. Flips,M,70,173,227,M,879672,EUR,948153600,M,70,70,True,6.0,2.0,1.0,,0.0,2.0,2.0,,4.0,,1.0,,,,10.0,8.0,6.6,4.0,3.029e-05,0,,,,,2.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421134,away,RC Sporting Charleroi,Isaac Mbenza,,,isaac-mbenza,I. Mbenza,F,7,188,141,M,789000,EUR,826243200,F,7,7,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,10.0,4.0,6.4,1.0,0.00110196,0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
