match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_totalClearance,stat_outfielderBlock,stat_aerialLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,player_firstName,player_lastName,stat_totalOffside,stat_bigChanceCreated,stat_hitWoodwork
10389720,home,Paris Saint-Germain,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,,96368,EUR,730944000,D,14,14,True,13.0,13.0,,,7.0,7.0,6.0,1.0,,,,14.0,14.0,6.4,,0.0,0.0,0.0030297,0,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10389720,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,True,7.0,7.0,,,1.0,1.0,6.0,2.0,,,,14.0,13.0,6.8,1.0,0.0,0.0,0.0384376,0,,,6.0,,,,1.0,3.0,3.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10389720,home,Paris Saint-Germain,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,,1113488,EUR,1081555200,M,35,35,True,4.0,4.0,,,2.0,2.0,2.0,,,,,1.0,5.0,,,0.0854,0.0,0.00393807,1,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10389720,home,Paris Saint-Germain,Sergio Rico,sergio-rico,S. Rico,G,1,195,718,M,,211064,EUR,746841600,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389720,home,Paris Saint-Germain,Alexandre Letellier,alexandre-letellier,A. Letellier,G,,193,328,M,,126879,EUR,660873600,G,90,90,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389720,home,Paris Saint-Germain,Timothee Pembele,timothee-pembele,T. Pembele,D,32,182,700,M,,1824137,EUR,1031529600,D,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389720,home,Paris Saint-Germain,Ilyes Housni,ilyes-housni,I. Housni,F,,172,1907,M,,1154632,EUR,1116028800,F,37,37,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ilyes Housni,,,,
10389720,away,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,,96542,EUR,731203200,G,30,30,False,31.0,26.0,9.0,5.0,24.0,27.0,4.0,4.0,,2.0,3.0,90.0,40.0,6.4,6.0,0.0,0.0,0.00016843,0,-0.8181,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10389720,away,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177,196,M,,1048366,EUR,973900800,D,26,26,False,27.0,23.0,2.0,1.0,15.0,16.0,11.0,9.0,,,,62.0,34.0,6.5,5.0,0.0,0.0,0.00671219,0,,,8.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
10389720,away,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,,991479,EUR,991094400,D,4,4,False,36.0,32.0,3.0,1.0,25.0,26.0,10.0,4.0,,,,90.0,48.0,7.0,6.0,0.1911,0.1493,0.00149055,1,,,7.0,,,,2.0,2.0,,,,1.0,,1.0,2.0,1.0,1.0,,,,,4.0,1.0,2.0,,,,,,,,,
10389720,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,,798124,EUR,858470400,D,2,2,False,42.0,37.0,5.0,4.0,32.0,34.0,8.0,1.0,,,,90.0,51.0,6.3,8.0,0.0,0.0,0.00501778,0,,,5.0,,,1.0,4.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,2.0,,,,,
10389720,away,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,,985262,EUR,973814400,D,23,23,False,35.0,31.0,,,18.0,20.0,17.0,2.0,,,,71.0,48.0,6.4,9.0,0.0,0.0,0.0074738,0,,,13.0,2.0,,,1.0,,,,,,,,,,2.0,,,1.0,,2.0,1.0,,,,1.0,,,,,,
10389720,away,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,,190883,EUR,806284800,M,8,8,False,58.0,51.0,7.0,6.0,21.0,22.0,41.0,9.0,,,,90.0,79.0,8.1,14.0,0.268,0.7644,0.0638657,4,,,31.0,5.0,1.0,1.0,3.0,5.0,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,3.0,,,,,,
10389720,away,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,,788977,EUR,826588800,M,17,17,False,39.0,37.0,1.0,1.0,21.0,22.0,19.0,8.0,,,,90.0,58.0,7.2,5.0,0.0,0.0,0.00965441,0,,,16.0,2.0,,,6.0,6.0,,,,,,5.0,6.0,4.0,,,2.0,,,1.0,1.0,,,,3.0,1.0,,,,,
10389720,away,Toulouse,Brecht Dejaegere,brecht-dejaegere,B. Dejaegere,M,19,174,153,M,,122859,EUR,675475200,M,10,10,False,30.0,26.0,2.0,1.0,16.0,19.0,11.0,5.0,,,,81.0,37.0,6.5,5.0,0.044,0.0,0.0280891,1,,,10.0,,,,4.0,1.0,1.0,1.0,,,,,,,1.0,,3.0,1.0,True,,1.0,1.0,,1.0,,,,,,,
10389720,away,Toulouse,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,zakariaaboukhlal,856737,EUR,950832000,F,6,6,False,22.0,16.0,2.0,,11.0,14.0,8.0,4.0,,,,81.0,43.0,6.8,11.0,0.032,0.0,0.0156309,1,,,5.0,,,,7.0,10.0,3.0,1.0,,,,1.0,3.0,2.0,,6.0,3.0,,,2.0,,,,1.0,1.0,1.0,,,3.0,,
10389720,away,Toulouse,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,45,180,644,M,,489180,EUR,815788800,F,7,7,False,9.0,5.0,,,3.0,5.0,4.0,1.0,,,,62.0,13.0,6.2,8.0,0.0,0.0,0.00048232,0,,,2.0,,,,7.0,,,,,,,,,,1.0,,2.0,,,,,2.0,,,,3.0,,,,,
10389720,away,Toulouse,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17753,M,fareschaibi28,1192318,EUR,1038441600,F,28,28,False,26.0,17.0,4.0,1.0,5.0,10.0,18.0,5.0,,,,90.0,39.0,6.3,18.0,0.0521,0.0,0.00783257,2,,,12.0,2.0,,2.0,7.0,2.0,1.0,,2.0,,,1.0,,,6.0,,1.0,,,1.0,,1.0,,,4.0,,,,,,
10389720,away,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,,226958,EUR,793152000,D,3,3,True,17.0,16.0,1.0,1.0,9.0,9.0,8.0,2.0,,,,28.0,22.0,6.9,1.0,0.0922,0.0,0.00259102,1,,,7.0,,,,,3.0,2.0,2.0,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,
10389720,away,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,,905381,EUR,965260800,F,27,27,True,5.0,4.0,,,1.0,1.0,5.0,,,,,28.0,9.0,6.7,3.0,0.0997,0.0677,0.00471524,1,,,3.0,1.0,,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,,
10389720,away,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178,3981,M,,818986,EUR,871084800,D,15,15,True,9.0,8.0,,,2.0,2.0,8.0,3.0,,,,19.0,10.0,6.6,2.0,0.0,0.0,0.00180084,0,,,6.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
10389720,away,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184,461,M,,794412,EUR,813110400,M,13,13,True,10.0,9.0,2.0,2.0,2.0,2.0,8.0,3.0,,,,9.0,12.0,6.6,1.0,0.0,0.0,0.00964148,0,,,7.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
10389720,away,Toulouse,Veljko Birmančević,veljko-birmancevic,V. Birmančević,F,20,177,1581,M,,831510,EUR,889056000,M,19,19,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,9.0,10.0,6.7,3.0,0.0643,0.0,0.0893976,1,,,2.0,,,,3.0,2.0,1.0,,1.0,,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,
10389720,away,Toulouse,Kjetil Haug,kjetil-haug,K. Haug,G,16,187,94,M,,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389720,away,Toulouse,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,,911853,EUR,986083200,D,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389720,away,Toulouse,Theocharis Tsingaras,theocharis-tsingaras,T. Tsingaras,M,5,173,213,M,,947158,EUR,966729600,M,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Theocharis,Tsingaras,,,
10389720,away,Toulouse,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3346,M,,352838,EUR,817689600,F,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
