match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_accurateCross,stat_shotOffTarget,stat_wonTackle,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
11407363,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,11.0,10.0,,,2.0,2.0,8.0,10.0,1.0,1.0,,,,64.0,23.0,6.7,7.0,0.0632,0.0653,0.0118066,1,,,,1.0,1.0,1.0,5.0,2.0,,,,,2.0,1.0,1.0,,,,,,,3.0,,1.0,1.0,1.0,duvanzapata91,,,,
11407363,home,Torino,Demba Seck,demba-seck,D. Seck,M,19,190,1111,M,1012248,EUR,981763200,F,23,23,True,8.0,7.0,,,3.0,4.0,4.0,4.0,,3.0,,,,26.0,14.0,6.6,3.0,0.0,0.0,0.00265523,0,,,,,,,3.0,3.0,1.0,,,,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,
11407363,home,Torino,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,802665,EUR,824342400,M,10,10,True,3.0,3.0,,,,,3.0,5.0,,,,,,26.0,12.0,7.4,6.0,0.0576,0.2175,0.00796403,1,,,,2.0,,,,2.0,,,,,3.0,,,,,,,,,2.0,2.0,,1.0,1.0,n.radonjic7,1.0,,,
11407363,home,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,924,M,839226,EUR,984787200,F,11,11,True,2.0,,,,,,,2.0,,,,,,26.0,8.0,6.7,4.0,0.1601,0.0,0.0,2,,,,,2.0,2.0,4.0,3.0,1.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,2.0,,,,,
11407363,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,True,18.0,17.0,2.0,2.0,5.0,5.0,13.0,14.0,,2.0,,,,15.0,22.0,7.0,4.0,0.0,0.0,0.113007,0,,,,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,2.0,,,,,,,,,1.0,,
11407363,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,D,20,20,True,10.0,7.0,3.0,1.0,4.0,5.0,3.0,5.0,,2.0,,,,8.0,10.0,6.5,3.0,0.0,0.0,0.0014619,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407363,home,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,home,Torino,David Zima,zima-david,D. Zima,D,4,190,298,M,963084,EUR,973641600,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,home,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,15,194,1128,M,1101751,EUR,1012521600,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Saba,Sazonov,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,home,Torino,Ange N'Guessan,ange-nguessan,A. N'Guessan,D,16,187,76,M,1177441,EUR,1062374400,D,94,94,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Ange,N'Guessan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,home,Torino,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181,434,M,963211,EUR,1014249600,D,93,93,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,away,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,False,43.0,26.0,28.0,12.0,19.0,23.0,7.0,20.0,,12.0,2.0,1.0,1.0,90.0,54.0,7.0,18.0,0.0,0.0,0.00346893,0,-0.5844,,,,,,,3.0,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0
11407363,away,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,False,13.0,6.0,5.0,1.0,4.0,6.0,2.0,7.0,2.0,3.0,,,,87.0,28.0,6.8,10.0,0.0,0.0,0.00059159,0,,,,,,,2.0,2.0,,,3.0,,2.0,2.0,,,,,,,2.0,,,,,,,,,,
11407363,away,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188,270,M,250547,EUR,755481600,D,13,13,False,29.0,22.0,5.0,3.0,16.0,20.0,6.0,9.0,4.0,6.0,,,,90.0,40.0,6.7,8.0,0.0,0.0,0.00345845,0,,,,,,1.0,,4.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11407363,away,Genoa,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,997103,EUR,1012694400,D,5,5,False,32.0,25.0,3.0,2.0,18.0,22.0,7.0,10.0,8.0,1.0,,,,90.0,49.0,7.2,7.0,0.0172,0.0,0.00640824,1,,,,,2.0,4.0,2.0,5.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,,radudragusin5,,,,
11407363,away,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,35.0,27.0,8.0,3.0,13.0,15.0,14.0,20.0,4.0,3.0,,,,90.0,51.0,6.8,10.0,0.0,0.0,0.0103284,0,,,,,,1.0,1.0,5.0,1.0,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,
11407363,away,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186,405,M,34221,EUR,634867200,M,8,8,False,16.0,12.0,2.0,1.0,7.0,8.0,5.0,8.0,,3.0,,,,58.0,19.0,6.5,5.0,0.0,0.0,0.00118699,0,,,,,1.0,,2.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,
11407363,away,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,30.0,19.0,5.0,1.0,13.0,15.0,6.0,15.0,1.0,2.0,,,,87.0,42.0,6.5,13.0,0.0,0.0,0.0039926,0,,,,,1.0,1.0,4.0,4.0,1.0,,1.0,3.0,1.0,1.0,1.0,True,,,2.0,,1.0,,,,,,,,,,
11407363,away,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,32.0,27.0,3.0,3.0,12.0,14.0,15.0,18.0,1.0,9.0,,,,90.0,46.0,7.3,7.0,0.0139,0.0,0.00808167,1,,,,,,1.0,,6.0,,1.0,2.0,5.0,2.0,,,,,,3.0,,,,,,,,,,,,
11407363,away,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,False,16.0,10.0,3.0,2.0,8.0,10.0,2.0,6.0,,2.0,,,,58.0,19.0,6.4,7.0,0.0,0.0,0.0132376,0,,,,,,,4.0,1.0,,,,1.0,,,1.0,,,,1.0,,2.0,1.0,,,,,malinovskyi18,,,,
11407363,away,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,M,11,11,False,15.0,12.0,1.0,1.0,5.0,5.0,7.0,12.0,,2.0,,,,90.0,32.0,7.0,9.0,0.0113,0.0,0.0287057,1,,,,2.0,,,3.0,3.0,1.0,,2.0,2.0,1.0,1.0,,,,1.0,1.0,3.0,,2.0,,,,1.0,,,,,
11407363,away,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,19,19,False,10.0,6.0,,,5.0,7.0,1.0,3.0,1.0,1.0,,,,75.0,21.0,6.6,10.0,0.0295,0.1342,0.00028033,1,,,,,4.0,4.0,6.0,4.0,1.0,,,,4.0,,1.0,,,,,,,,,,1.0,1.0,mateoretegui,,,,
11407363,away,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,14.0,8.0,2.0,,3.0,3.0,5.0,11.0,1.0,1.0,,,,32.0,18.0,6.4,6.0,0.0546,0.0,0.00717235,1,,,,,2.0,2.0,4.0,3.0,,1.0,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,
11407363,away,Genoa,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2160,M,992912,EUR,885686400,M,25,25,True,9.0,5.0,1.0,,1.0,4.0,4.0,7.0,,1.0,,,,32.0,13.0,6.5,6.0,0.0451,0.0164,0.00142426,1,,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
11407363,away,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,7.0,5.0,1.0,1.0,,,5.0,7.0,,1.0,,,,15.0,12.0,6.7,5.0,0.0129,0.0,0.00429129,1,,,,,1.0,1.0,1.0,1.0,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,
11407363,away,Genoa,Silvan Hefti,silvan-hefti,S. Hefti,D,30,182,208,M,814214,EUR,877737600,D,36,36,True,3.0,2.0,,,,1.0,2.0,2.0,,1.0,,,,12.0,5.0,6.2,1.0,0.0,0.0,0.00085904,0,,,,,,,2.0,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,
11407363,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,12.0,3.0,6.2,1.0,0.0,0.0,0.0001206,0,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11407363,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,away,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,away,Genoa,Davide Biraschi,davide-biraschi,D. Biraschi,D,4,182,100,M,233252,EUR,773107200,D,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,away,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,away,Genoa,Filip Jagiełło,filip-jagiello,F. Jagiełło,M,24,182,481,M,335887,EUR,870998400,M,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407363,away,Genoa,George Pușcaș,george-puscas,G. Pușcaș,F,,187,1439,M,190319,EUR,828921600,F,37,37,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
