match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_accurateCross,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11897405,home,Adana Demirspor,Shahrudin Mahammadaliyev,,,sahrudin-mahammadaliyev,Ş. Mahammadaliev,G,1,185,5783,M,shahrudin1,813105,EUR,771379200,G,71,71,False,25.0,20.0,15.0,10.0,19.0,20.0,1.0,5.0,1.0,10.0,1.0,1.0,3.0,1.0,90.0,39.0,6.9,5.0,0.00039312,0,-0.9256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897405,home,Adana Demirspor,İsmail Çokçalış,,,ismail-cokcalis,İ. Çokçalış,D,16,176,32,M,,906050,EUR,961545600,D,2,2,False,62.0,55.0,1.0,1.0,26.0,27.0,29.0,39.0,,8.0,,,,,90.0,88.0,6.5,17.0,0.0233032,0,,4.0,1.0,5.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11897405,home,Adana Demirspor,Semih Güler,,,semih-guler,S. Güler,D,6,184,112,M,,325155,EUR,786153600,D,4,4,False,59.0,48.0,13.0,9.0,31.0,34.0,17.0,25.0,1.0,6.0,,,,,90.0,74.0,7.4,11.0,0.169447,4,,,5.0,4.0,8.0,,,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.1024,0.405,1.0,,,,,,,,,
11897405,home,Adana Demirspor,Andreaw Gravillon,,,andreaw-gravillon,A. Gravillon,D,26,188,179,M,,827934,EUR,886896000,D,5,5,False,56.0,48.0,5.0,2.0,34.0,39.0,14.0,17.0,2.0,4.0,,,,,90.0,68.0,7.4,8.0,0.00627172,4,,,1.0,1.0,3.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,2.0,1.0,2.0,,,0.1953,0.6347,,1.0,,,,,,,,
11897405,home,Adana Demirspor,Yusuf Erdoğan,,,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,,256663,EUR,713145600,D,32,32,False,56.0,45.0,6.0,3.0,25.0,26.0,20.0,32.0,1.0,9.0,,,,,90.0,80.0,6.7,19.0,0.0106205,0,,2.0,1.0,4.0,5.0,1.0,2.0,,,3.0,3.0,1.0,1.0,,,,,,4.0,1.0,,,,,,,,,,,,,
11897405,home,Adana Demirspor,Babajide David Akintola,,,babajide-david-akintola,D. Babajide,M,11,178,297,M,,798676,EUR,821491200,M,11,11,False,30.0,27.0,,,4.0,5.0,23.0,29.0,,4.0,,,,,90.0,55.0,7.3,12.0,0.0294397,1,,4.0,,6.0,10.0,2.0,2.0,7.0,6.0,1.0,,2.0,3.0,1.0,1.0,,,,,,1.0,0.385,,3.0,,1.0,1.0,1.0,,,,,
11897405,home,Adana Demirspor,Benjamin Stambouli,,,benjamin-stambouli,B. Stambouli,M,21,180,161,M,,105951,EUR,650505600,M,90,90,False,38.0,29.0,7.0,3.0,15.0,16.0,14.0,23.0,,1.0,,,,,63.0,46.0,6.8,11.0,0.00793632,0,,1.0,1.0,3.0,6.0,1.0,,3.0,2.0,,,,3.0,,,,,,1.0,1.0,,,,,,,,,True,,,,
11897405,home,Adana Demirspor,Édouard Michut,,,edouard-michut,É. Michut,M,20,178,701,M,,1048011,EUR,1046736000,M,20,20,False,53.0,45.0,2.0,1.0,15.0,16.0,30.0,37.0,,5.0,,,,,90.0,70.0,6.9,12.0,0.217897,1,,,2.0,5.0,8.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,2.0,,,0.0144,,2.0,,,,,,,,,
11897405,home,Adana Demirspor,Nani,,,nani,Nani,F,17,177,2176,M,,17740,EUR,532569600,M,30,30,False,38.0,27.0,,,10.0,13.0,17.0,26.0,1.0,4.0,,,,,87.0,51.0,6.6,16.0,0.0333359,3,,1.0,,5.0,,2.0,1.0,1.0,,,,1.0,,,,1.0,2.0,,,1.0,1.0,0.1749,0.0826,1.0,,,,,,,,,
11897405,home,Adana Demirspor,Emre Akbaba,,,emre-akbaba,E. Akbaba,M,8,180,414,M,,343527,EUR,718156800,F,8,8,False,51.0,36.0,2.0,1.0,18.0,19.0,20.0,38.0,,4.0,,,,,90.0,74.0,7.6,24.0,0.131424,4,,6.0,2.0,4.0,6.0,,2.0,1.0,1.0,,,2.0,3.0,2.0,,3.0,1.0,,2.0,,,0.2818,0.1268,3.0,,,,,,2.0,,,
