match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,stat_totalOffside,stat_goals,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
10382134,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,32.0,18.0,22.0,8.0,13.0,14.0,5.0,18.0,1.0,12.0,2.0,1.0,1.0,1.0,90.0,41.0,6.6,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382134,home,FC Twente,Joshua Brenet,joshua-brenet,J. Brenet,D,30,181,142,M,296438,EUR,764121600,D,20,20,False,32.0,24.0,3.0,2.0,11.0,13.0,13.0,19.0,,4.0,,,,,57.0,44.0,6.7,10.0,3,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10382134,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,50.0,42.0,7.0,1.0,27.0,28.0,15.0,22.0,1.0,7.0,,,,,90.0,58.0,6.2,10.0,0,,1.0,4.0,2.0,,,,,,,,,,,meeshilgerss,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
10382134,home,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190,269,M,196082,EUR,748742400,D,3,3,False,63.0,54.0,14.0,9.0,26.0,27.0,28.0,36.0,5.0,8.0,,,,,90.0,75.0,7.1,10.0,1,1.0,1.0,2.0,3.0,,,,,,,1.0,2.0,1.0,1.0,,,,,2.0,True,2.0,,,,,,,,,,,,,
10382134,home,FC Twente,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,49.0,40.0,7.0,3.0,18.0,18.0,24.0,36.0,,7.0,,,,,90.0,72.0,7.5,14.0,2,2.0,,3.0,3.0,,,,,,1.0,1.0,2.0,,1.0,,1.0,2.0,1.0,,,1.0,5.0,2.0,1.0,3.0,,,,,,,,,
10382134,home,FC Twente,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,8,8,False,63.0,55.0,12.0,8.0,25.0,29.0,30.0,34.0,2.0,8.0,,,,,90.0,85.0,7.6,10.0,3,2.0,2.0,2.0,9.0,,,,,2.0,,1.0,4.0,,2.0,rramizz_,,,3.0,,,1.0,,,,1.0,,,,,,,,,
10382134,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,36.0,28.0,,,10.0,11.0,18.0,25.0,1.0,2.0,,,,,87.0,52.0,7.1,13.0,5,,4.0,2.0,5.0,,,,,3.0,,2.0,,,4.0,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,,
10382134,home,FC Twente,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,M,7,7,False,35.0,27.0,4.0,4.0,8.0,10.0,19.0,26.0,,2.0,,,,,72.0,48.0,6.7,14.0,3,,,4.0,2.0,1.0,2.0,1.0,,,,3.0,1.0,1.0,2.0,,1.0,,,1.0,,,1.0,,,2.0,,,,,,,,,
10382134,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,24.0,16.0,2.0,1.0,4.0,8.0,13.0,19.0,,5.0,,,,,71.0,37.0,7.1,13.0,2,2.0,,3.0,2.0,1.0,,,,,1.0,1.0,2.0,1.0,3.0,,,,,,,,3.0,1.0,,3.0,,,,,,,,,
10382134,home,FC Twente,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173,282,M,148623,EUR,743472000,M,10,10,False,34.0,29.0,1.0,1.0,9.0,9.0,21.0,28.0,,4.0,,,,,86.0,57.0,6.5,16.0,2,,,7.0,5.0,,1.0,,,,,2.0,3.0,,3.0,,5.0,,2.0,1.0,,,3.0,1.0,,1.0,,,1.0,,,,,,
