match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,playerName,rescinded,length,injury,reason,from
12437754,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12437754,,1.0,1.0,,90,4.0,,1,,,goal,204957436.0,False,regular,1067582.0,Flavien Boyomo,,,,,,
12437754,,,,,90,,,1,,,card,121918287.0,True,yellow,788216.0,Pablo Maffeo,Pablo Maffeo,False,,,,
12437754,,,,,90,0.0,,1,,,injuryTime,,,,,,,,8.0,,,
12437754,,,,,89,,,2,,,substitution,123565316.0,True,regular,,,,,,False,,
12437754,,,,,89,,,2,,,substitution,123565317.0,False,regular,,,,,,False,,
12437754,,,,,87,,,4,,,card,121918270.0,False,yellow,985329.0,Aimar Oroz,Aimar Oroz,False,,,Argument,
12437754,,,,,86,,,5,,,substitution,123565312.0,False,regular,,,,,,False,,
12437754,,,,,86,,,5,,,card,121918269.0,False,yellow,1067582.0,Flavien Boyomo,Flavien Boyomo,False,,,Off the ball foul,
12437754,,,,,82,,,9,,,substitution,123565301.0,True,regular,,,,,,False,,
12437754,,,,,82,,,9,,,substitution,123565300.0,True,regular,,,,,,False,,
12437754,,1.0,0.0,,81,,,10,,,goal,204956782.0,True,penalty,310874.0,Vedat Muriqi,,,,,,penalty
12437754,,,,,79,,,12,,,card,121918242.0,False,yellow,900792.0,Alejandro Catena,Alejandro Catena,False,,,Foul,
12437754,,,,,67,,,24,,,substitution,123565271.0,True,regular,,,,,,False,,
12437754,,,,,60,,,31,,,substitution,123565248.0,False,regular,,,,,,False,,
12437754,,,,,60,,,31,,,substitution,123565247.0,False,regular,,,,,,False,,
12437754,,,,,46,,,45,,,substitution,123565204.0,False,regular,,,,,,False,,
12437754,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12437754,,,,,45,0.0,,1,,,injuryTime,,,,,,,,1.0,,,
12437754,,,,,35,,,11,,,card,121917471.0,False,yellow,187313.0,Lucas Torró,Lucas Torró,False,,,Foul,
