match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_outfielderBlock,stat_challengeLost,player_sofascoreId,captain,stat_totalCross,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_totalOffside
12437012,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,25.0,20.0,8.0,3.0,0.0,19.0,20.0,1.0,5.0,1.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,90.0,37.0,7.1,5.0,0.00044358,0,0.4977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437012,home,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,D,2,2,False,81.0,71.0,9.0,3.0,0.0,41.0,42.0,30.0,39.0,3.0,8.0,6.0,3.0,,,,,,,90.0,98.0,7.0,14.0,0.0411744,0,,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12437012,home,Wolverhampton,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192,3192,M,1013842,EUR,866505600,D,12,12,False,91.0,80.0,7.0,3.0,0.0,56.0,62.0,24.0,29.0,2.0,3.0,9.0,9.0,,,,,,,90.0,104.0,7.0,11.0,0.0120471,0,,3.0,3.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12437012,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,94.0,86.0,4.0,1.0,0.0,46.0,48.0,40.0,46.0,,1.0,5.0,5.0,,,,,,,90.0,107.0,7.4,8.0,0.0158712,0,,1.0,2.0,,,,2.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,
12437012,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,M,22,22,False,37.0,34.0,3.0,1.0,0.0,13.0,13.0,21.0,28.0,,1.0,,3.0,,,,,,,89.0,61.0,6.4,16.0,0.0222421,0,,2.0,7.0,4.0,,,1.0,1.0,,,,,,1.0,nelsonsemedo50,True,4.0,3.0,,,,,,,,,,,,,
12437012,home,Wolverhampton,João Gomes,joao-gomes,J. Gomes,M,8,176,14959,M,1015267,EUR,981936000,M,8,8,False,58.0,51.0,2.0,,0.0,20.0,22.0,31.0,38.0,,7.0,,2.0,,,,,,,90.0,80.0,6.9,17.0,0.0198196,1,,2.0,10.0,6.0,2.0,2.0,,1.0,1.0,4.0,,,1.0,1.0,joaogomes.01,,2.0,2.0,1.0,1.0,0.0562,2.0,,,,,,,,,
12437012,home,Wolverhampton,André,andre,André,M,7,176,9098,M,1035996,EUR,995241600,M,7,7,False,75.0,73.0,8.0,8.0,0.0,33.0,33.0,40.0,42.0,,9.0,1.0,12.0,,,,,,,89.0,92.0,7.9,4.0,0.0315325,2,,,2.0,,1.0,1.0,1.0,5.0,3.0,3.0,André,,,1.0,Andre7,,,2.0,,1.0,0.1067,1.0,2.0,,,,,,,,
12437012,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,M,3,3,False,34.0,31.0,,,0.0,10.0,12.0,23.0,25.0,,5.0,2.0,,,,,,,,90.0,69.0,6.6,13.0,0.137076,1,,,7.0,2.0,6.0,2.0,,1.0,1.0,2.0,,,1.0,,r_aitnouri,,3.0,2.0,1.0,2.0,0.0645,1.0,,2.0,,,,,,,
12437012,home,Wolverhampton,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187,1937,M,894733,EUR,835401600,F,5,5,False,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,1.0,3.0,,1.0,,,,,,,45.0,18.0,7.3,5.0,0.00230729,3,,1.0,4.0,,1.0,,,,,2.0,,,1.0,1.0,,,,2.0,1.0,1.0,0.3978,,,,2.0,1.0,1.0438,,,,
12437012,home,Wolverhampton,Jean-Ricner Bellegarde,jean-ricner-bellegarde,J.-R. Bellegarde,M,27,170,28999,M,845273,EUR,898905600,F,27,27,False,25.0,24.0,,,1.0,9.0,9.0,16.0,19.0,1.0,4.0,,3.0,,,,,,,83.0,50.0,7.2,13.0,0.268478,1,,1.0,8.0,3.0,3.0,,,1.0,,2.0,,,,,,,3.0,4.0,,1.0,0.0266,3.0,1.0,1.0,,,,1.0,,,
12437012,home,Wolverhampton,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,9,9,False,18.0,14.0,,,0.0,5.0,6.0,9.0,13.0,,,,2.0,,,,,,,74.0,24.0,6.6,8.0,0.0234575,1,,3.0,8.0,2.0,,,,,,,,,,,,,1.0,1.0,,3.0,0.0361,1.0,,,1.0,,0.0755,,,,
12437012,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,M,21,21,True,36.0,27.0,4.0,3.0,0.0,6.0,6.0,21.0,35.0,1.0,2.0,,1.0,,,,,,,45.0,50.0,7.0,17.0,0.0392833,2,,1.0,4.0,1.0,,,,1.0,1.0,,,,,,,,5.0,2.0,,2.0,0.0825,1.0,2.0,,,,,,,,
12437012,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,F,11,11,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,,,,,,16.0,9.0,6.3,4.0,0.00180495,0,,,3.0,3.0,,,,,,,,,,,Hwangso,,,,,,,,,,,,,,,,
12437012,home,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,29,29,True,6.0,3.0,,,0.0,1.0,2.0,2.0,4.0,,,,1.0,,,,,,,11.0,6.0,6.5,3.0,0.00062825,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437012,home,Wolverhampton,Santiago Bueno,santiago-bueno,S. Bueno,D,4,189,1175,M,846308,EUR,910569600,D,4,4,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,2.0,,1.0,6.61e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437012,home,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,0.00011757,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437012,home,Wolverhampton,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437012,home,Wolverhampton,Nasser Djiga,nasser-djiga,N. Djiga,D,24,187,3582,M,1127169,EUR,1037318400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437012,home,Wolverhampton,Pedro Lima,lima-pedro,P. Lima,D,17,174,3651,M,1597270,EUR,1151712000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Pedro,Lima,,,,,,,,,,,,,,,,,,,
12437012,home,Wolverhampton,Rodrigo Gomes,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437012,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,138530,EUR,762998400,G,1,1,False,38.0,26.0,23.0,11.0,0.0,20.0,23.0,6.0,15.0,,,2.0,7.0,,2.0,2.0,1.0,,,90.0,48.0,7.1,12.0,0.00630937,0,0.1193,,,,,,,,,,,,,,jpickford1,,,,,,,,,,,,,,,,
12437012,away,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,998253,EUR,989884800,D,15,15,False,31.0,23.0,7.0,1.0,0.0,16.0,19.0,7.0,13.0,2.0,4.0,6.0,4.0,,,,,,,90.0,47.0,6.7,9.0,0.0221782,0,,,2.0,,,,,2.0,1.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,
12437012,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,145188,EUR,722131200,D,6,6,False,48.0,42.0,8.0,4.0,0.0,36.0,37.0,6.0,11.0,6.0,9.0,6.0,3.0,,,,,,,90.0,63.0,7.4,6.0,0.00447718,1,,,2.0,,,,1.0,1.0,1.0,2.0,,,2.0,,,True,,,1.0,2.0,0.0677,,,,,,,,,,
12437012,away,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,979563,EUR,1025136000,D,32,32,False,34.0,29.0,5.0,2.0,0.0,22.0,23.0,7.0,11.0,3.0,6.0,9.0,4.0,,,,,,,90.0,51.0,6.7,5.0,0.00103159,1,,,1.0,,,,1.0,3.0,1.0,,,,1.0,,,,,,1.0,1.0,0.1413,,,,,,,,1.0,,
