match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_keyPass,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_outfielderBlock,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_punches
12530835,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192.0,4886,M,754330,EUR,828662400,G,1,1,False,True,29.0,23.0,13.0,7.0,0.0,18.0,18.0,5.0,11.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,90.0,33.0,6.6,6.0,0.00167122,0,-0.0692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179.0,416,M,1131249,EUR,980035200,D,79,79,False,,48.0,36.0,9.0,2.0,1.0,9.0,14.0,29.0,39.0,7.0,4.0,,1.0,,,,,89.0,75.0,7.0,17.0,0.740376,0,,,,5.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Serdar Saatçı,serdar-saatci,S. Saatçı,D,15,190.0,431,M,1084880,EUR,1045180800,D,29,29,False,,59.0,48.0,3.0,1.0,0.0,38.0,41.0,10.0,18.0,4.0,3.0,,3.0,,,,,90.0,65.0,6.5,11.0,0.00521751,0,,Serdar Saatci,,,,1.0,3.0,5.0,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Arseniy Batagov,arsenii-batahov,A. Batagov,D,44,185.0,941,M,981395,EUR,1015286400,D,44,44,False,,86.0,78.0,11.0,6.0,0.0,49.0,50.0,29.0,36.0,6.0,11.0,,2.0,,,,,90.0,94.0,6.9,8.0,0.0477443,0,,,,,,4.0,,3.0,,,,,1.0,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180.0,4102,M,981483,EUR,962928000,D,18,18,False,,32.0,27.0,5.0,3.0,0.0,8.0,9.0,19.0,23.0,2.0,3.0,,,,,,,90.0,55.0,6.7,7.0,0.347479,0,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,2.0,4.0,,,2.0,1.0,1.0,,,,,,,,,,,,,
12530835,home,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191.0,1292,M,859021,EUR,947635200,M,6,6,False,,69.0,61.0,4.0,2.0,0.0,27.0,29.0,34.0,42.0,3.0,5.0,,1.0,,,,,90.0,83.0,7.0,11.0,0.0209373,0,,,,2.0,,,3.0,5.0,1.0,,,,,1.0,3.0,2.0,,,,,1.0,2.0,,,,,,,,,,,
12530835,home,Trabzonspor,John Lundstram,john-lundstram,J. Lundstram,M,5,181.0,401,M,149815,EUR,761529600,M,5,5,False,,34.0,29.0,6.0,5.0,0.0,17.0,18.0,12.0,16.0,2.0,1.0,,2.0,,,,,45.0,41.0,6.8,7.0,0.0092774,0,,,,,,,,3.0,,,,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172.0,1000,M,109779,EUR,635212800,M,7,7,False,,40.0,31.0,3.0,2.0,0.0,8.0,9.0,23.0,37.0,1.0,5.0,,1.0,,,,,90.0,59.0,8.1,17.0,0.611841,5,,,,6.0,,,,2.0,,2.0,2.0,2.0,1.0,4.0,,,,2.0,,,,,1.0,1.0,3.0,1.0,0.2977,0.1864,,,,,
12530835,home,Trabzonspor,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180.0,990,M,958901,EUR,969926400,M,10,10,False,,53.0,48.0,2.0,1.0,0.0,22.0,24.0,26.0,35.0,4.0,5.0,,1.0,,,,,90.0,71.0,6.9,16.0,0.0493862,2,,,,6.0,,1.0,,4.0,,,,,,2.0,,1.0,,3.0,3.0,,2.0,,1.0,,1.0,,0.0436,,,,,,
12530835,home,Trabzonspor,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184.0,2440,M,841199,EUR,931219200,M,70,70,False,,16.0,10.0,1.0,,0.0,4.0,4.0,6.0,12.0,5.0,3.0,,1.0,,,,,45.0,32.0,7.0,10.0,0.00901707,2,,,,,,1.0,,5.0,2.0,1.0,,,,1.0,,3.0,3.0,2.0,2.0,,1.0,,1.0,1.0,,,0.0313,0.0149,,,,,
12530835,home,Trabzonspor,Simon Banza,simon-banza,S. Banza,F,9,189.0,10384,M,825945,EUR,839894400,F,17,17,False,,23.0,18.0,,,0.0,4.0,4.0,14.0,19.0,6.0,2.0,,1.0,,,,,90.0,41.0,7.0,7.0,0.0255294,6,,,,,,3.0,2.0,8.0,,2.0,1.0,,,,1.0,,,,5.0,,1.0,,3.0,2.0,1.0,,2.1424,1.5817,simbnz,2.0,1.0,,
12530835,home,Trabzonspor,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185.0,824,M,139455,EUR,606441600,F,9,9,True,,17.0,15.0,,,0.0,4.0,4.0,12.0,19.0,1.0,,,,,,,,45.0,32.0,8.0,9.0,0.455842,4,,,,6.0,1.0,1.0,1.0,3.0,,2.0,2.0,1.0,,1.0,,,,2.0,,,,,2.0,1.0,1.0,,0.7105,0.9862,,,1.0,,
12530835,home,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184.0,566,M,1012480,EUR,1024099200,F,94,94,True,,13.0,6.0,,,0.0,3.0,3.0,3.0,10.0,1.0,,,,,,,,45.0,21.0,7.3,7.0,0.0123889,2,,,,,,1.0,1.0,4.0,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,,2.0,,,0.1949,0.1936,,1.0,,1.0,
12530835,home,Trabzonspor,Ozan Tufan,ozan-tufan,O. Tufan,M,11,182.0,2045,M,251907,EUR,795916800,M,11,11,True,,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,,,,1.0,4.0,,1.0,0.00013889,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184.0,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Ali Şahin Yılmaz,ali-sahin-yilmaz,A. Ş. Yılmaz,D,84,185.0,100,M,1145980,EUR,1072915200,D,84,84,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Borna Barišić,borna-barisic,B. Barišić,D,3,186.0,1083,M,335301,EUR,721353600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Salih Malkoçoğlu,salih-malkocoglu,S. Malkoçoğlu,D,74,190.0,275,M,1499364,EUR,1109116800,M,74,74,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Salih Malkoçoglu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Cihan Çanak,cihan-canak,C. Çanak,M,99,175.0,582,M,1127335,EUR,1106524800,F,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Cihan Canak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177.0,131,M,876782,EUR,953164800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530835,home,Trabzonspor,Poyraz Efe Yıldırım,poyraz-efe-yildirim,P. E. Yıldırım,F,99,188.0,359,M,1195797,EUR,1105747200,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Poyraz Efe Yildirim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
