match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_dispossessed,stat_goals,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_accurateCross,stat_errorLeadToAShot,stat_errorLeadToAGoal
12504362,home,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,43,43,False,34.0,24.0,20.0,10.0,0.0,15.0,17.0,9.0,17.0,1.0,8.0,1.0,90.0,38.0,6.9,10.0,0.00536835,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504362,home,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,,847467,EUR,873936000,D,5,5,False,59.0,54.0,5.0,2.0,0.0,40.0,41.0,14.0,18.0,4.0,8.0,,90.0,70.0,7.5,5.0,0.00768902,0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12504362,home,Fiorentina,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,18,18,False,34.0,31.0,2.0,1.0,0.0,22.0,23.0,9.0,11.0,6.0,3.0,,90.0,52.0,7.4,3.0,0.00187574,1,,2.0,3.0,,,4.0,1.0,,,,,2.0,2.0,1.0,1.0,0.027,,,,,,,,,,,,,,,,,,
12504362,home,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1115,M,,893998,EUR,924825600,D,6,6,False,32.0,24.0,9.0,2.0,0.0,17.0,19.0,7.0,13.0,7.0,1.0,,90.0,51.0,7.4,8.0,0.00390541,2,2.0,2.0,2.0,,,3.0,2.0,1.0,,,,,,,3.0,0.7034,True,2.0,2.0,0.7627,,,,,,,,,,,,,,
12504362,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3348,M,,822518,EUR,911260800,M,2,2,False,39.0,31.0,5.0,2.0,0.0,22.0,26.0,9.0,16.0,1.0,3.0,,84.0,57.0,6.8,14.0,0.0138022,0,,1.0,3.0,1.0,,1.0,,,3.0,,1.0,,,,,,,,,,3.0,2.0,,,,,,,,,,,,
12504362,home,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,8,8,False,41.0,32.0,4.0,2.0,0.0,15.0,18.0,17.0,25.0,4.0,5.0,,90.0,62.0,7.8,13.0,0.254029,1,,2.0,6.0,2.0,1.0,,3.0,2.0,2.0,1.0,2.0,,,1.0,1.0,0.0255,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,
12504362,home,Fiorentina,Danilo Cataldi,,,danilo-cataldi,D. Cataldi,M,32,180,952,M,,317301,EUR,776131200,M,32,32,False,45.0,38.0,6.0,1.0,0.0,23.0,24.0,15.0,21.0,1.0,11.0,,90.0,51.0,6.8,7.0,0.00697281,0,,3.0,5.0,,,,3.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12504362,home,Fiorentina,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,44,44,False,26.0,18.0,3.0,1.0,0.0,7.0,11.0,11.0,17.0,3.0,3.0,,84.0,43.0,7.1,13.0,0.0184516,1,,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.0336,,,1.0,0.1802,2.0,1.0,,,,1.0,,,,,,,,
12504362,home,Fiorentina,Fabiano Parisi,,,fabiano-parisi,F. Parisi,D,65,178,788,M,,972886,EUR,973728000,M,65,65,False,13.0,10.0,,,0.0,6.0,7.0,4.0,6.0,,3.0,,70.0,26.0,6.6,9.0,0.00349385,2,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,2.0,,0.1236,,,,,,4.0,,,,1.0,,,,,,,,
12504362,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,,804909,EUR,866332800,F,10,10,False,27.0,23.0,2.0,1.0,0.0,13.0,17.0,10.0,11.0,,3.0,,67.0,42.0,6.5,10.0,0.00364687,1,1.0,4.0,4.0,5.0,4.0,,,,,,1.0,,1.0,1.0,,0.2444,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,
12504362,home,Fiorentina,Moise Kean,,,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,20,20,False,14.0,8.0,,,0.0,2.0,3.0,6.0,11.0,2.0,4.0,,84.0,38.0,7.7,16.0,0.00254052,3,1.0,3.0,8.0,3.0,3.0,1.0,,,4.0,,,1.0,,2.0,,0.4347,,,1.0,0.7239,,8.0,,,1.0,2.0,1.0,,,,,,,
