match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_aerialWon,stat_shotOffTarget,player_firstName,stat_penaltyWon,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyFaced,stat_totalOffside,stat_penaltyConceded
11067443,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,30.0,18.0,19.0,7.0,13.0,17.0,5.0,13.0,11.0,1.0,2.0,5.0,90.0,39.0,7.7,12.0,0.00417025,0,1.2722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,False,13.0,12.0,2.0,2.0,6.0,6.0,7.0,10.0,2.0,,,,64.0,39.0,6.8,5.0,0.784122,2,,3.0,1.0,8.0,6.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0762,2.0,,,,,,,,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,474,M,977676,EUR,983145600,D,2,2,False,33.0,29.0,5.0,3.0,16.0,18.0,13.0,15.0,7.0,,,,90.0,43.0,7.4,5.0,0.00462483,0,,,,4.0,6.0,2.0,,1.0,1.0,,,,,5.0,,1.0,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,49.0,37.0,11.0,7.0,21.0,26.0,16.0,23.0,6.0,,,,90.0,56.0,7.5,13.0,0.0621173,1,,,,,5.0,,,,,1.0,,1.0,,2.0,1.0,,0.1403,1.0,,,2.0,1.0,leortiz33,True,2.0,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,44.0,37.0,6.0,5.0,19.0,24.0,18.0,22.0,9.0,,,,90.0,67.0,7.3,10.0,0.0301389,3,,2.0,,4.0,4.0,1.0,1.0,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,1.0,0.1077,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,28.0,24.0,1.0,,8.0,10.0,16.0,18.0,6.0,,,,82.0,45.0,7.0,8.0,0.0204326,0,,,,7.0,7.0,2.0,1.0,1.0,,,,1.0,2.0,4.0,2.0,2.0,,1.0,1.0,1.0,3.0,2.0,,,1.0,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,34.0,31.0,1.0,1.0,14.0,14.0,18.0,24.0,7.0,,,,90.0,47.0,7.2,7.0,0.331162,1,,4.0,1.0,4.0,6.0,2.0,,,,1.0,,1.0,,2.0,1.0,1.0,0.0643,4.0,1.0,,,1.0,,,3.0,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,M,25,25,False,37.0,32.0,2.0,2.0,4.0,6.0,28.0,31.0,6.0,,,,90.0,62.0,6.9,18.0,0.0408779,3,,,,10.0,5.0,1.0,3.0,6.0,2.0,1.0,1.0,,,2.0,1.0,2.0,0.2785,1.0,,,1.0,6.0,,,,2.0,Matheus Gonçalves,1.0,,,,,,,,,,
11067443,home,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,False,14.0,14.0,1.0,1.0,9.0,9.0,5.0,6.0,4.0,,,,45.0,24.0,6.3,3.0,0.00210202,1,,1.0,,8.0,2.0,3.0,1.0,1.0,,,,,,2.0,,3.0,0.0669,,,,,,,,,1.0,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,M,28,28,False,19.0,15.0,,,4.0,6.0,11.0,13.0,1.0,,,,64.0,26.0,6.4,7.0,0.0233339,1,,,,5.0,,,,1.0,,,,,,,,3.0,0.0494,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,19,19,False,9.0,4.0,1.0,,1.0,1.0,3.0,9.0,2.0,,,,63.0,23.0,7.2,11.0,0.0567487,3,,1.0,,4.0,4.0,,2.0,2.0,1.0,,,,,,2.0,,0.8545,1.0,1.0,,,2.0,,,1.0,2.0,,,,1.0,1.0,0.9946,,,,,,
11067443,home,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,True,20.0,16.0,1.0,1.0,5.0,6.0,11.0,14.0,3.0,,,,45.0,31.0,7.1,7.0,0.126091,2,,,,2.0,2.0,,2.0,,,,,,2.0,2.0,,,0.028,3.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,1170680,EUR,1005782400,M,16,16,True,7.0,6.0,,,,,7.0,9.0,,,,,26.0,20.0,7.2,6.0,0.729434,1,,2.0,1.0,3.0,6.0,1.0,,5.0,4.0,,,,,,2.0,1.0,0.0366,1.0,,,,2.0,,,,,Henry Mosquera,,,1.0,,0.1873,1.0,,,,,
11067443,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,True,6.0,6.0,,,1.0,1.0,5.0,5.0,1.0,,,,27.0,13.0,6.3,3.0,0.0149849,2,,,,2.0,1.0,,2.0,,,,,,,1.0,,,0.4659,,,,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,
11067443,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,True,12.0,12.0,1.0,1.0,2.0,2.0,10.0,11.0,2.0,,,,26.0,20.0,6.4,4.0,0.0114487,1,,1.0,,2.0,,,,2.0,,,,,,,,,0.0168,,,,,,,,,1.0,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,905459,EUR,981072000,D,36,36,True,8.0,7.0,1.0,1.0,2.0,2.0,5.0,6.0,,,,,8.0,12.0,6.6,2.0,0.00447433,0,,,,2.0,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175,553,M,1105595,EUR,982886400,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Sorriso,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,F,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177,612,M,948004,EUR,917827200,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Raul,raul,Raul,M,31,180,175,M,870760,EUR,837043200,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067443,home,Red Bull Bragantino,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,1868441,EUR,1047600000,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
