match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_duelWon,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_challengeLost,stat_wasFouled,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_dispossessed,stat_bigChanceMissed,captain,stat_totalOffside,stat_punches,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist
12117007,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,False,10.0,9.0,1.0,1.0,3.0,3.0,7.0,1.0,,,,,,90.0,21.0,6.9,3.0,0.028103,4,,,,6.0,,,1.0,3.0,,2.0,,,1.0,1.0,,1.0,1.0,,3.0,,,0.321,,,1.0,,1.0,,,,,,,,
12117007,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,21,21,True,32.0,27.0,1.0,,6.0,7.0,26.0,1.0,,,,,,45.0,41.0,6.7,7.0,0.0225488,0,,,,21.0,1.0,,1.0,2.0,1.0,,,1.0,,,,,5.0,,,2.0,1.0,,,3.0,,,,,,,,,,,
12117007,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,True,17.0,16.0,,,5.0,5.0,14.0,1.0,,,,,,24.0,27.0,6.9,2.0,0.0909225,0,,,,13.0,2.0,2.0,,,,,,,1.0,,2.0,,3.0,,,2.0,2.0,,,1.0,,,,,,1.0,,,,,
12117007,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,8,8,True,27.0,24.0,1.0,,6.0,8.0,22.0,3.0,,,,,,24.0,35.0,7.0,6.0,0.0130301,0,,,,18.0,3.0,,1.0,1.0,1.0,,,,,,1.0,1.0,5.0,1.0,,1.0,,,,2.0,,,,,,,,,,,
12117007,home,Flamengo,Lorran,lorran,Lorran,M,99,180,6061,M,lorranlucas10,1459764,EUR,1151971200,M,19,19,True,11.0,5.0,,,,,12.0,1.0,,,,,,20.0,19.0,6.8,8.0,0.0311328,2,,,,6.0,1.0,1.0,1.0,3.0,3.0,,,,,1.0,,,3.0,3.0,1.0,,,0.0563,,,1.0,,1.0,,,,,,,,
12117007,home,Flamengo,Matías Viña,matias-vina,M. Viña,D,17,180,7057,M,matiasv17,875295,EUR,879033600,D,17,17,True,8.0,7.0,,,3.0,3.0,6.0,,,,,,,16.0,11.0,6.5,3.0,0.00262477,0,,,,4.0,1.0,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12117007,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,Matheus Gonçalves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,home,Flamengo,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1493,M,,1170912,EUR,1046995200,M,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,home,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,,1170954,EUR,1084233600,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,home,Flamengo,Carlinhos,carlinhos,Carlinhos,F,99,195,1670,M,,852534,EUR,855705600,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,away,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,,840103,EUR,824169600,G,12,12,False,46.0,32.0,21.0,7.0,28.0,29.0,17.0,5.0,1.0,,,2.0,2.0,90.0,49.0,6.9,14.0,0.00116154,0,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12117007,away,Botafogo,Damián Suárez,damian-suarez,D. Suárez,D,,172,369,M,,36982,EUR,578102400,D,22,22,False,23.0,16.0,3.0,,11.0,17.0,6.0,1.0,,,,,,90.0,38.0,6.6,7.0,0.0036642,0,,,,5.0,,,2.0,7.0,,2.0,,1.0,,4.0,,1.0,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,,
12117007,away,Botafogo,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,,905450,EUR,957225600,D,3,3,False,28.0,26.0,2.0,,21.0,22.0,6.0,1.0,,,,,,72.0,32.0,6.7,2.0,0.00106021,0,,,,5.0,,,,,,3.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
12117007,away,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,,215956,EUR,670032000,D,15,15,False,33.0,27.0,3.0,1.0,21.0,25.0,8.0,2.0,,,,,,90.0,44.0,7.1,6.0,0.00380649,0,,,,6.0,,,1.0,1.0,,5.0,1.0,,,,,1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,
12117007,away,Botafogo,Hugo,hugo,Hugo,D,16,175,534,M,,1018915,EUR,1000944000,D,16,16,False,22.0,18.0,1.0,,12.0,15.0,9.0,2.0,,,,,,90.0,41.0,7.0,9.0,0.0145163,0,,,,6.0,2.0,,,3.0,,3.0,,1.0,2.0,2.0,,1.0,5.0,,,3.0,2.0,,1.0,2.0,,,,,,,,,,,
12117007,away,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,luizhenrique_07,1035995,EUR,978393600,M,7,7,False,10.0,7.0,1.0,1.0,3.0,4.0,7.0,2.0,,,,,,60.0,27.0,6.9,10.0,0.0110798,2,,Luiz Henrique,,4.0,1.0,,3.0,9.0,3.0,,,1.0,2.0,1.0,1.0,,2.0,1.0,,,,0.0722,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,0.401,
12117007,away,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,,840202,EUR,796262400,M,17,17,False,60.0,51.0,5.0,3.0,29.0,32.0,29.0,4.0,,,,,,90.0,73.0,7.8,10.0,0.433309,0,,,,22.0,1.0,,3.0,3.0,,1.0,1.0,1.0,,,3.0,,6.0,,,4.0,3.0,,,2.0,,,,,True,,,,,,
12117007,away,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,,330063,EUR,825465600,M,5,5,False,25.0,23.0,1.0,1.0,12.0,12.0,13.0,,,,,,,68.0,42.0,6.8,8.0,0.00696541,0,,,,11.0,,,,4.0,,4.0,,3.0,4.0,2.0,,,2.0,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,
12117007,away,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,savarino10,874739,EUR,847670400,M,10,10,False,27.0,20.0,5.0,2.0,9.0,12.0,18.0,6.0,,,,,,90.0,44.0,7.3,17.0,0.044267,3,,,,12.0,3.0,1.0,,7.0,2.0,1.0,,,2.0,1.0,2.0,,1.0,,1.0,,,0.1631,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,0.0764,1.0
12117007,away,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,,922559,EUR,781833600,F,11,11,False,10.0,8.0,,,2.0,4.0,6.0,2.0,,,,,,68.0,22.0,6.8,4.0,0.00398857,3,,,,6.0,,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,4.0,1.0,,,,0.1183,,1.0,3.0,,,,,,,,,,
12117007,away,Botafogo,Eduardo,eduardo,Eduardo,M,21,184,1737,M,,76507,EUR,624585600,F,33,33,False,21.0,19.0,3.0,3.0,9.0,9.0,12.0,2.0,,,,,,60.0,28.0,6.6,6.0,0.0072233,0,,,,10.0,,,,4.0,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,,1.0,,,,,,,,
12117007,away,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,,840398,EUR,715132800,M,6,6,True,12.0,10.0,1.0,1.0,4.0,4.0,8.0,3.0,,,,,,30.0,19.0,6.8,6.0,0.351341,0,,,,6.0,,,1.0,3.0,,,,,2.0,,1.0,,1.0,,,,,,,1.0,,1.0,2.0,,,,,,,,
12117007,away,Botafogo,Jeffinho,jeffinho,Jeffinho,M,47,177,1438,M,,1016948,EUR,946512000,F,47,47,True,8.0,7.0,1.0,,3.0,3.0,5.0,1.0,,,,,,30.0,14.0,6.4,5.0,0.112332,1,,,,4.0,,,1.0,5.0,,,,,2.0,1.0,1.0,,,,,,,0.6595,2.0,,,,1.0,1.0,,,,1.0,,0.7994,1.0
12117007,away,Botafogo,Diego Hernández,diego-hernandez,Diego Hernández,M,33,175,788,M,,1086482,EUR,961632000,F,77,77,True,10.0,7.0,1.0,,2.0,3.0,8.0,2.0,,,,,,22.0,18.0,6.1,8.0,0.0137047,0,,,,5.0,1.0,,,5.0,3.0,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,
12117007,away,Botafogo,Gregore,gregore,Gregore,M,26,181,1634,M,,840276,EUR,762566400,M,26,26,True,15.0,12.0,3.0,1.0,7.0,8.0,7.0,2.0,,,,,,22.0,22.0,6.7,3.0,0.00503283,0,,,,5.0,,,,4.0,,2.0,,2.0,,1.0,,3.0,3.0,,,,,,3.0,,,,,,,,,,,,
12117007,away,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,,801044,EUR,795312000,D,20,20,True,8.0,7.0,1.0,,5.0,5.0,3.0,1.0,,,,,,18.0,14.0,6.8,2.0,0.00048293,0,,,,2.0,,,1.0,1.0,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12117007,away,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,away,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,away,Botafogo,Luis Segovia,luis-segovia,Luis Segovia,D,44,182,358,M,,827141,EUR,877824000,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,away,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,,1160554,EUR,1045353600,D,66,66,True,,,,,,,,,,,,,,,,,,,0,,Cuiabano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,away,Botafogo,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,,146416,EUR,710208000,M,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,away,Botafogo,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,,1015291,EUR,936748800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117007,away,Botafogo,Yarlen,yarlen,Yarlen,F,67,178,673,M,,1807776,EUR,1140393600,F,67,67,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
