match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_totalTackle,player_firstName,player_lastName,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_wonContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside
12514049,home,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,False,7.0,2.0,,,0.0,,3.0,2.0,4.0,4.0,6.0,,1.0,,,,,66.0,14.0,6.6,7.0,0.00526532,,2,,,6.0,9.0,1.0,,2.0,1.0,,,,Luís,Asué,1.0,,,,1.0,,0.0798,,1.0,,,,,
12514049,home,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,True,19.0,16.0,1.0,,0.0,7.0,8.0,9.0,15.0,,2.0,1.0,3.0,,,,,45.0,33.0,6.8,9.0,0.00215224,,0,,4.0,,,,1.0,,,,,2.0,Dinis Pinto,,,,,,,1.0,,,,,,,,
12514049,home,Moreirense,Madson de Souza Silva,madson-de-souza-silva,M. d. S. Silva,M,9,164,238,M,937555,EUR,935625600,F,31,31,True,15.0,12.0,,,0.0,5.0,6.0,8.0,10.0,,,,2.0,,,,,45.0,19.0,6.6,4.0,0.0950092,1.0,0,,1.0,,3.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,
12514049,home,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,True,4.0,3.0,1.0,,1.0,,,3.0,4.0,1.0,3.0,,,,,,,24.0,15.0,6.8,4.0,0.00657162,1.0,1,,,2.0,5.0,1.0,1.0,1.0,,,1.0,,,,2.0,,,,,,0.0529,1.0,1.0,,,,,
12514049,home,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,True,11.0,9.0,1.0,1.0,0.0,6.0,7.0,3.0,4.0,1.0,1.0,,4.0,,,,,18.0,15.0,7.5,3.0,0.0144104,,2,,,,,,1.0,,,,,,,,,,,,,,0.1371,,,2.0,1.0,0.2791,,
12514049,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,10,10,True,5.0,,3.0,,0.0,,4.0,,1.0,,2.0,,1.0,,,,,13.0,8.0,6.5,5.0,,,0,,,1.0,1.0,,,1.0,,,,1.0,Jeremy,Antonisse,,,,,,,,,,,,,,
12514049,home,Moreirense,Mika,mika,Mika,G,16,195,33,M,107264,EUR,668390400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514049,home,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514049,home,Moreirense,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514049,away,Santa Clara,Gabriel Batista,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,1,1,False,22.0,13.0,14.0,5.0,0.0,11.0,11.0,2.0,11.0,1.0,1.0,1.0,10.0,,,1.0,1.0,90.0,31.0,6.4,9.0,0.00039759,,0,-0.7209,,,,,,,,True,,,,,,,,,,,,,,,,,,
12514049,away,Santa Clara,Sidney Lima,sidney-lima,S. Lima,D,23,182,139,M,1131145,EUR,853459200,D,23,23,False,63.0,51.0,12.0,5.0,0.0,32.0,34.0,20.0,32.0,4.0,8.0,1.0,2.0,,,,,90.0,82.0,7.4,14.0,0.035798,1.0,0,,3.0,2.0,4.0,,,2.0,2.0,,,2.0,Sidney,,,3.0,2.0,1.0,,1.0,,,,,,,,
12514049,away,Santa Clara,Luís Rocha,luis-rocha,L. Rocha,D,13,186,44,M,141012,EUR,524275200,D,13,13,False,54.0,49.0,4.0,2.0,0.0,39.0,40.0,10.0,14.0,2.0,6.0,5.0,4.0,,,,,90.0,68.0,7.2,6.0,0.00631253,,1,,,,1.0,,,1.0,1.0,,,3.0,,,,1.0,1.0,,1.0,2.0,0.0336,,,,,,,
12514049,away,Santa Clara,Frederico Venâncio,frederico-venancio,F. Venâncio,D,21,186,71,M,254815,EUR,728784000,D,21,21,False,45.0,41.0,6.0,3.0,0.0,21.0,21.0,20.0,25.0,1.0,2.0,5.0,5.0,,,,,89.0,56.0,6.9,6.0,0.0330793,2.0,0,,1.0,2.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12514049,away,Santa Clara,Diogo Calila,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,M,2,2,False,21.0,17.0,,,0.0,8.0,8.0,9.0,15.0,2.0,4.0,1.0,5.0,,,,,76.0,37.0,6.8,10.0,0.00513037,,0,,2.0,1.0,2.0,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,
12514049,away,Santa Clara,Pedro Ferreira,ferreira-pedro,P. Ferreira,M,8,183,121,M,851277,EUR,883958400,M,8,8,False,22.0,20.0,1.0,1.0,0.0,10.0,11.0,10.0,11.0,,1.0,,4.0,,,,,76.0,33.0,6.8,3.0,0.0281897,,1,,,2.0,3.0,,1.0,,1.0,,,1.0,,,,,2.0,,1.0,1.0,0.0597,,,,,,,
12514049,away,Santa Clara,Adriano Firmino,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,6,6,False,35.0,33.0,3.0,2.0,0.0,16.0,16.0,17.0,19.0,,1.0,,3.0,,,,,83.0,39.0,6.4,5.0,0.0109355,,0,,,1.0,4.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,
12514049,away,Santa Clara,Matheus Araújo,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,M,32,32,False,35.0,24.0,5.0,1.0,0.0,7.0,10.0,18.0,28.0,4.0,7.0,4.0,4.0,,,,,90.0,59.0,7.0,17.0,0.0694884,,1,,3.0,,3.0,2.0,3.0,1.0,1.0,,1.0,,Matheus,,1.0,,,1.0,,,0.0323,2.0,,1.0,,0.0268,,
12514049,away,Santa Clara,Vinícius Lopes,vinicius-lopes,V. Lopes,F,70,175,316,M,1001753,EUR,926035200,F,70,70,False,27.0,22.0,,,0.0,5.0,5.0,17.0,22.0,3.0,9.0,,3.0,,,,,90.0,44.0,7.1,11.0,0.0731485,,3,,,3.0,6.0,2.0,4.0,3.0,1.0,,,2.0,,,1.0,,1.0,,1.0,2.0,0.7622,1.0,1.0,1.0,,0.5013,1.0,
12514049,away,Santa Clara,Gabriel Silva,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,F,11,11,False,16.0,12.0,,,0.0,3.0,3.0,12.0,21.0,1.0,2.0,,1.0,,,,,90.0,39.0,6.8,15.0,0.173806,2.0,4,,8.0,3.0,6.0,1.0,5.0,,3.0,,,,Gabriel Silva,,,,,3.0,2.0,,0.4364,1.0,1.0,1.0,,0.6619,1.0,2.0
12514049,away,Santa Clara,Matheus Pereira,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,F,3,3,False,16.0,12.0,,,0.0,5.0,6.0,7.0,12.0,,2.0,,4.0,,,,,76.0,25.0,6.9,8.0,0.31395,2.0,0,,2.0,2.0,5.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,
12514049,away,Santa Clara,Serginho,serginho,Serginho,M,35,181,94,M,1019184,EUR,944006400,M,35,35,True,17.0,16.0,,,0.0,9.0,9.0,7.0,8.0,,,,1.0,,,,,14.0,21.0,6.4,3.0,0.00692009,,1,,,,2.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,0.0295,,1.0,,,,,
12514049,away,Santa Clara,Ricardinho,ricardinho,Ricardinho,M,21,178,116,M,1094399,EUR,902361600,M,10,10,True,14.0,11.0,1.0,1.0,0.0,7.0,7.0,4.0,7.0,,,,1.0,,,,,14.0,17.0,6.2,5.0,0.00409303,,0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
12514049,away,Santa Clara,Lucas Soares,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,D,42,42,True,9.0,5.0,1.0,,0.0,3.0,3.0,2.0,7.0,,,,3.0,,,,,14.0,16.0,6.0,7.0,0.00175023,,0,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12514049,away,Santa Clara,Bruno Almeida,bruno-almeida,B. Almeida,M,10,172,75,M,941314,EUR,842227200,M,19,19,True,4.0,1.0,,,0.0,1.0,1.0,,6.0,,,,,,,,,13.0,8.0,6.6,6.0,2.88e-06,,0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12514049,away,Santa Clara,João Costa,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,,,1.0,4.0,,2.0,0.00564138,,0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12514049,away,Santa Clara,Neneca,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514049,away,Santa Clara,Habraão,habraao,Habraão,D,28,184,133,M,1167540,EUR,993513600,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514049,away,Santa Clara,Guilherme Ramos,guilherme-ramos,G. Ramos,D,13,191,220,M,827192,EUR,871257600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
