match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_dispossessed,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_totalCross,stat_blockedScoringAttempt,captain,stat_goalAssist,stat_accurateCross,stat_totalOffside,stat_hitWoodwork,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAShot
10980655,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11780,M,stefan.ortega1,125274,EUR,721008000,G,18,18,False,66.0,47.0,38.0,21.0,31.0,36.0,16.0,30.0,1.0,5.0,1.0,2.0,2.0,90.0,75.0,7.6,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980655,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22291,M,johnstones5,152077,EUR,770083200,D,5,5,False,33.0,33.0,,,28.0,28.0,5.0,5.0,2.0,5.0,,,,45.0,40.0,6.8,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980655,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22626,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,65.0,58.0,5.0,2.0,45.0,49.0,13.0,16.0,,6.0,,,,90.0,72.0,7.1,8.0,0,2.0,3.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10980655,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21204,M,nathanake,149663,EUR,793065600,D,6,6,False,33.0,30.0,4.0,2.0,18.0,21.0,12.0,12.0,,6.0,,,,90.0,51.0,8.0,5.0,1,1.0,6.0,1.0,2.0,3.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10980655,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,M,82,82,False,27.0,23.0,1.0,,15.0,17.0,8.0,10.0,1.0,5.0,,,,58.0,46.0,7.0,8.0,0,2.0,4.0,1.0,1.0,4.0,3.0,,,,1.0,,,,,,Rico Lewis,,2.0,1.0,,,,,,,,,,,,,,
10980655,home,Manchester City,Rodri,rodri,Rodri,M,16,191,87652,M,Rodri,827606,EUR,835401600,M,16,16,False,61.0,49.0,5.0,2.0,28.0,36.0,21.0,25.0,1.0,8.0,,,,90.0,69.0,7.0,12.0,1,3.0,5.0,,4.0,2.0,1.0,,,,2.0,3.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,
10980655,home,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70718,M,RMahrez,158213,EUR,667094400,F,26,26,False,22.0,20.0,,,9.0,11.0,11.0,12.0,,3.0,,,,58.0,35.0,6.4,8.0,1,7.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
10980655,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,KDB,70996,EUR,678067200,M,17,17,False,20.0,15.0,1.0,,3.0,4.0,12.0,17.0,1.0,1.0,,,,75.0,31.0,6.5,11.0,1,3.0,,,,,,1.0,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10980655,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,IGunny,45853,EUR,656726400,M,8,8,False,32.0,31.0,,,16.0,16.0,15.0,16.0,1.0,6.0,,,,90.0,42.0,7.0,2.0,0,2.0,5.0,1.0,,2.0,2.0,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,True,,,,,,,,,
10980655,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,57959,M,JGrealish,189061,EUR,810691200,F,10,10,False,29.0,25.0,2.0,1.0,11.0,11.0,15.0,21.0,,2.0,,,,90.0,43.0,7.1,8.0,0,2.0,5.0,1.0,,1.0,,,,4.0,1.0,,,,,,,,1.0,1.0,,,3.0,,,1.0,1.0,1.0,,,,,,
