match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_goodHighClaim,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss
11401938,home,Vitesse,Eloy Room,eloy-room,E. Room,G,188.0,180,M,40859,EUR,602726400,G,1,1,False,30.0,11.0,23.0,4.0,8.0,9.0,3.0,21.0,1.0,3.0,13.0,1.0,1.0,1.0,1.0,1.0,3.0,90.0,40.0,7.1,19.0,0.00084582,0,1.4283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401938,home,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,185.0,62,M,1119473,EUR,1073001600,D,43,43,False,42.0,33.0,7.0,4.0,22.0,27.0,11.0,15.0,3.0,3.0,5.0,,,,,,,90.0,71.0,7.3,14.0,0.00974489,0,,Giovanni van Zwam,,25,1.0,5.0,2.0,1.0,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11401938,home,Vitesse,Nicolas Isimat-Mirin,nicolas-isimat-mirin,N. Isimat-Mirin,D,189.0,76,M,781556,EUR,690076800,D,29,29,False,48.0,44.0,8.0,8.0,34.0,35.0,10.0,13.0,5.0,6.0,1.0,,1.0,,,,,90.0,61.0,7.7,4.0,0.00901192,1,,,,,4.0,8.0,,,,3.0,2.0,4.0,1.0,1.0,1.0,0.029,1.0,,,,,,,,,,,,,,,,,
11401938,home,Vitesse,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,189.0,435,M,916943,EUR,995414400,D,15,15,False,55.0,45.0,11.0,5.0,30.0,33.0,15.0,22.0,3.0,4.0,5.0,,,,,,,90.0,67.0,7.3,12.0,0.0127236,0,,,,3,2.0,3.0,,2.0,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11401938,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,178.0,40,M,1046725,EUR,1025308800,D,13,13,False,30.0,24.0,7.0,4.0,15.0,16.0,11.0,18.0,1.0,1.0,1.0,,,,,,,90.0,49.0,7.1,11.0,0.0839394,0,,,,6,,3.0,,,,2.0,1.0,,1.0,,,,2.0,,,4.0,2.0,1.0,,,,,,,,,,,,
11401938,home,Vitesse,Mathijs Tielemans,mathijs-tielemans,M. Tielemans,M,181.0,116,M,966542,EUR,1019779200,M,21,21,False,36.0,30.0,2.0,1.0,16.0,18.0,14.0,19.0,1.0,2.0,8.0,,1.0,,,,,90.0,54.0,7.7,8.0,0.0350457,2,,,,8,,6.0,,,,3.0,3.0,1.0,2.0,2.0,2.0,0.1628,2.0,,1.0,1.0,,,,,,,,,,,,,,
11401938,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,177.0,104,M,858226,EUR,904867200,M,22,22,False,31.0,22.0,2.0,,13.0,16.0,9.0,16.0,3.0,2.0,3.0,,2.0,,,,,90.0,44.0,7.1,11.0,0.076286,1,,,,,,9.0,1.0,,1.0,2.0,1.0,4.0,2.0,2.0,1.0,0.0383,,,1.0,1.0,,1.0,,,,,,,,,,,,
11401938,home,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,179.0,770,M,961677,EUR,1010016000,M,42,42,False,30.0,26.0,2.0,2.0,13.0,16.0,13.0,15.0,7.0,,7.0,,1.0,,,,,90.0,50.0,7.3,11.0,0.0576081,4,,,,42,1.0,5.0,2.0,,,2.0,1.0,,4.0,3.0,2.0,0.2891,1.0,2.0,2.0,1.0,,,2.0,,,,,,,,,,,
11401938,home,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,182.0,3151,M,984602,EUR,1066262400,M,17,17,False,18.0,14.0,1.0,1.0,5.0,6.0,9.0,13.0,8.0,2.0,6.0,,2.0,,,,,81.0,32.0,7.0,11.0,0.277796,1,,,,10,3.0,5.0,,,,,,1.0,4.0,3.0,,0.0176,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,
11401938,home,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,176.0,358,M,1126966,EUR,1061164800,M,25,25,False,18.0,13.0,2.0,,2.0,3.0,11.0,17.0,9.0,1.0,5.0,,1.0,,,,,67.0,38.0,7.6,14.0,0.247355,2,,,,11,,4.0,4.0,,,1.0,1.0,,4.0,2.0,1.0,0.5012,4.0,2.0,3.0,2.0,,1.0,,,,1.0,1.0,1.0,0.3523,,,,,
11401938,home,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,186.0,361,M,112794,EUR,723168000,F,8,8,False,25.0,19.0,1.0,1.0,3.0,3.0,16.0,22.0,11.0,,1.0,,1.0,,,,,89.0,36.0,6.8,9.0,0.0251481,0,,,,,10.0,8.0,,,,1.0,,4.0,,,,,,,3.0,,,3.0,,,,,,,,True,,,,
11401938,home,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,173.0,300,M,975307,EUR,972518400,F,7,7,True,8.0,4.0,1.0,,1.0,1.0,3.0,7.0,1.0,,2.0,,,,,,,23.0,11.0,7.1,5.0,0.00094904,1,,,,10,,,,,,,,,1.0,,,0.3748,,,,,,,,,,1.0,1.0,,0.9042,,,,,
11401938,home,Vitesse,Joel Voelkerling Persson,joel-voelkerling-persson,J. V. Persson,F,194.0,90,M,1087744,EUR,1042588800,F,9,9,True,2.0,2.0,1.0,1.0,,,2.0,2.0,6.0,,,,2.0,,,,,9.0,8.0,6.4,3.0,0.00221749,0,,,,34,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,
11401938,home,Vitesse,Jordi Altena,altena-jordi,J. Altena,M,,103,M,1388307,EUR,1070496000,M,44,44,True,3.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,1.0,3.0,,2.0,0.00098246,0,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401938,home,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,186.0,110,M,795006,EUR,897609600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401938,home,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,196.0,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,Tom Bramel,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401938,home,Vitesse,Kaya Symons,symons-kaya,K. Symons,D,178.0,96,M,1196919,EUR,1112227200,D,52,52,True,,,,,,,,,,,,,,,,,,,,,,,0,,Kaya,Symons,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401938,home,Vitesse,Mats Egbring,egbring-mats,M. Egbring,D,183.0,90,M,1514878,EUR,1158451200,D,56,56,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401938,home,Vitesse,Said Hamulić,said-hamulic,S. Hamulić,F,188.0,431,M,1106808,EUR,973987200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401938,away,Heracles Almelo,Michael Brouwer,michael-brouwer,M. Brouwer,G,187.0,75,M,252027,EUR,727574400,G,1,1,False,29.0,20.0,19.0,10.0,13.0,13.0,7.0,16.0,,,6.0,,,,,,,90.0,34.0,6.5,9.0,0.00880442,0,-0.7435,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
