match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_blockedScoringAttempt,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAGoal
12624984,home,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,,893307,EUR,958262400,F,9,9,False,11.0,6.0,,,0.0,2.0,3.0,4.0,8.0,,2.0,,,,90.0,24.0,6.5,6.0,5,,,2.0,3.0,3.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,3.0,1.0,,2.0,,1.0,,
12624984,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190.0,4099,M,merihdemiral,806968,EUR,889056000,D,28,28,True,35.0,31.0,2.0,1.0,0.0,16.0,16.0,15.0,19.0,3.0,1.0,,,,49.0,39.0,6.7,4.0,0,,,,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
12624984,home,Al-Ahli,Abdullah Al-Amar,,,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,,817911,EUR,762480000,D,15,15,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,,,12.0,10.0,6.8,,0,,,,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,
12624984,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,,881838,EUR,853027200,M,40,40,True,10.0,8.0,,,0.0,5.0,5.0,3.0,5.0,,1.0,,,,12.0,16.0,7.6,3.0,1,,,,,1.0,2.0,,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,
12624984,home,Al-Ahli,Ivan Toney,,,ivan-toney,I. Toney,F,17,185.0,12718,M,ivantoney,290927,EUR,826934400,F,99,99,True,3.0,3.0,,,1.0,1.0,1.0,2.0,2.0,,1.0,,,,12.0,5.0,7.3,,1,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,
12624984,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800,F,19,19,True,,,,,0.0,,,,1.0,,1.0,,,,9.0,2.0,6.5,2.0,0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12624984,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624984,home,Al-Ahli,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175.0,126,M,,1085357,EUR,954288000,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624984,home,Al-Ahli,Yaseen Al-Zubaidi,Yaseen Al-Zubaidi,,al-zubaidi-yaseen,Y. Al-Zubaidi,M,26,176.0,105,M,,1434209,EUR,1051315200,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624984,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,,893167,EUR,827884800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624984,away,Al Raed,Mshari Sanyoor,,,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,,972698,EUR,1007510400,G,50,50,False,29.0,18.0,18.0,7.0,0.0,15.0,18.0,3.0,11.0,,8.0,4.0,6.0,,90.0,40.0,7.7,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624984,away,Al Raed,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,,1429814,EUR,1059696000,D,94,94,False,25.0,17.0,5.0,,0.0,15.0,19.0,2.0,6.0,5.0,2.0,,,,90.0,44.0,6.6,9.0,1,,,2.0,1.0,2.0,4.0,,,2.0,2.0,2.0,,1.0,,,,,,,1.0,,,1.0,,,1.0,
12624984,away,Al Raed,Abdullah Hazazi,Abdullah Hazazi,,abdullah-hazazi,A. Hazazi,D,4,182.0,6,M,,1548473,EUR,801792000,D,4,4,False,8.0,3.0,3.0,1.0,0.0,2.0,5.0,1.0,3.0,4.0,,,,,45.0,14.0,6.7,6.0,0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,
12624984,away,Al Raed,Ayoub Qasmi,,,qasmi-ayoub,A. Qasmi,D,16,178.0,88,M,,919697,EUR,748396800,D,16,16,False,10.0,5.0,5.0,1.0,0.0,5.0,7.0,,3.0,2.0,3.0,,,,53.0,16.0,6.9,5.0,0,,,,2.0,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,
12624984,away,Al Raed,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,,892897,EUR,878083200,D,13,13,False,26.0,20.0,1.0,,0.0,15.0,20.0,5.0,6.0,2.0,3.0,,,,90.0,36.0,6.2,8.0,0,,,1.0,,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,
12624984,away,Al Raed,Mohammed Al-Dosari,,,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,,970908,EUR,931651200,M,32,32,False,30.0,15.0,2.0,,0.0,10.0,18.0,5.0,12.0,4.0,6.0,,,,90.0,57.0,6.7,22.0,0,,,2.0,,7.0,7.0,,,1.0,3.0,2.0,2.0,3.0,,1.0,3.0,,3.0,1.0,,,True,,,,,
12624984,away,Al Raed,Mehdi Abeid,,,mehdi-abeid,M. Abeid,M,,180.0,913,M,,73056,EUR,713059200,M,17,17,False,23.0,18.0,2.0,,0.0,14.0,15.0,4.0,8.0,,2.0,,,,89.0,34.0,6.7,6.0,1,,,,,3.0,4.0,1.0,,2.0,,,1.0,3.0,2.0,,1.0,,,1.0,,1.0,,,,,,
12624984,away,Al Raed,Mathias Normann,,,mathias-normann,M. Normann,M,12,179.0,189,M,,565686,EUR,833241600,M,8,8,False,25.0,20.0,4.0,1.0,0.0,16.0,18.0,4.0,7.0,4.0,2.0,,,,90.0,40.0,6.4,9.0,0,,,,,4.0,4.0,,,,2.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,,1.0,
12624984,away,Al Raed,Zakaria Hawsawi,Zakaria Al Hawsawi,,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,,1398854,EUR,979171200,M,12,12,False,17.0,15.0,,,0.0,7.0,9.0,8.0,9.0,,5.0,,,,89.0,31.0,6.7,8.0,1,1.0,,1.0,1.0,6.0,6.0,,1.0,,,,1.0,1.0,2.0,1.0,6.0,1.0,1.0,4.0,,,,,,,,
12624984,away,Al Raed,Amir Saâyoud,,,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,,309154,EUR,654652800,F,7,7,False,20.0,15.0,1.0,,0.0,7.0,9.0,8.0,13.0,,7.0,,,,90.0,42.0,6.6,15.0,3,2.0,,,,6.0,7.0,1.0,,1.0,1.0,1.0,1.0,4.0,,,5.0,,2.0,2.0,1.0,2.0,,1.0,,,,
12624984,away,Al Raed,Saleh Al-Amri,,,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,,791578,EUR,750556800,F,15,15,False,38.0,32.0,1.0,1.0,0.0,19.0,22.0,13.0,19.0,,6.0,,,,90.0,64.0,6.3,19.0,0,3.0,,2.0,2.0,8.0,9.0,2.0,,1.0,1.0,,5.0,5.0,,1.0,2.0,,3.0,1.0,,,,,,,,1.0
12624984,away,Al Raed,Yahya Sunbul,,,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,,958020,EUR,884131200,M,45,45,True,8.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,1.0,,,,45.0,19.0,6.4,5.0,0,1.0,,1.0,,4.0,2.0,,,1.0,,,1.0,,,,4.0,,1.0,2.0,,,,,,,,
12624984,away,Al Raed,Khalid Alsubaie,,,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,,893373,EUR,940896000,M,24,24,True,31.0,27.0,4.0,3.0,0.0,13.0,15.0,16.0,19.0,,2.0,,,,37.0,40.0,7.1,6.0,0,3.0,2.0,,,1.0,,1.0,1.0,,,,1.0,,,3.0,,,,,,,,,,,,
12624984,away,Al Raed,Nawaf Sahli,Nawaf Sahli,,nawaf-sahli,N. Sahli,F,41,165.0,10,M,,1429805,EUR,1052092800,F,41,41,True,,,,,0.0,,,,,,,,,,10.0,3.0,6.6,1.0,0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
12624984,away,Al Raed,Thamer Al Khaibri,Thamer Al Khaibri,,thamer-al-khaibri,T. A. Khaibri,F,90,187.0,70,M,,1536875,EUR,1133568000,F,99,99,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,10.0,6.0,6.9,2.0,1,,,1.0,,1.0,1.0,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,,1.0,
12624984,away,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,,195.0,72,M,,576272,EUR,817862400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624984,away,Al Raed,Omar Shami,Omar Shami,,omar-shami,O. Shami,M,15,,5,M,,1835249,EUR,1080000000,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624984,away,Al Raed,Naif Hazzazi,,,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624984,away,Al Raed,Anas Al Zahrani,Anas Al Zahrani,,anas-al-zahrani,A. A. Zahrani,M,42,183.0,5,M,,1462375,EUR,1058313600,M,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624984,away,Al Raed,Raed Al-Ghamdi,,,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,,795468,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
