match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_interceptionWon,stat_aerialLost,stat_goals,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,captain,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,stat_hitWoodwork
12450961,home,Stade de Reims,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,94,94,False,26.0,23.0,8.0,5.0,0.0,21.0,21.0,2.0,5.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,90.0,34.0,7.0,3.0,0.00072882,0,0.0239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450961,home,Stade de Reims,Aurélio Buta,,,aurelio-buta,A. Buta,D,17,169.0,489,M,357752,EUR,855532800,D,23,23,False,39.0,39.0,1.0,1.0,0.0,14.0,14.0,25.0,27.0,1.0,3.0,5.0,3.0,,,,,90.0,59.0,6.7,6.0,0.029421,0,,2.0,6.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12450961,home,Stade de Reims,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193.0,662,M,985933,EUR,864604800,D,2,2,False,90.0,75.0,20.0,11.0,0.0,31.0,32.0,44.0,60.0,2.0,7.0,5.0,7.0,,,,,90.0,109.0,7.7,17.0,0.0512707,1,,2.0,2.0,1.0,2.0,,2.0,2.0,,1.0,2.0,1.0,1.0,0.036,0.0863,,,,,,,,,,,,,,,
12450961,home,Stade de Reims,Cédric Kipré,,,cedric-kipre,C. Kipré,D,4,196.0,670,M,886802,EUR,850089600,D,21,21,False,71.0,67.0,3.0,2.0,0.0,37.0,39.0,30.0,32.0,2.0,3.0,5.0,6.0,,,,,90.0,81.0,6.9,5.0,0.016315,0,,,3.0,,,,1.0,1.0,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,
12450961,home,Stade de Reims,Nhoa Sangui,,,nhoa-sangui,N. Sangui,D,19,178.0,286,M,1426221,EUR,1140998400,D,55,55,False,40.0,34.0,2.0,,0.0,16.0,19.0,18.0,22.0,,2.0,2.0,4.0,,,,,78.0,58.0,6.6,11.0,0.0233759,0,,1.0,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
12450961,home,Stade de Reims,Marshall Munetsi,,,marshall-munetsi,M. Munetsi,M,18,187.0,1937,M,894733,EUR,835401600,M,15,15,False,17.0,13.0,1.0,,0.0,5.0,5.0,8.0,14.0,3.0,5.0,3.0,4.0,,,,,90.0,31.0,7.2,8.0,0.0119864,1,,2.0,9.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.1427,0.7814,1.0,,7.0,1.0,,,,,,,,,,,
12450961,home,Stade de Reims,Valentin Atangana Edoa,Valentin Atangana Edoa,,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,1154611,EUR,1124928000,M,6,6,False,45.0,39.0,1.0,,0.0,10.0,13.0,29.0,32.0,1.0,3.0,3.0,2.0,,,,,90.0,62.0,6.8,13.0,0.030971,2,,,6.0,,1.0,1.0,1.0,1.0,4.0,3.0,,,1.0,0.0743,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,
12450961,home,Stade de Reims,Junya Ito,,,junya-ito,J. Ito,M,10,176.0,4867,M,783278,EUR,731635200,M,7,7,False,46.0,37.0,,,0.0,9.0,9.0,29.0,47.0,1.0,3.0,1.0,1.0,,,,,90.0,67.0,7.0,24.0,0.324301,0,,10.0,4.0,1.0,4.0,,1.0,,3.0,,1.0,,,,,,1.0,,,,,3.0,ItouJky,1.0,1.0,,,,,
12450961,home,Stade de Reims,Teddy Teuma,,,teddy-teuma,T. Teuma,M,80,176.0,885,M,829643,EUR,749347200,M,10,10,False,57.0,50.0,5.0,4.0,0.0,17.0,19.0,34.0,44.0,,3.0,1.0,5.0,,,,,78.0,74.0,7.1,14.0,0.114657,0,,6.0,2.0,,1.0,,3.0,2.0,,,,,,,,1.0,,,,,,2.0,,1.0,,True,,,,
12450961,home,Stade de Reims,Mamadou Diakhon,,,diakhon-mamadou,M. Diakhon,F,67,180.0,1701,M,1495876,EUR,1127347200,M,67,67,False,13.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,10.0,,4.0,,3.0,,,,,62.0,24.0,6.8,7.0,0.0152665,1,,1.0,2.0,1.0,1.0,,,,3.0,,1.0,,3.0,0.0238,,1.0,,,,,1.0,,,,,,,,,
