match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_unsuccessfulTouch,player_sofascoreId,captain,stat_outfielderBlock,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_dispossessed,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_goodHighClaim,stat_penaltyFaced,stat_totalOffside,stat_penaltyConceded
11067375,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,31.0,25.0,12.0,6.0,22.0,23.0,3.0,8.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,90.0,38.0,6.7,6.0,0.0,0.0,0.00205099,0,0.2227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067375,home,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,False,46.0,38.0,3.0,2.0,12.0,12.0,26.0,36.0,6.0,1.0,1.0,8.0,,,,90.0,69.0,6.7,13.0,0.0623,0.0,0.181621,2,,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11067375,home,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,474,M,977676,EUR,983145600,D,2,2,False,56.0,48.0,6.0,2.0,29.0,32.0,19.0,24.0,2.0,,8.0,5.0,,,,90.0,76.0,7.1,10.0,0.0,0.0,0.00673945,0,,,1.0,4.0,,,,2.0,2.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11067375,home,Red Bull Bragantino,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,51.0,41.0,13.0,7.0,26.0,28.0,15.0,23.0,2.0,,4.0,7.0,,,,90.0,61.0,7.1,11.0,0.0,0.0,0.0272384,0,,,1.0,1.0,,,,4.0,,,1.0,2.0,1.0,,leortiz33,True,1.0,,,,,,,,,,,,,,,,,
11067375,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,55.0,49.0,3.0,1.0,10.0,11.0,40.0,52.0,4.0,2.0,,4.0,,,,90.0,83.0,7.1,14.0,0.2036,0.0335,0.101776,2,,8.0,1.0,6.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
11067375,home,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,False,23.0,21.0,3.0,2.0,7.0,8.0,14.0,16.0,3.0,,,6.0,,,,45.0,32.0,6.4,7.0,0.0,0.0,0.026079,0,,1.0,,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,
11067375,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,39.0,38.0,2.0,2.0,13.0,14.0,25.0,25.0,4.0,2.0,2.0,8.0,,,,62.0,54.0,7.0,3.0,0.0189,0.0,0.0207707,1,,,,8.0,3.0,3.0,1.0,,3.0,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,
11067375,home,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,M,11,11,False,27.0,22.0,2.0,1.0,3.0,4.0,19.0,28.0,4.0,2.0,,2.0,,,,62.0,45.0,6.7,16.0,0.0,0.0,0.0435599,0,,5.0,,6.0,3.0,2.0,,,3.0,2.0,,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,
11067375,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,68.0,57.0,1.0,1.0,16.0,17.0,44.0,57.0,8.0,,,7.0,,,,90.0,96.0,8.0,21.0,0.3753,0.7636,0.962369,4,,6.0,3.0,10.0,2.0,2.0,1.0,,3.0,1.0,2.0,6.0,2.0,4.0,,,,3.0,2.0,1.0,3.0,3.0,,,1.0,1.0,1.0,,,,,,,
11067375,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,M,28,28,False,31.0,27.0,2.0,2.0,6.0,6.0,22.0,29.0,4.0,1.0,,1.0,,,,82.0,44.0,7.0,8.0,0.2361,0.4731,0.377324,4,,4.0,,3.0,1.0,,,,,,4.0,3.0,,,,,,1.0,2.0,2.0,3.0,,,,,,1.0,,,,,,,
