match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,player_firstName,player_lastName,stat_shotOffTarget,stat_hitWoodwork,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_outfielderBlock,stat_bigChanceMissed,stat_goals,stat_totalOffside
11352604,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,17,17,False,True,49.0,33.0,25.0,9.0,27.0,30.0,6.0,19.0,12.0,3.0,5.0,90.0,59.0,8.1,17.0,0.00146166,0,0.8582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352604,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,21,21,False,,32.0,23.0,4.0,2.0,12.0,18.0,12.0,15.0,3.0,,,82.0,56.0,7.7,9.0,0.0762653,1,,1.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0834,0.0395,1.0,,,,,,,,,,,,,
11352604,home,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,False,,48.0,36.0,9.0,5.0,27.0,34.0,9.0,14.0,3.0,,,90.0,53.0,6.9,12.0,0.00237332,0,,,,,,1.0,1.0,1.0,,,,,4.0,,,,,1.0,,,,tosinadarabioyo,,,,,,,,,,,,
11352604,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,,50.0,39.0,10.0,4.0,35.0,40.0,4.0,10.0,7.0,,,90.0,58.0,7.1,11.0,0.00064366,1,,,,,,,1.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,,,0.1125,,,,,,1.0,1.0,,,,,,,,
11352604,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,,48.0,34.0,6.0,3.0,18.0,22.0,17.0,28.0,9.0,,,90.0,81.0,7.9,20.0,0.571761,0,,1.0,2.0,1.0,,,4.0,5.0,,5.0,3.0,,,4.0,2.0,1.0,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,
11352604,home,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,364612,EUR,805248000,M,26,26,False,,22.0,19.0,3.0,3.0,9.0,12.0,10.0,10.0,1.0,,,90.0,47.0,7.6,7.0,0.144813,3,,,,,,3.0,5.0,12.0,4.0,,,,1.0,2.0,4.0,1.0,5.0,1.0,0.0944,,1.0,Palhinha,,,1.0,,,,3.0,2.0,1.0,,,
11352604,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,28,28,False,,20.0,15.0,1.0,1.0,3.0,3.0,12.0,17.0,2.0,,,81.0,30.0,7.2,7.0,0.00636312,2,,,,,1.0,,5.0,3.0,3.0,,,2.0,,1.0,2.0,2.0,1.0,1.0,0.4529,0.5883,,,,,,,,,2.0,,,1.0,1.0,
11352604,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,22,22,False,,32.0,27.0,3.0,1.0,12.0,12.0,16.0,22.0,4.0,,,82.0,42.0,7.6,9.0,0.0859627,0,,,2.0,1.0,,,1.0,3.0,,1.0,1.0,,,,2.0,1.0,,,,,4.0,alexanderiwobi,,,,,1.0,1.0,2.0,,,,,
11352604,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,,25.0,19.0,,,6.0,9.0,15.0,23.0,1.0,,,72.0,46.0,6.8,17.0,0.10204,3,,,7.0,2.0,,,6.0,2.0,1.0,2.0,,,,,2.0,1.0,,1.0,0.3482,,3.0,andreaspereira,,,1.0,,2.0,,2.0,2.0,,,,
11352604,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,M,20,20,False,,41.0,36.0,3.0,2.0,12.0,14.0,26.0,31.0,4.0,,,90.0,53.0,7.2,10.0,0.126301,1,,,4.0,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,,0.1424,0.0861,,willianborges88,,,,,,,3.0,,,,,
