match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_clearanceOffLine,stat_wasFouled,stat_aerialLost,stat_totalTackle,stat_fouls,stat_wonTackle,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10913482,home,Al-Ettifaq,Paulo Victor,,,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,21.0,12.0,11.0,2.0,11.0,14.0,1.0,7.0,1.0,1.0,11.0,1.0,1.0,90.0,30.0,6.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Alhwsawi Sanousi Mohammed,Alhwsawi Sanousi Mohammed,,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,12,12,False,34.0,26.0,1.0,,14.0,16.0,13.0,19.0,1.0,,4.0,,,90.0,53.0,6.9,12.0,1,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Saad Al-Mousa,Saad Al-Mousa,,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,5,5,False,51.0,45.0,5.0,1.0,38.0,41.0,7.0,10.0,,,9.0,,,90.0,58.0,7.2,7.0,1,,,1.0,3.0,,,,1.0,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Marcel Tisserand,,,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,46.0,37.0,9.0,5.0,28.0,30.0,9.0,16.0,4.0,,1.0,,,90.0,52.0,6.7,9.0,0,,,2.0,3.0,,,,,5.0,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Abdullah Al Khateeb,,,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,37.0,34.0,2.0,2.0,17.0,17.0,17.0,20.0,3.0,,6.0,,,85.0,60.0,6.7,10.0,0,,,3.0,7.0,,5.0,3.0,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Ibrahim Mahnashi,,,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,6,6,False,32.0,25.0,3.0,,12.0,13.0,14.0,20.0,2.0,1.0,5.0,,,45.0,42.0,6.8,7.0,0,1.0,1.0,,3.0,,,,,,,,,2.0,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Berat Ayberk Özdemir,,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600,M,98,98,False,70.0,60.0,12.0,9.0,30.0,33.0,31.0,38.0,5.0,2.0,8.0,,,90.0,89.0,7.4,13.0,1,1.0,1.0,1.0,10.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,,3.0,1.0,6.0,,3.0,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Mohammed Al-Kuwaykibi,,,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,M,7,7,False,24.0,16.0,4.0,2.0,5.0,6.0,13.0,25.0,4.0,,5.0,,,90.0,51.0,6.3,21.0,0,7.0,2.0,,6.0,1.0,7.0,4.0,,,,1.0,4.0,1.0,,,,2.0,,,True,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,M,17,17,False,11.0,9.0,,,2.0,2.0,7.0,9.0,1.0,,,,,45.0,17.0,6.6,4.0,1,,,1.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
10913482,home,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,False,24.0,23.0,1.0,1.0,14.0,14.0,9.0,11.0,4.0,1.0,1.0,,,56.0,30.0,6.4,4.0,1,1.0,,1.0,3.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,
10913482,home,Al-Ettifaq,Robin Quaison,,,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,F,99,99,False,27.0,20.0,1.0,,6.0,7.0,14.0,20.0,3.0,,7.0,,,90.0,42.0,7.1,11.0,4,,,1.0,4.0,,4.0,2.0,1.0,,,,1.0,,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,
10913482,home,Al-Ettifaq,Faisal Al-Ghamdi,Faisal,Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800,M,16,16,True,23.0,18.0,,,8.0,10.0,10.0,15.0,3.0,1.0,7.0,,,45.0,33.0,7.0,8.0,0,2.0,,3.0,4.0,,2.0,1.0,,,1.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Youssouf Niakate,,,youssouf-niakate,Y. Niakate,F,12,178.0,551,M,291915,EUR,724464000,F,18,18,True,6.0,3.0,,,1.0,1.0,2.0,7.0,1.0,,,,,40.0,13.0,6.4,7.0,1,2.0,,,2.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,
10913482,home,Al-Ettifaq,Vitinho,,,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,F,27,27,True,15.0,13.0,1.0,1.0,2.0,3.0,11.0,14.0,4.0,,2.0,,,34.0,25.0,7.5,5.0,1,2.0,,,4.0,,2.0,2.0,1.0,,,1.0,1.0,2.0,,1.0,,1.0,4.0,,,,,,,,1.0,1.0,,,,,
10913482,home,Al-Ettifaq,Abdulrahman Al-Obaid,,,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000,D,13,13,True,3.0,1.0,1.0,,,1.0,1.0,3.0,,,,,,12.0,5.0,6.5,3.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Ahmed Al-Ghamdi,,,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,M,15,15,True,5.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,,2.0,,,12.0,9.0,6.7,3.0,0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Darko Velkovski,,,darko-velkovski,D. Velkovski,D,24,188.0,155,M,156990,EUR,803692800,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,home,Al-Ettifaq,Rayan Albloushi,Rayan Albloushi,,rayan-albloushi,R. Albloushi,F,14,177.0,25,M,1092811,EUR,983232000,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,away,Al Wehda,Munir El Kajoui,,,munir-mohamedi,M. El Kajoui,G,1,190.0,3804,M,141967,EUR,610761600,G,1,1,False,35.0,19.0,23.0,7.0,15.0,19.0,4.0,16.0,,,8.0,3.0,3.0,90.0,48.0,6.8,17.0,0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,Munir,2.0,1.0,1.0,
10913482,away,Al Wehda,Ali Makki,Ali Makki,,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400,D,2,2,False,18.0,16.0,1.0,,8.0,9.0,8.0,10.0,7.0,3.0,1.0,,,90.0,36.0,6.5,6.0,0,1.0,,,7.0,,,,,1.0,,1.0,1.0,,,2.0,2.0,5.0,3.0,4.0,,,,,,,,,,,,,
10913482,away,Al Wehda,Abdullah Al-Hafith,,,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,34.0,26.0,10.0,4.0,19.0,23.0,7.0,11.0,4.0,1.0,2.0,,,90.0,41.0,6.4,8.0,0,,,,1.0,,,,,2.0,1.0,1.0,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,
10913482,away,Al Wehda,Óscar Duarte,,,oscar-duarte,Ó. Duarte,D,6,184.0,231,M,156401,EUR,612835200,D,6,6,False,47.0,37.0,12.0,5.0,33.0,39.0,4.0,8.0,2.0,,4.0,,,90.0,56.0,6.8,10.0,0,,,1.0,1.0,,,,,4.0,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
10913482,away,Al Wehda,Abdullah Bukhari,,,abdullah-bukhari,A. Bukhari,D,3,177.0,10,M,832637,EUR,774489600,D,3,3,False,42.0,34.0,,,19.0,22.0,16.0,22.0,4.0,1.0,6.0,,,90.0,64.0,6.5,16.0,0,2.0,1.0,,4.0,1.0,2.0,1.0,,1.0,,2.0,,,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,
10913482,away,Al Wehda,Ala'a Al-Hejji,,,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,88,88,False,49.0,43.0,4.0,3.0,21.0,25.0,22.0,24.0,8.0,1.0,12.0,,,90.0,65.0,7.6,8.0,2,,,,4.0,1.0,1.0,,,1.0,,3.0,,1.0,,,3.0,4.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,
10913482,away,Al Wehda,Waleed Bakshween,,,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,False,48.0,42.0,8.0,4.0,29.0,32.0,13.0,16.0,6.0,2.0,6.0,,,90.0,61.0,6.7,9.0,1,,,,4.0,1.0,2.0,1.0,,,,,1.0,,,1.0,,2.0,2.0,1.0,True,1.0,,,,,,,,,,,
10913482,away,Al Wehda,Fayçal Fajr,,,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800,M,76,76,False,61.0,50.0,9.0,6.0,21.0,24.0,29.0,41.0,6.0,3.0,7.0,,,90.0,74.0,6.3,17.0,1,4.0,,,3.0,1.0,1.0,1.0,,1.0,,,,,,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,1.0
10913482,away,Al Wehda,Karim Yoda,,,karim-yoda,K. Yoda,M,10,182.0,57,M,23448,EUR,593740800,M,74,74,False,22.0,16.0,6.0,6.0,5.0,8.0,11.0,14.0,3.0,1.0,2.0,,,90.0,30.0,6.9,8.0,0,,,2.0,4.0,1.0,2.0,2.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,1.0,,,,,,
10913482,away,Al Wehda,Sultan Al-Sawadi,,,sultan-al-sawadi,S. Al-Sawadi,M,49,168.0,8,M,818777,EUR,724291200,M,49,49,False,36.0,25.0,3.0,1.0,9.0,13.0,16.0,26.0,5.0,3.0,9.0,,,90.0,49.0,6.5,16.0,2,3.0,,,1.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,
10913482,away,Al Wehda,Gerson Rodrigues,,,gerson-rodrigues,G. Rodrigues,F,9,188.0,560,M,842565,EUR,803606400,F,10,10,False,18.0,13.0,4.0,3.0,7.0,8.0,7.0,11.0,11.0,1.0,1.0,,,84.0,34.0,6.6,12.0,0,1.0,1.0,4.0,5.0,4.0,,,,3.0,,,2.0,1.0,,1.0,4.0,,2.0,,,,,,1.0,,,,,,,,
10913482,away,Al Wehda,Hussain Ahmed Al Issa,,,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,989764,EUR,978048000,M,7,7,True,3.0,2.0,,,,1.0,2.0,2.0,,,,,,13.0,7.0,6.7,1.0,0,,,,2.0,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
10913482,away,Al Wehda,Abdulquddus Atiah,,,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,away,Al Wehda,Amiri Kurdi,,,amiri-kurdi,A. Kurdi,D,,179.0,20,M,115129,EUR,684547200,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,away,Al Wehda,Islam Ahmed Hawsawi,Hawsawi Islam Ahmed,,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,1106232,EUR,1009411200,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,away,Al Wehda,Abdulkarim Al Qahtani,,,abdulkarim-al-qahtani,A. Al Qahtani,M,8,173.0,8,M,804094,EUR,729216000,M,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,away,Al Wehda,Ahmed Fallatah,Ahmed Fallatah,,ahmed-fallatah,A. Fallatah,M,,186.0,1,M,1399145,EUR,1007769600,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,away,Al Wehda,Hazzaa Al-Ghamdi,Hazzaa Ahmed Al-Ghamdi,,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,M,90,90,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,away,Al Wehda,Yahya Naji,,,yahya-naji,Y. Naji,F,80,170.0,27,M,984587,EUR,920332800,F,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913482,away,Al Wehda,Sultan Al Akouz,Sultan Al Akouz,,sultan-al-akouz,S. A. Akouz,F,29,,4,M,1399139,EUR,1082764800,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
