match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_totalCross,stat_fouls,player_sofascoreId,stat_goalAssist,stat_totalOffside,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork
10389739,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,34.0,27.0,10.0,3.0,25.0,27.0,2.0,7.0,1.0,3.0,11.0,1.0,2.0,3.0,1.0,1.0,90.0,52.0,7.6,8.0,0.0,0.0,0.00067549,0,1.1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389739,home,Stade Rennais,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,D,90,90,False,47.0,46.0,1.0,1.0,32.0,33.0,14.0,14.0,4.0,5.0,8.0,1.0,,,,,90.0,72.0,6.9,7.0,0.1065,0.0,0.0476063,1,,,,1.0,6.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
10389739,home,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,999030,EUR,956448000,D,23,23,False,89.0,85.0,9.0,7.0,63.0,66.0,22.0,23.0,6.0,5.0,2.0,,,,,,90.0,100.0,8.0,5.0,0.0,0.0,0.228655,0,,,,1.0,2.0,1.0,,,,,,3.0,,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,
10389739,home,Stade Rennais,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1254,M,1173172,EUR,1108598400,D,18,18,False,80.0,74.0,5.0,2.0,57.0,61.0,17.0,19.0,2.0,4.0,7.0,,,,,,90.0,87.0,7.1,6.0,0.0,0.0,0.0054191,0,,,,,1.0,1.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,
10389739,home,Stade Rennais,Birger Meling,birger-meling,B. Meling,D,24,172,241,M,606530,EUR,787622400,D,25,25,False,49.0,40.0,2.0,,20.0,24.0,20.0,26.0,3.0,1.0,8.0,,,,,,75.0,63.0,6.8,12.0,0.0,0.0,0.179824,0,,,,1.0,2.0,1.0,,,,,1.0,3.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,
10389739,home,Stade Rennais,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,21,21,False,52.0,43.0,3.0,2.0,14.0,15.0,29.0,39.0,5.0,,5.0,1.0,,,,,85.0,71.0,6.8,19.0,0.0,0.0,0.0930581,0,,,,,6.0,1.0,2.0,2.0,2.0,,,1.0,5.0,2.0,1.0,,1.0,2.0,4.0,lovromajer,1.0,1.0,,,,,,,,,
10389739,home,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,86.0,78.0,6.0,4.0,55.0,57.0,23.0,29.0,4.0,,9.0,,,,,,90.0,95.0,7.2,9.0,0.0999,0.0,0.0126321,3,,,,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,,,,,,2.0,,,,,,,,
10389739,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,47.0,34.0,5.0,2.0,16.0,18.0,19.0,31.0,5.0,1.0,5.0,1.0,,,,,90.0,71.0,7.3,18.0,0.0549,0.2496,0.0466396,1,,,,1.0,5.0,1.0,2.0,1.0,,,2.0,4.0,1.0,3.0,,,2.0,2.0,,,,,,True,1.0,1.0,,,,,
10389739,home,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,33,33,False,33.0,29.0,4.0,4.0,12.0,13.0,17.0,20.0,8.0,,3.0,1.0,,,,,75.0,50.0,7.2,8.0,0.1688,0.0,0.0307568,3,,Désiré Doué,,,6.0,1.0,1.0,7.0,6.0,3.0,1.0,1.0,1.0,1.0,,,,,3.0,DD14,,,,,,,,,,,
10389739,home,Stade Rennais,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183,3852,M,842931,EUR,716428800,M,17,17,False,25.0,22.0,2.0,,1.0,3.0,22.0,23.0,2.0,,3.0,,,,,,75.0,43.0,6.8,12.0,0.0931,0.182,0.121873,1,,,,1.0,6.0,,3.0,2.0,,,2.0,2.0,2.0,3.0,,,1.0,1.0,,karltokoekambi,,,,,1.0,1.0,,,,,
10389739,home,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,11.0,10.0,,,5.0,5.0,5.0,6.0,4.0,,1.0,1.0,,,,,85.0,28.0,8.7,4.0,1.2303,1.339,0.00396725,6,,,,1.0,2.0,1.0,,2.0,2.0,1.0,,1.0,2.0,,,,,,,,,1.0,2.0,,,3.0,2.0,,,,
10389739,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,True,12.0,8.0,2.0,,5.0,8.0,3.0,4.0,,,3.0,,,,,,15.0,14.0,6.7,4.0,0.1902,0.0367,0.00159024,2,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,
10389739,home,Stade Rennais,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,6,6,True,8.0,8.0,,,4.0,4.0,4.0,4.0,2.0,,1.0,1.0,,,,,15.0,9.0,6.6,,0.0,0.0,0.00382835,0,,,,,,,,,,,,,,,1.0,,,,,l.ugochukwu8,,,,,,,,,,,
10389739,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,19,19,True,7.0,7.0,,,4.0,4.0,3.0,3.0,,,3.0,,,,,,15.0,15.0,6.5,3.0,0.6662,0.0,0.00261121,1,,,,,3.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,amine_gouiri,,,,,,,,,,,
10389739,home,Stade Rennais,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,F,10,10,True,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,8.0,5.0,6.7,2.0,0.0,0.0,0.00015523,0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,Dokss,,,,,,,,,,,
10389739,home,Stade Rennais,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,,8.0,2.0,6.5,,0.0,0.0,0.00078213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389739,home,Stade Rennais,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,620,M,947874,EUR,1035849600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389739,home,Stade Rennais,Joe Rodon,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389739,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389739,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,chriswooh,,,,,,,,,,,
10389739,away,Clermont Foot,Mory Diaw,mory-diaw,M. Diaw,G,99,197,3450,M,580226,EUR,740707200,G,99,99,False,35.0,27.0,17.0,9.0,22.0,23.0,5.0,12.0,,,6.0,,2.0,4.0,,,90.0,44.0,6.8,8.0,0.0,0.0,0.00144943,0,-0.1927,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10389739,away,Clermont Foot,Cheick Konaté,cheick-konate,C. Konaté,D,22,173,567,M,1469500,EUR,1080864000,D,15,15,False,31.0,22.0,5.0,1.0,17.0,21.0,5.0,11.0,8.0,,6.0,1.0,,,,,90.0,53.0,6.9,16.0,0.0,0.0,0.0115907,0,,Cheick Konate,,,2.0,1.0,,2.0,1.0,,2.0,6.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,
10389739,away,Clermont Foot,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,4,4,False,39.0,30.0,7.0,2.0,21.0,22.0,9.0,17.0,5.0,1.0,4.0,3.0,,,,,90.0,49.0,6.6,10.0,0.0,0.0,0.00264027,0,,,,,3.0,1.0,,,,,3.0,,1.0,,2.0,2.0,,,2.0,,,,,,,,,,,,
10389739,away,Clermont Foot,Florent Ogier,florent-ogier,F. Ogier,D,69,182,26,M,122943,EUR,606441600,D,21,21,False,46.0,37.0,9.0,4.0,27.0,30.0,10.0,16.0,2.0,1.0,4.0,,,,,,90.0,53.0,6.3,9.0,0.0,0.0,0.00666787,0,,,,,3.0,1.0,,1.0,1.0,,2.0,1.0,,,,,1.0,,2.0,,,,,True,,,,,,,
10389739,away,Clermont Foot,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,M,11,11,False,28.0,21.0,1.0,,5.0,8.0,17.0,25.0,3.0,1.0,6.0,,,,,,79.0,45.0,6.7,13.0,0.0,0.0,0.0483473,0,,,,,1.0,,,2.0,1.0,,,2.0,1.0,1.0,,,2.0,5.0,,,,,,,1.0,,,,,,
10389739,away,Clermont Foot,Yohann Magnin,yohann-magnin,Y. Magnin,M,8,183,60,M,942840,EUR,866851200,M,7,7,False,59.0,53.0,8.0,6.0,31.0,32.0,22.0,27.0,4.0,1.0,9.0,2.0,,,,,90.0,70.0,6.4,7.0,0.0,0.0,0.0237177,0,,,,,5.0,4.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
10389739,away,Clermont Foot,Elbasan Rashani,elbasan-rashani,E. Rashani,F,11,181,221,M,113409,EUR,736905600,M,18,18,False,23.0,19.0,2.0,2.0,8.0,8.0,11.0,16.0,3.0,,5.0,,,,,,68.0,37.0,6.2,10.0,0.0219,0.3271,0.0268697,1,,,,1.0,9.0,4.0,2.0,1.0,,,3.0,3.0,2.0,,,,2.0,1.0,2.0,,,,,,,1.0,,,,,
10389739,away,Clermont Foot,Neto Borges,neto-borges,N. Borges,D,21,183,239,M,920008,EUR,842572800,M,3,3,False,24.0,18.0,2.0,,10.0,11.0,8.0,15.0,8.0,1.0,4.0,,,,,,90.0,57.0,6.5,14.0,0.4447,0.0,0.00713525,1,,,,,3.0,,1.0,3.0,1.0,1.0,1.0,4.0,1.0,,3.0,1.0,4.0,2.0,,,,,,,,,,,1.0,,
10389739,away,Clermont Foot,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,998,M,958901,EUR,969926400,F,70,70,False,35.0,31.0,2.0,2.0,14.0,15.0,17.0,23.0,3.0,,5.0,1.0,,,,,85.0,48.0,6.9,13.0,0.3955,0.7551,0.261864,1,,,,2.0,6.0,,3.0,2.0,1.0,,,,2.0,1.0,1.0,,,3.0,,,,,,,,1.0,,,1.0,1.0,1.0
10389739,away,Clermont Foot,Aïman Maurer,aiman-maurer,A. Maurer,M,29,173,360,M,1146941,EUR,1096070400,F,22,22,False,11.0,10.0,,,2.0,2.0,9.0,13.0,3.0,2.0,2.0,,,,,,85.0,32.0,7.1,12.0,0.0467,0.0,0.292239,1,,,,,4.0,1.0,1.0,4.0,3.0,1.0,,,5.0,1.0,,,,4.0,1.0,,,1.0,,,1.0,,,,,1.0,
10389739,away,Clermont Foot,Grejohn Kyei,grejohn-kyei,G. Kyei,F,95,187,241,M,581146,EUR,808185600,F,95,95,False,6.0,4.0,,,3.0,3.0,1.0,3.0,2.0,,,,,,,,68.0,18.0,6.4,9.0,0.1278,0.1036,0.00017669,2,,,,4.0,7.0,1.0,2.0,1.0,1.0,,,1.0,5.0,,,,,,2.0,,,,1.0,,,1.0,,,,,
10389739,away,Clermont Foot,Maxime Gonalons,maxime-gonalons,M. Gonalons,M,,186,154,M,82555,EUR,605491200,M,12,12,True,26.0,23.0,4.0,3.0,9.0,9.0,14.0,17.0,,,1.0,,,,,,22.0,28.0,6.4,4.0,0.0,0.0,0.0398049,0,,,,,3.0,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
