match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_fouls,stat_keyPass,captain,stat_blockedScoringAttempt,stat_aerialLost,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,stat_accurateCross,stat_errorLeadToAShot,stat_totalOffside
13329563,away,Tottenham Hotspur,Antonín Kinský,antonin-kinsky,A. Kinský,G,31,190.0,3102,M,,1031251,EUR,1047513600,G,31,31,False,33.0,27.0,8.0,2.0,0.0,27.0,30.0,,3.0,,,,6.0,1.0,4.0,5.0,,,90.0,43.0,6.9,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
13329563,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173.0,10892,M,pedroporro29,913654,EUR,937180800,D,23,23,False,44.0,37.0,8.0,4.0,0.0,11.0,12.0,27.0,38.0,1.0,7.0,4.0,4.0,,,,,,90.0,80.0,7.3,16.0,1,,,6.0,7.0,3.0,,3.0,1.0,,2.0,4.0,3.0,2.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,,1.0,,
13329563,away,Tottenham Hotspur,Kevin Danso,danso-kevin,K. Danso,D,4,190.0,3446,M,,794953,EUR,906163200,D,4,4,False,69.0,56.0,9.0,3.0,0.0,38.0,42.0,18.0,27.0,,2.0,3.0,3.0,,,,,,90.0,84.0,6.2,18.0,1,,,,5.0,1.0,,,,1.0,1.0,2.0,1.0,4.0,,,2.0,,,,2.0,,,,1.0,,,,,
13329563,away,Tottenham Hotspur,Archie Gray,archie-gray,A. Gray,D,14,187.0,5628,M,ArchieGray06,1142335,EUR,1142121600,D,14,14,False,70.0,67.0,2.0,,0.0,47.0,49.0,20.0,21.0,,3.0,,6.0,,,,,,90.0,78.0,6.3,4.0,0,Archie Gray,,,2.0,,,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,
13329563,away,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184.0,4530,M,,945798,EUR,965779200,D,24,24,False,31.0,25.0,2.0,1.0,0.0,15.0,18.0,10.0,13.0,1.0,5.0,,4.0,,,,,,90.0,50.0,6.9,8.0,1,,,,3.0,,2.0,1.0,1.0,,4.0,,,,3.0,,1.0,,,,,1.0,,,,,,,,
13329563,away,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186.0,9216,M,lucasbergvall,1391251,EUR,1138838400,M,15,15,False,29.0,23.0,1.0,,0.0,15.0,16.0,8.0,13.0,,8.0,3.0,6.0,,,,,,90.0,44.0,6.9,7.0,1,,,,8.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,,1.0,,4.0,1.0,,,,,,,,,,,,
13329563,away,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187.0,8288,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,40.0,36.0,2.0,1.0,0.0,19.0,19.0,17.0,21.0,,1.0,,1.0,,,,,,72.0,44.0,6.5,4.0,0,,,,5.0,2.0,,,,,2.0,,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,
13329563,away,Tottenham Hotspur,Mikey Moore,mikey-moore,M. Moore,F,47,180.0,3947,M,,1403192,EUR,1186790400,M,47,47,False,11.0,7.0,,,0.0,2.0,2.0,5.0,9.0,,3.0,,,,,,,,45.0,18.0,6.9,6.0,0,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,1.0
13329563,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186.0,11670,M,dejan_k10,928124,EUR,956620800,M,21,21,False,24.0,22.0,2.0,2.0,1.0,6.0,6.0,17.0,24.0,,9.0,1.0,6.0,,,,,,90.0,51.0,8.4,12.0,1,,,6.0,5.0,,2.0,3.0,3.0,,2.0,5.0,3.0,3.0,1.0,,2.0,3.0,,,1.0,1.0,1.0,,,,,1.0,,
13329563,away,Tottenham Hotspur,Mathys Tel,mathys-tel,M. Tel,F,11,183.0,11292,M,m.tel14,1048888,EUR,1114560000,M,11,11,False,24.0,17.0,3.0,2.0,0.0,6.0,8.0,11.0,17.0,,5.0,,5.0,,,,,,90.0,43.0,7.2,18.0,1,,,1.0,7.0,2.0,2.0,5.0,3.0,,,1.0,,4.0,1.0,,1.0,2.0,,,,1.0,,1.0,,,,,,1.0
13329563,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184.0,116471,M,HMSon,111505,EUR,710553600,F,7,7,False,9.0,8.0,,,0.0,4.0,5.0,4.0,6.0,,1.0,1.0,,,,,,,90.0,23.0,6.2,8.0,3,,,2.0,5.0,2.0,3.0,,,,,,,1.0,1.0,,,1.0,True,2.0,,1.0,,,1.0,,,,,
13329563,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181.0,19161,M,YB8,844842,EUR,841363200,M,8,8,True,23.0,21.0,1.0,,0.0,11.0,12.0,10.0,11.0,,4.0,,1.0,,,,,,45.0,33.0,6.9,5.0,2,,,,3.0,1.0,1.0,2.0,2.0,,,2.0,2.0,2.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,
13329563,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185.0,32532,M,pape,1002711,EUR,1031961600,M,29,29,True,5.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,,,,1.0,,,,,,18.0,10.0,6.4,2.0,0,,,,3.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,
13329563,away,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188.0,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329563,away,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201.0,1214,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329563,away,Tottenham Hotspur,Malachi Hardy,malachi-hardy,M. Hardy,D,4,188.0,533,M,,1471592,EUR,1205107200,D,79,79,True,,,,,,,,,,,,,,,,,,,,,,,0,Malachi Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329563,away,Tottenham Hotspur,Sergio Reguilón,sergio-reguilon,S. Reguilón,D,,178.0,5841,M,sergio_regui,858195,EUR,850694400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329563,away,Tottenham Hotspur,Dante Cassanova,dante-cassanova,D. Cassanova,D,8,,281,M,,1187495,EUR,1087776000,D,59,59,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329563,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181.0,2686,M,,94758,EUR,735609600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13329563,away,Tottenham Hotspur,Oyindamola Ajayi,ajayi-oyindamola,O. Ajayi,F,25,176.0,701,M,,1403125,EUR,1135641600,F,63,63,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
