match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonContest,stat_totalClearance,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_dispossessed,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_accurateKeeperSweeper,stat_goodHighClaim,stat_punches,stat_lastManTackle
10434101,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185.0,464,M,827418,EUR,852422400,G,16,16,False,,56.0,37.0,26.0,7.0,32.0,38.0,5.0,18.0,16.0,,5.0,6.0,,90.0,73.0,7.6,19.0,0,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,1.0,1.0,
10434101,away,Başakşehir FK,Şener Özbayraklı,sener-ozbayrakli,Ş. Özbayraklı,D,,172.0,44,,129992,EUR,632966400,D,2,2,False,,28.0,21.0,5.0,2.0,13.0,17.0,8.0,11.0,5.0,,,,,89.0,59.0,7.5,8.0,0,,,,,1.0,4.0,13.0,2.0,,,2.0,8.0,5.0,1.0,2.0,1.0,,3.0,,,,,2.0,4.0,,,,,,,,,,,1.0
10434101,away,Başakşehir FK,Edgar Ié,edgar-ie,E. Ié,D,32,182.0,216,M,235458,EUR,767750400,D,51,51,False,,47.0,41.0,1.0,,33.0,35.0,8.0,12.0,3.0,1.0,,,,90.0,72.0,6.6,9.0,0,,,,2.0,2.0,4.0,5.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,1.0,4.0,,,,1.0,10.0,,,,,,,,,,,
10434101,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183.0,505,M,839982,EUR,837561600,D,5,5,False,,50.0,48.0,2.0,,42.0,42.0,6.0,8.0,3.0,,,,,90.0,59.0,6.3,3.0,0,,,,,1.0,2.0,3.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,3.0,,,,1.0,,,,,,,
10434101,away,Başakşehir FK,Caner Erkin,caner-erkin,C. Erkin,D,88,181.0,260,M,15680,EUR,591926400,D,88,88,False,,49.0,40.0,10.0,5.0,24.0,29.0,16.0,21.0,7.0,,,,,90.0,66.0,6.4,14.0,0,,1.0,,,1.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,,,4.0,,,,,,,,,,,
10434101,away,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178.0,161,M,806964,EUR,887500800,M,19,19,False,,43.0,40.0,2.0,1.0,26.0,27.0,14.0,16.0,7.0,,,,,90.0,50.0,6.6,3.0,0,,,,1.0,1.0,5.0,6.0,2.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,3.0,,,,,2.0,1.0,,,,,,,,,,,
10434101,away,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182.0,137,M,45377,EUR,672969600,M,8,8,False,True,33.0,25.0,2.0,1.0,13.0,14.0,12.0,19.0,7.0,,,,,90.0,51.0,7.4,10.0,2,,,,3.0,3.0,8.0,8.0,5.0,,1.0,,2.0,2.0,,,1.0,2.0,2.0,1.0,,,1.0,3.0,4.0,,,,,,,1.0,,,,
10434101,away,Başakşehir FK,Adnan Januzaj,adnan-januzaj,A. Januzaj,M,24,186.0,1621,M,328145,EUR,791942400,M,11,11,False,,23.0,17.0,3.0,2.0,5.0,8.0,12.0,16.0,3.0,,,,,90.0,41.0,8.8,13.0,4,1.0,1.0,,,,5.0,4.0,2.0,1.0,1.0,,1.0,1.0,3.0,2.0,2.0,2.0,1.0,,,,2.0,1.0,2.0,1.0,,,1.0,,2.0,1.0,,,,
10434101,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175.0,292,M,252207,EUR,728265600,M,23,23,False,,37.0,34.0,8.0,5.0,21.0,21.0,13.0,16.0,4.0,,,,,90.0,50.0,6.3,5.0,2,,,,1.0,,11.0,5.0,2.0,,,,3.0,2.0,,1.0,5.0,,3.0,,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,
10434101,away,Başakşehir FK,Patryk Szysz,patryk-szysz,P. Szysz,M,21,177.0,284,M,831930,EUR,891388800,M,18,18,False,,18.0,13.0,3.0,3.0,6.0,6.0,8.0,16.0,7.0,,,,,64.0,33.0,7.4,11.0,1,1.0,4.0,1.0,4.0,,7.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,2.0,,,Patryk,Szysz,,,,1.0,,,,
10434101,away,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179.0,1278,M,841012,EUR,833155200,F,25,25,False,,18.0,15.0,1.0,1.0,5.0,5.0,10.0,13.0,3.0,,,,,90.0,30.0,8.6,8.0,4,,,,2.0,,6.0,3.0,2.0,,1.0,,,,3.0,1.0,3.0,3.0,1.0,,,,2.0,2.0,,1.0,,,1.0,,2.0,,,,,
10434101,away,Başakşehir FK,Batuhan Çelik,batuhan-celik,B. Çelik,F,9,186.0,43,M,1148977,EUR,1105488000,F,15,15,True,,5.0,2.0,2.0,,2.0,3.0,,2.0,2.0,,,,,26.0,13.0,6.0,5.0,1,,,,2.0,,6.0,2.0,3.0,,1.0,,1.0,1.0,,,2.0,,,,,1.0,,1.0,,,Batuhan Celik,,,1.0,,,,,,
10434101,away,Başakşehir FK,Ayberk Kaygisiz,ayberk-kaygisiz,A. Kaygisiz,D,22,183.0,14,M,1066348,EUR,1092182400,D,22,22,True,,1.0,1.0,,,,,1.0,1.0,,,,,,9.0,4.0,6.8,1.0,0,,,,,,,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,Ayberk Kaygisiz,,,,,,,,,
10434101,away,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192.0,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434101,away,Başakşehir FK,Efe Arda Koyuncu,efe-arda-koyuncu,E. A. Koyuncu,D,,182.0,21,M,1148991,EUR,1120780800,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Efe Arda Koyuncu,,,,,,,,,
10434101,away,Başakşehir FK,Shaocong Wu,shaocong-wu,S. Wu,D,2,192.0,144,M,941005,EUR,953510400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434101,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178.0,140,M,248529,EUR,687052800,D,60,60,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434101,away,Başakşehir FK,Onur Inan,inan-onur,O. Inan,M,35,,12,M,1489914,EUR,1121299200,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434101,away,Başakşehir FK,Berkay Aydoğmuş,aydogmus-berkay,B. Aydoğmuş,M,17,180.0,29,M,1430763,EUR,1073433600,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434101,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186.0,355,M,988909,EUR,926985600,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434101,away,Başakşehir FK,Muhammet Arslantaş,muhammet-arslantas,M. Arslantaş,F,18,182.0,29,M,910100,EUR,980553600,F,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
