match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_outfielderBlock,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goals
12448267,home,PEC Zwolle,Jasper Schendelaar,Jasper,Schendelaar,jasper-schendelaar,J. Schendelaar,G,1,182,179,M,856636,EUR,967852800,G,1,1,False,17.0,14.0,5.0,2.0,0.0,14.0,15.0,2.0,1.0,1.0,7.0,2.0,4.0,90.0,29.0,7.1,3.0,5.666e-05,0,-0.1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448267,home,PEC Zwolle,Olivier Aertssen,,,olivier-aertssen,O. Aertssen,D,3,185,170,M,1049446,EUR,1091836800,D,3,3,False,25.0,20.0,3.0,1.0,0.0,9.0,9.0,16.0,4.0,5.0,,,,32.0,34.0,6.8,5.0,0.00617745,0,,11.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12448267,home,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191,126,M,927155,EUR,922060800,D,28,28,False,99.0,90.0,6.0,3.0,0.0,56.0,57.0,42.0,2.0,4.0,5.0,,,61.0,110.0,7.5,11.0,0.172016,1,,34.0,3.0,2.0,1.0,1.0,1.0,True,2.0,1.0,1.0,1.0,2.0,0.1123,2.0,,,,,,,,,,,,,,,,
12448267,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187,281,M,1005693,EUR,1045612800,D,4,4,False,123.0,111.0,8.0,6.0,0.0,65.0,71.0,53.0,6.0,9.0,9.0,,,90.0,139.0,7.0,14.0,0.0277523,3,,46.0,1.0,5.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,0.2099,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12448267,home,PEC Zwolle,Damian van der Haar,Damian van der Haar,,damian-van-der-haar,D. v. d. Haar,D,33,183,49,M,1172732,EUR,1074211200,D,33,33,False,42.0,31.0,2.0,1.0,0.0,21.0,22.0,25.0,,,3.0,,,90.0,63.0,6.3,18.0,0.00602384,1,,10.0,6.0,2.0,1.0,,1.0,,2.0,,,,1.0,0.0894,,5.0,1.0,,1.0,2.0,,,,,,,,,,,
12448267,home,PEC Zwolle,Nick Fichtinger,Nick,Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178,50,M,1509752,EUR,1081209600,M,34,34,False,28.0,24.0,1.0,1.0,0.0,6.0,7.0,21.0,,5.0,3.0,,,45.0,37.0,7.0,6.0,0.109324,0,,18.0,4.0,1.0,,2.0,1.0,,1.0,,3.0,3.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,
12448267,home,PEC Zwolle,Anouar El Azzouzi,,,anouar-el-azzouzi,A. E. Azzouzi,M,8,181,517,M,1021104,EUR,991094400,M,6,6,False,103.0,97.0,5.0,2.0,0.0,46.0,46.0,57.0,3.0,6.0,6.0,,,90.0,122.0,7.2,12.0,0.0361224,2,,51.0,6.0,1.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,0.0654,,,2.0,1.0,1.0,,2.0,,,,,,,,,,
12448267,home,PEC Zwolle,Dylan Mbayo,Dylan,Mbayo,dylan-mbayo,D. Mbayo,M,15,175,265,M,923968,EUR,1002758400,M,11,11,False,33.0,24.0,,,0.0,11.0,14.0,22.0,1.0,3.0,4.0,,,90.0,49.0,6.4,20.0,0.0512478,0,,13.0,10.0,1.0,,1.0,3.0,,,,,,3.0,,1.0,3.0,4.0,1.0,,2.0,2.0,,,,,,,,,,
12448267,home,PEC Zwolle,Jamiro Monteiro,Jamiro,Monteiro,monteiro-jamiro,J. Monteiro,M,35,175,308,M,815080,EUR,754444800,M,35,35,False,54.0,47.0,5.0,4.0,0.0,19.0,20.0,38.0,,5.0,3.0,,,72.0,77.0,6.6,21.0,0.487351,1,,28.0,10.0,,,2.0,1.0,,,,3.0,2.0,2.0,0.1021,1.0,4.0,3.0,,1.0,1.0,5.0,,,,,,,,,,
12448267,home,PEC Zwolle,Odysseus Velanas,Odysseus,Velanas,odysseus-velanas,O. Velanas,M,18,180,83,M,846003,EUR,897004800,M,18,18,False,36.0,28.0,5.0,4.0,0.0,7.0,9.0,40.0,1.0,5.0,1.0,,,90.0,59.0,7.6,19.0,0.546233,2,,26.0,2.0,,,1.0,,,1.0,,,,2.0,0.0853,5.0,13.0,4.0,3.0,1.0,,,5.0,1.0,0.1014,,,,,,,
