match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_outfielderBlock
11369867,home,RWDM Brussels,Xavier Mercier,,,xavier-mercier,X. Mercier,F,,171.0,74,M,102806,EUR,617328000,M,30,30,True,,2.0,1.0,,,1.0,1.0,1.0,3.0,,,,13.0,7.0,6.1,3.0,0.0751038,1,,2.0,1.0,,,2.0,,,1.0,,,,,,,,1.0,0.0374,,,,,,,,,1.0,1.0,,,,
11369867,home,RWDM Brussels,Nicolas Alavoine,Nicolas,Alavoine,nicolas-alavoine,N. Alavoine,G,,184.0,6,M,1069339,EUR,1010188800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369867,home,RWDM Brussels,William Klaus,,,william-klaus,W. Klaus,D,4,187.0,154,M,866721,EUR,758246400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369867,home,RWDM Brussels,Sada Diallo,,,sada-diallo,S. Diallo,F,28,,50,M,1127323,EUR,994636800,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369867,away,KVC Westerlo,Sinan Bolat,,,sinan-bolat,S. Bolat,G,26,187.0,164,M,5920,EUR,589248000,G,1,1,False,,38.0,27.0,22.0,11.0,20.0,24.0,7.0,14.0,13.0,1.0,5.0,90.0,51.0,7.7,12.0,0.00298058,0,-0.2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369867,away,KVC Westerlo,Emin Bayram,,,emin-bayram,E. Bayram,D,40,193.0,768,M,997153,EUR,1049241600,D,40,40,False,,51.0,41.0,5.0,1.0,29.0,34.0,12.0,17.0,7.0,,,90.0,79.0,8.0,13.0,0.0198858,0,,,,3.0,4.0,5.0,13.0,1.0,2.0,2.0,,10.0,2.0,6.0,5.0,1.0,,,1.0,,2.0,,,,,,,,,,,1.0
11369867,away,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190.0,122,M,38471,EUR,572140800,D,33,33,False,True,44.0,37.0,8.0,3.0,30.0,35.0,7.0,9.0,13.0,,,73.0,52.0,6.7,7.0,0.0112213,0,,,,1.0,2.0,1.0,5.0,,,,,1.0,2.0,3.0,2.0,,,,,,,,,,,,1.0,,,,,
11369867,away,KVC Westerlo,Ravil Tagir,,,tagir-ravil,R. Tagir,D,28,185.0,250,M,992551,EUR,1052179200,D,24,24,False,,59.0,52.0,7.0,5.0,34.0,38.0,18.0,21.0,7.0,,,90.0,71.0,6.8,9.0,0.0148474,0,,,,1.0,1.0,3.0,6.0,,2.0,1.0,,2.0,2.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
11369867,away,KVC Westerlo,Edisson Jordanov,,,edisson-jordanov,E. Jordanov,D,24,172.0,62,M,129922,EUR,739497600,M,32,32,False,,37.0,21.0,4.0,2.0,10.0,14.0,11.0,26.0,9.0,,,90.0,75.0,6.8,27.0,0.0115896,0,,3.0,,,1.0,5.0,10.0,2.0,2.0,1.0,,1.0,2.0,6.0,3.0,2.0,1.0,,1.0,,3.0,,,,,,,,,,,
11369867,away,KVC Westerlo,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177.0,454,M,846087,EUR,950227200,M,6,6,False,,33.0,25.0,6.0,2.0,17.0,18.0,10.0,19.0,4.0,,,73.0,45.0,6.7,13.0,0.0873648,0,,4.0,2.0,3.0,,5.0,1.0,,,,,1.0,,1.0,1.0,,,,2.0,,2.0,,,,,,1.0,,,,,1.0
11369867,away,KVC Westerlo,Serhiy Sydorchuk,,,serhiy-sydorchuk,S. Sydorchuk,M,8,189.0,289,M,81202,EUR,673142400,M,15,15,False,,58.0,45.0,4.0,2.0,23.0,26.0,22.0,33.0,7.0,,,90.0,71.0,6.9,18.0,0.157797,0,,1.0,,,1.0,7.0,5.0,,,,,1.0,1.0,3.0,1.0,1.0,2.0,,5.0,,3.0,,,,,,2.0,,,,,
11369867,away,KVC Westerlo,Tuur Rommens,,,rommens-tuur,T. Rommens,D,25,185.0,329,M,1130011,EUR,1048636800,M,25,25,False,,33.0,25.0,4.0,1.0,14.0,19.0,11.0,19.0,7.0,,,77.0,59.0,7.2,15.0,0.052713,2,,5.0,,,1.0,1.0,6.0,,2.0,1.0,1.0,4.0,2.0,4.0,3.0,,,0.0489,,,,,,1.0,,0.0669,,,,,,
11369867,away,KVC Westerlo,Yusuke Matsuo,,,yusuke-matsuo,Y. Matsuo,M,24,170.0,228,M,991209,EUR,869616000,F,79,79,False,,24.0,17.0,1.0,,5.0,9.0,12.0,15.0,5.0,,,87.0,36.0,6.6,12.0,0.0484444,1,,,,,,1.0,3.0,,1.0,1.0,,,,,,2.0,,0.2053,1.0,,4.0,,,1.0,,0.1228,,,,,,
11369867,away,KVC Westerlo,Lucas Stassin,,,lucas-stassin,L. Stassin,F,9,184.0,2195,M,1126521,EUR,1101686400,F,76,76,False,,12.0,5.0,,,,2.0,5.0,10.0,2.0,,,73.0,29.0,6.4,14.0,0.00318179,0,,,,3.0,1.0,11.0,6.0,1.0,5.0,2.0,,1.0,,2.0,1.0,1.0,3.0,,1.0,,3.0,,,,,,,,,,,
11369867,away,KVC Westerlo,Erdon Daci,,,erdon-daci,E. Daci,F,,183.0,74,M,889761,EUR,899510400,F,21,21,False,,30.0,22.0,1.0,,8.0,9.0,14.0,23.0,7.0,,,90.0,53.0,7.1,19.0,0.0110774,5,,2.0,,1.0,7.0,4.0,10.0,2.0,1.0,,3.0,1.0,,2.0,1.0,1.0,,0.7692,,,6.0,,,2.0,2.0,0.6905,,,,1.0,,1.0
11369867,away,KVC Westerlo,Nicolas Madsen,,,nicolas-madsen,N. Madsen,M,24,193.0,1189,M,938306,EUR,953251200,M,8,8,True,,11.0,8.0,,,1.0,2.0,9.0,11.0,2.0,,,17.0,17.0,6.7,4.0,0.0412455,0,,2.0,2.0,,1.0,1.0,3.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11369867,away,KVC Westerlo,Griffin Yow,,,griffin-yow,G. Yow,M,18,173.0,283,M,979808,EUR,1032912000,M,18,18,True,,3.0,2.0,,,2.0,3.0,,1.0,3.0,,,17.0,8.0,7.6,3.0,1.635e-05,1,,1.0,,,,,2.0,,,,,,,1.0,1.0,1.0,,0.2058,,,1.0,,,1.0,,0.5876,,,1.0,,,
11369867,away,KVC Westerlo,Matija Frigan,,,matija-frigan,M. Frigan,F,20,184.0,1391,M,1092081,EUR,1044921600,F,9,9,True,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,17.0,4.0,6.5,1.0,0.00755265,0,,,,2.0,,3.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
11369867,away,KVC Westerlo,Jordan Bos,Jordan Bos,,jordan-bos,J. Bos,D,15,180.0,747,M,1144138,EUR,1035849600,D,5,5,True,,3.0,3.0,,,2.0,2.0,1.0,2.0,,,,13.0,8.0,6.6,1.0,0.00372227,0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369867,away,KVC Westerlo,Thomas Van den Keybus,,,thomas-van-den-keybus,T. V. d. Keybus,M,39,179.0,112,M,997164,EUR,988156800,M,39,39,True,,1.0,1.0,,,,,1.0,1.0,1.0,,,9.0,2.0,7.4,1.0,0.187023,0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,
11369867,away,KVC Westerlo,Nick Gillekens,,,nick-gillekens,N. Gillekens,G,1,185.0,45,M,794577,EUR,804902400,G,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369867,away,KVC Westerlo,Pietro Perdichizzi,,,pietro-perdichizzi,P. Perdichizzi,D,2,182.0,26,M,105720,EUR,724464000,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
