match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_bigChanceCreated,stat_bigChanceMissed
12528201,home,Göztepe,Arda Özçimen,,,arda-ozcimen,A. Özçimen,G,1,202,62,M,964196,EUR,1010448000,G,1,1,False,True,34.0,12.0,29.0,8.0,0.0,6.0,7.0,6.0,27.0,1.0,6.0,3.0,1.0,3.0,90.0,40.0,6.7,23.0,0.00184696,0,0.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528201,home,Göztepe,Lasse Nielsen,,,lasse-nielsen,L. Nielsen,D,4,185,70,M,21547,EUR,568598400,D,24,24,False,,10.0,6.0,2.0,1.0,0.0,2.0,4.0,5.0,11.0,2.0,2.0,,,,89.0,23.0,6.3,10.0,0.0457315,0,,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12528201,home,Göztepe,Koray Günter,,,koray-gunter,K. Günter,D,22,185,219,M,138165,EUR,776995200,D,22,22,False,,36.0,28.0,6.0,2.0,0.0,15.0,17.0,13.0,19.0,5.0,5.0,,,,90.0,46.0,7.2,8.0,0.0128758,1,,,,1.0,5.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,3.0,0.1623,0.7989,,,,,,,,,,,,,,,
12528201,home,Göztepe,Héliton,,,heliton,Héliton,D,5,196,323,M,922725,EUR,816220800,D,5,5,False,,28.0,22.0,2.0,,0.0,13.0,15.0,9.0,13.0,2.0,,,,,90.0,35.0,6.4,6.0,0.00477254,0,,,,3.0,4.0,5.0,,2.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,
12528201,home,Göztepe,Novatus Miroshi,,,novatus-miroshi,N. Miroshi,M,20,185,3868,M,1103597,EUR,1030924800,D,20,20,False,,25.0,20.0,3.0,2.0,0.0,10.0,13.0,11.0,13.0,5.0,5.0,,,,90.0,47.0,6.9,8.0,0.01275,1,,1.0,1.0,2.0,5.0,9.0,,3.0,2.0,1.0,,5.0,,,2.0,1.0,2.0,0.0127,,novatus_40,1.0,1.0,1.0,,,,,,,,,,,
12528201,home,Göztepe,Djalma,,,djalma-silva,Djalma,M,,180,97,M,973933,EUR,779932800,D,66,66,False,,17.0,12.0,2.0,1.0,0.0,7.0,10.0,7.0,9.0,1.0,1.0,,,,56.0,29.0,6.3,5.0,0.168156,0,,2.0,2.0,3.0,5.0,7.0,,2.0,1.0,,1.0,3.0,,,2.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,
12528201,home,Göztepe,Doğan Erdoğan,,,dogan-erdogan,D. Erdoğan,M,21,182,50,M,257407,EUR,840672000,M,21,21,False,,20.0,18.0,,,0.0,7.0,8.0,11.0,12.0,,4.0,,,,65.0,31.0,6.4,6.0,0.154579,1,,,,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,1.0,0.0443,,,1.0,1.0,,2.0,,,,,,,,,,
12528201,home,Göztepe,Anthony Junior Dennis,,,dennis-anthony-junior,A. J. Dennis,M,30,180,461,M,1484438,EUR,1087776000,M,16,16,False,,35.0,28.0,,,0.0,12.0,16.0,16.0,20.0,2.0,8.0,,,,90.0,49.0,6.7,11.0,0.0411115,1,,1.0,,,3.0,6.0,1.0,2.0,,1.0,2.0,2.0,,,2.0,1.0,,0.019,,,,,,3.0,1.0,,1.0,,,,,,,
12528201,home,Göztepe,Isaac Solet,Isaac Solet,,isaac-solet,I. Solet,M,94,184,178,M,1606478,EUR,992649600,M,94,94,False,,17.0,13.0,,,0.0,6.0,6.0,8.0,12.0,,3.0,,,,66.0,32.0,6.8,9.0,0.0776729,0,,1.0,1.0,3.0,8.0,7.0,1.0,2.0,1.0,2.0,3.0,3.0,,,1.0,1.0,2.0,,,,1.0,,,2.0,1.0,,,,,,,,,
12528201,home,Göztepe,Kubilay Kanatsızkuş,,,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190,94,M,828953,EUR,859507200,F,9,9,False,,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,2.0,1.0,,,,56.0,20.0,6.9,9.0,0.00185649,3,,,,1.0,6.0,5.0,,1.0,1.0,3.0,1.0,4.0,1.0,,,,3.0,0.194,0.0585,,2.0,2.0,,1.0,,,,,,,,,,
