match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_clearanceOffLine
13981491,home,Cremonese,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178.0,23077,M,173827,EUR,537321600,F,10,10,False,11.0,3.0,1.0,,0.0,,3.0,3.0,8.0,1.0,3.0,,90.0,18.0,6.5,11.0,0.0126981,2,,-0.08,0.55,0.15,1.0,3.0,3.0,7.0,4.0,,1.0,1.0,,,,1.0,3.0,0.4697,0.2842,,-0.55,,,1.0,,,,1.0,,,,,,,Vardy7,1.0,1.0,,,,,,,
13981491,home,Cremonese,Tommaso Barbieri,tommaso-barbieri,T. Barbieri,M,4,181.0,494,M,993389,EUR,1030320000,D,4,4,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,29.0,11.0,6.6,5.0,0.00821969,0,,-0.06,-0.1,-0.01,1.0,1.0,,2.0,2.0,,,,,,,,1.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
13981491,home,Cremonese,Dachi Lordkipanidze,dachi-lordkipanidze,D. Lordkipanidze,M,25,186.0,246,M,1153193,EUR,1110240000,M,48,48,True,7.0,5.0,1.0,1.0,0.0,4.0,5.0,1.0,2.0,1.0,1.0,,28.0,14.0,6.5,4.0,0.00036779,0,,-0.01,,0.14,,1.0,1.0,3.0,1.0,,,,,,1.0,,,,,,,,,,,Dachi Lordkipanidze,,,2.0,,,,,,,,,,,,,,,
13981491,home,Cremonese,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178.0,5120,M,983816,EUR,1024185600,M,19,19,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,,2.0,,16.0,16.0,6.9,5.0,0.0406083,0,,0.25,0.2,0.13,,,,2.0,2.0,,2.0,,,,,,,,,1.0,,,,1.0,,,,,2.0,2.0,,,,,jeremysarm7ento,,,,,,,,,
13981491,home,Cremonese,Franco Vázquez,franco-vazquez,F. Vázquez,F,20,187.0,1036,M,215246,EUR,604108800,F,20,20,True,7.0,3.0,,,0.0,,,3.0,7.0,,,,15.0,20.0,6.4,10.0,0.00281039,1,,-0.23,-0.29,0.15,2.0,,1.0,4.0,3.0,1.0,3.0,,,1.0,,1.0,,0.0691,,,0.0,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
13981491,home,Cremonese,Adrian Malovec,adrian-malovec,A. Malovec,G,12,,17,M,1546449,EUR,1194480000,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Adrián Malovec,,,,,,,,,,,,,,,,,,
13981491,home,Cremonese,Lapo Nava,lapo-nava,L. Nava,G,69,189.0,465,M,1141168,EUR,1074729600,G,69,69,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,home,Cremonese,Francesco Folino,francesco-folino,F. Folino,D,55,192.0,146,M,1424353,EUR,1011744000,D,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,home,Cremonese,Mikayil Faye,mikayil-faye,M. Faye,D,30,183.0,9505,M,1002564,EUR,1089763200,D,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mikayilfaye,,,,,,,,,
13981491,home,Cremonese,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187.0,130,M,139410,EUR,705542400,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,home,Cremonese,Romano Floriani Mussolini,romano-floriani-mussolini,R. F. Mussolini,M,22,188.0,1584,M,1100354,EUR,1043625600,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Romano,Floriani,,,,,,,,,,,,,,,,,
13981491,home,Cremonese,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183.0,263,M,186845,EUR,794534400,M,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,home,Cremonese,Dennis Johnsen,dennis-johnsen,D. Johnsen,F,7,185.0,301,M,869275,EUR,887673600,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,home,Cremonese,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181.0,3538,M,333261,EUR,825897600,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197.0,2162,M,891656,EUR,935798400,G,40,40,False,28.0,22.0,16.0,10.0,0.0,13.0,13.0,9.0,15.0,1.0,6.0,1.0,90.0,35.0,6.7,6.0,0.00267803,0,-0.0624,0.09,0.01,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,0.1266,-0.07,
13981491,away,Udinese,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192.0,1618,M,1126175,EUR,1088121600,D,2,2,False,42.0,34.0,16.0,14.0,0.0,20.0,23.0,14.0,19.0,2.0,4.0,,90.0,57.0,7.5,10.0,0.0358738,0,,0.31,0.12,-0.14,,3.0,2.0,4.0,8.0,,,,,,,3.0,1.0,,,1.0,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186.0,477,M,58351,EUR,667353600,D,27,27,False,31.0,30.0,2.0,2.0,0.0,24.0,24.0,6.0,7.0,13.0,,,90.0,47.0,6.6,1.0,0.00096526,0,,0.02,0.01,0.25,,2.0,2.0,5.0,3.0,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
13981491,away,Udinese,Oumar Solet,oumar-solet,O. Solet,D,28,192.0,1946,M,892979,EUR,949881600,D,28,28,False,52.0,44.0,8.0,6.0,0.0,25.0,29.0,19.0,23.0,6.0,7.0,,90.0,74.0,7.1,11.0,0.0254827,1,,0.25,0.11,-0.13,,,1.0,7.0,8.0,2.0,2.0,,,,1.0,1.0,3.0,0.0731,,,-0.17,6.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
13981491,away,Udinese,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186.0,923,M,922928,EUR,970531200,M,59,59,False,22.0,16.0,,,1.0,7.0,7.0,9.0,15.0,2.0,3.0,,86.0,50.0,7.6,12.0,0.255166,0,,0.21,0.03,0.22,1.0,1.0,1.0,5.0,4.0,1.0,4.0,,,1.0,,,,,,1.0,,2.0,2.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0
13981491,away,Udinese,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188.0,1146,M,904887,EUR,954892800,M,32,32,False,20.0,16.0,1.0,,0.0,4.0,6.0,12.0,14.0,,3.0,,62.0,29.0,6.5,8.0,0.0592362,0,,-0.13,0.08,-0.06,,,1.0,2.0,3.0,,,,,,,1.0,1.0,,,1.0,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,
13981491,away,Udinese,Jesper Karlström,jesper-karlstrom,J. Karlström,M,8,179.0,729,M,227894,EUR,803692800,M,8,8,False,26.0,16.0,3.0,,0.0,9.0,11.0,7.0,15.0,,1.0,,90.0,45.0,6.6,14.0,0.00539854,1,,-0.1,0.05,-0.05,2.0,2.0,2.0,5.0,9.0,1.0,2.0,,,1.0,2.0,2.0,1.0,0.0145,,,-0.02,4.0,2.0,1.0,True,,,1.0,,1.0,,,,,,,,,,,,,,
13981491,away,Udinese,Arthur Atta,atta-arthur,A. Atta,M,14,189.0,2507,M,1444690,EUR,1042502400,M,14,14,False,38.0,34.0,6.0,4.0,0.0,9.0,9.0,25.0,29.0,1.0,5.0,,86.0,63.0,7.1,13.0,0.0500356,2,,-0.08,0.32,-0.04,3.0,,1.0,4.0,9.0,,6.0,,,,,3.0,,0.122,,1.0,-0.18,2.0,1.0,3.0,,,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,
13981491,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168.0,1023,M,351434,EUR,762825600,M,11,11,False,28.0,24.0,5.0,4.0,0.0,13.0,13.0,11.0,15.0,6.0,2.0,,90.0,52.0,6.9,10.0,0.0119616,0,,0.13,-0.31,-0.01,5.0,,1.0,1.0,3.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
13981491,away,Udinese,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189.0,9127,M,864898,EUR,930873600,F,10,10,False,16.0,13.0,2.0,2.0,0.0,2.0,2.0,11.0,14.0,,2.0,,75.0,36.0,7.4,16.0,0.0742615,1,,0.12,-0.22,-0.05,4.0,,1.0,6.0,3.0,,3.0,1.0,1.0,,1.0,2.0,3.0,0.0854,0.598,,0.51,,,6.0,,,,,,,,1.0,,,nicolozaniolo,,,,,,,,,
13981491,away,Udinese,Vakoun Bayo,bayo-vakoun-issouf,V. I. Bayo,F,15,184.0,3430,M,796455,EUR,852854400,F,15,15,False,18.0,15.0,,,0.0,1.0,1.0,14.0,17.0,1.0,,,62.0,26.0,6.6,6.0,0.0260721,1,,-0.39,-0.21,0.2,,3.0,5.0,3.0,5.0,,,,,,,,,0.1154,,,-0.26,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,
13981491,away,Udinese,Jakub Piotrowski,jakub-piotrowski,J. Piotrowski,M,24,188.0,2357,M,825271,EUR,875923200,M,24,24,True,5.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0,,28.0,14.0,6.7,2.0,0.00204797,1,,0.02,0.04,-0.01,,,1.0,1.0,2.0,1.0,,,,,,,,0.1111,,,-0.19,1.0,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,
13981491,away,Udinese,Adam Buksa,adam-buksa,A. Buksa,F,18,191.0,3770,M,1138856,EUR,837129600,F,18,18,True,9.0,4.0,,,0.0,,,4.0,9.0,,,,28.0,14.0,6.7,7.0,0.097319,0,,-0.14,0.11,0.14,,,2.0,1.0,4.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,1.0,,AdamBuksa,,,,,,,,,
13981491,away,Udinese,Keinan Davis,keinan-davis,K. Davis,F,9,189.0,1417,M,830858,EUR,887328000,F,9,9,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,15.0,7.0,6.6,2.0,0.0001191,1,,-0.03,0.16,0.0,,,,1.0,2.0,,1.0,,,,,,,0.0308,,,-0.22,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
13981491,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189.0,682,M,609206,EUR,801360000,D,19,19,True,1.0,,,,0.0,,,,1.0,,,,4.0,2.0,,1.0,8.958e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Lennon Miller,lennon-miller,L. Miller,M,38,182.0,1311,M,1154894,EUR,1156464000,M,38,38,True,1.0,,,,0.0,,,0.0,1.0,,,,4.0,3.0,,2.0,0.0131129,0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,Lennon Miller,,,,,,1.0,,,,,,,,,,,,
13981491,away,Udinese,Răzvan Sava,razvan-sava,R. Sava,G,90,195.0,1061,M,1001997,EUR,1024617600,G,90,90,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191.0,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173.0,795,M,964119,EUR,942537600,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Nicolò Bertola,nicolo-bertola,N. Bertola,D,13,185.0,508,M,1136399,EUR,1048377600,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Matteo Palma,matteo-palma,M. Palma,D,13,194.0,608,M,1495719,EUR,1205366400,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Matteo,Palma,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180.0,807,M,575852,EUR,891043200,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Abdoulaye Camara,abdoulaye-camara,A. Camara,M,29,186.0,299,M,1961644,EUR,1222560000,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Abdoulaye Camara,,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175.0,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Idrissa Gueye,idrissa-gueye,I. Gueye,F,7,188.0,1679,M,1536811,EUR,1158364800,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Idrissa Gueye,,,,,,,,,,,,,,,,,,
13981491,away,Udinese,Iker Bravo,iker-bravo,I. Bravo,F,49,184.0,2552,M,1155571,EUR,1105574400,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
