match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_clearanceOffLine,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12530866,home,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,33.0,21.0,17.0,5.0,0.0,18.0,23.0,3.0,10.0,5.0,1.0,3.0,90.0,40.0,7.3,12.0,0.00212397,0,0.4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530866,home,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,25.0,14.0,8.0,2.0,0.0,7.0,11.0,9.0,17.0,3.0,,,45.0,43.0,6.7,13.0,0.0403985,0,,True,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12530866,home,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,32.0,27.0,5.0,2.0,0.0,24.0,25.0,3.0,7.0,1.0,,,90.0,43.0,6.9,6.0,0.00196414,0,,,,,3.0,2.0,2.0,9.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12530866,home,Samsunspor,Rick Van Drongelen,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,48.0,40.0,11.0,6.0,0.0,27.0,27.0,13.0,21.0,5.0,,,90.0,55.0,7.9,8.0,0.00651468,0,,,,,1.0,1.0,,5.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12530866,home,Samsunspor,Marc Bola,marc-bola,M. Bola,D,16,185,264,M,862083,EUR,881625600,D,16,16,False,46.0,34.0,10.0,4.0,0.0,18.0,22.0,16.0,28.0,5.0,,,90.0,72.0,7.3,20.0,0.00885436,0,,,4.0,,2.0,4.0,1.0,1.0,4.0,,,,,1.0,1.0,1.0,,,,3.0,3.0,,,,,,,,,,,,,,,
12530866,home,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,34.0,31.0,5.0,3.0,0.0,20.0,20.0,11.0,14.0,6.0,,,90.0,46.0,6.9,4.0,0.00968862,1,,,,,5.0,6.0,3.0,3.0,,4.0,2.0,2.0,2.0,,,,,,,,,1.0,1.0,0.0424,,,,,,,,,,,,
12530866,home,Samsunspor,Olivier Ntcham,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,False,33.0,30.0,1.0,1.0,0.0,11.0,13.0,19.0,20.0,4.0,,,87.0,49.0,7.3,9.0,0.17518,3,,,,,5.0,3.0,,,2.0,2.0,2.0,,2.0,2.0,1.0,,1.0,,1.0,2.0,1.0,,4.0,0.6606,1.0,1.0,2.0,1.0,0.0615,,,,,,,
12530866,home,Samsunspor,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,20.0,15.0,4.0,4.0,0.0,7.0,7.0,9.0,17.0,7.0,,,88.0,41.0,6.9,14.0,0.144551,2,,,4.0,1.0,8.0,4.0,3.0,,1.0,2.0,,2.0,1.0,1.0,2.0,,1.0,,,1.0,,1.0,2.0,0.0901,1.0,,,1.0,,,,,,,,
12530866,home,Samsunspor,Carlo Holse,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,19.0,15.0,,,0.0,5.0,7.0,10.0,13.0,4.0,,,87.0,35.0,7.2,10.0,0.029931,2,,,1.0,,9.0,7.0,5.0,,2.0,3.0,1.0,2.0,,1.0,1.0,2.0,,,,2.0,,1.0,1.0,0.3842,1.0,,1.0,,0.9791,1.0,1.0,,,,,
12530866,home,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185,506,M,826944,EUR,873072000,M,14,14,False,24.0,17.0,,,0.0,6.0,8.0,11.0,17.0,2.0,,,71.0,44.0,7.5,11.0,0.230222,4,,,1.0,,5.0,8.0,,,,,,5.0,2.0,1.0,1.0,2.0,,,,2.0,1.0,,,1.2099,1.0,2.0,4.0,,1.6432,1.0,,,,,,
