match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,captain,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_fouls,stat_challengeLost,stat_keyPass,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_goals,player_sofascoreId
12421029,home,Royal Antwerp FC,Vincent Janssen,,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,F,18,18,False,24.0,22.0,5.0,5.0,0.0,9.0,9.0,13.0,15.0,1.0,2.0,,,,,,,,,90.0,33.0,7.4,5.0,0.14455,3,,,,3.0,1.0,1.0,1.0,,,,,,0.3729,,2.0,1.0,2.0,,2.0,1.0588,1.0,,3.0,1.0,,1.0,,
12421029,home,Royal Antwerp FC,Kobe Corbanie,Kobe Corbanie,,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,D,2,2,True,23.0,22.0,,,0.0,11.0,11.0,11.0,13.0,,,,2.0,,,,,,,27.0,29.0,6.7,4.0,0.0249295,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
12421029,home,Royal Antwerp FC,Jaïro Riedewald,,,jairo-riedewald,J. Riedewald,M,44,186.0,1207,M,285989,EUR,842227200,M,4,4,True,25.0,22.0,1.0,,0.0,8.0,10.0,14.0,15.0,2.0,3.0,1.0,3.0,,,,,,,27.0,31.0,6.7,4.0,0.0361962,3,,,,,,,,,,1.0,,,0.3645,,,2.0,1.0,,,0.4271,,,,1.0,,,,
12421029,home,Royal Antwerp FC,Anthony Valencia,,,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,F,14,14,True,12.0,11.0,,,0.0,2.0,3.0,9.0,9.0,,4.0,1.0,1.0,,,,,,,13.0,18.0,6.9,2.0,0.0224204,0,,,,2.0,,3.0,2.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,
12421029,home,Royal Antwerp FC,Victor Udoh,,,udoh-victor,V. Udoh,F,,172.0,129,M,1512489,EUR,1098057600,F,19,19,True,3.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,1.0,,,,,,,11.0,4.0,6.9,2.0,0.0773194,0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,
12421029,home,Royal Antwerp FC,Jean Butez,,,jean-butez,J. Butez,G,1,188.0,1350,M,599114,EUR,802569600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421029,home,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421029,home,Royal Antwerp FC,Christopher Scott,,,christopher-scott,C. Scott,M,30,174.0,169,M,997118,EUR,1023408000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421029,home,Royal Antwerp FC,Milan Smits,Milan Smits,,smits-milan,M. Smits,M,6,183.0,74,M,1475074,EUR,1100304000,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421029,home,Royal Antwerp FC,Gerard Vandeplas,Gerard,Vandeplas,vandeplas-gerard,G. Vandeplas,F,79,,85,M,1426634,EUR,1140825600,M,79,79,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421029,away,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190.0,160,M,877292,EUR,830217600,G,1,1,False,38.0,22.0,25.0,9.0,0.0,18.0,19.0,4.0,19.0,,,,9.0,1.0,4.0,4.0,,,,90.0,47.0,7.6,16.0,0.00067597,0,1.8511,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421029,away,KV Mechelen,Jules Van Cleemput,,,jules-van-cleemput,J. Van Cleemput,D,2,182.0,37,M,799163,EUR,878601600,D,2,2,False,5.0,4.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,,,2.0,1.0,,,,,,,18.0,8.0,6.8,1.0,0.00188183,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12421029,away,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195.0,180,M,1006483,EUR,968457600,D,4,4,False,46.0,38.0,14.0,7.0,0.0,20.0,21.0,18.0,25.0,2.0,4.0,3.0,2.0,,,,,,,90.0,61.0,7.0,9.0,0.00732209,0,,,,6.0,,3.0,2.0,,,,,,,,1.0,,,2.0,,,3.0,1.0,,,,,,
12421029,away,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181.0,217,M,962625,EUR,1015200000,D,3,3,False,45.0,35.0,9.0,2.0,0.0,23.0,26.0,12.0,19.0,1.0,3.0,5.0,2.0,,,,,,,90.0,55.0,7.1,11.0,0.00649708,0,,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,1.0,,1.0,,,,,,,
12421029,away,KV Mechelen,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170.0,191,M,281283,EUR,849312000,M,77,77,False,31.0,28.0,3.0,3.0,1.0,10.0,10.0,19.0,25.0,,,5.0,2.0,,,,,,,90.0,49.0,7.4,8.0,0.197073,2,,4.0,1.0,3.0,,,,1.0,,,,,0.1627,,1.0,,1.0,,2.0,0.1266,,2.0,1.0,,,1.0,,
12421029,away,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189.0,170,M,989070,EUR,978566400,M,32,32,False,43.0,38.0,4.0,4.0,0.0,23.0,27.0,15.0,16.0,1.0,4.0,8.0,8.0,,,,,,,90.0,61.0,7.0,8.0,0.00675503,0,,,,4.0,1.0,,,,,1.0,1.0,2.0,,,1.0,,,,2.0,,1.0,1.0,,,,,,
12421029,away,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179.0,194,M,133164,EUR,764380800,M,16,16,False,56.0,45.0,9.0,6.0,0.0,16.0,19.0,29.0,37.0,,3.0,4.0,8.0,,,,,,,90.0,72.0,7.1,15.0,0.0931012,2,,,,5.0,2.0,1.0,,1.0,,1.0,1.0,2.0,0.0661,True,,1.0,,2.0,,,2.0,,3.0,,,,,
12421029,away,KV Mechelen,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180.0,205,M,826170,EUR,922147200,M,23,23,False,27.0,24.0,2.0,,0.0,10.0,11.0,15.0,18.0,1.0,4.0,1.0,2.0,,,,,,,90.0,52.0,6.8,12.0,0.0292376,0,,2.0,1.0,7.0,,2.0,1.0,,,1.0,,1.0,,,4.0,,,,2.0,,1.0,1.0,2.0,,,,,
12421029,away,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175.0,187,M,338869,EUR,769392000,F,19,19,False,23.0,19.0,1.0,1.0,0.0,4.0,4.0,15.0,19.0,,1.0,1.0,2.0,,,,,,,77.0,28.0,6.8,5.0,0.162351,1,,,,3.0,1.0,,,,,1.0,,,0.0261,,1.0,1.0,,,,,1.0,,1.0,,,,,
12421029,away,KV Mechelen,Julien Ngoy,,,julien-ngoy,J. Ngoy,F,7,185.0,145,M,848680,EUR,878428800,F,9,9,False,6.0,5.0,,,0.0,,,5.0,7.0,,,2.0,,,,,,,,52.0,14.0,7.1,4.0,0.0179033,2,,1.0,,3.0,1.0,1.0,,,,,,,0.3391,,,2.0,,,,,1.0,,3.0,,,1.0,,
12421029,away,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178.0,277,M,149796,EUR,780883200,F,11,11,False,24.0,21.0,3.0,3.0,0.0,4.0,4.0,18.0,23.0,,,,1.0,,,,,,,77.0,35.0,6.7,5.0,0.0560352,4,,3.0,1.0,2.0,,,,3.0,1.0,,,,0.4836,,,,1.0,,,0.4344,1.0,1.0,,1.0,,,,
12421029,away,KV Mechelen,Bas Van den Eynden,,,van-den-eynden-bas,B. V. d. Eynden,D,6,190.0,66,M,1048359,EUR,1010361600,M,29,29,True,23.0,20.0,3.0,2.0,0.0,18.0,20.0,2.0,3.0,2.0,3.0,4.0,2.0,,,,,,,72.0,38.0,7.7,4.0,0.00320942,1,,,,1.0,,,,,1.0,1.0,1.0,,0.319,,,,1.0,2.0,1.0,0.8953,,1.0,,,,,1.0,
12421029,away,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180.0,191,M,1445119,EUR,1091491200,M,35,35,True,5.0,3.0,,,0.0,,,3.0,6.0,1.0,3.0,,3.0,,,,,,,38.0,17.0,6.6,8.0,0.00072083,1,,1.0,,5.0,1.0,1.0,,,,2.0,1.0,,0.1286,,3.0,,1.0,,3.0,0.2344,,,,,,,,
12421029,away,KV Mechelen,Sandy Walsh,,,sandy-walsh,S. Walsh,D,14,185.0,7746,M,163199,EUR,795139200,D,5,5,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,,,,,,13.0,8.0,6.7,3.0,0.00010844,0,,,,1.0,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,sandywalsh
12421029,away,KV Mechelen,Benito Raman,,,benito-raman,B. Raman,F,14,172.0,396,M,94300,EUR,784166400,F,14,14,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,,,,,,13.0,3.0,6.7,,0.0412005,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12421029,away,KV Mechelen,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188.0,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421029,away,KV Mechelen,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177.0,6622,M,1103488,EUR,1023408000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421029,away,KV Mechelen,Elton Yeboah,,,elton-yeboah,E. Yeboah,M,21,185.0,78,M,1893878,EUR,1111708800,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421029,away,KV Mechelen,Petter Nosakhare Dahl,,,dahl-petter-nosakhare,P. N. Dahl,F,10,180.0,237,M,1199192,EUR,1066780800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421029,away,KV Mechelen,Geoffry Hairemans,,,geoffry-hairemans,G. Hairemans,F,11,184.0,140,M,58917,EUR,688003200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
