match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_goalAssist
10408562,home,Valencia,Edinson Cavani,edinson-cavani,E. Cavani,F,10,184,18667,M,ElMatador,21521,EUR,540259200,F,7,7,False,16.0,14.0,,,7.0,8.0,7.0,8.0,1.0,,,69.0,19.0,6.6,2.0,0.0938,0.0,0.02362,1,,,,,,4.0,,4.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10408562,home,Valencia,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,F,16,16,True,24.0,22.0,,,8.0,8.0,14.0,19.0,4.0,,,31.0,35.0,7.1,6.0,0.0214,0.065,0.0343343,2,,,,3.0,,,,1.0,3.0,,1.0,1.0,,,,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,
10408562,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,18.0,16.0,,,5.0,6.0,12.0,13.0,3.0,,,21.0,32.0,6.6,5.0,0.0,0.0,0.0153613,0,,,,1.0,1.0,,,2.0,4.0,,3.0,2.0,,2.0,,2.0,,,,,1.0,,,,,,,,,,
10408562,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,19,19,True,8.0,5.0,,,2.0,2.0,3.0,6.0,1.0,,,21.0,11.0,6.6,4.0,0.0,0.0,0.00872261,0,,,,,,2.0,,4.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,
10408562,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,36,36,True,22.0,19.0,1.0,,9.0,9.0,10.0,13.0,1.0,,,10.0,23.0,6.5,3.0,0.0,0.0,0.0292566,0,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
10408562,home,Valencia,Marcos André,marcos-andre,M. André,F,10,184,480,M,,880157,EUR,845769600,F,22,22,True,4.0,3.0,,,,,3.0,5.0,,,,10.0,7.0,6.6,4.0,0.0,0.0,0.00550854,0,,,,1.0,,2.0,,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
10408562,home,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,home,Valencia,Iago Herrerín,iago-herrerin,I. Herrerín,G,1,188,62,M,,139931,EUR,570067200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,home,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,,124737,EUR,659577600,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,home,Valencia,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,,814023,EUR,886550400,D,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,,94527,EUR,696211200,G,1,1,False,28.0,11.0,24.0,7.0,4.0,6.0,7.0,22.0,10.0,,3.0,90.0,35.0,7.4,17.0,0.0,0.0,0.00326689,0,0.3492,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10408562,away,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,,11869,EUR,501379200,D,16,16,False,34.0,24.0,11.0,6.0,9.0,12.0,15.0,24.0,5.0,,,90.0,67.0,7.6,14.0,0.0,0.0,0.0298538,0,,,,2.0,,1.0,3.0,3.0,7.0,1.0,,,8.0,1.0,,,3.0,,,,,3.0,,1.0,,True,,,,,
10408562,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,,1006489,EUR,955411200,D,22,22,False,33.0,25.0,3.0,1.0,20.0,22.0,5.0,12.0,3.0,,,90.0,49.0,7.9,10.0,0.0075,0.5231,0.00112169,1,,,,1.0,,1.0,3.0,2.0,6.0,,,,6.0,3.0,2.0,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,,
10408562,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,,68332,EUR,690249600,D,6,6,False,41.0,32.0,4.0,2.0,19.0,21.0,13.0,21.0,6.0,,,90.0,51.0,7.2,10.0,0.0041,0.0,0.00616998,1,,,,1.0,,1.0,3.0,3.0,4.0,,,,5.0,1.0,,,,,1.0,,,,,2.0,,,1.0,,1.0,,
10408562,away,Sevilla,Karim Rekik,karim-rekik,K. Rekik,D,4,185,255,M,,138827,EUR,786326400,D,4,4,False,27.0,25.0,1.0,,11.0,11.0,14.0,16.0,2.0,,,68.0,41.0,6.9,8.0,0.0,0.0,0.00645382,0,,,,,,1.0,3.0,3.0,6.0,,1.0,,,2.0,1.0,2.0,1.0,,,,,,,1.0,,,,,1.0,,
10408562,away,Sevilla,Fernando,fernando-reges,Fernando,M,5,183,1112,M,,41837,EUR,554169600,M,20,20,False,33.0,25.0,4.0,3.0,18.0,22.0,7.0,11.0,5.0,,,90.0,44.0,7.1,8.0,0.0,0.0,0.00211069,0,,,,,,1.0,4.0,3.0,8.0,,,,1.0,4.0,3.0,,,,,,1.0,1.0,,1.0,,,,,,,
10408562,away,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,,591750,EUR,773452800,M,8,8,False,34.0,30.0,2.0,2.0,14.0,16.0,16.0,18.0,4.0,,,68.0,36.0,6.5,5.0,0.012,0.0,0.00827069,1,,,,,,2.0,,6.0,,,,,,,,1.0,,1.0,1.0,,1.0,,,3.0,,,,,,,
10408562,away,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,Locampos15,155702,EUR,773884800,M,5,5,False,24.0,15.0,,,4.0,4.0,11.0,21.0,8.0,,,90.0,61.0,6.6,20.0,0.2895,0.9508,0.029986,1,,,,1.0,,1.0,4.0,11.0,16.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,5.0,,,,4.0,2.0,,1.0,1.0,,,,,1.0,
10408562,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,,96370,EUR,753667200,M,7,7,False,24.0,17.0,1.0,,6.0,6.0,13.0,22.0,5.0,,,76.0,43.0,6.8,17.0,0.0432,0.31,0.179479,2,,,,4.0,2.0,1.0,2.0,13.0,5.0,5.0,3.0,2.0,,1.0,,2.0,,1.0,1.0,,2.0,1.0,,4.0,1.0,,,1.0,,,
10408562,away,Sevilla,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,M,25,25,False,24.0,18.0,4.0,,5.0,8.0,13.0,16.0,9.0,,,89.0,42.0,6.3,14.0,0.0,0.0,0.00622963,0,,,,,,1.0,,10.0,6.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,,,,2.0,1.0,,3.0,,,1.0,,,,
10408562,away,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,ennesyri15,846470,EUR,865123200,F,15,15,False,11.0,8.0,,,3.0,3.0,5.0,8.0,1.0,,,89.0,17.0,6.4,7.0,0.0,0.0,0.0323937,0,,,,,,5.0,5.0,8.0,5.0,1.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,
10408562,away,Sevilla,Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,29,175,8927,M,gonzalo_montiel29,822933,EUR,852076800,D,2,2,True,9.0,8.0,1.0,,2.0,2.0,6.0,7.0,1.0,,,22.0,16.0,7.0,3.0,0.0,0.0,0.0839153,0,,,,,,1.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0
10408562,away,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,ivan_rakitic,7635,EUR,573955200,M,10,10,True,19.0,15.0,3.0,1.0,6.0,7.0,9.0,12.0,1.0,,,22.0,21.0,6.3,4.0,0.0,0.0,0.0158826,0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
10408562,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,,840951,EUR,833932800,D,23,23,True,5.0,3.0,2.0,1.0,3.0,4.0,,1.0,2.0,,,14.0,8.0,6.7,3.0,0.0,0.0,4.258e-05,0,,,,,,,2.0,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,
10408562,away,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,,122702,EUR,699667200,M,17,17,True,3.0,3.0,,,1.0,1.0,2.0,2.0,2.0,,,1.0,5.0,,1.0,0.0,0.0,0.00395482,0,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
10408562,away,Sevilla,Rafa Mir,rafa-mir,R. Mir,F,10,189,2029,M,,825754,EUR,866592000,F,12,12,True,1.0,1.0,,,1.0,1.0,,,,,,1.0,2.0,,,0.0,0.0,1.243e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,away,Sevilla,Matías Árbol,matias-arbol,M. Árbol,G,13,184,28,M,,1192489,EUR,1031788800,G,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,away,Sevilla,Bono,bono,Bono,G,37,195,54576,M,BonoY,360938,EUR,670809600,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,away,Sevilla,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,,1003007,EUR,1023408000,D,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,away,Sevilla,Papu Gómez,papu-gomez,P. Gómez,M,10,165,3658,M,ElPapu,33381,EUR,571881600,M,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,away,Sevilla,Jesús Corona,jesus-corona,J. Corona,M,17,173,1806,M,,123906,EUR,726278400,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408562,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,,231776,EUR,784425600,M,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
