match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_keyPass,stat_totalContest,stat_wonContest,stat_wonTackle,captain,stat_shotOffTarget,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_blockedScoringAttempt,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_bigChanceMissed
11077467,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,False,11.0,3.0,,,,1.0,3.0,11.0,9.0,8.0,1.0,1.0,,,,2.0,,,,,63.0,26.0,6.5,15.0,0.1078,0.0,0.00163951,1,,1.0,3.0,,,,3.0,,,,5.0,2.0,,,1.0,,3.0,2.0,,,,,,,,1.0,,,,
11077467,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,D,5,5,True,17.0,10.0,3.0,1.0,5.0,7.0,5.0,12.0,,3.0,,5.0,,2.0,,,,,,,27.0,25.0,6.5,9.0,0.0,0.0,0.00342643,0,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
11077467,home,West Ham United,Flynn Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,12,12,True,13.0,9.0,,,3.0,4.0,6.0,9.0,1.0,1.0,,3.0,,,,,,,,,27.0,14.0,6.3,4.0,0.0,0.0,0.00596018,0,,,1.0,,,,,1.0,Flynn,Downes,,,,,,,,,,,,,,,,,,,,
11077467,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,18,18,True,6.0,5.0,1.0,,1.0,1.0,4.0,5.0,3.0,,,1.0,,,,1.0,,,,,27.0,8.0,6.3,2.0,0.0328,0.0,0.00167903,1,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,
11077467,home,West Ham United,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1971,M,,280439,EUR,843782400,F,14,14,True,11.0,9.0,,,3.0,3.0,7.0,9.0,,1.0,,1.0,,,,,,,,,27.0,14.0,6.6,2.0,0.0,0.0,0.0098825,0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,
11077467,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077467,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,,21164,EUR,580348800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077467,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,763,M,,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077467,home,West Ham United,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,,816763,EUR,824947200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077467,home,West Ham United,Manuel Lanzini,manuel-lanzini,M. Lanzini,M,22,167,1526,M,,220315,EUR,729734400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077467,away,Newcastle United,Nick Pope,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,22,22,False,20.0,13.0,14.0,7.0,9.0,12.0,4.0,8.0,,1.0,,6.0,,,1.0,,,1.0,1.0,1.0,90.0,31.0,6.2,7.0,0.0,0.0,0.00075872,0,-0.1565,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,2.0,
11077467,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,63.0,49.0,9.0,4.0,24.0,30.0,27.0,42.0,3.0,5.0,2.0,9.0,,1.0,,2.0,,,,,87.0,93.0,7.2,23.0,0.0,0.0,0.0985324,0,,9.0,3.0,5.0,,,,1.0,,,,,,,2.0,3.0,1.0,1.0,1.0,True,,,2.0,,,,,,,
11077467,away,Newcastle United,Fabian Schär,fabian-schar,F. Schär,D,5,186,3172,M,,101882,EUR,693187200,D,5,5,False,60.0,46.0,8.0,2.0,38.0,44.0,8.0,17.0,5.0,10.0,1.0,8.0,,4.0,,,,,,,90.0,72.0,7.7,15.0,0.0,0.0,0.254187,0,,1.0,5.0,,,,1.0,2.0,,,2.0,,,,5.0,1.0,,,1.0,,,1.0,,1.0,,,,,,
11077467,away,Newcastle United,Sven Botman,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,54.0,43.0,9.0,3.0,37.0,43.0,6.0,11.0,1.0,4.0,,3.0,,,,,,,,,90.0,65.0,6.9,11.0,0.0,0.0,0.00220897,0,,,2.0,4.0,,1.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11077467,away,Newcastle United,Dan Burn,dan-burn,D. Burn,D,33,201,4473,M,,99090,EUR,705369600,D,33,33,False,28.0,21.0,4.0,1.0,15.0,19.0,6.0,9.0,5.0,8.0,1.0,3.0,,6.0,,4.0,,,,,85.0,57.0,6.8,13.0,0.0,0.0,0.00443109,0,,,2.0,3.0,,,,1.0,,,2.0,1.0,,,,,,,4.0,,,,,,,,,,,
11077467,away,Newcastle United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187,1652,M,,866191,EUR,878169600,M,36,36,False,52.0,47.0,2.0,1.0,28.0,30.0,19.0,22.0,7.0,3.0,2.0,5.0,,2.0,,1.0,,,,,90.0,59.0,6.5,7.0,0.0,0.0,0.0579704,0,,,1.0,1.0,,,,1.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,
11077467,away,Newcastle United,Bruno Guimarães,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,69.0,60.0,9.0,8.0,26.0,30.0,34.0,39.0,4.0,7.0,3.0,8.0,,4.0,,,,,,,90.0,78.0,7.5,9.0,0.0636,0.0,0.0290268,1,,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,
11077467,away,Newcastle United,Joelinton,joelinton,Joelinton,M,7,186,10098,M,joelinton34,560128,EUR,839980800,M,7,7,False,36.0,27.0,,,11.0,12.0,16.0,24.0,7.0,6.0,2.0,5.0,,1.0,,5.0,,,,,90.0,55.0,8.5,14.0,1.3901,1.3765,0.0325994,4,,,2.0,,,1.0,2.0,3.0,,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,
11077467,away,Newcastle United,Jacob Murphy,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,F,23,23,False,23.0,19.0,2.0,1.0,4.0,6.0,16.0,19.0,5.0,3.0,1.0,7.0,,1.0,,1.0,,,,,64.0,38.0,7.0,9.0,0.3659,0.5596,0.613957,2,,2.0,,,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0
11077467,away,Newcastle United,Callum Wilson,callum-wilson,C. Wilson,F,9,180,3241,M,,113956,EUR,699148800,F,9,9,False,10.0,7.0,,,2.0,3.0,5.0,7.0,2.0,3.0,,2.0,,,,1.0,,,,,64.0,19.0,8.2,6.0,1.0769,0.9225,0.00419073,3,,,1.0,,,,2.0,,,,,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,
11077467,away,Newcastle United,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173,12573,M,st_maximin,347010,EUR,858124800,F,10,10,False,22.0,16.0,1.0,1.0,8.0,10.0,9.0,16.0,3.0,4.0,,6.0,,1.0,,2.0,,,,,64.0,38.0,7.9,13.0,0.0866,0.2623,0.315943,2,,4.0,,,,,,,,,1.0,1.0,2.0,,,2.0,4.0,3.0,,,,1.0,1.0,2.0,,,,,,
11077467,away,Newcastle United,Joe Willock,joe-willock,J. Willock,M,28,186,2651,M,,888550,EUR,935107200,M,28,28,True,19.0,15.0,,,6.0,7.0,9.0,12.0,3.0,2.0,1.0,2.0,,,,,,,,,26.0,24.0,6.8,5.0,0.1934,0.0,0.108942,1,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,
11077467,away,Newcastle United,Alexander Isak,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,True,11.0,9.0,,,2.0,2.0,7.0,9.0,6.0,,3.0,1.0,,,,1.0,,,,,26.0,17.0,6.9,4.0,0.0746,0.4708,0.0108633,1,,,,1.0,,,,,,,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
11077467,away,Newcastle United,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,8,8,True,14.0,14.0,,,7.0,7.0,7.0,7.0,1.0,3.0,1.0,1.0,,2.0,,1.0,,,,,26.0,20.0,6.8,1.0,0.0376,0.0,0.0753215,1,,,,,,,1.0,,,,,,,,,1.0,,,2.0,,,,,,,1.0,,,,
11077467,away,Newcastle United,Matt Targett,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,True,9.0,9.0,,,6.0,6.0,3.0,3.0,2.0,3.0,,2.0,,1.0,,,,,,,10.0,15.0,6.6,2.0,0.0,0.0,0.00062978,0,,,1.0,,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
11077467,away,Newcastle United,Javier Manquillo,javier-manquillo,J. Manquillo,D,2,180,210,M,,210082,EUR,768096000,D,19,19,True,2.0,2.0,,,2.0,2.0,,,,1.0,,,,1.0,,,,,,,8.0,3.0,6.7,,0.0,0.0,1.013e-05,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11077467,away,Newcastle United,Martin Dúbravka,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077467,away,Newcastle United,Jamaal Lascelles,jamaal-lascelles,J. Lascelles,D,24,188,1036,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077467,away,Newcastle United,Matt Ritchie,matt-ritchie,M. Ritchie,M,30,173,303,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11077467,away,Newcastle United,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
