match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,stat_bigChanceMissed,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented
12437638,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178.0,1731608,M,KMbappé,826643,EUR,914112000,F,9,9,False,26.0,24.0,1.0,1.0,0.0,6.0,6.0,18.0,21.0,,2.0,,86.0,46.0,6.7,13.0,0.0245481,4,,1.0,3.0,5.0,,,,,,6.0,,,1.0,2.0,5.0,4.0,,,,,0.9871,,1.0,1.0,3.0,,0.9732,,2.0,,,,,,
12437638,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170.0,258553,M,Brahim,835485,EUR,933638400,M,21,21,True,15.0,15.0,,,1.0,4.0,4.0,11.0,11.0,,1.0,,21.0,19.0,8.1,1.0,0.0124304,1,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,0.2985,,,,1.0,1.0,0.3265,,,,,,,,
12437638,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173.0,354764,M,LModric10,15466,EUR,495072000,M,10,10,True,23.0,18.0,2.0,,0.0,6.0,7.0,12.0,17.0,,3.0,,21.0,27.0,6.8,6.0,0.0176172,0,,1.0,2.0,2.0,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437638,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179.0,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,True,10.0,10.0,,,0.0,6.0,6.0,4.0,4.0,,,,12.0,13.0,6.6,1.0,0.00056878,0,,,1.0,2.0,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,
12437638,home,Real Madrid,Endrick,endrick,Endrick,F,9,173.0,411797,M,Endrick,1174937,EUR,1153440000,F,16,16,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,11.0,3.0,7.4,,0.00149097,1,,,,1.0,,,,,,,,,,,,,,1.0,,,0.0414,,,,1.0,1.0,0.1731,,,,,,,,
12437638,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191.0,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437638,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199.0,17417,M,_franglez1,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437638,home,Real Madrid,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196.0,13079,M,,1403348,EUR,1104969600,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437638,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173.0,60349,M,LucasVaz91,255239,EUR,678326400,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Karl Hein,karl-hein,K. Hein,G,13,193.0,4102,M,,991591,EUR,1018656000,G,13,13,False,36.0,23.0,15.0,2.0,0.0,22.0,27.0,1.0,9.0,,11.0,2.0,90.0,52.0,7.3,13.0,0.00024315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,1.0,1.0,-1.1435
12437638,away,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,2,173.0,199,M,,843180,EUR,791856000,D,2,2,False,26.0,21.0,3.0,1.0,0.0,10.0,12.0,12.0,16.0,1.0,8.0,,90.0,48.0,6.4,7.0,0.0141208,0,True,2.0,2.0,3.0,1.0,3.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
12437638,away,Real Valladolid,Eray Cömert,eray-comert,E. Cömert,D,24,183.0,508,M,,814023,EUR,886550400,D,15,15,False,41.0,39.0,4.0,4.0,0.0,30.0,31.0,9.0,10.0,2.0,,,90.0,52.0,6.9,2.0,0.00318761,0,,,3.0,3.0,,5.0,2.0,1.0,,,,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181.0,2526,M,,1067582,EUR,1002412800,D,6,6,False,55.0,48.0,4.0,,0.0,44.0,45.0,4.0,10.0,,4.0,,90.0,65.0,6.7,7.0,0.00085062,1,,,4.0,4.0,,4.0,2.0,1.0,1.0,,,2.0,2.0,,1.0,1.0,,,2.0,,0.0316,,,1.0,,,,,,,,,,,
12437638,away,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177.0,706,M,,970860,EUR,954720000,D,22,22,False,25.0,19.0,1.0,,0.0,13.0,15.0,6.0,11.0,3.0,,,90.0,49.0,6.8,10.0,0.128139,0,,1.0,4.0,4.0,1.0,1.0,,3.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Stanko Jurić,juric-stanko,S. Jurić,M,24,189.0,498,M,,921417,EUR,840153600,M,20,20,False,29.0,26.0,3.0,1.0,0.0,19.0,21.0,7.0,8.0,1.0,3.0,,71.0,42.0,6.7,5.0,0.0249102,0,,,4.0,4.0,1.0,2.0,1.0,4.0,1.0,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168.0,223,M,,142018,EUR,717206400,M,10,10,False,26.0,25.0,3.0,3.0,0.0,16.0,16.0,9.0,14.0,,3.0,,90.0,42.0,6.5,10.0,0.0396667,0,,4.0,7.0,4.0,4.0,1.0,,1.0,1.0,2.0,1.0,,,2.0,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184.0,312,M,,857178,EUR,855878400,M,8,8,False,34.0,29.0,4.0,2.0,0.0,22.0,22.0,7.0,13.0,,2.0,,85.0,47.0,6.5,8.0,0.0343306,0,,1.0,9.0,8.0,4.0,,,4.0,,1.0,2.0,1.0,2.0,,1.0,,,3.0,3.0,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Víctor Meseguer,victor-meseguer,V. Meseguer,M,8,184.0,93,M,,1010335,EUR,928886400,M,4,4,False,21.0,14.0,1.0,,0.0,9.0,12.0,5.0,9.0,,4.0,,59.0,29.0,6.4,9.0,0.00207371,1,,,6.0,2.0,3.0,,,2.0,2.0,1.0,,1.0,,,1.0,,,,1.0,1.0,0.0324,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174.0,1580,M,,252863,EUR,729043200,M,18,18,False,10.0,5.0,,,0.0,2.0,3.0,3.0,8.0,1.0,1.0,,58.0,17.0,6.5,9.0,0.00389915,1,,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,0.0209,,,1.0,,,,,,,,,,,
12437638,away,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184.0,480,M,,880157,EUR,845769600,F,9,9,False,10.0,6.0,,,0.0,4.0,4.0,2.0,6.0,,4.0,,71.0,22.0,6.5,10.0,0.00193489,0,,,8.0,10.0,1.0,,,,,2.0,,2.0,5.0,2.0,3.0,2.0,,3.0,3.0,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Raúl Moro,raul-moro,R. Moro,M,18,169.0,1584,M,,980383,EUR,1039046400,F,11,11,True,16.0,14.0,2.0,1.0,0.0,7.0,7.0,8.0,12.0,1.0,2.0,,32.0,27.0,6.7,8.0,0.0671996,2,,3.0,3.0,1.0,,,,,,2.0,2.0,,,,3.0,1.0,,,1.0,1.0,0.0959,1.0,,1.0,,,,,,,,,,,
12437638,away,Real Valladolid,Selim Amallah,amallah-selim,S. Amallah,M,21,187.0,6523,M,selim_amallah,801211,EUR,848016000,M,21,21,True,11.0,8.0,2.0,,0.0,4.0,5.0,4.0,6.0,,3.0,,31.0,17.0,6.3,5.0,0.00111468,1,,,3.0,1.0,1.0,,,1.0,1.0,,,,,2.0,,,,,,,0.1057,,,1.0,,,,,,,,,,,
12437638,away,Real Valladolid,Mario Martín,martin-mario,M. Martín,M,6,177.0,16546,M,,1154549,EUR,1078444800,M,12,12,True,13.0,12.0,2.0,2.0,0.0,6.0,6.0,6.0,7.0,,2.0,,19.0,18.0,6.3,4.0,0.00530201,1,,,3.0,3.0,2.0,,,1.0,1.0,2.0,,,2.0,,1.0,,,,,1.0,0.02,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184.0,1357,M,,793761,EUR,764121600,F,7,7,True,3.0,2.0,,,0.0,2.0,3.0,,,,,,19.0,6.0,6.6,1.0,4.11e-05,1,,,,1.0,,,,,,,,,,,,,,1.0,,,0.1145,,,1.0,,,,,,,,,,,
12437638,away,Real Valladolid,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179.0,448,M,,845168,EUR,837475200,F,19,19,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,12.0,4.0,6.4,2.0,0.00495623,0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,André Ferreira,andre-ferreira,A. Ferreira,G,13,193.0,225,M,,788197,EUR,833328000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Koke Iglesias,koke,Koke,D,32,,40,M,,1184311,EUR,1110931200,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Raúl Chasco,raul-chasco,R. Chasco,D,34,177.0,34,M,,1182710,EUR,1063411200,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,David Torres,david-torres,D. Torres,D,4,182.0,147,M,,1214359,EUR,1046822400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,15,189.0,336,M,,943713,EUR,858297600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179.0,47,M,,233328,EUR,701913600,M,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437638,away,Real Valladolid,Chuky,chuky,Chuky,M,20,176.0,232,M,,1137584,EUR,1083196800,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
