match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_dispossessed,captain,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_clearanceOffLine,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_totalOffside
12437695,home,Getafe,Christantus Uche,christantus-uche,C. Uche,F,12,190,4381,M,1884145,EUR,1053302400,F,6,6,False,10.0,5.0,1.0,,0.0,2.0,3.0,4.0,10.0,1.0,3.0,,,77.0,33.0,6.8,18.0,0.069515,1,Christantus Uche,,3.0,5.0,3.0,13.0,7.0,1.0,1.0,1.0,,,4.0,2.0,,0.0393,1.0,,,1.0,5.0,,4.0,2.0,,,,,,,,,,,,,
12437695,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182,2532,M,604954,EUR,860198400,F,9,9,True,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,1.0,,,45.0,12.0,6.4,3.0,0.00406155,1,,,,2.0,,3.0,,,,,,,1.0,,,0.0897,,,,,,,1.0,,,,,,1.0,,,,,,,,
12437695,home,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,True,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,,,,,13.0,12.0,6.6,1.0,0.00772997,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,home,Getafe,Álex Sola,alex-sola,Á. Sola,M,7,178,195,M,966836,EUR,928886400,D,7,7,True,9.0,8.0,,,0.0,2.0,2.0,6.0,8.0,,1.0,,,13.0,17.0,6.8,5.0,0.00311981,0,,,1.0,1.0,,3.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,
12437695,home,Getafe,Álvaro Rodriguez,alvaro-rodriguez,Á. Rodriguez,F,20,193,14656,M,1154587,EUR,1089763200,F,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,1.0,7.0,,2.0,0.00032294,0,,,,2.0,,3.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,alvarorodrigz_,,,,,,
12437695,home,Getafe,Jiří Letáček,jiri-letacek,J. Letáček,G,1,196,201,M,826047,EUR,915840000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,home,Getafe,Ismael Bekhoucha,ismael-bekhoucha,I. Bekhoucha,D,31,176,1046,M,1895964,EUR,1100908800,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,home,Getafe,Luca Lohr,luca-lohr,L. Löhr,D,3,193,14,M,2030236,EUR,1029715200,D,37,37,True,,,,,,,,,,,,,,,,,,,0,Luca Löhr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,home,Getafe,Nabil Aberdin,nabil-aberdin,N. Aberdin,D,3,182,254,M,1136806,EUR,1030060800,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,home,Getafe,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192,223,M,1211005,EUR,1085443200,M,20,20,True,,,,,,,,,,,,,,,,,,,0,Jesús Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,home,Getafe,Peter González,peter-gonzalez,P. González,F,22,178,1171,M,1048927,EUR,1027555200,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,home,Getafe,Abdoulaye Keita,abdoulaye-keita,A. Keita,F,17,186,41,M,1168094,EUR,1030838400,F,36,36,True,,,,,,,,,,,,,,,,,,,0,Abdoulaye Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,home,Getafe,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,10,10,True,,,,,,,,,,,,,,,,,,,0,Bertug Yildirim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,36.0,24.0,18.0,6.0,0.0,19.0,25.0,5.0,11.0,1.0,9.0,1.0,1.0,90.0,44.0,7.0,13.0,0.00316077,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.4326,
12437695,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,False,35.0,30.0,1.0,,0.0,26.0,30.0,4.0,5.0,4.0,4.0,,,90.0,64.0,7.3,9.0,0.00838247,1,,,,1.0,2.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,0.0345,2.0,,3.0,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,69.0,62.0,13.0,9.0,0.0,51.0,52.0,11.0,17.0,7.0,2.0,,,90.0,84.0,7.6,10.0,0.00662363,0,,,,1.0,5.0,1.0,8.0,,,,3.0,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,47.0,40.0,5.0,2.0,0.0,33.0,38.0,7.0,9.0,6.0,2.0,,,90.0,57.0,7.0,8.0,0.00196661,1,,,,,3.0,1.0,3.0,,,1.0,,,1.0,,1.0,0.054,,,1.0,,,True,,,,,,,,,,,,,,,
12437695,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,22.0,15.0,3.0,2.0,0.0,8.0,11.0,7.0,11.0,2.0,3.0,,,76.0,39.0,7.1,11.0,0.00694215,1,,,,1.0,1.0,2.0,4.0,,,1.0,,,1.0,2.0,1.0,0.0119,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
12437695,away,Sevilla,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,False,31.0,24.0,3.0,,0.0,14.0,15.0,10.0,17.0,1.0,5.0,,,81.0,57.0,7.0,17.0,0.0307654,4,,,1.0,2.0,,8.0,8.0,2.0,,3.0,6.0,4.0,8.0,1.0,3.0,0.1919,1.0,,,,,,2.0,1.0,,,,,1.0,,Saul,,,,,,
12437695,away,Sevilla,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,12,12,False,44.0,35.0,6.0,4.0,0.0,24.0,28.0,11.0,17.0,,4.0,,,90.0,51.0,6.9,11.0,0.0245781,0,,,1.0,2.0,2.0,3.0,4.0,,,,2.0,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,
12437695,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,False,27.0,23.0,,,0.0,19.0,23.0,4.0,4.0,2.0,8.0,,,90.0,43.0,6.8,7.0,0.00678438,0,,,,3.0,1.0,5.0,7.0,,,,2.0,,1.0,2.0,,,,,1.0,,2.0,,2.0,2.0,,,,,,,,,,,,,
12437695,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,False,27.0,22.0,1.0,1.0,0.0,4.0,5.0,19.0,28.0,1.0,3.0,,,89.0,52.0,6.7,16.0,0.0860938,3,,,6.0,,1.0,6.0,6.0,,,3.0,,,1.0,1.0,2.0,0.4213,,,,1.0,2.0,,6.0,4.0,1.0,,,,,,DLukebakio,,,,,,
12437695,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,False,22.0,12.0,1.0,1.0,0.0,7.0,9.0,5.0,14.0,,2.0,,,89.0,43.0,6.5,21.0,0.00582383,2,,,1.0,3.0,3.0,11.0,6.0,,,,,,3.0,2.0,2.0,0.1779,1.0,,,,4.0,,3.0,1.0,,,1.0,,1.0,,,,,,,,1.0
12437695,away,Sevilla,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2690,M,872919,EUR,902275200,F,5,5,False,14.0,10.0,,,0.0,3.0,3.0,8.0,15.0,3.0,,,,76.0,40.0,7.3,12.0,0.0892188,0,,,4.0,1.0,2.0,5.0,10.0,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,1.0,2.0,,5.0,4.0,,,,,,,,,,,,,1.0
12437695,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,True,2.0,2.0,1.0,1.0,0.0,,,2.0,3.0,2.0,,,,14.0,9.0,6.7,2.0,0.00107792,0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,14.0,9.0,6.6,3.0,0.00053085,1,,,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,0.0446,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,
12437695,away,Sevilla,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,15,15,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,1.0,,,,9.0,4.0,6.5,1.0,0.0009738,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,1.0,2.0,,1.0,0.00014309,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,1.0,,,,0.0,,1.0,,,,,,,1.0,3.0,,2.0,,0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,,,,,,,,,,,,,,,,,,,0,Stanis Idumbo Muzambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437695,away,Sevilla,Kelechi Iheanacho,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,359642,EUR,844300800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kelechi72,,,,,,
