match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_ownGoals,stat_totalContest,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,captain,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_goalAssist,stat_goodHighClaim,stat_punches
11409209,home,Portimonense SAD,Rildo,rildo,Rildo,F,37,178,262,M,1047095,EUR,948412800,F,37,37,False,15.0,13.0,2.0,,5.0,5.0,8.0,11.0,5.0,,,89.0,30.0,6.3,10.0,0.0642,0.0,0.0496222,1,,,,3.0,8.0,2.0,1.0,,1.0,,4.0,1.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,1.0,3.0,,,
11409209,home,Portimonense SAD,Igor Formiga,igor-formiga,Igor Formiga,D,32,175,266,M,1009030,EUR,915753600,D,33,33,True,21.0,15.0,1.0,,4.0,5.0,13.0,21.0,4.0,,,45.0,37.0,7.3,11.0,0.0,0.0,0.265944,0,,,,1.0,2.0,4.0,,1.0,2.0,1.0,1.0,,,3.0,1.0,,,,,,,2.0,5.0,,,2.0,1.0,2.0,,,,,1.0,,
11409209,home,Portimonense SAD,Hélio Varela,varela-helio,H. Varela,F,29,176,603,M,1094395,EUR,1020384000,F,77,77,True,19.0,17.0,1.0,1.0,5.0,6.0,12.0,15.0,4.0,,,45.0,35.0,7.1,10.0,0.1184,0.171,0.0465717,4,,,,,5.0,4.0,3.0,,,,2.0,2.0,1.0,1.0,,,1.0,,,,,3.0,2.0,,2.0,,2.0,,,,1.0,,,,
11409209,home,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,True,8.0,8.0,,,5.0,5.0,3.0,3.0,1.0,,,13.0,10.0,6.3,2.0,0.0,0.0,0.0016208,0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11409209,home,Portimonense SAD,Ricardo Sousa,ricardo-sousa,R. Sousa,M,6,179,5,M,945099,EUR,947462400,M,6,6,True,8.0,8.0,,,5.0,5.0,3.0,3.0,1.0,,,13.0,9.0,6.5,,0.0,0.0,0.00347176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409209,home,Portimonense SAD,Paulinho,paulinho,Paulinho,F,9,186,127,M,1093963,EUR,937872000,F,9,9,True,,,,,,,,1.0,,,,8.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11409209,home,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409209,home,Portimonense SAD,Angelo Taveira,taveira-angelo,A. Taveira,D,,183,6,M,991786,EUR,958176000,F,75,75,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409209,home,Portimonense SAD,Davis Silva,davis-silva,D. Silva,M,21,175,25,M,1515148,EUR,1029196800,M,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,Davis Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409209,away,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,False,32.0,20.0,18.0,6.0,18.0,19.0,2.0,13.0,14.0,1.0,4.0,90.0,45.0,7.4,12.0,0.0,0.0,0.00050434,0,-0.197,,,,,2.0,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0
11409209,away,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,415,M,1131249,EUR,980035200,D,79,79,False,40.0,36.0,5.0,5.0,21.0,23.0,16.0,19.0,5.0,,,90.0,68.0,7.5,9.0,0.0,0.0,0.141337,0,,,,1.0,4.0,6.0,,,5.0,4.0,1.0,,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,
11409209,away,Boavista,Chidozie Awaziem,chidozie-awaziem,C. Awaziem,D,6,189,1826,M,804764,EUR,852076800,D,5,5,False,33.0,26.0,7.0,2.0,21.0,27.0,5.0,6.0,4.0,,,90.0,41.0,6.7,8.0,0.0,0.0,0.00115144,0,,,,2.0,2.0,5.0,,4.0,1.0,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,
11409209,away,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,False,47.0,35.0,8.0,3.0,29.0,36.0,6.0,11.0,4.0,,,90.0,57.0,6.9,13.0,0.0,0.0,0.00181628,0,,Filipe,Ferreira,,1.0,5.0,,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,1.0,,
11409209,away,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,70,182,5807,M,1134441,EUR,923097600,D,70,70,False,40.0,26.0,8.0,1.0,14.0,19.0,13.0,25.0,7.0,,,90.0,72.0,7.2,25.0,0.0961,0.0,0.540495,1,,,,,2.0,5.0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,1.0,4.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,
11409209,away,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,42,180,299,M,847013,EUR,869788800,M,42,42,False,44.0,37.0,,,21.0,25.0,16.0,21.0,4.0,,,90.0,60.0,6.1,17.0,0.0,0.0,0.0168465,0,,,,,7.0,1.0,4.0,4.0,,,2.0,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,
11409209,away,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,30.0,25.0,1.0,,17.0,20.0,8.0,10.0,5.0,,,52.0,35.0,6.6,6.0,0.0,0.0,0.00385769,0,,,,1.0,3.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,True,,,,,,
11409209,away,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,M,10,10,False,22.0,18.0,2.0,1.0,5.0,7.0,13.0,16.0,5.0,,,67.0,32.0,7.0,6.0,0.0,0.0,0.00785131,0,,,,1.0,1.0,5.0,,2.0,1.0,1.0,1.0,2.0,,,2.0,,,,2.0,,,,1.0,,,,,,,,,,,,
11409209,away,Boavista,Salvador Agra,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,F,7,7,False,23.0,16.0,1.0,,7.0,8.0,9.0,19.0,,,,67.0,42.0,6.1,17.0,0.3838,0.456,0.0466024,1,,,,1.0,8.0,3.0,2.0,,,,1.0,3.0,2.0,1.0,,1.0,,,,,,3.0,4.0,1.0,1.0,,,,,,,,,,
11409209,away,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,False,17.0,13.0,,,4.0,4.0,9.0,13.0,3.0,,,84.0,36.0,7.1,9.0,0.9447,1.0193,0.0334141,4,,,,4.0,9.0,8.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,1.0,,,2.0,,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,
11409209,away,Boavista,Tiago Morais,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,21,21,False,22.0,16.0,,,8.0,11.0,8.0,12.0,4.0,,,84.0,42.0,7.6,13.0,0.2255,0.3267,0.0275379,3,,,,,7.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,,,,,1.0,,,2.0,1.0,,2.0,,,,,1.0,1.0,,,,
11409209,away,Boavista,Joel Silva,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,True,21.0,17.0,1.0,,10.0,11.0,7.0,10.0,4.0,,,38.0,26.0,6.5,6.0,0.0,0.0,0.00659707,0,,Joel Silva,,,2.0,2.0,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,
11409209,away,Boavista,Berna,berna,Berna,M,20,169,81,M,1133287,EUR,1063584000,M,80,80,True,4.0,3.0,,,1.0,1.0,3.0,4.0,1.0,,,23.0,13.0,6.6,6.0,0.0,0.0,0.208661,0,,Berna,,1.0,4.0,2.0,2.0,,2.0,2.0,2.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,
11409209,away,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,True,9.0,8.0,,,5.0,6.0,3.0,3.0,2.0,,,23.0,14.0,7.5,1.0,0.1645,0.3377,0.0197422,1,,Ilija,Vukotić,,1.0,3.0,,,3.0,3.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,
11409209,away,Boavista,Masaki Watai,masaki-watai,M. Watai,M,11,168,73,M,926641,EUR,932256000,M,13,13,True,2.0,1.0,,,,1.0,1.0,1.0,,,,13.0,4.0,6.4,2.0,0.0,0.0,0.00055487,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11409209,away,Boavista,Jeriel De Santis,jeriel-de-santis,J. D. Santis,F,17,190,307,M,944825,EUR,1024358400,F,27,27,True,3.0,2.0,,,2.0,2.0,,1.0,1.0,,,13.0,8.0,6.4,5.0,0.0,0.0,8.981e-05,0,,,,,1.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
11409209,away,Boavista,Luis Pires,pires-luis,L. Pires,G,12,188,41,M,1514446,EUR,1100649600,G,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,Luís Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409209,away,Boavista,Luís Santos,luis-santos,L. Santos,M,17,176,37,M,1035183,EUR,948326400,F,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409209,away,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409209,away,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,79,183,92,M,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
