match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist
10437967,home,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,True,41.0,21.0,32.0,13.0,12.0,16.0,9.0,25.0,2.0,2.0,8.0,1.0,1.0,1.0,90.0,51.0,6.5,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437967,home,Vitória SC,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193,145,M,814673,EUR,859939200,D,44,44,False,,14.0,7.0,1.0,,5.0,8.0,2.0,6.0,2.0,2.0,2.0,,,,52.0,19.0,6.6,7.0,0,4.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10437967,home,Vitória SC,André Amaro,andre-amaro,A. Amaro,D,13,185,207,M,1095752,EUR,1029196800,D,13,13,False,,28.0,21.0,2.0,1.0,19.0,22.0,2.0,6.0,3.0,5.0,6.0,,,,90.0,42.0,6.5,8.0,0,4.0,8.0,9.0,,,André Amaro,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
10437967,home,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,False,,28.0,17.0,7.0,1.0,10.0,14.0,7.0,14.0,,2.0,1.0,,,,90.0,43.0,6.5,12.0,2,2.0,4.0,4.0,,2.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10437967,home,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,1131047,EUR,1037404800,M,2,2,False,,33.0,26.0,4.0,4.0,17.0,21.0,9.0,12.0,2.0,5.0,9.0,,,,90.0,63.0,7.2,13.0,1,,3.0,2.0,,4.0,Miguel Maga,,1.0,,,3.0,,1.0,,3.0,,,2.0,,,,,,,,,,
10437967,home,Vitória SC,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,80,80,False,,40.0,32.0,9.0,3.0,24.0,26.0,8.0,16.0,1.0,7.0,15.0,,,,90.0,60.0,6.5,15.0,1,2.0,8.0,1.0,,1.0,,,2.0,2.0,2.0,2.0,,,1.0,3.0,2.0,3.0,,2.0,1.0,1.0,,,,,,,
10437967,home,Vitória SC,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,98,98,False,,23.0,15.0,5.0,4.0,8.0,10.0,7.0,14.0,,,4.0,,,,78.0,28.0,6.4,10.0,0,1.0,3.0,,,2.0,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,
10437967,home,Vitória SC,Afonso Freitas,afonso-freitas,A. Freitas,D,25,180,35,M,928812,EUR,955065600,M,72,72,False,,20.0,13.0,3.0,1.0,5.0,7.0,10.0,16.0,1.0,1.0,1.0,,,,90.0,33.0,6.8,9.0,0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,3.0,,,2.0,,,,,,
10437967,home,Vitória SC,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,False,,13.0,3.0,1.0,,,1.0,3.0,15.0,1.0,6.0,3.0,,,,77.0,36.0,6.7,20.0,2,5.0,13.0,1.0,,1.0,,,1.0,,3.0,3.0,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,,,1.0,,,,,
10437967,home,Vitória SC,André Silva,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,17,17,False,,18.0,12.0,,,5.0,5.0,7.0,14.0,1.0,4.0,3.0,,,,90.0,34.0,6.7,11.0,2,2.0,4.0,2.0,,,,,,,3.0,1.0,,2.0,,,,3.0,1.0,1.0,1.0,,,,,,,,
10437967,home,Vitória SC,Michael Johnston,michael-johnston,M. Johnston,M,11,171,843,M,847125,EUR,924480000,F,90,90,False,,11.0,7.0,2.0,,4.0,5.0,4.0,9.0,,2.0,4.0,,,,67.0,18.0,6.4,7.0,0,1.0,3.0,,,,,,1.0,,2.0,,,,,,,,,3.0,1.0,,1.0,,1.0,,,,
10437967,home,Vitória SC,Ibrahima Bamba,ibrahima-bamba,I. Bamba,D,22,184,312,M,1131044,EUR,1019433600,M,22,22,True,,10.0,7.0,3.0,1.0,6.0,6.0,1.0,4.0,1.0,3.0,3.0,,,,38.0,21.0,6.9,4.0,0,,,1.0,2.0,1.0,Ibrahima Bamba,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10437967,home,Vitória SC,Nelson Luz,nelson-luz,N. Luz,M,10,177,198,M,841743,EUR,886550400,F,20,20,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,23.0,7.0,6.5,1.0,0,,3.0,,,1.0,,,,,,3.0,,,,,,1.0,,,1.0,1.0,,,,,,,
10437967,home,Vitória SC,Gonçalo Nogueira,nogueira-goncalo,G. Nogueira,M,30,180,113,M,1161004,EUR,1072569600,M,64,64,True,,2.0,2.0,,,2.0,2.0,,,,1.0,1.0,,,,12.0,5.0,6.5,,0,,1.0,1.0,,,Gonçalo Nogueira,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10437967,home,Vitória SC,Alisson Safira,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,True,,4.0,1.0,,,,1.0,1.0,3.0,1.0,3.0,,,,,13.0,7.0,6.7,3.0,1,,1.0,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
10437967,home,Vitória SC,Celton Biai,celton-biai,C. Biai,G,63,188,249,M,976399,EUR,966124800,G,63,63,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Celton,Biai,,,,,,,,,,,,,,,,,,,,,
10437967,home,Vitória SC,Mamadou Tounkara,mamadou-tounkara,M. Tounkara,D,29,192,198,M,208636,EUR,1008288000,D,83,83,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437967,home,Vitória SC,Helder Sá,helder-sa,H. Sá,D,28,184,56,M,1113073,EUR,1036886400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,Helder Sá,,,,,,,,,,,,,,,,,,,,,,
10437967,home,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437967,home,Vitória SC,Indio,indio,Indio,M,23,182,109,M,979864,EUR,935712000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437967,away,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,,29.0,20.0,16.0,7.0,17.0,19.0,3.0,10.0,,,6.0,1.0,,,90.0,35.0,7.1,9.0,0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,diogomcosta99,,,
10437967,away,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,902031,EUR,946857600,D,23,23,False,,40.0,30.0,2.0,1.0,14.0,16.0,18.0,27.0,,,6.0,,,,90.0,57.0,7.7,13.0,2,,,1.0,,,,,,,,,,,1.0,,,1.0,2.0,3.0,,,2.0,,,,1.0,1.0,
10437967,away,FC Porto,Pepe,pepe,Pepe,D,,188,6226,M,5884,EUR,415065600,D,3,3,False,True,72.0,63.0,9.0,3.0,45.0,46.0,18.0,26.0,,2.0,5.0,,,,90.0,81.0,7.2,9.0,0,,2.0,4.0,1.0,2.0,,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,Pepe,,,
10437967,away,FC Porto,Iván Marcano,ivan-marcano,I. Marcano,D,,189,542,M,26056,EUR,551404800,D,5,5,False,,67.0,63.0,7.0,5.0,49.0,50.0,14.0,17.0,2.0,2.0,8.0,,,,90.0,76.0,7.1,5.0,0,3.0,5.0,5.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
10437967,away,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,335033,EUR,743126400,D,22,22,False,,67.0,55.0,3.0,,32.0,36.0,24.0,35.0,3.0,11.0,2.0,,,,90.0,105.0,7.6,19.0,1,2.0,7.0,2.0,,3.0,,,,1.0,3.0,3.0,,1.0,,4.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,,1.0,,,,
10437967,away,FC Porto,Otávio,otavio,Otávio,M,25,171,6972,M,244801,EUR,792288000,M,25,25,False,,52.0,44.0,1.0,1.0,16.0,17.0,28.0,40.0,2.0,8.0,3.0,,,,90.0,72.0,7.3,16.0,2,1.0,3.0,1.0,,1.0,,,,,4.0,1.0,,1.0,1.0,,,2.0,2.0,5.0,3.0,2.0,,,,otavio,,,1.0
10437967,away,FC Porto,Matheus Uribe,mateus-uribe,M. Uribe,M,8,182,1621,M,247773,EUR,669513600,M,8,8,False,,79.0,64.0,5.0,3.0,37.0,43.0,28.0,37.0,4.0,9.0,14.0,,,,90.0,101.0,7.5,19.0,0,1.0,5.0,3.0,,4.0,,,1.0,1.0,3.0,2.0,,,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,
10437967,away,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,M,46,46,False,,67.0,56.0,5.0,3.0,28.0,29.0,28.0,40.0,1.0,3.0,4.0,,,,85.0,77.0,7.1,14.0,0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,
10437967,away,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,845754,EUR,877478400,M,13,13,False,,41.0,33.0,,,10.0,14.0,23.0,29.0,3.0,9.0,9.0,,,,90.0,71.0,7.1,19.0,1,2.0,8.0,1.0,,2.0,,,,2.0,3.0,2.0,,1.0,,1.0,,4.0,3.0,2.0,4.0,2.0,,,,w_galeno90,,,
10437967,away,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,29,29,False,,5.0,3.0,,,2.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,59.0,6.0,6.5,3.0,0,1.0,3.0,,,,,,,,,2.0,,,,,,1.0,,,,,,,1.0,,,,
10437967,away,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,812533,EUR,711417600,F,9,9,False,,26.0,19.0,,,6.0,6.0,13.0,21.0,4.0,8.0,2.0,,,,89.0,42.0,7.3,10.0,6,2.0,2.0,1.0,,1.0,,,,,3.0,,1.0,4.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,1.0,mehditaremi9,1.0,,
10437967,away,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,F,11,11,True,,6.0,5.0,,,2.0,3.0,3.0,4.0,,1.0,,,,,31.0,14.0,6.5,5.0,2,,3.0,,,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,,,,pepe,,,
10437967,away,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,280835,EUR,829353600,M,16,16,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,12.0,7.0,6.5,1.0,0,2.0,4.0,3.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,
10437967,away,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,867440,EUR,967420800,F,19,19,True,,2.0,2.0,,,,,2.0,2.0,,,,,,,1.0,2.0,,,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437967,away,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
