match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_wonTackle,stat_wasFouled,stat_totalCross,captain,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_accurateCross,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
12226774,home,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,13.0,6.0,,,2.0,5.0,4.0,8.0,,7.0,,,89.0,30.0,7.1,15.0,0.0170873,2,,2.0,8.0,8.0,,4.0,,,4.0,1.0,0.6711,2.0,2.0,1.0,,2.0,0.1708,Nicolas Jackson,,,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,
12226774,home,Chelsea,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,cesarecasadei,1016788,EUR,1042156800,M,31,31,True,5.0,2.0,,,1.0,1.0,1.0,4.0,,,,,15.0,6.0,6.6,3.0,0.00015992,0,,1.0,1.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12226774,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,joshkofi2,1403050,EUR,1146787200,D,63,63,True,1.0,,1.0,,,,,1.0,,1.0,,,12.0,6.0,7.0,1.0,0.00030691,0,,1.0,1.0,,,,,,,,,,,,3.0,,,Josh Acheampong,,,,,,,,,,,,,,,,,,,
12226774,home,Chelsea,Jimi Tauriainen,jimi-tauriainen,J. Tauriainen,M,42,188,637,M,,1391111,EUR,1078790400,M,49,49,True,,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,Jimi Tauriainen,,,,,,,,,,,,,,,,,,,
12226774,home,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12226774,home,Chelsea,Zak Sturge,zak-sturge,Z. Sturge,D,3,188,302,M,,1092974,EUR,1087257600,D,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12226774,home,Chelsea,Leo Castledine,leo-castledine,L. Castledine,M,23,175,1257,M,,1142185,EUR,1124496000,M,54,54,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12226774,home,Chelsea,Kiano Dyer,dyer-kiano,K. Dyer,M,33,178,1518,M,,1402736,EUR,1164067200,M,78,78,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Kiano Dyer,,,,,,,,,,,,,,,,,,,
12226774,home,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,11876,M,,1403061,EUR,1139011200,F,67,67,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Tyrique George,,,,,,,,,,,,,,,,,,,
12226774,home,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186,6815,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Deivid Washington,,,,,,,,,,,,,,,,,,,
12226774,away,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,13,13,False,27.0,25.0,2.0,,24.0,26.0,1.0,1.0,1.0,7.0,1.0,2.0,90.0,33.0,6.6,3.0,0.0002824,0,-1.2525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,
12226774,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,60.0,50.0,2.0,,12.0,14.0,40.0,56.0,,7.0,,,90.0,96.0,7.1,20.0,0.271541,1,,,6.0,3.0,3.0,,,1.0,2.0,2.0,0.0301,,1.0,,,,0.0229,,,,1.0,,1.0,1.0,10.0,,,1.0,2.0,,,,2.0,,,,
12226774,away,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,69.0,61.0,5.0,1.0,37.0,39.0,24.0,30.0,3.0,6.0,,,90.0,81.0,6.6,9.0,0.0243787,2,,3.0,5.0,7.0,1.0,,1.0,1.0,1.0,1.0,0.2799,4.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,
12226774,away,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,mickyvdven,998247,EUR,987638400,D,37,37,False,76.0,71.0,1.0,1.0,48.0,50.0,23.0,26.0,3.0,5.0,,,90.0,93.0,7.5,7.0,0.0141439,0,,2.0,6.0,6.0,,2.0,,1.0,3.0,2.0,,1.0,,,2.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,1.0
12226774,away,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,12,12,False,54.0,47.0,1.0,1.0,23.0,28.0,24.0,27.0,,5.0,,,86.0,69.0,6.3,10.0,0.0249185,1,,2.0,9.0,3.0,6.0,,1.0,,2.0,1.0,0.0408,,,,,1.0,,,,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,
12226774,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,8,8,False,52.0,47.0,7.0,6.0,22.0,25.0,25.0,27.0,1.0,4.0,,,63.0,63.0,7.0,9.0,0.038592,0,,,3.0,5.0,2.0,1.0,,,2.0,,,1.0,,,,3.0,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,
12226774,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,30.0,26.0,,,9.0,9.0,18.0,23.0,1.0,5.0,,,63.0,43.0,7.0,7.0,0.0643814,2,,,3.0,1.0,,1.0,1.0,3.0,,2.0,0.2541,,,,,1.0,,,,1.0,1.0,1.0,,,2.0,,,,1.0,,,,1.0,,,,
12226774,away,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,M,22,22,False,30.0,22.0,,,3.0,3.0,19.0,32.0,,2.0,,,78.0,51.0,6.4,18.0,0.101547,2,,,6.0,1.0,,,1.0,1.0,,1.0,0.2468,,,,1.0,,,,,1.0,6.0,1.0,,,5.0,,,,1.0,,1.0,,,,,,
12226774,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,M,21,21,False,38.0,30.0,1.0,,8.0,8.0,22.0,31.0,,,,,90.0,51.0,6.4,15.0,0.177667,1,,1.0,10.0,1.0,1.0,4.0,,2.0,1.0,4.0,0.1031,,,,,1.0,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,
12226774,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,M,7,7,False,30.0,24.0,,,6.0,7.0,18.0,24.0,,2.0,,,90.0,42.0,7.2,11.0,0.126872,0,,,3.0,5.0,,2.0,,,1.0,,,,,,,1.0,,,,,2.0,1.0,1.0,3.0,1.0,True,,,3.0,2.0,,,,,,,
12226774,away,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,False,11.0,8.0,,,2.0,2.0,6.0,9.0,2.0,1.0,,,63.0,19.0,6.8,5.0,0.00800766,1,,1.0,2.0,3.0,,,,,,1.0,0.1413,,,,,2.0,,,,1.0,,,,3.0,,,,,,,,,,,,,
12226774,away,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,True,33.0,29.0,2.0,1.0,10.0,11.0,20.0,23.0,,4.0,,,27.0,38.0,7.0,5.0,0.0418759,2,,1.0,2.0,,,,,,,1.0,0.0546,,1.0,,,1.0,0.2119,,,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,
12226774,away,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,True,22.0,18.0,1.0,1.0,4.0,5.0,14.0,17.0,,2.0,,,27.0,32.0,7.1,6.0,0.0243202,3,,1.0,3.0,3.0,,1.0,1.0,1.0,2.0,1.0,0.3698,,1.0,,,1.0,0.4538,,,1.0,,,2.0,1.0,,,,,,,,,,,,,
12226774,away,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,Madders,356398,EUR,848707200,M,10,10,True,17.0,14.0,,,,,14.0,21.0,,3.0,,,27.0,33.0,6.7,11.0,0.0296361,2,,,2.0,3.0,,1.0,1.0,,1.0,,0.0543,,,,,1.0,,,,1.0,2.0,1.0,,1.0,4.0,,,,1.0,,,,,,,,
12226774,away,Tottenham Hotspur,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,11,11,True,15.0,14.0,,,1.0,1.0,13.0,16.0,,,,,12.0,23.0,6.8,7.0,0.0420333,1,,,3.0,1.0,1.0,2.0,1.0,,,,0.0292,,,,,2.0,,,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,
12226774,away,Tottenham Hotspur,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,locelso_giovani,798835,EUR,829008000,M,18,18,True,13.0,13.0,1.0,1.0,1.0,1.0,14.0,14.0,,1.0,,,11.0,18.0,7.3,,0.146936,1,,,,2.0,,,,,1.0,,0.0443,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,2.0,,,,2.0,,,,
12226774,away,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12226774,away,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12226774,away,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12226774,away,Tottenham Hotspur,Mikey Moore,mikey-moore,M. Moore,F,47,180,3959,M,,1403192,EUR,1186790400,M,59,59,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
