match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_dispossessed,stat_outfielderBlock,captain,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_fouls,stat_errorLeadToAGoal,stat_keyPass,stat_bigChanceCreated,stat_accurateCross,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14025013,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,38.0,33.0,12.0,7.0,0.0,27.0,27.0,6.0,11.0,2.0,7.0,1.0,1.0,1.0,2.0,90.0,46.0,6.2,5.0,0.00771571,30.530907102147,5.0,13.823182593534,0.0522,0,-1.1851,0.21,0.01,-0.13,-0.79,4.14,1.2,0.05,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025013,home,Liverpool,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32543,M,jeremie_frimpong,970361,EUR,976406400,D,30,30,False,16.0,12.0,1.0,,0.0,6.0,9.0,6.0,7.0,2.0,1.0,,,,,60.0,28.0,6.9,5.0,0.00529083,33.916428343719,5.0,17.436557261514,,1,,-0.09,0.22,0.18,,1.92,2.71,0.79,0.57,0.55,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0081,-0.05,,,,,,,,,,,,,,,,,,,,,,,,
14025013,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,33.0,29.0,3.0,,0.0,24.0,26.0,5.0,7.0,6.0,5.0,,,,,90.0,46.0,6.4,6.0,0.00200021,108.67554030396,13.0,4.969408114857,,0,,-0.03,0.05,-0.16,,3.18,4.49,1.42,0.56,0.19,,2.0,2.0,,2.0,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14025013,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,74.0,63.0,9.0,3.0,0.0,46.0,47.0,17.0,27.0,17.0,4.0,,,,,90.0,100.0,7.6,12.0,0.00952033,172.87443344104,23.0,52.975121874225,,2,,0.2,0.08,0.26,,3.41,3.71,1.34,0.39,0.17,,1.0,13.0,,,,,2.0,1.0,,,0.178,-0.28,,,,1.0,True,1.0,12.0,1.0,1.0,1.0,1.0,0.0454,16.019729137228,32.647469681665,2.0,,,,,,,,,
14025013,home,Liverpool,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,miloskerkez,1097425,EUR,1068163200,D,6,6,False,29.0,27.0,4.0,3.0,0.0,18.0,19.0,9.0,10.0,5.0,5.0,,,,,60.0,48.0,6.8,6.0,0.0107083,62.624598922585,8.0,-3.0948046095545,,0,,0.14,-0.01,-0.07,,2.1,3.11,1.01,0.47,0.22,1.0,6.0,4.0,1.0,,,,,1.0,1.0,1.0,,,Milos,Kerkez,,,,4.0,2.0,,,,1.0,,,,,1.0,,,,,,,,
14025013,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,75.0,66.0,7.0,4.0,0.0,32.0,35.0,34.0,40.0,2.0,5.0,,,,,90.0,97.0,6.9,15.0,0.0851713,268.32284765577,32.0,63.801604095039,,3,,0.33,0.35,-0.31,,2.97,5.19,1.96,0.87,0.53,1.0,5.0,6.0,1.0,2.0,1.0,,,4.0,4.0,1.0,0.0965,-0.51,,,1.0,,,,,,2.0,1.0,2.0,0.1084,26.880307268595,76.75289026836,4.0,2.0,1.0,2.0,,,,,,
14025013,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,46.0,40.0,,,1.0,18.0,20.0,22.0,26.0,,2.0,,,,,72.0,61.0,6.8,9.0,0.0173222,93.565723839362,12.0,64.214957959319,,1,,0.05,0.15,-0.06,,2.21,4.28,1.44,0.45,0.1,1.0,5.0,5.0,1.0,1.0,,,1.0,3.0,2.0,1.0,0.0319,-0.07,,,,,,1.0,1.0,,,1.0,1.0,0.1203,27.138696638324,36.719326064616,2.0,2.0,,1.0,1.0,,,,,
14025013,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,M,11,11,False,30.0,18.0,4.0,3.0,0.0,3.0,3.0,15.0,27.0,,9.0,,,,,90.0,50.0,8.4,22.0,0.105978,223.36464830882,20.0,147.45102789103,,3,,0.0,1.0,-0.03,,3.33,4.0,1.43,0.58,0.31,5.0,3.0,2.0,,2.0,1.0,1.0,,,,1.0,0.2621,0.52,,,2.0,1.0,,,,,,2.0,1.0,0.7119,24.893565960088,113.98611166641,7.0,,,2.0,1.0,1.0,1.0,,,
14025013,home,Liverpool,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,149387,M,FWirtz,1019322,EUR,1051920000,M,7,7,False,51.0,38.0,4.0,4.0,0.0,13.0,13.0,25.0,38.0,1.0,6.0,,,,,82.0,73.0,6.7,21.0,0.27973,147.35433005582,20.0,46.407474770708,,1,,0.35,0.31,-0.15,,2.3,4.79,2.37,1.15,0.41,4.0,7.0,3.0,2.0,,,,,2.0,2.0,1.0,0.1442,-0.4,,,3.0,,,2.0,,,1.0,,2.0,,23.000194167409,32.696716061143,2.0,,,3.0,,2.0,,,,
14025013,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,M,18,18,False,29.0,21.0,2.0,1.0,0.0,7.0,11.0,14.0,18.0,1.0,6.0,,,,,90.0,57.0,8.7,18.0,0.436461,211.55374157719,19.0,144.0013129506,,3,,0.47,0.57,-0.1,,3.36,4.57,1.39,0.67,0.31,3.0,11.0,12.0,,7.0,2.0,,,1.0,1.0,3.0,0.1976,0.51,,,1.0,,,5.0,6.0,,1.0,2.0,2.0,0.5466,20.525097544271,123.95912585299,7.0,1.0,,3.0,1.0,1.0,1.0,2.0,,
