match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_aerialLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_keyPass,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot
12513684,home,CD Nacional,Lucas França,lucas-franca,L. França,G,37,194,104,M,832672,EUR,822009600,G,37,37,False,29.0,15.0,19.0,5.0,0.0,13.0,14.0,2.0,15.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,90.0,37.0,6.9,15.0,0.0002819,0,-0.3389,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513684,home,CD Nacional,Gustavo García,gustavo-garcia,G. García,D,2,175,678,M,1002443,EUR,1010102400,D,22,22,False,23.0,16.0,5.0,2.0,0.0,9.0,11.0,7.0,15.0,,5.0,3.0,1.0,1.0,3.0,,,,,,90.0,51.0,6.9,17.0,0.024124,1,,,,3.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0092,,,,,,,,,,,,,,,,,
12513684,home,CD Nacional,Ulisses,ulisses,Ulisses,D,4,183,102,M,926869,EUR,938476800,D,4,4,False,44.0,34.0,8.0,2.0,0.0,25.0,27.0,9.0,17.0,2.0,5.0,3.0,5.0,,1.0,,,,,,90.0,53.0,6.7,10.0,0.00330968,0,,,,,5.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,
12513684,home,CD Nacional,Léo Santos,leo-santos,L. Santos,D,34,186,158,M,822509,EUR,913161600,D,34,34,False,38.0,33.0,5.0,,0.0,31.0,33.0,2.0,5.0,1.0,4.0,6.0,3.0,,2.0,,,,,,90.0,53.0,6.6,5.0,0.00073804,1,,,,,2.0,,,,1.0,1.0,0.1149,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,
12513684,home,CD Nacional,Arvin Appiah,arvin-appiah,A. Appiah,D,25,173,145,M,934229,EUR,978652800,D,70,70,False,43.0,35.0,7.0,2.0,0.0,23.0,25.0,12.0,18.0,,2.0,3.0,4.0,,1.0,,,,,,90.0,69.0,6.4,14.0,0.0080535,0,,,,,3.0,1.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
12513684,home,CD Nacional,Djibril Soumaré,djibril-soumare,D. Soumaré,M,18,185,289,M,1394929,EUR,1041897600,M,27,27,False,36.0,29.0,3.0,,0.0,16.0,16.0,13.0,20.0,6.0,10.0,3.0,5.0,3.0,2.0,,,,,,90.0,51.0,6.7,10.0,0.0196463,0,,El Hadji Djibril,Soumaré,,6.0,1.0,,,,,,3.0,2.0,2.0,,,2.0,,,1.0,,,,,,,,
12513684,home,CD Nacional,Dudu,dudu,Dudu,F,7,179,136,M,937743,EUR,934243200,M,99,99,False,5.0,5.0,,,0.0,,,5.0,6.0,,1.0,,,,1.0,,,,,,63.0,11.0,6.6,2.0,0.00511823,2,,,,1.0,1.0,,,1.0,,,0.0922,,1.0,,,,,1.0,1.0,,,,,,,,,
12513684,home,CD Nacional,Luís Esteves,luis-esteves,L. Esteves,M,10,171,237,M,1097527,EUR,892080000,M,10,10,False,17.0,10.0,3.0,2.0,0.0,6.0,8.0,4.0,10.0,,1.0,1.0,1.0,1.0,,,,,,,89.0,28.0,6.4,11.0,0.0137263,3,,Luís,Esteves,1.0,5.0,3.0,1.0,1.0,1.0,,0.2341,1.0,,,,,,,2.0,,True,,,,,,,
12513684,home,CD Nacional,Daniel Penha,daniel-penha,D. Penha,M,14,170,229,M,862256,EUR,908582400,M,17,17,False,22.0,14.0,2.0,2.0,0.0,3.0,6.0,12.0,18.0,,4.0,,2.0,2.0,1.0,,,,,,70.0,41.0,8.0,12.0,0.0934387,1,,,,2.0,4.0,3.0,,,2.0,1.0,0.324,1.0,1.0,1.0,1.0,3.0,,,,3.0,,1.0,1.0,1.0,0.9213,,,
12513684,home,CD Nacional,Paulinho Bóia,paulinho-boia,Paulinho Bóia,M,11,171,270,M,912781,EUR,898819200,M,98,98,False,11.0,10.0,2.0,1.0,0.0,6.0,7.0,4.0,4.0,,1.0,,3.0,1.0,,,,,,,70.0,17.0,7.4,2.0,0.163505,3,,,,,4.0,2.0,,,,,0.176,1.0,1.0,1.0,,,1.0,,,1.0,,,3.0,1.0,0.5029,,,
12513684,home,CD Nacional,Isaac,isaac,Isaac,F,41,181,546,M,1471239,EUR,1080259200,F,23,23,False,14.0,11.0,,,0.0,3.0,4.0,8.0,10.0,,2.0,,3.0,2.0,,,,,,,63.0,21.0,7.1,6.0,0.0151359,1,,Isaac,,,6.0,1.0,,,1.0,1.0,0.0262,3.0,2.0,1.0,,,2.0,,,1.0,,,1.0,,0.0261,1.0,1.0,
12513684,home,CD Nacional,Rúben Macedo,ruben-macedo,R. Macedo,F,20,171,33,M,318943,EUR,826329600,F,7,7,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,1.0,,,,,,,,27.0,7.0,6.4,3.0,0.00066161,0,,,,,5.0,,2.0,,,,,2.0,,,,,1.0,,,,,,,,,,,
12513684,home,CD Nacional,Joel Tagueu,joel-tagueu,Joel,F,95,178,140,M,599698,EUR,755136000,F,95,95,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,1.0,,,,,,,27.0,4.0,7.1,2.0,0.00044308,1,,,,,9.0,,,,,,0.1502,9.0,,,,,,,,,,,1.0,1.0,0.4421,,,
12513684,home,CD Nacional,Matheus Dias,dias-matheus,Matheus Dias,M,6,187,228,M,1020610,EUR,1020902400,M,88,88,True,4.0,1.0,1.0,,0.0,1.0,2.0,,2.0,2.0,3.0,1.0,,,1.0,,,,,,20.0,7.0,6.6,3.0,5.42e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513684,home,CD Nacional,Fuki Yamada,fuki-yamada,F. Yamada,M,71,180,153,M,1028308,EUR,994723200,F,71,71,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,,,20.0,4.0,6.7,,0.00831824,1,,,,,1.0,,,,,,0.0564,,,,,,1.0,,1.0,1.0,,,,,,,,
12513684,home,CD Nacional,André Sousa,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,0.00073016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513684,home,CD Nacional,Rui Encarnação,rui-encarnacao,R. Encarnação,G,1,185,30,M,1049407,EUR,891734400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Rui Filipe Teixeira da Encarnação,,,,,,,,,,,,,,,,,,,,,,,,,,
12513684,home,CD Nacional,Francisco Gonçalves,francisco-goncalves,F. Gonçalves,D,33,188,30,M,1394244,EUR,1078444800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
