match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_interceptionWon,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_challengeLost,stat_bigChanceCreated,captain,stat_accurateCross,stat_hitWoodwork,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed
11406768,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179.0,10645,M,877013,EUR,907372800,F,19,19,False,26.0,15.0,5.0,3.0,8.0,11.0,7.0,16.0,3.0,6.0,,2.0,,,,,87.0,41.0,6.9,17.0,0.0292935,2,,,,1.0,1.0,6.0,,,1.0,,2.0,3.0,1.0,,,2.0,,1.0,1.0,2.0,0.0837,0.2371,tatycastellanos11,1.0,,,,,,,,
11406768,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176.0,4751,M,293581,EUR,803260800,M,20,20,True,10.0,8.0,2.0,2.0,2.0,4.0,6.0,7.0,2.0,7.0,1.0,3.0,,,,,30.0,25.0,7.6,4.0,0.0132573,2,,,,1.0,,1.0,2.0,,1.0,,,3.0,,,1.0,,,,1.0,,0.1051,0.5942,,,,,,,,1.0,1.0,
11406768,home,Lazio,Pedro,pedro,Pedro,F,9,167.0,5026,M,35428,EUR,554428800,F,9,9,True,10.0,9.0,,,6.0,6.0,3.0,4.0,,5.0,,3.0,,,,,30.0,20.0,6.7,4.0,0.0159028,2,,,,,,2.0,,,2.0,,1.0,4.0,,,,1.0,1.0,2.0,,,0.4087,,Pedro,,,,,1.0,,,,1.0
11406768,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182.0,1316,M,136322,EUR,760147200,D,23,23,True,9.0,7.0,2.0,1.0,1.0,1.0,6.0,8.0,,1.0,,,,,,,14.0,13.0,6.7,3.0,0.0143517,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
11406768,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187.0,1431,M,158615,EUR,682992000,M,5,5,True,2.0,1.0,,,,,1.0,2.0,2.0,2.0,,,,,,,8.0,3.0,6.7,1.0,0.00055551,1,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,0.0482,,,,,,,,,,,
11406768,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185.0,15127,M,45923,EUR,635472000,F,17,17,True,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,8.0,4.0,6.6,2.0,0.00084723,0,,,,,,,,,,,1.0,,,,,,,,,,,,ciroimmobile17,,,,,,,,,
11406768,home,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185.0,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,home,Lazio,Davide Renzetti,renzetti-davide,D. Renzetti,G,22,194.0,158,M,1472205,EUR,1149811200,G,59,59,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173.0,753,M,273405,EUR,754531200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178.0,1350,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180.0,952,M,317301,EUR,776131200,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179.0,2966,M,937324,EUR,1007424000,M,65,65,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,home,Lazio,Diego González,diego-gonzalez,D. González,F,11,177.0,775,M,1106593,EUR,1041897600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191.0,564,M,253391,EUR,820454400,G,1,1,False,29.0,13.0,27.0,11.0,3.0,5.0,10.0,24.0,,,,5.0,,3.0,4.0,,90.0,36.0,7.3,16.0,0.00484824,0,0.5079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180.0,2199,M,1096210,EUR,1000425600,D,38,38,False,12.0,8.0,3.0,1.0,3.0,4.0,5.0,9.0,,1.0,1.0,,,,,,78.0,34.0,6.7,8.0,0.0030423,0,,,,1.0,2.0,4.0,1.0,1.0,1.0,,,,1.0,,5.0,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190.0,252,M,812829,EUR,812764800,D,23,23,False,21.0,11.0,5.0,1.0,8.0,13.0,3.0,8.0,,4.0,5.0,3.0,,,,,90.0,35.0,6.7,10.0,0.00068306,0,,,,,2.0,2.0,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192.0,1399,M,1050692,EUR,1072569600,D,42,42,False,24.0,16.0,5.0,1.0,10.0,12.0,6.0,12.0,2.0,3.0,6.0,2.0,,,,,90.0,34.0,6.4,8.0,0.00191368,0,,,,,3.0,7.0,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185.0,4400,M,988037,EUR,978912000,D,32,32,False,24.0,14.0,6.0,2.0,9.0,13.0,5.0,11.0,1.0,4.0,1.0,5.0,,,,,90.0,42.0,6.9,10.0,0.196742,0,,,,,,4.0,3.0,2.0,,,,,3.0,1.0,4.0,,,,,,,,,1.0,,,,,,,,
11406768,away,Hellas Verona,Stefan Mitrović,stefan-mitrovic,S. Mitrović,F,75,181.0,903,M,1019892,EUR,1029369600,M,10,10,False,6.0,3.0,1.0,,1.0,3.0,3.0,5.0,1.0,2.0,,2.0,,,,,60.0,18.0,6.6,10.0,0.0496207,1,,,,2.0,3.0,7.0,,,,,4.0,1.0,1.0,2.0,,2.0,,1.0,,,0.0509,,,1.0,,,1.0,,,,,
11406768,away,Hellas Verona,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190.0,1521,M,869795,EUR,886809600,M,90,90,False,17.0,8.0,5.0,2.0,3.0,3.0,5.0,16.0,1.0,3.0,,2.0,,,,,86.0,28.0,6.5,15.0,0.00685221,0,,,,2.0,1.0,3.0,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183.0,687,M,800408,EUR,860716800,M,25,25,False,16.0,8.0,5.0,1.0,4.0,4.0,4.0,12.0,,2.0,1.0,3.0,,,,,90.0,27.0,6.7,8.0,0.0531559,1,,,,,,3.0,1.0,1.0,,1.0,,1.0,3.0,1.0,2.0,,,,,,0.0509,,,,,,,,,1.0,,
11406768,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181.0,680,M,41157,EUR,653356800,M,8,8,False,22.0,17.0,2.0,1.0,7.0,7.0,10.0,18.0,,3.0,1.0,3.0,,,,,78.0,40.0,7.1,10.0,0.0182955,1,,,,3.0,1.0,2.0,2.0,2.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,0.0641,0.0395,,1.0,,True,,,,,,
11406768,away,Hellas Verona,Karol Świderski,karol-swiderski,K. Świderski,F,19,184.0,4787,M,576438,EUR,853977600,F,11,11,False,16.0,12.0,2.0,,1.0,1.0,12.0,16.0,3.0,11.0,,2.0,,,,,60.0,37.0,6.7,10.0,0.0999614,2,,,,1.0,4.0,8.0,3.0,1.0,2.0,,3.0,5.0,1.0,2.0,,1.0,,2.0,,,0.26,,swider9,,,,1.0,,,,,1.0
11406768,away,Hellas Verona,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177.0,1223,M,1069244,EUR,931305600,F,17,17,False,32.0,25.0,1.0,,6.0,9.0,19.0,23.0,4.0,7.0,1.0,11.0,,,,,90.0,46.0,7.3,12.0,0.0757008,1,,,,,3.0,7.0,2.0,,2.0,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,0.0255,,,,1.0,,,,,,,
11406768,away,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181.0,1121,M,246319,EUR,786585600,M,33,33,True,6.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,,2.0,,3.0,,,,,30.0,10.0,6.4,2.0,0.00418336,0,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175.0,1258,M,964154,EUR,1023408000,M,31,31,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,2.0,,2.0,,,,,30.0,15.0,6.5,6.0,5.259e-05,0,,,,,,3.0,2.0,2.0,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Fabien Centonze,fabien-centonze,F. Centonze,D,18,182.0,177,M,802034,EUR,821750400,D,18,18,True,1.0,,,,,,,1.0,,1.0,,,,,,,12.0,6.0,6.4,3.0,1.13e-05,0,,,,,1.0,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,284363,EUR,864172800,F,99,99,True,,,,,,,,,,2.0,,1.0,,,,,12.0,3.0,6.7,,,0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Thomas Henry,thomas-henry,T. Henry,F,9,191.0,450,M,795541,EUR,780019200,F,9,9,True,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,8.0,6.0,6.7,3.0,,1,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,0.1732,,,,,,,,,,,
11406768,away,Hellas Verona,Mattia Chiesa,mattia-chiesa,M. Chiesa,G,1,190.0,62,M,916322,EUR,963705600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,Mattia,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195.0,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188.0,1744,M,288321,EUR,800928000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Rúben Vinagre,ruben-vinagre,R. Vinagre,D,19,174.0,703,M,846441,EUR,923616000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Charlys,charlys,Charlys,M,8,186.0,163,M,1466543,EUR,1077148800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,Charlys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173.0,4290,M,1389689,EUR,1086048000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,Reda Belahyane,,,,,,,,,,,,,,,,,,,,,reda.belahyane,,,,,,,,,
11406768,away,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180.0,228,M,974863,EUR,955411200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Nicola Patanè,nicola-patane,N. Patanè,M,28,,39,M,1143340,EUR,1080000000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406768,away,Hellas Verona,Elayis Tavsan,elayis-tavsan,E. Tavsan,F,7,183.0,302,M,929631,EUR,988588800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
