match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,captain,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_shotOffTarget,stat_errorLeadToAShot,stat_bigChanceMissed,player_sofascoreId
11388389,home,Heracles Almelo,Michael Brouwer,michael-brouwer,M. Brouwer,G,25,187.0,75,M,252027,EUR,727574400,G,1,1,False,29.0,13.0,19.0,4.0,0.0,10.0,14.0,3.0,15.0,1.0,11.0,3.0,1.0,4.0,1.0,90.0,44.0,7.8,17.0,0.0138832,0,0.3156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388389,home,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188.0,36,M,984880,EUR,965174400,D,3,3,False,27.0,23.0,3.0,2.0,0.0,14.0,16.0,9.0,11.0,1.0,2.0,,,,,81.0,52.0,7.3,7.0,0.00503456,0,,,,6.0,1.0,7.0,8.0,1.0,1.0,1.0,6.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11388389,home,Heracles Almelo,Kelvin Leerdam,kelvin-leerdam,K. Leerdam,D,,178.0,76,,44220,EUR,646185600,D,27,27,False,69.0,63.0,12.0,8.0,0.0,45.0,49.0,18.0,20.0,5.0,7.0,,,,,90.0,80.0,7.3,7.0,0.00507156,0,,,,1.0,2.0,2.0,2.0,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11388389,home,Heracles Almelo,Sem Scheperman,scheperman-sem,S. Scheperman,M,32,188.0,82,M,1189738,EUR,1024790400,D,32,32,False,49.0,43.0,7.0,3.0,0.0,32.0,34.0,11.0,15.0,4.0,2.0,,,,,81.0,58.0,6.8,6.0,0.00593176,1,,,,3.0,1.0,5.0,2.0,1.0,,1.0,1.0,1.0,,,2.0,1.0,0.0131,0.0367,,,,,,,,,,,,,,,
11388389,home,Heracles Almelo,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,22,175.0,200,M,1005648,EUR,1028678400,D,22,22,False,38.0,35.0,1.0,1.0,0.0,16.0,17.0,19.0,21.0,1.0,4.0,,,,,90.0,57.0,7.4,7.0,0.016284,1,,,,,,4.0,6.0,3.0,,,3.0,2.0,,1.0,,1.0,0.0049,0.0181,3.0,2.0,,,,,,,,,,,,,
11388389,home,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182.0,235,M,981222,EUR,957571200,M,14,14,False,39.0,32.0,6.0,4.0,0.0,14.0,15.0,18.0,24.0,1.0,8.0,,,,,90.0,59.0,6.5,13.0,0.0694656,0,,,,,1.0,8.0,5.0,1.0,,,2.0,1.0,2.0,1.0,3.0,,,,1.0,1.0,True,4.0,,,,,,,,,,,
11388389,home,Heracles Almelo,Marko Vejinović,marko-vejinovic,M. Vejinović,M,18,186.0,29,M,40947,EUR,634003200,M,18,18,False,52.0,45.0,11.0,8.0,0.0,20.0,22.0,26.0,31.0,4.0,7.0,,,,,81.0,71.0,7.3,9.0,0.073531,0,,,,1.0,1.0,8.0,7.0,2.0,,,6.0,4.0,,,3.0,,,,1.0,,,1.0,1.0,1.0,4.0,,,,,,,,
11388389,home,Heracles Almelo,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183.0,342,M,788284,EUR,836524800,M,20,20,False,41.0,34.0,1.0,1.0,0.0,23.0,25.0,11.0,17.0,,2.0,,,,,86.0,55.0,6.6,11.0,0.00873688,5,,,,,1.0,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,,0.1578,,1.0,1.0,,1.0,1.0,,,5.0,,,,,,,
11388389,home,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177.0,36,M,146401,EUR,694742400,M,17,17,False,21.0,17.0,1.0,,0.0,7.0,8.0,10.0,15.0,,4.0,,,,,81.0,38.0,6.6,11.0,0.0847917,1,,,,5.0,1.0,12.0,3.0,3.0,,,,,2.0,2.0,1.0,,0.0385,,1.0,,,2.0,2.0,,4.0,1.0,1.0,,,,,,
11388389,home,Heracles Almelo,Ruben Roosken,ruben-roosken,R. Roosken,D,12,183.0,99,M,988990,EUR,951955200,M,12,12,False,19.0,15.0,1.0,,0.0,,,17.0,27.0,,,,,,,90.0,44.0,7.0,17.0,0.0538748,0,,,,,1.0,5.0,9.0,1.0,,,4.0,2.0,3.0,,1.0,,,,4.0,4.0,,3.0,8.0,2.0,,,,,,,,,
