match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalCross,stat_dispossessed,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_goalAssist,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,player_sofascoreId
10406900,home,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184.0,413,M,878898,EUR,889574400,G,16,16,False,15.0,14.0,3.0,2.0,12.0,13.0,2.0,2.0,11.0,3.0,3.0,90.0,27.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406900,home,Standard Liège,Noë Dussenne,noe-dussenne,N. Dussenne,D,3,191.0,108,M,115569,EUR,702604800,D,6,6,False,56.0,46.0,10.0,4.0,31.0,36.0,15.0,20.0,7.0,,,90.0,71.0,7.8,10.0,3,,,True,4.0,2.0,6.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
10406900,home,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186.0,291,M,867193,EUR,832636800,D,20,20,False,58.0,51.0,1.0,1.0,23.0,26.0,28.0,33.0,16.0,,,90.0,71.0,6.7,10.0,0,,,,2.0,3.0,5.0,8.0,,1.0,,,,,2.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,,,,,,,,,,
10406900,home,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186.0,339,M,97061,EUR,737769600,D,34,34,False,49.0,48.0,7.0,6.0,25.0,25.0,24.0,25.0,4.0,,,90.0,69.0,7.6,4.0,2,,,,1.0,2.0,2.0,4.0,,1.0,,1.0,,,5.0,2.0,1.0,,,3.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
10406900,home,Standard Liège,Marlon Fossey,marlon-fossey,M. Fossey,M,13,180.0,286,M,880762,EUR,905299200,M,13,13,False,41.0,35.0,2.0,2.0,10.0,10.0,25.0,34.0,1.0,,,90.0,67.0,7.4,14.0,3,,,,,1.0,5.0,4.0,,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,,,2.0,,3.0,,,,,
10406900,home,Standard Liège,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,116604,EUR,724723200,M,8,8,False,73.0,68.0,9.0,7.0,28.0,28.0,42.0,48.0,3.0,,,90.0,86.0,7.1,11.0,1,,,,,,5.0,1.0,1.0,3.0,1.0,1.0,,,,,,,2.0,3.0,3.0,1.0,,2.0,,,,2.0,,,,,
10406900,home,Standard Liège,Steven Alzate,steven-alzate,S. Alzate,M,7,177.0,698,M,871822,EUR,905212800,M,14,14,False,68.0,58.0,5.0,3.0,26.0,27.0,32.0,41.0,9.0,,,88.0,87.0,6.6,20.0,0,,,,3.0,2.0,12.0,6.0,2.0,2.0,2.0,,,,1.0,2.0,,,2.0,1.0,,5.0,,,1.0,,1.0,3.0,1.0,,,,
10406900,home,Standard Liège,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179.0,644,M,863133,EUR,893030400,M,11,11,False,51.0,38.0,4.0,1.0,11.0,14.0,30.0,42.0,12.0,,,90.0,74.0,7.8,20.0,1,,,,,,5.0,6.0,2.0,6.0,5.0,,,,1.0,1.0,1.0,,,5.0,5.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,,
10406900,home,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174.0,684,M,943881,EUR,926467200,F,22,22,False,43.0,31.0,3.0,1.0,13.0,15.0,20.0,33.0,5.0,,,73.0,55.0,6.9,16.0,0,,,,,,1.0,4.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,,2.0,5.0,,,2.0,1.0,,,1.0,,1.0,,,
10406900,home,Standard Liège,Noah Ohio,noah-ohio,N. Ohio,F,39,185.0,960,M,1100456,EUR,1042675200,F,10,10,False,13.0,10.0,,,1.0,2.0,9.0,11.0,1.0,,,73.0,21.0,6.5,5.0,2,Noah Ohio,,,,2.0,4.0,5.0,,2.0,2.0,,1.0,,,1.0,1.0,,3.0,,,1.0,,,,1.0,,1.0,,,1.0,,
