match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_totalContest,stat_blockedScoringAttempt,stat_fouls,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_penaltyWon,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_hitWoodwork,stat_interceptionWon,captain,stat_goals,stat_bigChanceCreated,stat_outfielderBlock,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_penaltyConceded
14025106,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,False,30.0,20.0,17.0,7.0,0.0,15.0,15.0,5.0,15.0,12.0,1.0,1.0,1.0,90.0,35.0,6.4,10.0,0.00510536,0.0922,0,-0.3418,0.1,-0.08,-0.19,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025106,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,YL15,1153315,EUR,1131840000,D,15,15,False,34.0,27.0,4.0,1.0,0.0,18.0,21.0,9.0,13.0,1.0,,,,85.0,43.0,6.4,9.0,0.0153787,,1,,0.05,0.07,0.17,,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0875,-0.51,,,,,,,,,,,,,,,,,,,,,,,,
14025106,home,Manchester United,Matthijs de Ligt,,,matthijs-de-ligt,M. de Ligt,D,4,188,32684,M,mdeligt,803031,EUR,934416000,D,4,4,False,51.0,45.0,3.0,2.0,0.0,38.0,42.0,7.0,9.0,4.0,,,,90.0,63.0,6.3,7.0,0.00249057,,1,,0.06,0.03,-0.32,,,,4.0,5.0,5.0,5.0,,,4.0,,,,,0.0962,0.04,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14025106,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,64.0,55.0,6.0,3.0,0.0,27.0,29.0,28.0,35.0,2.0,,,,90.0,74.0,6.6,11.0,0.0159032,,0,,0.18,0.17,-0.29,,,,2.0,3.0,6.0,6.0,1.0,,1.0,,3.0,3.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
14025106,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,M,16,16,False,37.0,31.0,1.0,1.0,0.0,8.0,9.0,23.0,28.0,7.0,,,,90.0,63.0,6.7,14.0,0.0589414,,3,,0.16,0.34,-0.13,,1.0,,,,3.0,4.0,1.0,1.0,2.0,,1.0,1.0,5.0,0.6289,-0.59,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.1938,2.0,,,,,,,,,,,,
14025106,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,50.0,44.0,4.0,3.0,0.0,24.0,28.0,20.0,22.0,3.0,,,,72.0,60.0,6.5,9.0,0.0208387,,1,,0.12,0.06,-0.1,,2.0,,5.0,3.0,6.0,5.0,,1.0,1.0,,1.0,,,0.1305,-0.25,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,
14025106,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,84.0,70.0,12.0,8.0,0.0,34.0,39.0,36.0,45.0,10.0,,,,90.0,108.0,7.9,19.0,0.246039,,4,,0.61,0.31,-0.12,,5.0,3.0,2.0,2.0,9.0,7.0,2.0,1.0,4.0,,3.0,1.0,,0.9233,0.3,,2.0,3.0,2.0,,,1.0,2.0,,,0.7595,6.0,,,True,1.0,,,,,,,,
14025106,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,M,2,2,False,37.0,30.0,1.0,,1.0,11.0,14.0,19.0,23.0,3.0,,,,90.0,74.0,7.6,23.0,0.455712,,0,,0.55,0.3,-0.16,,6.0,2.0,,2.0,5.0,8.0,2.0,,2.0,,2.0,,3.0,,,5.0,,1.0,,3.0,,,1.0,,,,2.0,,2.0,,,1.0,,,,,,,
14025106,home,Manchester United,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,35.0,25.0,2.0,2.0,0.0,7.0,8.0,18.0,27.0,1.0,,,,90.0,52.0,8.3,15.0,0.660416,,3,,0.51,0.49,-0.11,,6.0,5.0,3.0,,5.0,2.0,1.0,1.0,,,,,2.0,0.6624,0.47,,,1.0,,,,2.0,2.0,,,0.8533,5.0,,,,1.0,1.0,,,,,,,
14025106,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,F,7,7,False,17.0,14.0,3.0,3.0,0.0,5.0,6.0,9.0,11.0,5.0,,,,45.0,26.0,7.0,6.0,0.101999,,1,,0.25,0.03,-0.01,,2.0,,,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,,0.0623,-0.2,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
14025106,home,Manchester United,Matheus Cunha,,,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,F,10,10,False,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,1.0,,,,31.0,11.0,6.8,2.0,0.149633,,1,,0.25,0.06,0.0,,1.0,1.0,,,,,,,,,,,,0.0273,-0.05,,,,,,,1.0,,,,0.0268,1.0,,,,,,,,,,,,
14025106,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,26.0,22.0,,,0.0,10.0,10.0,12.0,16.0,1.0,,,,59.0,47.0,6.3,11.0,0.0273087,,7,,-0.09,0.08,0.25,,1.0,,2.0,2.0,4.0,2.0,2.0,4.0,,,,,4.0,0.6665,-0.6,,2.0,,,,1.0,1.0,,,,0.3449,1.0,,,,,,2.0,,,,,,
14025106,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,True,23.0,18.0,2.0,2.0,0.0,8.0,11.0,10.0,12.0,4.0,,,,45.0,30.0,6.4,7.0,0.0900485,,2,,0.22,0.08,-0.13,,1.0,1.0,2.0,,4.0,1.0,2.0,1.0,,,1.0,1.0,,0.0698,-0.25,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
14025106,home,Manchester United,Benjamin Šeško,,,benjamin-sesko,B. Šeško,F,30,195,77788,M,benjamin_sesko,986397,EUR,1054339200,F,30,30,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,18.0,8.0,6.2,1.0,4.849e-05,,2,,0.0,-0.01,0.0,,,,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,0.2727,-0.59,,,2.0,,,,,,,,,,,,,,,,,,,,,
14025106,home,Manchester United,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,nousmaz97,847030,EUR,879465600,D,3,3,True,8.0,7.0,,,0.0,4.0,5.0,3.0,3.0,,,,,17.0,12.0,6.8,1.0,0.00301649,,0,,0.07,0.0,0.16,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025106,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025106,home,Manchester United,Ayden Heaven,Ayden Heaven,,heaven-ayden,A. Heaven,D,26,189,10471,M,,1445799,EUR,1158883200,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
