match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_fouls,captain,stat_aerialWon,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,player_firstName,player_lastName,stat_totalContest,stat_wasFouled,stat_wonContest,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_blockedScoringAttempt
12357227,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,24.0,12.0,20.0,8.0,0.0,5.0,6.0,7.0,18.0,10.0,7.0,12.0,90.0,38.0,8.2,12.0,0.00153476,0,-0.6701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,,44691,EUR,590198400,D,4,4,False,25.0,16.0,12.0,4.0,0.0,11.0,13.0,5.0,12.0,4.0,,,90.0,35.0,6.0,9.0,0.00271411,0,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187,1769,M,,982998,EUR,900633600,D,38,38,False,11.0,11.0,,,0.0,8.0,8.0,3.0,3.0,,,,49.0,13.0,5.3,,0.00076796,0,,,1.0,2.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,False,16.0,12.0,2.0,2.0,0.0,11.0,14.0,1.0,2.0,2.0,,,90.0,31.0,6.6,4.0,0.00039734,0,,2.0,3.0,3.0,6.0,6.0,1.0,1.0,,,1.0,True,2.0,,,,,,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,M,2,2,False,13.0,7.0,,,0.0,2.0,5.0,6.0,13.0,1.0,,,59.0,40.0,7.2,14.0,0.00989234,0,,,2.0,7.0,9.0,,1.0,4.0,4.0,1.0,,,3.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1057,M,,386230,EUR,851904000,M,27,27,False,28.0,24.0,4.0,3.0,1.0,7.0,8.0,17.0,20.0,6.0,,,90.0,36.0,6.0,6.0,0.0692613,0,,,10.0,2.0,,,,2.0,,1.0,4.0,,,,,4.0,1.0,,,,1.0,,,,,,,,,,,
12357227,home,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,,1003013,EUR,1013644800,M,20,20,False,17.0,15.0,,,0.0,10.0,11.0,5.0,6.0,1.0,,,59.0,27.0,6.4,3.0,0.00755189,0,,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
12357227,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,M,6,6,False,16.0,11.0,2.0,,0.0,8.0,11.0,3.0,6.0,1.0,,,90.0,31.0,6.1,8.0,0.00194132,0,,1.0,3.0,2.0,4.0,,,1.0,1.0,,2.0,,,1.0,,,,,,,1.0,,1.0,2.0,,,,,,,,
12357227,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,F,77,77,False,12.0,7.0,1.0,,0.0,2.0,3.0,5.0,9.0,1.0,,,45.0,17.0,6.7,5.0,0.0169995,1,,1.0,2.0,4.0,,,,1.0,1.0,,,,2.0,,,1.0,,,Rayan,,,1.0,,,1.0,0.0336,0.1342,,,,,
12357227,home,Vasco da Gama,Dimitri Payet,dimitri-payet,D. Payet,M,,175,8203,M,payet27,14216,EUR,543974400,F,10,10,False,19.0,16.0,2.0,2.0,0.0,9.0,9.0,7.0,12.0,3.0,,,59.0,27.0,6.9,6.0,0.00367251,0,,,2.0,5.0,,,,2.0,2.0,,1.0,,,2.0,,,1.0,,,,2.0,1.0,2.0,,,,,,,,,
12357227,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,23.0,15.0,1.0,,0.0,9.0,11.0,6.0,12.0,1.0,,,90.0,29.0,6.7,10.0,0.0052793,1,,7.0,8.0,7.0,,,,,,,1.0,,5.0,,,,,,,,,2.0,,2.0,1.0,0.0513,0.4962,1.0,1.0,1.0,,
12357227,home,Vasco da Gama,Rossi,rossi,Rossi,M,,170,602,M,,243425,EUR,735436800,M,31,31,True,7.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,,,45.0,13.0,6.3,3.0,0.0151013,0,,1.0,4.0,1.0,,,1.0,1.0,1.0,,2.0,,,2.0,,,1.0,,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,True,4.0,2.0,1.0,,0.0,2.0,4.0,,1.0,3.0,,,31.0,10.0,6.2,4.0,0.0002192,0,,,2.0,,,,2.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,,988852,EUR,916876800,M,23,23,True,8.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,5.0,1.0,,,31.0,11.0,6.4,4.0,0.00042451,0,,,2.0,1.0,1.0,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,
12357227,home,Vasco da Gama,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,,1018093,EUR,1013126400,M,21,21,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,5.0,2.0,,,25.0,10.0,6.4,4.0,0.00090714,0,,,3.0,2.0,,,,2.0,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,,252781,EUR,740793600,D,12,12,True,,,,,0.0,,,,,,,,6.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Pablo,pablo,Pablo,G,37,188,557,M,,1652393,EUR,1044921600,G,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Pablo,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Gary Medel,gary-medel,G. Medel,D,17,171,1841,M,,22975,EUR,554947200,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Robert Rojas,robert-rojas,R. Rojas,D,3,176,537,M,,874964,EUR,830822400,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Matheus Carvalho,,,,,,,,,,,,,
12357227,home,Vasco da Gama,JP,joao-pedro,JP,M,98,182,1248,M,,1641124,EUR,1113868800,M,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,
12357227,home,Vasco da Gama,Clayton,clayton,Clayton,F,19,184,1625,M,,1017023,EUR,916012800,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357227,away,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,20.0,19.0,4.0,4.0,0.0,19.0,20.0,,,4.0,1.0,1.0,90.0,25.0,6.5,1.0,9.558e-05,0,-0.3696,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357227,away,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,,311456,EUR,732931200,D,2,2,False,47.0,44.0,1.0,1.0,0.0,19.0,20.0,26.0,29.0,6.0,,,80.0,65.0,7.1,6.0,0.193964,1,,,1.0,3.0,,,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,1.0,2.0,,1.0,1.0,0.0428,0.0798,,,,,
12357227,away,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,64.0,61.0,6.0,4.0,0.0,33.0,34.0,28.0,30.0,5.0,,,90.0,71.0,7.0,3.0,0.0100743,0,,1.0,1.0,3.0,2.0,,2.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
12357227,away,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,False,63.0,60.0,2.0,1.0,0.0,37.0,39.0,23.0,25.0,1.0,,,90.0,70.0,7.5,4.0,0.013249,1,,1.0,3.0,5.0,3.0,,1.0,,,,2.0,,5.0,1.0,,,,,,,,,,,1.0,0.1788,0.0884,,1.0,,,
12357227,away,Flamengo,Matías Viña,matias-vina,M. Viña,D,17,180,7057,M,matiasv17,875295,EUR,879033600,D,17,17,False,58.0,49.0,3.0,2.0,0.0,21.0,23.0,30.0,39.0,5.0,,,90.0,84.0,7.2,15.0,0.128484,1,,5.0,7.0,4.0,,,1.0,,,2.0,,,1.0,4.0,2.0,,1.0,,,,4.0,,3.0,2.0,,0.0191,,,,,1.0,
12357227,away,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,21,21,False,32.0,30.0,4.0,2.0,0.0,9.0,9.0,21.0,23.0,1.0,,,40.0,36.0,6.7,2.0,0.0213491,0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12357227,away,Flamengo,Nicolás de la Cruz,nicolas-de-la-cruz,N. de la Cruz,M,18,167,16989,M,nicodelacruz10,877513,EUR,865123200,M,18,18,False,97.0,86.0,5.0,4.0,0.0,19.0,20.0,68.0,78.0,4.0,,,90.0,117.0,8.4,13.0,0.172201,4,,1.0,5.0,7.0,1.0,,,1.0,,6.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,4.0,,1.0,3.0,0.1476,0.7807,,,,1.0,
12357227,away,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,8,8,False,47.0,45.0,1.0,1.0,0.0,14.0,14.0,31.0,36.0,,,,80.0,63.0,6.9,8.0,0.0384532,6,,,3.0,3.0,,,,,,,1.0,True,2.0,3.0,,,2.0,,,,,1.0,,1.0,1.0,0.5336,0.1203,,,1.0,,5.0
