match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_onTargetScoringAttempt,stat_keyPass,captain,stat_dispossessed,stat_goodHighClaim,stat_outfielderBlock,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated
11035082,home,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180.0,1410,M,802142,EUR,894067200,F,11,11,False,20.0,18.0,1.0,1.0,7.0,8.0,11.0,12.0,,2.0,,2.0,,,,64.0,30.0,6.6,8.0,0,,,,,3.0,1.0,,,,4.0,1.0,,,2.0,,,,,,,,1.0,,,,,
11035082,home,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187.0,1093,M,893998,EUR,924825600,D,16,16,True,14.0,12.0,3.0,2.0,11.0,11.0,1.0,3.0,,,1.0,1.0,,,,26.0,19.0,6.9,2.0,0,,,,,3.0,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,
11035082,home,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180.0,1411,M,893640,EUR,928368000,F,33,33,True,8.0,7.0,1.0,,4.0,4.0,3.0,4.0,,2.0,,3.0,,,,26.0,16.0,6.7,5.0,0,,,,,4.0,,3.0,2.0,1.0,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,
11035082,home,Fiorentina,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183.0,27456,M,359272,EUR,840585600,M,34,34,True,7.0,6.0,1.0,1.0,4.0,4.0,2.0,3.0,,,,1.0,,,,13.0,8.0,6.6,1.0,0,,,,,,,,,,,,,sofyanamrabat,,,,,,,,,,,,,,
11035082,home,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185.0,2366,M,812946,EUR,881366400,F,99,99,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,5.0,,1.0,0,,,,,1.0,,1.0,,1.0,,,,christianmichael.11,,,,,1.0,,,,,,,,,
11035082,home,Fiorentina,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191.0,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,home,Fiorentina,Tommaso Vannucchi,vannucchi-tommaso,T. Vannucchi,G,1,197.0,112,M,1416232,EUR,1173052800,G,51,51,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,home,Fiorentina,Aleksa Terzić,aleksa-terzic,A. Terzić,D,3,184.0,775,M,876860,EUR,934848000,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,home,Fiorentina,Lorenzo Venuti,lorenzo-venuti,L. Venuti,D,18,176.0,102,M,357756,EUR,797644800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,home,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183.0,3118,M,795297,EUR,831686400,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,chinomartinezquarta96,,,,,,,,,,,,,,
11035082,home,Fiorentina,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184.0,173,M,126236,EUR,693273600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,home,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178.0,578,M,232224,EUR,731721600,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,home,Fiorentina,Alessandro Bianco,bianco-alessandro,A. Bianco,M,22,173.0,535,M,1101992,EUR,1033430400,M,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,home,Fiorentina,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175.0,2226,M,357598,EUR,898560000,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,home,Fiorentina,Luka Jović,luka-jovic,L. Jović,F,9,181.0,15080,M,319129,EUR,882835200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,lukajovic,,,,,,,,,,,,,,
11035082,away,Cremonese,Mouhamadou Sarr,mouhamadou-sarr,M. Sarr,G,1,190.0,145,M,954291,EUR,852422400,G,45,45,False,49.0,39.0,16.0,6.0,35.0,37.0,4.0,12.0,,,3.0,8.0,1.0,1.0,2.0,90.0,62.0,7.4,11.0,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,
11035082,away,Cremonese,Leonardo Sernicola,leonardo-sernicola,L. Sernicola,M,17,188.0,110,M,812314,EUR,870220800,D,17,17,False,39.0,30.0,9.0,6.0,22.0,24.0,8.0,16.0,4.0,8.0,8.0,9.0,,,,90.0,62.0,6.7,12.0,0,,,1.0,,7.0,3.0,,,,1.0,3.0,1.0,,4.0,,,,,,,True,,,,,,
11035082,away,Cremonese,Alex Ferrari,alex-ferrari,A. Ferrari,D,25,183.0,100,M,327429,EUR,773020800,D,24,24,False,63.0,55.0,8.0,1.0,51.0,54.0,4.0,10.0,2.0,2.0,5.0,4.0,,,,90.0,82.0,7.5,10.0,1,,,1.0,,8.0,,,,1.0,,3.0,,,4.0,,,3.0,1.0,1.0,,,,,,,,
11035082,away,Cremonese,Luka Lochoshvili,luka-lochoshvili,L. Lochoshvili,D,24,191.0,1055,M,827473,EUR,896400000,D,44,44,False,46.0,37.0,12.0,3.0,35.0,36.0,2.0,10.0,2.0,3.0,6.0,6.0,,,,90.0,59.0,7.5,9.0,0,,,,,5.0,,,,2.0,,1.0,1.0,,2.0,,,1.0,2.0,,,,,,2.0,,,
11035082,away,Cremonese,Giacomo Quagliata,giacomo-quagliata,G. Quagliata,M,12,177.0,118,M,973300,EUR,950918400,D,33,33,False,23.0,15.0,3.0,,8.0,12.0,7.0,12.0,3.0,7.0,,7.0,,,,68.0,43.0,6.8,13.0,0,,,1.0,,5.0,,1.0,1.0,2.0,,2.0,3.0,,,,,2.0,2.0,,,,1.0,,1.0,,,
11035082,away,Cremonese,Paolo Ghiglione,ghiglione-paolo,P. Ghiglione,M,18,188.0,100,M,787642,EUR,854841600,M,18,18,False,10.0,4.0,1.0,,4.0,5.0,,5.0,,2.0,,1.0,,,,45.0,14.0,6.3,9.0,0,,,,,1.0,,,,,2.0,,2.0,,1.0,,,,,,,,,,,,,
11035082,away,Cremonese,Charles Pickel,charles-pickel,C. Pickel,M,18,184.0,11714,M,758664,EUR,863654400,M,6,6,False,32.0,26.0,1.0,1.0,16.0,20.0,10.0,12.0,2.0,7.0,3.0,1.0,,,,90.0,45.0,6.4,10.0,1,,,,,3.0,2.0,1.0,,2.0,1.0,,2.0,charlespickel,1.0,,,1.0,2.0,1.0,,,,,1.0,1.0,,
11035082,away,Cremonese,Soualiho Meïté,soualiho-meite,S. Meïté,M,8,187.0,965,M,139229,EUR,763862400,M,28,28,False,47.0,45.0,2.0,1.0,33.0,33.0,12.0,14.0,3.0,6.0,3.0,5.0,,,,90.0,61.0,6.7,4.0,0,,,,,5.0,,2.0,1.0,,,3.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,
11035082,away,Cremonese,David Okereke,david-okereke,D. Okereke,F,77,182.0,891,M,831290,EUR,872812800,M,77,77,False,5.0,3.0,1.0,,2.0,3.0,1.0,2.0,3.0,4.0,,3.0,,,,56.0,12.0,6.4,5.0,0,,,,,2.0,,,,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,1.0,
11035082,away,Cremonese,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177.0,1057,M,386230,EUR,851904000,F,27,27,False,33.0,28.0,2.0,1.0,18.0,18.0,12.0,18.0,,2.0,1.0,2.0,,,,90.0,39.0,7.1,6.0,0,,,3.0,2.0,2.0,,,,,,1.0,2.0,,1.0,,,,,,2.0,,,,,,,1.0
11035082,away,Cremonese,Felix Afena-Gyan,felix-afena-gyan,F. Afena-Gyan,F,33,175.0,3195,M,1108921,EUR,1042934400,F,20,20,False,13.0,10.0,,,5.0,6.0,5.0,7.0,2.0,6.0,1.0,4.0,,,,70.0,24.0,6.4,9.0,0,Felix,Afena-Gyan,,,2.0,1.0,2.0,,1.0,4.0,1.0,1.0,ohenegyanfelix9,,,,,1.0,,,,,,,,,
11035082,away,Cremonese,Emanuele Valeri,emanuele-valeri,E. Valeri,D,14,180.0,836,M,891346,EUR,912988800,D,3,3,True,19.0,16.0,1.0,,8.0,11.0,8.0,9.0,2.0,4.0,,3.0,,,,45.0,26.0,6.3,6.0,0,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
11035082,away,Cremonese,Cyriel Dessers,cyriel-dessers,C. Dessers,F,33,184.0,3780,M,541464,EUR,786844800,F,90,90,True,4.0,1.0,,,1.0,2.0,,2.0,2.0,6.0,,,,,,34.0,10.0,6.3,8.0,0,,,,,2.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,2.0,,,,,
11035082,away,Cremonese,Cristian Buonaiuto,cristian-buonaiuto,C. Buonaiuto,F,92,179.0,56,M,126989,EUR,725587200,M,10,10,True,6.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,,1.0,,,,22.0,11.0,6.1,7.0,0,,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,
11035082,away,Cremonese,Michele Castagnetti,michele-castagnetti,M. Castagnetti,M,4,180.0,89,M,131910,EUR,630720000,M,19,19,True,13.0,11.0,2.0,2.0,10.0,11.0,1.0,3.0,,,,2.0,,,,20.0,15.0,6.7,3.0,0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
11035082,away,Cremonese,Gianluca Saro,gianluca-saro,G. Saro,G,23,179.0,82,M,962018,EUR,961891200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,away,Cremonese,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3216,M,865646,EUR,962409600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,away,Cremonese,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185.0,4792,M,889785,EUR,909014400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,away,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189.0,179,M,158037,EUR,732326400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,away,Cremonese,Christian Acella,christian-acella,C. Acella,M,,,46,M,1011494,EUR,1026000000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,away,Cremonese,Marco Benassi,marco-benassi,M. Benassi,M,,183.0,158,,249629,EUR,778982400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,away,Cremonese,Daniel Ciofani,daniel-ciofani,D. Ciofani,F,,191.0,59,M,132410,EUR,491616000,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11035082,away,Cremonese,Alberto Basso Ricci,alberto-basso-ricci,A. B. Ricci,F,11,,15,M,1923074,EUR,1088467200,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
