match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_blockedScoringAttempt,stat_dispossessed,stat_wonContest,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_punches,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_goals
12436873,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,43.0,29.0,32.0,18.0,0.0,13.0,13.0,16.0,30.0,1.0,1.0,2.0,10.0,1.0,2.0,2.0,2.0,2.0,90.0,52.0,7.0,14.0,0.0151059,0,-0.6252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436873,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,22.0,15.0,4.0,2.0,0.0,7.0,9.0,9.0,16.0,,6.0,,4.0,,,,,,66.0,48.0,6.0,13.0,0.168887,0,,3.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436873,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,53.0,45.0,13.0,6.0,0.0,34.0,35.0,11.0,18.0,1.0,3.0,2.0,5.0,,,,,,90.0,68.0,6.8,11.0,0.0106033,1,,,,2.0,8.0,3.0,4.0,2.0,1.0,1.0,,2.0,1.0,True,1.0,1.0,1.0,0.009,,,,,,,,,,,,,,
12436873,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,False,51.0,44.0,14.0,12.0,0.0,31.0,33.0,13.0,18.0,5.0,5.0,2.0,3.0,,,,,,90.0,57.0,6.8,9.0,0.00757866,1,,,,,,,,,,,,,,,,,1.0,0.0081,1.0,,,,,,,,,,,,,
12436873,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,28.0,24.0,2.0,,0.0,15.0,16.0,9.0,15.0,1.0,3.0,2.0,5.0,,,,,,90.0,55.0,6.0,13.0,0.00225072,0,,3.0,,1.0,5.0,1.0,1.0,,,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,
12436873,home,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,42,42,False,28.0,17.0,5.0,3.0,0.0,10.0,12.0,7.0,16.0,1.0,12.0,1.0,13.0,,,,,,90.0,56.0,6.8,19.0,0.00661872,2,,,,1.0,9.0,,4.0,9.0,5.0,1.0,1.0,2.0,,,2.0,1.0,,0.1371,1.0,5.0,1.0,1.0,,,,,,,,,,
12436873,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,35.0,29.0,6.0,3.0,0.0,18.0,20.0,11.0,15.0,2.0,5.0,,4.0,,,,,,90.0,48.0,6.4,10.0,0.01271,1,,,,,5.0,,,2.0,1.0,,1.0,1.0,,,2.0,1.0,,0.0237,,2.0,,,,,,,,,,,,
12436873,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,M,11,11,False,20.0,15.0,1.0,,0.0,3.0,4.0,13.0,20.0,,4.0,1.0,2.0,,,,,,85.0,41.0,6.7,15.0,0.264709,3,,4.0,1.0,2.0,5.0,,,,,3.0,1.0,,1.0,,5.0,1.0,,0.1385,1.0,1.0,3.0,,1.0,1.0,0.0498,,,,,,,
12436873,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,M,16,16,False,17.0,12.0,,,0.0,6.0,7.0,6.0,12.0,3.0,5.0,,1.0,,,,,,63.0,23.0,6.5,8.0,0.00609245,1,,2.0,,1.0,2.0,,,1.0,,,,,,,1.0,,,0.1383,1.0,1.0,1.0,,,4.0,,,,,,,,
12436873,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,M,7,7,False,25.0,20.0,4.0,,0.0,9.0,11.0,13.0,19.0,,2.0,1.0,4.0,,,,,,90.0,40.0,6.5,9.0,0.157903,0,,5.0,2.0,,3.0,1.0,2.0,2.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,Dwight,McNeil,,,,,
12436873,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,14.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,11.0,3.0,4.0,,,,,,,,76.0,20.0,6.7,6.0,0.0145989,0,,,,4.0,4.0,,,,,3.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,
12436873,home,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,ilimanndiaye10,914309,EUR,952300800,F,10,10,True,4.0,3.0,,,0.0,3.0,4.0,,,,3.0,,1.0,,,,,,27.0,10.0,6.5,4.0,5.525e-05,0,,,,,2.0,,,3.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12436873,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,True,4.0,1.0,,,0.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,,14.0,8.0,6.3,6.0,2.912e-05,0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12436873,home,Everton,Mason Holgate,mason-holgate,M. Holgate,D,3,187,413,M,,781544,EUR,845942400,D,4,4,True,,,,,0.0,,,,,,,,,,,,,,16.0,3.0,6.2,1.0,8.92e-06,0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12436873,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,,
12436873,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
