match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_accurateCross,stat_goals,captain,stat_hitWoodwork,stat_challengeLost,player_firstName,player_lastName,stat_goodHighClaim
13981597,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183.0,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,34.0,26.0,11.0,3.0,0.0,23.0,27.0,3.0,7.0,5.0,1.0,1.0,90.0,38.0,6.4,8.0,0.00049559,70.625723361233,12.0,37.38,9.03,0.0002,0,-0.7155,0.04,0.02,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981597,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194.0,5415,M,,906275,EUR,975456000,D,31,31,False,40.0,35.0,2.0,,0.0,23.0,25.0,12.0,15.0,8.0,,,90.0,64.0,6.4,10.0,0.0032787,65.803038875895,9.0,-6.51,6.405,,0,,0.03,0.03,-0.15,,1.0,2.0,6.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981597,home,Inter,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187.0,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,51.0,43.0,6.0,2.0,0.0,36.0,37.0,7.0,14.0,5.0,,,90.0,63.0,6.3,9.0,0.0022398,105.25025158735,12.0,-0.105,20.16,,1,,0.03,0.03,-0.26,,1.0,1.0,2.0,4.0,1.0,,,2.0,2.0,2.0,2.0,1.0,,,1.0,1.0,1.0,0.2123,-0.38,,,,,,,,,,,,,,,,,,
13981597,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190.0,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,50.0,48.0,5.0,4.0,0.0,32.0,32.0,16.0,18.0,2.0,,,76.0,68.0,7.3,6.0,0.0117963,89.573246581455,11.0,42.42,19.11,,1,,0.25,-0.14,0.2,,2.0,3.0,4.0,5.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,,,,,0.0351,-0.08,1.0,1.0,1.0,1.0,0.0665,,,,,,,,,,,,,
13981597,home,Inter,Luís Henrique,luis-henrique,L. Henrique,M,11,181.0,6103,M,,977679,EUR,1008288000,M,11,11,False,42.0,37.0,3.0,3.0,0.0,20.0,21.0,17.0,21.0,5.0,,,90.0,53.0,7.1,9.0,0.00974865,90.245154031744,10.0,18.27,12.495,,1,,0.31,0.05,-0.04,,,1.0,,3.0,,,,,1.0,2.0,1.0,,,,,,,0.0413,-0.17,1.0,,,2.0,,1.0,,,,,,,,,,,,
13981597,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175.0,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,27.0,23.0,1.0,,0.0,9.0,10.0,14.0,17.0,4.0,,,68.0,45.0,7.0,13.0,0.0619743,115.23268447787,10.0,79.905,17.22,,1,,0.31,0.31,0.0,,1.0,,5.0,5.0,1.0,1.0,,,,3.0,1.0,2.0,2.0,1.0,,,,0.191,0.03,2.0,,,5.0,,1.0,1.0,24.686166149743,2.0,1.0,,,,,,,,
13981597,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178.0,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,52.0,48.0,4.0,3.0,1.0,31.0,33.0,17.0,19.0,3.0,,,68.0,67.0,7.8,9.0,0.414547,101.5971008924,13.0,23.415,13.86,,1,,0.64,0.08,-0.04,,1.0,1.0,5.0,3.0,,3.0,,,,1.0,,1.0,2.0,,,,,0.0276,0.21,5.0,1.0,,1.0,0.5391,,3.0,13.926564544065,1.0,5.0,4.0,,,,,,,
13981597,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180.0,18478,M,zielu_94,138605,EUR,769392000,M,7,7,False,35.0,31.0,,,0.0,18.0,20.0,13.0,15.0,7.0,,,90.0,40.0,7.7,4.0,0.0076178,82.854290992688,12.0,19.95,6.615,,1,,0.0,0.02,-0.01,,,1.0,2.0,3.0,,,,1.0,,1.0,1.0,2.0,2.0,,,,,0.1037,0.53,,1.0,,,0.4195,,,,,,,1.0,,,,,,
13981597,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174.0,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,56.0,42.0,5.0,2.0,0.0,22.0,29.0,20.0,27.0,7.0,,,90.0,80.0,6.7,24.0,0.0490759,82.659258675825,12.0,48.93,24.045,,2,,0.17,0.31,-0.04,,,,4.0,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,0.2271,-0.21,7.0,1.0,,,0.2253,,,26.533948537675,1.0,1.0,,,,,,,,
13981597,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175.0,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,21.0,18.0,2.0,2.0,1.0,6.0,6.0,12.0,15.0,3.0,,,76.0,49.0,8.6,8.0,0.122399,129.47171482351,10.0,97.86,32.235,,6,,0.38,0.41,0.16,,2.0,1.0,6.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,,1.3148,0.38,,4.0,,2.0,0.6754,,2.0,94.300666320239,5.0,4.0,,1.0,True,1.0,,,,
