match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_saves
14109663,home,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186.0,1037,M,,238394,EUR,771552000,F,9,9,False,13.0,10.0,2.0,2.0,0.0,5.0,7.0,5.0,6.0,1.0,,45.0,26.0,5.8,12.0,0.0083637,,1,,-0.13,0.0,-0.01,,,,4.0,,,,2.0,,,,,,,1.0,2.0,,,,7.0,,,,,,0.3102,-0.72,,,,,1.0,1.0,
14109663,home,Çaykur Rizespor,Václav Jurečka,vaclav-jurecka,V. Jurečka,F,15,182.0,207,M,,225850,EUR,772588800,F,15,15,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,,45.0,11.0,6.8,3.0,0.00939415,,0,,0.16,0.14,0.2,,,,4.0,4.0,,1.0,,,,2.0,1.0,1.0,,,3.0,1.0,,,1.0,2.0,,,,,,,,,,,,,
14109663,home,Çaykur Rizespor,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183.0,812,M,,930775,EUR,944611200,F,11,11,True,9.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,6.0,6.0,,45.0,22.0,6.8,9.0,0.00304999,,1,,-0.15,0.05,-0.04,,,,7.0,9.0,,,8.0,,,,,3.0,2.0,,1.0,2.0,4.0,,,,,,,,0.0213,-0.1,,,,,1.0,,
14109663,home,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185.0,166,M,,1480663,EUR,1038268800,F,99,99,True,8.0,6.0,,,1.0,2.0,3.0,4.0,5.0,3.0,,33.0,28.0,7.9,13.0,0.555309,,1,,0.86,0.13,0.13,,Emrecan Bulut,,11.0,6.0,,2.0,9.0,,,1.0,,1.0,1.0,2.0,2.0,1.0,3.0,,2.0,,,3.0,2.0,,0.0213,-0.07,1.0,,0.0489,1.0,,,
14109663,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178.0,461,M,,1008173,EUR,880934400,F,10,10,True,2.0,2.0,,,0.0,,,2.0,2.0,,,9.0,4.0,6.6,,0.00755032,,0,,-0.09,-0.02,0.0,,,,1.0,2.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,
14109663,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185.0,141,M,,991742,EUR,963878400,M,77,77,True,4.0,3.0,,,0.0,3.0,4.0,,,1.0,,13.0,4.0,6.5,1.0,4.425e-05,,0,,-0.02,,-0.05,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14109663,home,Çaykur Rizespor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194.0,88,M,,1066726,EUR,987120000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,Erdem Canpolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109663,home,Çaykur Rizespor,Furkan Orak,furkan-orak,F. Orak,D,70,179.0,21,M,,1822943,EUR,991008000,D,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109663,home,Çaykur Rizespor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,,190197,EUR,789523200,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109663,home,Çaykur Rizespor,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,M,7,177.0,3270,M,,925242,EUR,949449600,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109663,home,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180.0,202,M,,1134586,EUR,1088899200,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109663,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,,236746,EUR,724636800,G,1,1,False,27.0,18.0,19.0,10.0,0.0,10.0,12.0,8.0,15.0,9.0,,90.0,33.0,6.9,9.0,0.00630309,-0.0005,0,-0.1072,0.25,0.02,-0.05,-0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14109663,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,,155998,EUR,766368000,D,2,2,False,18.0,11.0,5.0,,0.0,4.0,4.0,7.0,14.0,1.0,,90.0,36.0,5.9,10.0,0.00629115,,2,,0.01,0.1,-0.26,,,,9.0,4.0,3.0,,,2.0,2.0,3.0,2.0,,2.0,,4.0,1.0,,,,,,1.0,,2.0,0.0682,-0.26,,,,,,,
14109663,away,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190.0,508,M,,885683,EUR,871257600,D,20,20,False,32.0,26.0,3.0,1.0,0.0,14.0,15.0,12.0,17.0,6.0,,90.0,53.0,7.6,6.0,0.00600896,,0,,0.18,0.03,0.33,,,,1.0,10.0,,,,13.0,,5.0,2.0,,,,1.0,5.0,,2.0,,,,,,,,,,,,,,,
14109663,away,Kasımpaşa,Attila Szalai,attila-szalai,A. Szalai,D,41,192.0,2464,M,,823092,EUR,885254400,D,41,41,False,36.0,21.0,13.0,2.0,0.0,17.0,18.0,4.0,18.0,4.0,,90.0,58.0,6.8,17.0,0.00224055,,1,,0.01,0.02,0.21,,,,3.0,7.0,1.0,,,9.0,3.0,2.0,1.0,1.0,1.0,,1.0,4.0,,2.0,1.0,,,,,1.0,0.0768,-0.17,,,,,,,
14109663,away,Kasımpaşa,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180.0,172,M,,931743,EUR,924652800,D,21,21,False,30.0,21.0,4.0,2.0,0.0,14.0,17.0,7.0,13.0,8.0,,90.0,40.0,6.1,14.0,0.0049474,,0,,0.13,0.03,-0.29,,,,4.0,1.0,1.0,,,,,1.0,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,
14109663,away,Kasımpaşa,Andri Baldursson,andri-baldursson,A. Baldursson,M,16,187.0,234,M,,932856,EUR,1010620800,M,16,16,False,28.0,18.0,6.0,2.0,0.0,5.0,10.0,13.0,18.0,4.0,,90.0,46.0,7.2,11.0,0.0270537,,0,,0.12,0.04,0.51,,,,11.0,10.0,3.0,,1.0,3.0,1.0,5.0,3.0,3.0,3.0,,4.0,2.0,,2.0,,,,,,,,,,,,,,,
14109663,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,,822228,EUR,694137600,M,7,7,False,14.0,11.0,2.0,1.0,0.0,4.0,6.0,7.0,8.0,3.0,,66.0,21.0,6.2,7.0,0.0277091,,0,,-0.04,0.04,-0.04,,,,4.0,1.0,,1.0,1.0,,,,,,1.0,2.0,2.0,,1.0,,3.0,,,,,,,,,,,,,,
14109663,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,,254979,EUR,761529600,M,10,10,False,11.0,7.0,3.0,2.0,0.0,3.0,3.0,4.0,8.0,1.0,,24.0,13.0,6.4,6.0,0.00362798,,0,,-0.14,-0.08,-0.01,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,1.0,True,1.0,,,,,,,,,,,
14109663,away,Kasımpaşa,Cem Üstündag,cem-ustundag,C. Üstündag,M,6,,49,M,,1387006,EUR,979948800,M,6,6,False,13.0,10.0,1.0,,0.0,4.0,4.0,6.0,9.0,3.0,,87.0,28.0,6.5,5.0,0.00986779,,1,,-0.03,0.05,-0.08,,,,6.0,7.0,2.0,,1.0,1.0,1.0,5.0,3.0,1.0,,,3.0,1.0,,,1.0,,,,,,0.0684,-0.08,,,,,1.0,,
14109663,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,,919225,EUR,773107200,M,12,12,False,31.0,23.0,2.0,1.0,1.0,9.0,11.0,14.0,20.0,6.0,,90.0,51.0,8.2,17.0,0.115654,,1,,0.31,0.21,0.17,,,,4.0,3.0,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,,,,2.0,,,6.0,1.0,,0.0456,0.54,1.0,1.0,0.0247,,,,
14109663,away,Kasımpaşa,Pape Habib Gueye,pape-habib-gueye,P. H. Gueye,F,77,188.0,366,M,,880778,EUR,937785600,F,77,77,False,25.0,16.0,,,0.0,3.0,4.0,13.0,21.0,2.0,,90.0,39.0,7.7,15.0,0.0238439,,1,,-0.3,0.28,0.14,,,,10.0,8.0,,1.0,2.0,,1.0,1.0,1.0,,3.0,1.0,5.0,6.0,1.0,,3.0,,,1.0,,,0.0531,0.52,1.0,1.0,0.1438,,,,
14109663,away,Kasımpaşa,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175.0,109,M,,910091,EUR,980726400,F,11,11,True,9.0,7.0,1.0,,0.0,4.0,5.0,3.0,4.0,2.0,,63.0,27.0,6.0,11.0,0.00788258,,2,,-0.11,0.0,-0.02,,,,11.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,,3.0,,1.0,1.0,,,3.0,,,1.0,,,0.0465,-0.13,,,,,2.0,,
14109663,away,Kasımpaşa,Fousseni Diabaté,fousseni-diabate,F. Diabaté,M,34,175.0,1077,M,,796374,EUR,813974400,F,34,34,True,7.0,3.0,,,0.0,,1.0,3.0,6.0,1.0,,24.0,16.0,6.5,10.0,0.0480069,,0,,-0.02,-0.01,0.17,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,5.0,1.0,,,,,,,,,,
14109663,away,Kasımpaşa,Atakan Mujde,mujde-atakan,A. Mujde,M,4,182.0,17,M,,1134704,EUR,1067040000,M,5,5,True,4.0,2.0,,,1.0,,1.0,2.0,3.0,1.0,,11.0,11.0,6.8,6.0,0.0353985,,0,,0.16,0.12,-0.01,,,,2.0,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,2.0,,,2.0,1.0,,,,,,,,,,
14109663,away,Kasımpaşa,Kubilay Kanatsızkuş,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190.0,94,M,,828953,EUR,859507200,F,17,17,True,3.0,2.0,,,0.0,,,2.0,3.0,,,11.0,5.0,6.3,1.0,0.00250039,,0,,-0.18,-0.56,0.0,,,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14109663,away,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109663,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109663,away,Kasımpaşa,Adem Arous,adem-arous,A. Arous,D,4,188.0,619,M,,2018238,EUR,1090022400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,Adem Arous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109663,away,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,,929098,EUR,919814400,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109663,away,Kasımpaşa,Emre Taşdemir,emre-tasdemir,E. Taşdemir,D,33,176.0,74,M,,190191,EUR,807840000,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109663,away,Kasımpaşa,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182.0,285,M,,1000187,EUR,1049068800,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
