match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goalAssist,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,player_sofascoreId,captain,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyMiss,stat_penaltyWon
11396292,home,FC Augsburg,Ermedin Demirović,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,F,9,9,False,15.0,8.0,,,5.0,6.0,3.0,9.0,5.0,9.0,1.0,,1.0,,,,,90.0,32.0,7.5,16.0,0.0713429,1,,,,4.0,6.0,,4.0,2.0,,,,5.0,,,2.0,,,,0.056,1.0,0.1495,,,,1.0,,,1.0,e.demirovic29,True,1.0,,,,
11396292,home,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,M,27,27,True,12.0,11.0,2.0,2.0,4.0,5.0,7.0,8.0,1.0,3.0,2.0,,1.0,,,,,22.0,13.0,6.6,2.0,0.0158767,0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11396292,home,FC Augsburg,Pep Biel,pep-biel,P. Biel,M,16,167,907,M,914857,EUR,841881600,M,11,11,True,6.0,5.0,1.0,,1.0,1.0,4.0,6.0,,1.0,4.0,,1.0,,,,,22.0,10.0,6.7,3.0,0.0249813,0,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396292,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,8.0,7.0,3.0,2.0,3.0,3.0,4.0,6.0,,,,,,,,,,12.0,11.0,6.8,2.0,0.0132317,1,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,0.0588,,,,,,,1.0,,,,,,,,,
11396292,home,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396292,home,FC Augsburg,Patric Pfeiffer,patric-pfeiffer,P. Pfeiffer,D,6,195,273,M,930135,EUR,935107200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396292,home,FC Augsburg,Mads Pedersen,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396292,home,FC Augsburg,Robert Gumny,robert-gumny,R. Gumny,D,20,182,1253,M,834986,EUR,896918400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396292,home,FC Augsburg,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396292,home,FC Augsburg,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396292,away,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,28.0,25.0,6.0,3.0,25.0,27.0,,1.0,,,5.0,,,1.0,,,2.0,90.0,34.0,6.4,3.0,0.00013393,0,-0.9539,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11396292,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,False,59.0,50.0,6.0,4.0,26.0,29.0,24.0,31.0,,3.0,6.0,,2.0,,,,,90.0,79.0,7.0,13.0,0.0495701,0,,1.0,,3.0,8.0,,,,2.0,3.0,1.0,1.0,3.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,
11396292,away,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,False,48.0,39.0,8.0,4.0,31.0,36.0,8.0,12.0,5.0,5.0,3.0,,,,,,,90.0,55.0,6.6,9.0,0.0114821,0,,,,3.0,3.0,,,,5.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11396292,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,58.0,45.0,9.0,5.0,30.0,39.0,15.0,19.0,2.0,4.0,6.0,,1.0,,,,,68.0,69.0,7.0,13.0,0.132164,0,,,,4.0,4.0,1.0,,,5.0,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,True,1.0,,,,
11396292,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,57.0,44.0,8.0,2.0,25.0,30.0,21.0,36.0,1.0,4.0,5.0,,1.0,,,,,90.0,97.0,7.1,26.0,0.263507,0,,9.0,2.0,1.0,5.0,1.0,1.0,,2.0,4.0,1.0,3.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,
11396292,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,38.0,35.0,3.0,3.0,17.0,18.0,18.0,20.0,,5.0,2.0,,2.0,,,,,68.0,47.0,6.5,9.0,0.0257579,0,,,,1.0,2.0,,,,2.0,1.0,,2.0,,,1.0,,,,,,,,,,3.0,,,,,,,,,,
11396292,away,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,59.0,47.0,5.0,5.0,24.0,30.0,23.0,30.0,2.0,7.0,10.0,,2.0,,,,,90.0,68.0,6.7,16.0,0.0156426,1,,1.0,,1.0,3.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,0.0398,1.0,0.3505,,,,1.0,,,,,,,,,,
11396292,away,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,False,27.0,22.0,5.0,4.0,13.0,13.0,10.0,16.0,2.0,5.0,3.0,,,,,,,67.0,36.0,6.7,9.0,0.22546,1,,2.0,1.0,2.0,3.0,,3.0,1.0,,,,,1.0,1.0,1.0,,,,0.0501,1.0,0.0931,,,1.0,1.0,,1.0,,DaniOlmo,,,,,,
11396292,away,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,20,20,False,40.0,30.0,3.0,2.0,9.0,14.0,22.0,29.0,2.0,7.0,8.0,,,,,,,84.0,63.0,7.1,19.0,0.1128,1,,3.0,1.0,1.0,10.0,1.0,6.0,4.0,,1.0,,3.0,4.0,,2.0,,,,0.0694,1.0,0.1631,,,,2.0,,,,XaviSimons,,,,,,
11396292,away,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,17,17,False,10.0,6.0,,,2.0,2.0,4.0,9.0,,3.0,,,1.0,,,,,90.0,28.0,6.8,13.0,0.00611968,4,,1.0,,1.0,3.0,,,,,,,6.0,2.0,,,1.0,,1.0,1.003,2.0,1.7364,,,,2.0,1.0,1.0,1.0,l_openda,,,,,1.0,
11396292,away,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,False,16.0,8.0,,,2.0,5.0,6.0,11.0,,5.0,2.0,,1.0,,,,,72.0,30.0,7.4,12.0,0.00702194,1,,,,5.0,8.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,0.1281,1.0,0.301,,,,2.0,,,1.0,benjamin_sesko,,,,,,
11396292,away,RB Leipzig,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3709,M,838232,EUR,938131200,M,6,6,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,,1.0,,,,,,,,23.0,10.0,6.5,2.0,0.00925606,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396292,away,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,True,19.0,13.0,4.0,,8.0,9.0,5.0,10.0,2.0,2.0,1.0,,,,,,,22.0,29.0,7.5,7.0,0.00601951,1,,,,2.0,6.0,,,,3.0,1.0,,,3.0,,,,,,0.0731,1.0,0.1881,,,,,,,,,,,,,,1.0
11396292,away,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,16.0,14.0,3.0,3.0,6.0,7.0,8.0,9.0,1.0,2.0,2.0,,,,,,,22.0,22.0,7.0,4.0,0.0387876,0,,,,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
11396292,away,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,,,,,,,,,2.0,3.0,,,,,,,,18.0,2.0,6.4,1.0,,0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396292,away,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,M,14,14,True,8.0,7.0,2.0,1.0,1.0,1.0,6.0,7.0,,1.0,2.0,,,,,,,11.0,12.0,6.6,2.0,0.00840759,0,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11396292,away,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396292,away,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396292,away,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396292,away,RB Leipzig,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
