match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_goalAssist,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_ownGoals
11693215,home,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9084,M,jarrodbowen,552884,EUR,851040000,F,20,20,False,,12.0,10.0,,,5.0,7.0,6.0,9.0,1.0,10.0,,7.0,,,,90.0,38.0,7.6,11.0,2,,,4.0,10.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,,,,1.0,3.0,3.0,,2.0,2.0,2.0,,1.0,,,1.0,,
11693215,home,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4247,M,prowsey16,161717,EUR,783648000,M,7,7,True,,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,,,4.0,,,,,9.0,8.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11693215,home,West Ham United,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1906,M,,281277,EUR,843264000,D,24,24,True,,1.0,1.0,,,1.0,1.0,,,,,,,,,,2.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693215,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3020,M,,96531,EUR,730771200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693215,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,388,M,,21164,EUR,580348800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693215,home,West Ham United,Aaron Cresswell,aaron-cresswell,A. Cresswell,D,3,170,760,M,,43443,EUR,629683200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693215,home,West Ham United,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2768,M,,816763,EUR,824947200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693215,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3227,M,MichailAntonio,47772,EUR,638582400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693215,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1748,M,,130181,EUR,711849600,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693215,home,West Ham United,Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,179,1959,M,,280439,EUR,843782400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693215,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8515,M,ARamsdale,839410,EUR,895104000,G,1,1,False,,26.0,19.0,8.0,1.0,18.0,19.0,1.0,7.0,1.0,1.0,,4.0,1.0,1.0,,90.0,31.0,5.8,7.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11693215,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13872,M,benwhite,846036,EUR,876268800,D,4,4,False,,76.0,68.0,3.0,3.0,29.0,31.0,39.0,46.0,1.0,1.0,3.0,2.0,,,,90.0,99.0,6.4,10.0,1,,,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0
11693215,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15126,M,j_kiwior,976037,EUR,950572800,D,15,15,False,,88.0,81.0,3.0,2.0,53.0,56.0,28.0,32.0,4.0,6.0,2.0,3.0,,,,90.0,98.0,6.2,10.0,0,,,,6.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,,3.0,1.0,,,,,,,,
11693215,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49147,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,,87.0,78.0,4.0,,38.0,42.0,40.0,45.0,2.0,4.0,,3.0,,,,90.0,94.0,6.6,10.0,0,,,,3.0,,1.0,2.0,2.0,,,,,1.0,,,3.0,,,,1.0,,,,,,,,
11693215,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,17955,M,OZinchenko,287643,EUR,850608000,D,35,35,False,,60.0,53.0,5.0,3.0,24.0,24.0,29.0,36.0,,1.0,1.0,5.0,,,,57.0,71.0,6.8,8.0,0,,,,2.0,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,
11693215,away,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6648,M,fabiodfvieira,904835,EUR,959644800,M,21,21,False,,44.0,41.0,1.0,,7.0,8.0,36.0,40.0,,5.0,,3.0,,,,90.0,55.0,7.3,7.0,0,,,4.0,4.0,,,,,4.0,2.0,1.0,1.0,,3.0,2.0,,1.0,,3.0,,,,,,,,,
11693215,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32422,M,jorginhofrello,132874,EUR,693187200,M,20,20,False,True,43.0,40.0,3.0,,15.0,16.0,25.0,27.0,,4.0,,1.0,,,,57.0,48.0,7.0,3.0,0,,,,,,,,,3.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,
11693215,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67509,M,KaiHav,836705,EUR,929059200,M,29,29,False,,31.0,28.0,,,8.0,8.0,20.0,24.0,2.0,7.0,1.0,3.0,,,,90.0,46.0,7.0,7.0,3,,,1.0,8.0,2.0,,1.0,,3.0,1.0,1.0,,,,,4.0,,2.0,2.0,3.0,1.0,,,,,,,
11693215,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4846,M,reissnelson,826139,EUR,944784000,F,24,24,False,,34.0,33.0,1.0,1.0,9.0,9.0,27.0,31.0,1.0,4.0,,6.0,,,,66.0,57.0,7.1,9.0,3,,,6.0,7.0,,1.0,1.0,,,4.0,2.0,,,3.0,3.0,1.0,3.0,,1.0,,,3.0,,,,,,
11693215,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6407,M,EN9,858194,EUR,928022400,F,14,14,False,,14.0,12.0,,,6.0,6.0,6.0,8.0,2.0,2.0,,1.0,,,,80.0,21.0,6.4,5.0,3,,,,4.0,,,,,,,,,,,,2.0,1.0,3.0,1.0,2.0,,,,,,1.0,,
11693215,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31440,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,,33.0,28.0,1.0,,9.0,9.0,19.0,26.0,,3.0,,1.0,,,,66.0,41.0,6.7,9.0,0,,,2.0,3.0,,,,,1.0,2.0,2.0,,,,,,2.0,,1.0,,,,,,,,,
11693215,away,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10713,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,,41.0,36.0,1.0,1.0,9.0,10.0,27.0,32.0,,1.0,,2.0,,,,33.0,48.0,6.6,6.0,0,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
11693215,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64677,M,DeclanRice,856714,EUR,916272000,M,41,41,True,,44.0,40.0,3.0,,14.0,14.0,26.0,30.0,,2.0,,4.0,,,,33.0,51.0,6.7,7.0,0,,,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,
11693215,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182020,M,BSaka7,934235,EUR,999648000,F,7,7,True,,22.0,17.0,,,4.0,4.0,13.0,18.0,,1.0,,2.0,,,,24.0,27.0,6.5,8.0,1,,,,4.0,2.0,,,,,2.0,1.0,,,1.0,,,1.0,,,1.0,,1.0,,,,,,
11693215,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68679,M,GabiMartinelli,922573,EUR,992822400,F,11,11,True,,18.0,18.0,,,2.0,2.0,16.0,18.0,,1.0,,1.0,,,,24.0,28.0,6.4,5.0,0,,,2.0,4.0,,,1.0,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,
11693215,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78475,M,Ødegaard,547410,EUR,913852800,M,8,8,True,,17.0,16.0,,,2.0,2.0,14.0,15.0,,1.0,,,,,,10.0,22.0,7.8,1.0,3,,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,
11693215,away,Arsenal,Karl Hein,karl-hein,K. Hein,G,13,193,4095,M,,991591,EUR,1018656000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693215,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43611,M,WSaliba4,941168,EUR,985392000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693215,away,Arsenal,Mohamed Elneny,mohamed-elneny,M. Elneny,M,17,180,16721,M,elnennym,159675,EUR,710812800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693215,away,Arsenal,Cédric Soares,cedric-soares,C. Soares,M,6,172,2813,M,,44760,EUR,683596800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
