match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_punches,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside
10438125,home,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,33.0,18.0,16.0,2.0,16.0,23.0,2.0,10.0,6.0,1.0,4.0,6.0,90.0,45.0,8.0,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438125,home,Famalicão,Hernán de la Fuente,,,hernan-de-la-fuente,H. d. l. Fuente,D,2,178,114,M,912936,EUR,852595200,D,22,22,False,22.0,17.0,3.0,,11.0,13.0,6.0,9.0,10.0,,,,82.0,51.0,6.2,15.0,0,8.0,9.0,1.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,
10438125,home,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,35.0,30.0,7.0,4.0,27.0,29.0,3.0,6.0,2.0,,,,90.0,46.0,6.9,5.0,0,3.0,4.0,1.0,,,,4.0,2.0,,,,1.0,True,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
10438125,home,Famalicão,Enea Mihaj,,,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,34.0,29.0,8.0,4.0,24.0,26.0,5.0,8.0,3.0,,,,90.0,43.0,6.9,6.0,0,2.0,3.0,,,,,3.0,1.0,,1.0,,1.0,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,
10438125,home,Famalicão,Rúben Lima,,,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,5,5,False,32.0,17.0,9.0,4.0,11.0,22.0,7.0,13.0,9.0,,,,90.0,67.0,6.9,25.0,0,8.0,4.0,,1.0,2.0,,2.0,3.0,2.0,2.0,,2.0,,3.0,1.0,1.0,2.0,3.0,1.0,2.0,,,,,,,,,,
10438125,home,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,15.0,14.0,3.0,3.0,9.0,9.0,5.0,6.0,6.0,,,,82.0,38.0,7.5,7.0,2,7.0,9.0,1.0,3.0,4.0,2.0,,7.0,3.0,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,
10438125,home,Famalicão,Pelé,,,pele,Pelé,M,,182,155,,78621,EUR,686102400,M,25,25,False,25.0,22.0,3.0,2.0,14.0,15.0,8.0,11.0,7.0,,,,74.0,45.0,6.7,11.0,0,5.0,8.0,1.0,3.0,4.0,3.0,,3.0,1.0,3.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,
10438125,home,Famalicão,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,M,7,7,False,24.0,14.0,7.0,2.0,5.0,9.0,9.0,17.0,6.0,,,,90.0,47.0,6.1,20.0,0,10.0,5.0,,4.0,2.0,,1.0,3.0,2.0,2.0,1.0,3.0,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,
10438125,home,Famalicão,Santiago Colombatto,,,santiago-colombatto,S. Colombatto,M,11,180,597,M,822379,EUR,853459200,M,97,97,False,27.0,20.0,4.0,,11.0,12.0,9.0,17.0,6.0,,,,90.0,41.0,6.6,13.0,0,5.0,6.0,1.0,1.0,1.0,,,5.0,5.0,2.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,,
10438125,home,Famalicão,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,M,74,74,False,14.0,9.0,2.0,,2.0,5.0,7.0,10.0,3.0,,,,56.0,25.0,6.6,9.0,1,3.0,2.0,,,,,1.0,1.0,,2.0,1.0,2.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,
10438125,home,Famalicão,Álex Millán,,,alex-millan,Á. Millán,F,23,185,80,M,1010550,EUR,941932800,F,9,9,False,9.0,5.0,1.0,,3.0,3.0,3.0,7.0,2.0,,,,74.0,22.0,6.1,11.0,0,10.0,2.0,1.0,1.0,4.0,1.0,,,,3.0,1.0,3.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,
10438125,home,Famalicão,Junior Kadile,,,kadile-junior,J. Kadile,M,11,182,126,M,999033,EUR,1039996800,F,14,14,True,7.0,6.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,,,,34.0,24.0,6.4,8.0,0,7.0,5.0,1.0,1.0,5.0,1.0,,4.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,
10438125,home,Famalicão,Pedro Brazão,,,pedro-brazao,P. Brazão,M,10,172,169,M,981535,EUR,1041206400,M,11,11,True,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,,,,16.0,10.0,6.1,3.0,0,4.0,,,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
10438125,home,Famalicão,Rui Fonte,,,rui-fonte,R. Fonte,F,,181,71,M,44235,EUR,640828800,F,17,17,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,16.0,8.0,6.6,3.0,0,1.0,2.0,,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10438125,home,Famalicão,Gustavo Sá,,,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,True,5.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,,,,,8.0,10.0,7.0,3.0,1,1.0,4.0,,,,,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,
10438125,home,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,True,2.0,1.0,,,1.0,1.0,,2.0,,,,,8.0,4.0,6.5,2.0,0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
10438125,home,Famalicão,Dalberson,,,dalberson,Dalberson,G,31,191,31,M,870638,EUR,853113600,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438125,home,Famalicão,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,376,M,1004278,EUR,999993600,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438125,home,Famalicão,André Simões,,,andre-simoes,A. Simões,M,16,177,73,M,169945,EUR,629769600,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438125,home,Famalicão,Théo Fonseca,Théo Fonseca,,theo-fonseca,T. Fonseca,F,95,178,41,M,1161023,EUR,960681600,F,95,95,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438125,away,Benfica,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,25.0,18.0,9.0,4.0,15.0,18.0,3.0,7.0,4.0,1.0,1.0,2.0,90.0,33.0,7.5,7.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
10438125,away,Benfica,Gilberto,,,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,False,66.0,54.0,,,23.0,25.0,31.0,44.0,2.0,,,,65.0,88.0,6.8,18.0,0,3.0,4.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,3.0,,1.0,,,,,,,,,,
