match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_wasFouled,stat_accurateCross,stat_wonContest,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11396247,home,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,10,10,False,21.0,15.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,2.0,,,88.0,37.0,6.4,13.0,0.0133447,5,,,,9.0,15.0,,11.0,5.0,,1.0,3.0,,1.0,1.0,1.0,,,,0.3029,,,,1.0,4.0,,,,1.0,,1.0,1.0,1.0,,,,
11396247,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,28.0,19.0,4.0,2.0,6.0,7.0,,2.0,1.0,2.0,,,45.0,47.0,6.8,18.0,0.0516844,0,,,,13.0,25.0,4.0,4.0,1.0,,,1.0,,2.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
11396247,home,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,True,17.0,15.0,2.0,1.0,3.0,3.0,3.0,6.0,2.0,1.0,,,45.0,25.0,7.5,2.0,0.263926,2,,,,12.0,14.0,,,,,,1.0,,,,2.0,,2.0,2.0,0.1073,1.0,,,,,,,,2.0,1.0,,,,,,,
11396247,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,True,11.0,9.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,,,45.0,18.0,7.1,2.0,0.0294211,2,,,,8.0,10.0,,5.0,,,,1.0,,4.0,,1.0,,,,0.0467,,,,,,1.0,,0.1221,1.0,,,,,1.0,,,
11396247,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,1.0,,,,,,,1.0,,,,,8.0,3.0,6.7,1.0,,0,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11396247,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,,,,,,,,,1.0,,,,8.0,3.0,6.1,1.0,,1,,,,,,,2.0,,,1.0,,,2.0,,,,,,0.0979,,,,,1.0,,,,,,,1.0,,,,,
11396247,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396247,home,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,122578,EUR,713923200,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396247,home,1. FC Heidenheim,Christian Kühlwetter,christian-kuhlwetter,C. Kühlwetter,M,30,182,58,M,326695,EUR,830044800,F,24,24,True,,,,,,,,,,,,,,,,,,0,,Christian,Kühlwetter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,39.0,27.0,20.0,8.0,22.0,27.0,,,2.0,5.0,2.0,1.0,90.0,47.0,6.6,12.0,0.00139316,0,-0.5776,,,5.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
11396247,away,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,113920,EUR,714873600,D,18,18,False,30.0,25.0,4.0,2.0,14.0,15.0,,5.0,2.0,4.0,,,76.0,54.0,7.0,12.0,0.00881634,0,,,,11.0,15.0,,4.0,1.0,,,1.0,,,1.0,,2.0,3.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,37.0,33.0,5.0,1.0,32.0,34.0,4.0,8.0,10.0,3.0,,,90.0,57.0,7.1,6.0,0.00072337,0,,,,1.0,3.0,,3.0,1.0,2.0,1.0,,,2.0,,,2.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,659,M,794962,EUR,886550400,D,39,39,False,68.0,57.0,13.0,4.0,44.0,50.0,3.0,6.0,6.0,8.0,,,90.0,81.0,7.0,12.0,0.0100521,0,,,,13.0,18.0,,1.0,,1.0,1.0,,,1.0,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,37.0,28.0,8.0,4.0,17.0,22.0,1.0,7.0,7.0,4.0,,,90.0,77.0,7.3,18.0,0.103104,0,,,,12.0,17.0,2.0,2.0,3.0,1.0,1.0,,,,,,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,
11396247,away,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,30.0,26.0,,,17.0,18.0,,2.0,,7.0,,,83.0,48.0,7.0,9.0,0.0113307,2,,,,9.0,13.0,1.0,7.0,1.0,2.0,2.0,2.0,,3.0,,,1.0,2.0,1.0,0.0612,,,,1.0,1.0,1.0,,0.0426,,,,,,,,,
11396247,away,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,45.0,34.0,3.0,1.0,24.0,28.0,2.0,6.0,2.0,4.0,,,90.0,58.0,6.8,11.0,0.00879973,0,,,,10.0,17.0,,2.0,,1.0,,2.0,True,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,False,38.0,26.0,5.0,2.0,13.0,15.0,,1.0,,6.0,,,71.0,52.0,6.4,16.0,0.0362436,1,,,,14.0,24.0,1.0,4.0,1.0,1.0,,,,,,,1.0,,,0.1346,1.0,1.0,,3.0,1.0,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,F,9,9,False,13.0,9.0,,,3.0,3.0,1.0,2.0,,3.0,,,76.0,26.0,6.8,12.0,0.103823,0,,,,7.0,13.0,3.0,3.0,,,3.0,,,,,,,1.0,1.0,,,1.0,,3.0,,,,,2.0,,,,,,,,
11396247,away,Borussia M'gladbach,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,13,13,False,11.0,9.0,,,7.0,8.0,2.0,6.0,1.0,2.0,,,71.0,27.0,6.9,7.0,0.00295786,0,,,,2.0,3.0,,8.0,,1.0,2.0,2.0,,2.0,1.0,,,,,,4.0,,,3.0,,,,,1.0,1.0,,,,1.0,,,
11396247,away,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,F,25,25,False,40.0,30.0,2.0,1.0,16.0,18.0,1.0,7.0,3.0,8.0,,,90.0,68.0,7.6,20.0,0.0819392,2,,,,15.0,27.0,5.0,5.0,8.0,,3.0,,,,2.0,1.0,,,,0.2513,1.0,1.0,5.0,,,1.0,1.0,0.8961,,,,,,,,,
11396247,away,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,True,7.0,7.0,,,2.0,2.0,,,1.0,,,,19.0,10.0,6.8,,0.0155295,1,,,,5.0,5.0,,1.0,,1.0,,,,1.0,,,,,,0.0475,,,,,1.0,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,3.0,3.0,,,1.0,1.0,,1.0,,,,,19.0,9.0,6.4,3.0,0.00286046,0,,,,2.0,2.0,,6.0,,,2.0,,,5.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,
11396247,away,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,4.0,2.0,2.0,,2.0,2.0,,,1.0,1.0,,,14.0,6.0,6.6,2.0,2.96e-05,0,,,,,2.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,
11396247,away,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,11.0,6.0,1.0,,4.0,5.0,1.0,1.0,1.0,,,,14.0,18.0,6.2,8.0,0.00943356,0,,,,2.0,7.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,974087,EUR,990057600,M,17,17,True,6.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,13.0,12.0,6.5,7.0,0.00341129,1,,,,2.0,6.0,1.0,1.0,2.0,,2.0,,,,,1.0,,,,0.0297,,,1.0,,,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396247,away,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,,,,,,,,,,,,,,,,,,0,,Grant-Leon Ranos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
