match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_fouls,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_wonContest,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_goalsPrevented,player_sofascoreId,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon
12421242,home,K. Beerschot V.A.,Daishawn Redan,,,daishawn-redan,D. Redan,F,,173,289,M,856745,EUR,981072000,F,10,10,False,4.0,3.0,,0.0,1.0,1.0,3.0,1.0,,,,62.0,11.0,6.7,3.0,0.0172812,1,,2.0,,,2.0,4.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,0.1571,,,,,,1.0,,,,,,,,,,,,
12421242,home,K. Beerschot V.A.,Davor Matijaš,,,davor-matijas,D. Matijaš,G,71,188,108,M,826029,EUR,935366400,G,71,71,True,17.0,2.0,17.0,0.0,,,17.0,3.0,,,,41.0,24.0,7.9,15.0,0.00128522,0,2.0,2.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,3.0,1.0,1.0,5.0,1.0,1.7921,,,,
12421242,home,K. Beerschot V.A.,Marco Weymans,,,marco-weymans,M. Weymans,D,28,175,96,M,802065,EUR,868406400,D,28,28,True,3.0,2.0,1.0,0.0,2.0,3.0,,1.0,,,,28.0,14.0,6.6,4.0,0.0008046,0,,,,,,1.0,1.0,1.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421242,home,K. Beerschot V.A.,Katuku Derrick Tshimanga,,,katuku-derrick-tshimanga,K. D. Tshimanga,D,26,176,30,M,46014,EUR,594777600,D,26,26,True,6.0,4.0,1.0,0.0,3.0,4.0,2.0,3.0,,,,28.0,14.0,7.0,2.0,0.00049596,0,,1.0,,,1.0,1.0,3.0,,,,5.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12421242,home,K. Beerschot V.A.,Marwan Alsahafi,,,alsahafi-marwan,M. Alsahafi,F,9,179,1131,M,1474689,EUR,1076976000,M,17,17,True,11.0,8.0,1.0,0.0,2.0,3.0,8.0,2.0,1.0,,,28.0,19.0,6.5,9.0,0.0156653,1,1.0,6.0,,,2.0,6.0,2.0,,1.0,2.0,,,,,,,2.0,2.0,,,0.0667,,,,2.0,,1.0,,,,,,,,,,,,
12421242,home,K. Beerschot V.A.,Félix Nzouango Bikien,,,felix-nzouango-bikien,F. N. Bikien,D,99,188,117,M,1012653,EUR,1041897600,D,55,55,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421242,home,K. Beerschot V.A.,Antoine Colassin,,,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,F,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421242,home,K. Beerschot V.A.,Tom Reyners,,,tom-reyners,T. Reyners,F,10,169,57,M,965779,EUR,956188800,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421242,home,K. Beerschot V.A.,Ayouba Kosiah,,,ayouba-kosiah,A. Kosiah,F,92,188,256,M,1046939,EUR,995760000,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421242,home,K. Beerschot V.A.,D'Margio Wright-Phillips,,,dmargio-wright-phillips,D. Wright-Phillips,F,32,170,82,M,1018367,EUR,1001289600,F,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421242,away,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,24.0,22.0,7.0,0.0,19.0,20.0,4.0,8.0,,,,90.0,33.0,7.3,2.0,0.00178797,0,5.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,4.0,1.0,-0.1103,,,,
12421242,away,KV Mechelen,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,D,17,17,False,39.0,32.0,6.0,0.0,14.0,16.0,27.0,4.0,5.0,,,90.0,59.0,6.9,14.0,0.0386819,2,3.0,19.0,4.0,1.0,,6.0,4.0,,,2.0,3.0,,1.0,3.0,3.0,,,,1.0,,0.0608,0.029,,1.0,3.0,1.0,,1.0,,,,,,,,,,,
12421242,away,KV Mechelen,Toon Raemaekers,,,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,False,33.0,31.0,5.0,0.0,19.0,20.0,14.0,2.0,3.0,,,60.0,41.0,7.0,3.0,0.00690196,1,4.0,12.0,1.0,,,5.0,2.0,2.0,,,,2.0,,1.0,1.0,1.0,,,1.0,,0.0638,0.1319,,,,,,,,,,,,,,,,,
12421242,away,KV Mechelen,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4979,M,856216,EUR,889747200,D,6,6,False,52.0,46.0,5.0,0.0,16.0,19.0,34.0,5.0,1.0,,,90.0,59.0,6.8,7.0,0.0166754,0,3.0,30.0,1.0,,1.0,2.0,2.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,Toubaahmed59,,,
12421242,away,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,7.0,4.0,2.0,0.0,1.0,3.0,5.0,,1.0,,,45.0,15.0,6.4,3.0,0.00203761,0,,4.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12421242,away,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,M,19,19,False,16.0,12.0,1.0,0.0,5.0,5.0,11.0,3.0,,,,71.0,27.0,6.5,7.0,0.00592088,2,1.0,7.0,,,1.0,3.0,3.0,1.0,1.0,,3.0,,,1.0,1.0,1.0,,1.0,1.0,,0.9016,0.8075,,,1.0,,1.0,,,,,,,,,,1.0,1.0,
12421242,away,KV Mechelen,Fredrik Hammar,,,fredrik-hammar,F. Hammar,M,6,181,204,M,946959,EUR,983145600,M,33,33,False,40.0,32.0,3.0,0.0,15.0,17.0,24.0,6.0,4.0,,,90.0,60.0,7.1,10.0,0.0081098,0,2.0,17.0,1.0,,1.0,5.0,8.0,,,,5.0,,3.0,3.0,1.0,1.0,,4.0,,,,,,,1.0,,,,,,,,,,,,,,
12421242,away,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,False,14.0,10.0,4.0,0.0,8.0,10.0,4.0,4.0,,,,45.0,18.0,6.7,4.0,0.00102537,0,3.0,2.0,,,1.0,2.0,3.0,1.0,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12421242,away,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,M,11,11,False,17.0,12.0,2.0,0.0,3.0,5.0,16.0,6.0,,,,81.0,28.0,6.5,12.0,0.0150906,1,2.0,9.0,4.0,,,2.0,2.0,,,2.0,,,,1.0,1.0,,,1.0,,,0.0627,,,,,1.0,,,,,,,,,,,,,
12421242,away,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,F,16,16,False,41.0,33.0,4.0,0.0,8.0,11.0,42.0,4.0,1.0,,,90.0,67.0,7.7,18.0,0.483789,0,3.0,30.0,12.0,5.0,1.0,6.0,6.0,3.0,1.0,,,,,4.0,2.0,2.0,4.0,,,,,,True,,1.0,,,,,,,,,,,,,,
12421242,away,KV Mechelen,Lion Lauberbach,,,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,False,17.0,12.0,1.0,0.0,6.0,8.0,9.0,1.0,3.0,,,90.0,29.0,7.2,10.0,0.167546,2,,6.0,,,5.0,10.0,7.0,,2.0,,2.0,,,1.0,1.0,1.0,1.0,5.0,,,0.1291,,,,3.0,1.0,1.0,,,,,,,,,,,,1.0
12421242,away,KV Mechelen,Stephen Welsh,,,welsh-stephen,S. Welsh,D,57,180,174,M,862953,EUR,948240000,D,21,21,True,42.0,36.0,8.0,0.0,16.0,17.0,25.0,2.0,1.0,,,45.0,52.0,7.5,6.0,0.00903768,2,6.0,20.0,,,1.0,2.0,5.0,,,,,1.0,,2.0,1.0,2.0,,1.0,1.0,,0.2096,0.7403,,,,,1.0,,,,,,,,,,,,
12421242,away,KV Mechelen,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,D,23,23,True,27.0,23.0,1.0,0.0,9.0,9.0,26.0,4.0,,,,45.0,44.0,7.2,11.0,0.15552,2,,16.0,8.0,2.0,,,2.0,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,0.161,0.0835,,,,1.0,,,,,,,,,,,,,
12421242,away,KV Mechelen,Bill Antonio,Bill Antonio,,bill-antonio,B. Antonio,F,38,177,214,M,1158921,EUR,1031011200,F,38,38,True,18.0,14.0,,0.0,2.0,2.0,16.0,,,,,30.0,25.0,6.7,8.0,0.0499568,0,,12.0,,,,1.0,3.0,,,2.0,,,,1.0,,,,1.0,,,,,,1.0,3.0,,,1.0,,,,,,,,,,,
12421242,away,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,10.0,9.0,1.0,0.0,1.0,1.0,9.0,1.0,,,,19.0,13.0,6.7,2.0,0.00585343,0,1.0,8.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12421242,away,KV Mechelen,Petter Nosakhare Dahl,,,dahl-petter-nosakhare,P. N. Dahl,F,10,180,237,M,1199192,EUR,1066780800,F,10,10,True,11.0,9.0,1.0,0.0,2.0,2.0,9.0,3.0,1.0,,,9.0,20.0,6.9,7.0,0.0767128,0,1.0,7.0,,,,4.0,4.0,,,5.0,,,,2.0,2.0,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,
12421242,away,KV Mechelen,Nacho Miras,,,nacho-miras,N. Miras,G,13,187,111,M,1010556,EUR,869270400,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421242,away,KV Mechelen,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,F,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421242,away,KV Mechelen,Julien Ngoy,,,julien-ngoy,J. Ngoy,F,7,185,145,M,848680,EUR,878428800,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421242,away,KV Mechelen,Keano Vanrafelghem,,,keano-vanrafelghem,K. Vanrafelghem,F,27,171,388,M,1010237,EUR,1059782400,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
