match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_goalAssist,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside
12224394,home,Detroit City FC,Carlos Saldaña,Carlos Saldaña,,carlos-saldana,C. Saldaña,G,91,187,6,M,1144661,EUR,846374400,G,91,91,False,25.0,22.0,2.0,22.0,23.0,2.0,1.0,9.0,1.0,1.0,1.0,90.0,34.0,6.8,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224394,home,Detroit City FC,Matthew Sheldon,,,matthew-sheldon,M. Sheldon,D,13,185,311,M,884279,EUR,714528000,D,13,13,False,43.0,36.0,2.0,18.0,21.0,29.0,5.0,4.0,1.0,,,90.0,72.0,7.5,15.0,0,1.0,22.0,7.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,,,,,,,,,,,,,,
12224394,home,Detroit City FC,Stephen Carroll,,,stephen-carroll,S. Carroll,D,5,185,3,M,935954,EUR,754617600,D,5,5,False,70.0,60.0,12.0,35.0,41.0,29.0,1.0,8.0,,,,90.0,83.0,8.5,12.0,0,6.0,25.0,,,9.0,,,,4.0,1.0,2.0,3.0,3.0,2.0,True,1.0,1.0,5.0,1.0,2.0,1.0,,,,,,,
12224394,home,Detroit City FC,Devon Amoo-Mensah,Devon Amoo-Mensah,,devon-amoo-mensah,D. Amoo-Mensah,D,30,183,6,M,1189136,EUR,817430400,D,30,30,False,61.0,50.0,7.0,30.0,37.0,24.0,3.0,7.0,,,,90.0,72.0,7.4,14.0,0,3.0,20.0,,,10.0,2.0,,1.0,1.0,,,,,1.0,,,1.0,6.0,1.0,3.0,4.0,1.0,,,,,,
12224394,home,Detroit City FC,Alex Villanueva,,,alex-villanueva,A. Villanueva,D,,170,12,M,1025345,EUR,1026172800,D,3,3,False,48.0,42.0,3.0,16.0,18.0,34.0,7.0,6.0,2.0,,,85.0,74.0,7.6,13.0,1,2.0,27.0,4.0,1.0,7.0,1.0,,2.0,2.0,,1.0,3.0,3.0,4.0,,,3.0,,,3.0,3.0,1.0,1.0,,,,,
12224394,home,Detroit City FC,Abdoulaye Diop,,,abdoulaye-diop,A. Diop,M,8,183,4,M,1025226,EUR,937526400,M,8,8,False,43.0,36.0,2.0,7.0,10.0,34.0,8.0,4.0,2.0,,,90.0,53.0,7.0,9.0,1,2.0,30.0,1.0,1.0,5.0,2.0,,3.0,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,2.0,1.0,,1.0,,,,
12224394,home,Detroit City FC,James Murphy,,,james-murphy,J. Murphy,M,5,180,9,M,928440,EUR,874454400,M,6,6,False,56.0,48.0,8.0,15.0,17.0,40.0,2.0,5.0,,,,85.0,60.0,7.0,9.0,0,5.0,33.0,1.0,,1.0,2.0,,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,
12224394,home,Detroit City FC,Daniel Espeleta,Daniel Espeleta,,daniel-espeleta,D. Espeleta,M,11,175,3,M,1528481,EUR,891734400,M,14,14,False,21.0,19.0,2.0,7.0,8.0,13.0,6.0,4.0,2.0,,,72.0,38.0,7.4,6.0,6,1.0,12.0,,,5.0,,1.0,2.0,,,2.0,4.0,2.0,2.0,,,1.0,1.0,,1.0,,,2.0,2.0,2.0,,,
12224394,home,Detroit City FC,Maxi Rodríguez,,,maxi-rodriguez,M. Rodríguez,M,21,180,10,M,883653,EUR,807926400,M,21,21,False,48.0,34.0,8.0,3.0,5.0,45.0,6.0,8.0,2.0,,,90.0,68.0,7.7,20.0,3,3.0,31.0,2.0,,6.0,,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,4.0,1.0,2.0,1.0,,1.0,,
12224394,home,Detroit City FC,Ben Morris,,,ben-morris,B. Morris,F,9,175,11,M,846493,EUR,931219200,M,9,9,False,36.0,30.0,2.0,7.0,7.0,32.0,6.0,3.0,,,,60.0,51.0,6.5,15.0,2,1.0,24.0,3.0,1.0,1.0,1.0,3.0,3.0,,,,,,1.0,,,,,,2.0,,1.0,1.0,,1.0,,,
12224394,home,Detroit City FC,Yazeed Matthews,Yazeed Matthews,,yazeed-matthews,Y. Matthews,F,,185,3,M,1396439,EUR,830131200,F,27,27,False,15.0,13.0,,2.0,3.0,12.0,5.0,2.0,1.0,,,60.0,33.0,6.9,7.0,6,,11.0,,,2.0,1.0,,3.0,3.0,,,,,1.0,,,,,,2.0,2.0,,2.0,3.0,1.0,,1.0,
12224394,home,Detroit City FC,Alistair Coote,,,alistair-coote,A. Coote,M,14,170,33,M,785464,EUR,897523200,M,10,10,True,23.0,19.0,,5.0,7.0,16.0,1.0,4.0,1.0,,,30.0,32.0,7.2,6.0,1,,14.0,,,5.0,,,2.0,,,,1.0,1.0,,,,,,,2.0,2.0,2.0,,1.0,,,,
12224394,home,Detroit City FC,Victor Bezerra,Victor Bezerra,,victor-bezerra,V. Bezerra,F,,182,3,M,1169447,EUR,949708800,F,7,7,True,7.0,6.0,,,1.0,6.0,2.0,1.0,,,,30.0,14.0,6.7,5.0,2,,6.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,2.0,,,2.0,,,,,
12224394,home,Detroit City FC,Brett Levis,,,brett-levis,B. Levis,D,17,172,5,M,845675,EUR,733363200,D,17,17,True,16.0,14.0,,2.0,2.0,14.0,2.0,2.0,2.0,,,25.0,19.0,6.5,2.0,0,,12.0,,,3.0,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,
12224394,home,Detroit City FC,Michael Bryant,,,michael-bryant,M. Bryant,D,12,186,2,M,935736,EUR,796780800,M,12,12,True,6.0,5.0,1.0,1.0,1.0,5.0,,,,,,18.0,7.0,6.5,1.0,0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12224394,home,Detroit City FC,Dominic Gasso,Dominic Gasso,,dominic-gasso,D. Gasso,M,24,185,5,M,1388339,EUR,1061164800,M,24,24,True,7.0,5.0,,,1.0,6.0,,1.0,,,,18.0,8.0,6.6,2.0,0,,5.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12224394,home,Detroit City FC,Nathan Steinwascher,,,nathan-steinwascher,N. Steinwascher,G,1,183,1,M,935961,EUR,729734400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224394,home,Detroit City FC,Connor Rutz,Connor Rutz,,connor-rutz,C. Rutz,F,11,185,1,M,1190512,EUR,860544000,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12224394,away,Michigan Stars,Tatenda Mkuruva,,,tatenda-mkuruva,T. Mkuruva,G,,183,11,M,862729,EUR,820713600,G,16,16,False,48.0,23.0,37.0,14.0,19.0,29.0,,10.0,,4.0,7.0,90.0,64.0,8.0,25.0,0,12.0,9.0,,,2.0,,,,2.0,,,1.0,,,True,,,,,,1.0,,,,,,,
12224394,away,Michigan Stars,Andrés Chalbaud,Andrés Chalbaud,,andres-chalbaud,A. Chalbaud,D,,180,2,M,1199397,EUR,788400000,D,15,15,False,23.0,19.0,4.0,13.0,13.0,10.0,5.0,7.0,1.0,,,90.0,44.0,6.7,9.0,0,2.0,6.0,,,6.0,2.0,,2.0,1.0,,1.0,3.0,3.0,,,,1.0,,,,2.0,1.0,,,,,,
12224394,away,Michigan Stars,Harrison Afful,,,harrison-afful,H. Afful,D,,168,100,,32741,EUR,522547200,D,25,25,False,40.0,31.0,8.0,27.0,33.0,7.0,1.0,9.0,1.0,,,89.0,53.0,7.0,9.0,0,4.0,4.0,,,1.0,,,,4.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
12224394,away,Michigan Stars,Sacko Konate,Sacko Konate,,sacko-konate,S. Konate,D,,198,42,M,1825604,EUR,908236800,D,3,3,False,29.0,26.0,4.0,21.0,21.0,8.0,4.0,7.0,3.0,,,90.0,49.0,7.4,5.0,1,2.0,5.0,,,7.0,,,1.0,4.0,1.0,3.0,5.0,3.0,,,,1.0,1.0,,2.0,,1.0,1.0,,,,,
12224394,away,Michigan Stars,Brady Walker,Brady Walker,,brady-walker,B. Walker,D,8,180,0,M,1825602,EUR,954374400,D,8,8,False,27.0,17.0,4.0,11.0,14.0,13.0,2.0,6.0,,,,90.0,41.0,6.4,13.0,0,,6.0,,,2.0,1.0,,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,
12224394,away,Michigan Stars,Praise Maduekwe,Praise Maduekwe,,praise-maduekwe,P. Maduekwe,F,9,178,1,M,1825628,EUR,965001600,M,9,9,False,5.0,4.0,,,,6.0,3.0,,1.0,,,45.0,12.0,6.7,4.0,0,,4.0,1.0,,2.0,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,
12224394,away,Michigan Stars,Colin Stripling,,,colin-stripling,C. Stripling,M,,188,2,M,1019796,EUR,783216000,M,14,14,False,23.0,15.0,5.0,9.0,12.0,11.0,7.0,4.0,3.0,,,90.0,40.0,6.9,11.0,0,1.0,6.0,,,6.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,1.0,,,,,,
12224394,away,Michigan Stars,Hunter Olson,Hunter Olson,,hunter-olson,H. Olson,M,,177,1,M,1485400,EUR,892684800,M,20,20,False,26.0,19.0,1.0,10.0,11.0,15.0,8.0,4.0,3.0,,,78.0,45.0,6.7,13.0,1,1.0,9.0,,,8.0,1.0,,4.0,,,1.0,2.0,2.0,2.0,,,2.0,3.0,,,1.0,2.0,,1.0,,,,
12224394,away,Michigan Stars,Justin Meram,Justin,Meram,justin-meram,J. Meram,M,9,185,164,M,149138,EUR,597196800,M,19,19,False,26.0,23.0,1.0,11.0,11.0,17.0,6.0,5.0,1.0,,,89.0,51.0,6.9,14.0,2,1.0,12.0,2.0,,9.0,,1.0,6.0,,,,2.0,1.0,,,,2.0,,,2.0,3.0,4.0,1.0,,1.0,,,
12224394,away,Michigan Stars,Steven Juncaj,Steven Juncaj,,juncaj-steven,S. Juncaj,M,,188,50,M,1199415,EUR,889315200,M,7,7,False,10.0,7.0,1.0,2.0,3.0,10.0,6.0,4.0,,,,90.0,27.0,7.0,8.0,2,,7.0,3.0,2.0,5.0,,2.0,1.0,1.0,,2.0,3.0,3.0,,,,3.0,,,1.0,2.0,,1.0,,1.0,,,1.0
12224394,away,Michigan Stars,Leon Maric,Leon Maric,,leon-maric,L. Maric,F,,196,2,M,1199433,EUR,901929600,F,27,27,False,11.0,7.0,,1.0,2.0,10.0,9.0,1.0,4.0,,,82.0,21.0,6.6,9.0,0,,6.0,1.0,,4.0,,2.0,,,,,,,,,,4.0,2.0,,2.0,2.0,,,,,,,1.0
12224394,away,Michigan Stars,Niels Lellouch,Niels Lellouch,,niels-lellouch,N. Lellouch,D,,194,0,M,1485406,EUR,1054425600,D,13,13,True,5.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,,,27.0,6.0,6.4,1.0,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12224394,away,Michigan Stars,Daniel Wright,Daniel Wright,,daniel-wright,D. Wright,F,10,178,1,M,1484728,EUR,911260800,M,10,10,True,8.0,5.0,,1.0,1.0,9.0,4.0,2.0,1.0,,,18.0,16.0,6.5,8.0,0,,4.0,2.0,,3.0,1.0,1.0,2.0,,,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,
