match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_totalOffside
12117061,home,Athletico,Léo Linck,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,False,27.0,17.0,21.0,11.0,0.0,13.0,14.0,4.0,13.0,1.0,7.0,4.0,5.0,90.0,39.0,7.7,10.0,0.00119732,0,0.2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117061,home,Athletico,Madson,madson,Madson,D,22,182,227,M,243439,EUR,695260800,D,22,22,False,26.0,23.0,3.0,1.0,0.0,9.0,11.0,14.0,18.0,1.0,3.0,,,90.0,49.0,7.4,8.0,0.0374708,1,,3.0,2.0,5.0,4.0,7.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.5609,3.0,,,,,,,,,,,,,,,,,,,,,,,
12117061,home,Athletico,Kaique Rocha,kaique-rocha,K. Rocha,D,27,195,456,M,963990,EUR,983318400,D,4,4,False,30.0,27.0,3.0,3.0,0.0,21.0,21.0,6.0,9.0,6.0,3.0,,,90.0,44.0,7.4,5.0,0.00647214,0,,,,1.0,1.0,3.0,,,,,2.0,,1.0,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12117061,home,Athletico,Thiago Heleno,thiago-heleno,T. Heleno,D,44,185,283,M,33106,EUR,590457600,D,44,44,False,53.0,45.0,11.0,4.0,0.0,34.0,35.0,11.0,18.0,3.0,3.0,,,90.0,60.0,6.6,8.0,0.0121303,0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,
12117061,home,Athletico,Lucas Esquivel,lucas-esquivel,L. Esquivel,D,37,183,1067,M,1087079,EUR,1003017600,D,37,37,False,29.0,24.0,1.0,,0.0,12.0,16.0,12.0,14.0,2.0,2.0,,,73.0,48.0,6.5,10.0,0.00940645,0,,1.0,,1.0,4.0,3.0,2.0,,,,,3.0,,,,,,,2.0,Lucas Esquivel,,,2.0,,,,,,,,,,,,,,,
12117061,home,Athletico,Fernandinho,fernandinho,Fernandinho,M,,179,1901,M,13630,EUR,484012800,M,5,5,False,49.0,41.0,4.0,3.0,0.0,13.0,13.0,28.0,39.0,1.0,4.0,,,90.0,64.0,7.4,14.0,0.157397,1,,3.0,1.0,1.0,9.0,7.0,2.0,,,,,1.0,3.0,0.7884,2.0,,3.0,2.0,,,,,1.0,4.0,2.0,1.0,1.0,0.9881,,,,,,,,,,
12117061,home,Athletico,Felipinho,felipinho,Felipinho,M,5,183,272,M,1107060,EUR,1003363200,M,23,23,False,16.0,13.0,,,0.0,8.0,11.0,5.0,5.0,,1.0,,,45.0,20.0,6.7,3.0,0.00409054,1,,,,,2.0,1.0,2.0,,1.0,,1.0,,,0.0943,,,1.0,1.0,,Felipinho,,,,,,,,,,,,,,,,,,
12117061,home,Athletico,Nikão,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,11,11,False,29.0,25.0,5.0,4.0,0.0,10.0,11.0,15.0,21.0,,3.0,,,73.0,43.0,7.3,8.0,0.010344,3,,3.0,2.0,,3.0,2.0,1.0,,1.0,,,,,0.0763,,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,0.0861,,,,,,,,,,
12117061,home,Athletico,Erick,erick,Erick,M,14,176,1116,M,874063,EUR,879465600,M,26,26,False,37.0,33.0,4.0,3.0,0.0,12.0,13.0,21.0,24.0,2.0,1.0,,,90.0,51.0,6.8,4.0,0.0270143,2,,,1.0,,4.0,2.0,1.0,,,,2.0,1.0,2.0,0.0625,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,
12117061,home,Athletico,Christian,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,False,23.0,20.0,2.0,2.0,0.0,7.0,8.0,14.0,19.0,1.0,2.0,,,83.0,40.0,7.3,12.0,0.310349,0,,4.0,,1.0,4.0,5.0,,,,,,2.0,2.0,,2.0,,2.0,1.0,4.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,
12117061,home,Athletico,Gonzalo Mastriani,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,9,9,False,10.0,7.0,,,0.0,4.0,5.0,3.0,5.0,1.0,3.0,,,74.0,17.0,6.9,4.0,0.00085619,1,,,1.0,3.0,2.0,5.0,,,,,1.0,,,0.0439,,,2.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,
12117061,home,Athletico,Tomás Cuello,tomas-cuello,T. Cuello,M,28,176,1951,M,871273,EUR,952214400,F,28,28,True,12.0,9.0,4.0,1.0,0.0,2.0,2.0,7.0,14.0,1.0,5.0,,,45.0,25.0,7.1,9.0,0.0616096,2,,4.0,1.0,,2.0,4.0,,,2.0,,,1.0,,0.0241,2.0,,1.0,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,,
12117061,home,Athletico,Fernando,fernando,Fernando,D,17,181,188,M,1017746,EUR,937267200,D,6,6,True,16.0,14.0,1.0,,0.0,6.0,6.0,8.0,11.0,,3.0,,,17.0,18.0,6.3,3.0,0.00372301,0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117061,home,Athletico,Pablo,pablo,Pablo,F,92,185,909,M,374486,EUR,709257600,F,92,92,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,,,17.0,5.0,6.5,,0.00062037,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
