match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_hitWoodwork,stat_wonContest,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_outfielderBlock,stat_goals
10434045,home,Galatasaray,Fernando Muslera,fernando-muslera,F. Muslera,G,16,190,9390,M,Muslera,28381,EUR,519264000,G,1,1,False,True,26.0,25.0,2.0,1.0,21.0,21.0,4.0,5.0,1.0,1.0,10.0,2.0,3.0,2.0,1.0,90.0,35.0,6.7,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434045,home,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,93,178,13192,M,sacha_boey,980418,EUR,968803200,D,93,93,False,,23.0,22.0,,,8.0,8.0,16.0,21.0,4.0,1.0,8.0,,,,,90.0,58.0,6.8,14.0,0,,,6.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,5.0,1.0,,,,,,,,,,,,,,,
10434045,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2685,M,Nelsson,846148,EUR,908323200,D,25,25,False,,74.0,65.0,7.0,5.0,30.0,34.0,35.0,40.0,3.0,,3.0,,,,,90.0,81.0,7.0,11.0,0,,,,,2.0,3.0,,,3.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,
10434045,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6050,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,False,,89.0,86.0,7.0,7.0,43.0,45.0,43.0,45.0,2.0,,11.0,,,,,90.0,99.0,6.8,5.0,2,,,1.0,,2.0,3.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,
10434045,home,Galatasaray,Patrick van Aanholt,patrick-van-aanholt,P. v. Aanholt,D,14,175,552,M,,74577,EUR,651888000,D,3,3,False,,50.0,39.0,7.0,1.0,16.0,19.0,23.0,34.0,1.0,1.0,5.0,,,,,78.0,59.0,6.4,15.0,0,,,3.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10434045,home,Galatasaray,Fredrik Midtsjø,fredrik-midtsjo,F. Midtsjø,M,,176,256,M,,98198,EUR,745027200,M,6,6,False,,56.0,45.0,6.0,3.0,16.0,18.0,29.0,39.0,4.0,1.0,8.0,,,,,83.0,64.0,6.9,12.0,1,,,1.0,,2.0,7.0,,,,1.0,2.0,1.0,,3.0,3.0,,,,1.0,,,,,,,,,,
10434045,home,Galatasaray,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1618,M,,991493,EUR,707443200,M,27,27,False,,48.0,40.0,5.0,4.0,16.0,16.0,25.0,38.0,9.0,3.0,7.0,,,,,61.0,69.0,6.5,20.0,3,,,6.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,
10434045,home,Galatasaray,Yunus Akgün,yunus-akgun,Y. Akgün,M,11,173,9004,M,yunusakgun17,857738,EUR,962928000,M,11,11,False,,25.0,21.0,,,3.0,3.0,18.0,23.0,4.0,1.0,3.0,,,,,78.0,38.0,6.8,10.0,1,,,1.0,,,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,,1.0,,,3.0,1.0,,,,,,,,,,
10434045,home,Galatasaray,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180,423,M,,343527,EUR,718156800,M,23,23,False,,10.0,7.0,1.0,,1.0,1.0,7.0,11.0,2.0,,1.0,,,,,45.0,18.0,6.9,5.0,0,,,2.0,1.0,,4.0,,2.0,,,3.0,3.0,,,1.0,,,1.0,,,,,1.0,,,,,,
10434045,home,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24902,M,KAktürkoğlu,903324,EUR,908928000,M,7,7,False,,40.0,29.0,4.0,1.0,7.0,9.0,24.0,39.0,5.0,2.0,5.0,,,,,90.0,64.0,6.8,23.0,1,,,8.0,2.0,1.0,6.0,,3.0,,,2.0,1.0,4.0,2.0,,,1.0,,,,,,1.0,1.0,,,,,
