match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_goalAssist,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalOffside,player_sofascoreId
11409105,home,Rio Ave,Joca Fernandes,joca-fernandes,J. Fernandes,M,167,50,M,583834,EUR,822873600,F,14,14,False,14.0,9.0,3.0,1.0,5.0,7.0,4.0,7.0,3.0,,2.0,3.0,,60.0,20.0,6.6,6.0,0.00386806,0,,,,8,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11409105,home,Rio Ave,Hernâni,hernani,Hernâni,F,181,163,M,143587,EUR,682646400,F,7,7,True,7.0,5.0,,,2.0,2.0,7.0,12.0,,,3.0,,,30.0,20.0,6.7,10.0,0.176195,1,,,,27,7.0,4.0,3.0,2.0,,,,,,2.0,,2.0,,,,0.0157,,,1.0,1.0,,,,,,,,,
11409105,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,True,14.0,12.0,2.0,2.0,,1.0,12.0,15.0,,,,,,29.0,18.0,6.6,4.0,0.0390743,0,,,,21,2.0,,3.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,
11409105,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,True,11.0,8.0,1.0,1.0,2.0,3.0,6.0,8.0,1.0,,,,,29.0,15.0,6.7,4.0,0.0122928,2,,,,17,,,,,,,,,,1.0,,,,1.0,,0.2679,,,,,,,2.0,,0.6901,1.0,,,
11409105,home,Rio Ave,Nuno Namora,nuno-namora,N. Namora,D,181,17,M,892248,EUR,887241600,D,75,75,True,19.0,13.0,1.0,,5.0,8.0,8.0,12.0,2.0,,1.0,,,22.0,24.0,6.6,8.0,0.0051164,0,,,,75,1.0,,1.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
11409105,home,Rio Ave,Zé Manuel,ze-manuel,Z. Manuel,F,181,50,M,141021,EUR,656640000,F,70,70,True,2.0,1.0,,,,,1.0,4.0,,,,,,12.0,8.0,6.9,4.0,0.00051541,1,,,,70,2.0,,1.0,,,,,,,1.0,,1.0,1.0,,,0.0387,,,,,,,1.0,,0.07,,,,
11409105,home,Rio Ave,Magrão,magrao,Magrão,G,197,176,M,1083070,EUR,958348800,G,82,82,True,,,,,,,,,,,,,,,,,,,0,,Magrão,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409105,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409105,home,Rio Ave,Bruno Ventura,ventura-bruno,B. Ventura,M,172,22,M,1087301,EUR,983232000,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,Bruno,Ventura,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409105,home,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,181,38,M,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409105,away,Vizela,Fabijan Buntić,fabijan-buntic,F. Buntić,G,194,2915,M,827377,EUR,856742400,G,97,97,False,32.0,19.0,19.0,6.0,15.0,17.0,4.0,15.0,,,2.0,,3.0,90.0,36.0,6.7,13.0,0.00113202,0,-0.1668,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
11409105,away,Vizela,Tomás Silva,tomas-silva,Tomás,D,172,134,M,1176102,EUR,939945600,D,82,82,False,34.0,27.0,6.0,2.0,16.0,23.0,12.0,15.0,4.0,2.0,3.0,,,90.0,59.0,7.3,12.0,0.170888,1,,,,10,4.0,1.0,2.0,,,1.0,,4.0,4.0,,,2.0,,,,0.037,1.0,1.0,1.0,1.0,,,,,,,,,
11409105,away,Vizela,Bruno Wilson,bruno-wilson,B. Wilson,D,192,89,M,830293,EUR,851644800,D,3,3,False,50.0,43.0,14.0,10.0,32.0,35.0,11.0,15.0,3.0,9.0,2.0,,,90.0,59.0,6.9,7.0,0.00616697,0,,,,,,,1.0,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,
11409105,away,Vizela,Anderson,anderson,Anderson,D,185,60,M,922629,EUR,794102400,D,5,5,False,41.0,29.0,15.0,6.0,20.0,24.0,9.0,17.0,5.0,11.0,1.0,3.0,,90.0,59.0,6.9,13.0,0.00732452,0,,,,3,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11409105,away,Vizela,Rodrigo Escoval,rodrigo-escoval,R. Escoval,D,188,59,M,825675,EUR,863049600,D,25,25,False,17.0,13.0,3.0,2.0,8.0,9.0,5.0,9.0,2.0,1.0,,,,78.0,42.0,6.4,12.0,0.00431638,0,,,,26,1.0,,2.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,
11409105,away,Vizela,Diogo Nascimento,diogo-nascimento,D. Nascimento,M,166,875,M,997022,EUR,1036195200,M,90,90,False,35.0,28.0,3.0,2.0,18.0,23.0,10.0,12.0,4.0,2.0,6.0,2.0,,89.0,47.0,6.6,12.0,0.00614992,1,,,,8,,,4.0,,,,,1.0,,2.0,1.0,,1.0,1.0,,0.1137,,,2.0,1.0,,,,,,,,,
11409105,away,Vizela,Pedro Ortiz,ortiz-pedro,P. Ortiz,M,184,91,M,964981,EUR,966643200,M,34,34,False,28.0,19.0,2.0,,13.0,19.0,6.0,9.0,3.0,1.0,7.0,,,68.0,35.0,6.6,11.0,0.00596863,0,,,,24,,,3.0,1.0,,,1.0,1.0,,,3.0,,,1.0,,,,,,,,1.0,,,,,,,
11409105,away,Vizela,Samu,samu,Samu,M,170,212,M,785808,EUR,830044800,M,20,20,False,32.0,19.0,1.0,,7.0,11.0,13.0,24.0,6.0,3.0,6.0,3.0,,89.0,52.0,6.7,19.0,0.112303,0,,,,20,3.0,1.0,8.0,3.0,,,,1.0,1.0,1.0,4.0,2.0,2.0,1.0,,,,,,,True,1.0,,,,,,,
11409105,away,Vizela,Alex Méndez,alex-mendez,A. Méndez,M,178,126,M,985125,EUR,968198400,F,8,8,False,17.0,11.0,1.0,,3.0,6.0,8.0,12.0,1.0,1.0,3.0,,,68.0,23.0,6.9,7.0,0.0299137,2,,,,19,1.0,,4.0,,,,1.0,1.0,,,,1.0,3.0,,,0.0606,,1.0,,,,,2.0,,0.1793,,,3.0,
11409105,away,Vizela,Samuel Essende,samuel-essende,S. Essende,F,192,6433,M,855808,EUR,885513600,F,99,99,False,20.0,15.0,,,4.0,4.0,11.0,16.0,7.0,,5.0,1.0,,90.0,39.0,7.3,16.0,0.0128089,2,,,,9,,,9.0,1.0,,1.0,,,,7.0,,1.0,4.0,6.0,,0.2576,,1.0,3.0,,,,2.0,1.0,0.4694,,,3.0,essende.s
11409105,away,Vizela,Matías Lacava,matias-lacava,M. Lacava,F,167,825,M,1016029,EUR,1034208000,F,17,17,False,14.0,10.0,,,7.0,10.0,3.0,9.0,9.0,1.0,6.0,2.0,,74.0,42.0,6.4,16.0,0.00224805,1,,,,36,5.0,,7.0,4.0,,,1.0,3.0,2.0,2.0,3.0,,,1.0,1.0,0.0098,,,3.0,,,3.0,,,,,,1.0,
11409105,away,Vizela,Aleksandar Busnić,aleksandar-busnic,A. Busnić,M,191,34,M,905761,EUR,881193600,M,22,22,True,4.0,2.0,,,2.0,2.0,,2.0,1.0,3.0,,,,22.0,8.0,6.3,2.0,6e-06,0,,,,22,,,4.0,,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
11409105,away,Vizela,Matheus Pereira,matheus-pereira,M. Pereira,M,172,198,M,1016898,EUR,977356800,D,6,6,True,8.0,5.0,1.0,1.0,4.0,6.0,2.0,3.0,4.0,,3.0,3.0,,22.0,14.0,6.7,4.0,0.0178348,0,,,,3,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11409105,away,Vizela,Orest Lebedenko,orest-lebedenko,O. Lebedenko,D,174,156,M,844409,EUR,906508800,D,19,19,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,12.0,7.0,6.7,2.0,0.00018945,0,,,,17,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11409105,away,Vizela,Osama Rashid,osama-rashid,O. Rashid,M,180,711,M,786038,EUR,695260800,M,23,23,True,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,8.0,4.0,6.5,1.0,0.0253672,0,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409105,away,Vizela,Jardel,jardel,Jardel,F,184,92,M,867853,EUR,874713600,F,7,7,True,2.0,2.0,,,,,2.0,2.0,1.0,,,1.0,,8.0,5.0,6.5,1.0,0.00064956,0,,Jardel,,10,,,3.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,
11409105,away,Vizela,Francesco Ruberto,francesco-ruberto,F. Ruberto,G,184,22,M,335305,EUR,732499200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409105,away,Vizela,Hugo Oliveira,oliveira-hugo,H. Oliveira,D,174,21,M,1093052,EUR,1013299200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409105,away,Vizela,Rodrigo Ramos,rodrigo-ramos,R. Ramos,M,181,34,M,1651506,EUR,1076976000,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,Rodrigo Ramos,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409105,away,Vizela,Iker Unzueta,iker-unzueta,I. Unzueta,F,184,28,M,950676,EUR,902188800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
