match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_lastName,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_goals,stat_blockedScoringAttempt,stat_penaltyConceded,stat_bigChanceMissed,stat_hitWoodwork,stat_lastManTackle,stat_totalOffside,captain,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_penaltyWon
12450910,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,48.0,30.0,28.0,10.0,0.0,24.0,26.0,6.0,22.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,90.0,56.0,7.0,18.0,0.00251004,0,0.0667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450910,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,False,34.0,27.0,3.0,,0.0,19.0,21.0,8.0,13.0,1.0,5.0,,4.0,1.0,,,,,90.0,57.0,6.9,10.0,0.00974705,0,,Enzo Tchato Mbiayi,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12450910,home,Montpellier,Nikola Maksimović,nikola-maksimovic,N. Maksimović,D,15,193,266,M,68076,EUR,691027200,D,52,52,False,37.0,36.0,6.0,5.0,0.0,29.0,29.0,7.0,8.0,1.0,2.0,3.0,3.0,,,,,,88.0,47.0,6.6,4.0,0.0448946,1,,Nikola,4.0,,1.0,1.0,,1.0,,,1.0,1.0,Maksimović,2.0,1.0,1.0,1.0,0.0178,,,,,,,,,,,,,,,,
12450910,home,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,D,27,27,False,24.0,20.0,2.0,,0.0,15.0,15.0,5.0,9.0,,,1.0,1.0,,,,,,63.0,29.0,6.1,6.0,0.0006361,1,,,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,0.0728,1.0,0.0588,,,,,,,,,,,,,,
12450910,home,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,3,3,False,29.0,19.0,5.0,2.0,0.0,9.0,12.0,11.0,18.0,4.0,7.0,4.0,1.0,,,,,,90.0,48.0,7.3,12.0,0.0643584,1,,Issiaga,5.0,3.0,2.0,2.0,,1.0,1.0,,,1.0,Sylla,1.0,1.0,,,0.1038,1.0,0.8597,ISylla,1.0,1.0,1.0,,,,,,,,,,
12450910,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,14.0,12.0,,,0.0,8.0,9.0,4.0,6.0,1.0,3.0,,4.0,1.0,,,,,63.0,28.0,5.9,7.0,0.00161073,1,,,7.0,2.0,1.0,,1.0,,1.0,,1.0,,,,3.0,,,0.01,,,,1.0,,,1.0,1.0,,,,,,,,
12450910,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,37.0,28.0,7.0,3.0,0.0,14.0,15.0,14.0,23.0,2.0,7.0,3.0,3.0,2.0,,,,,90.0,56.0,6.8,11.0,0.00994396,0,,,3.0,,,,,2.0,3.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,
12450910,home,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,9,9,False,17.0,12.0,1.0,1.0,0.0,6.0,6.0,7.0,12.0,1.0,13.0,,9.0,5.0,,,,,90.0,47.0,6.8,17.0,0.104294,2,,,10.0,2.0,9.0,3.0,,,5.0,4.0,1.0,1.0,,,1.0,1.0,5.0,0.378,1.0,0.1417,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,
12450910,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,24.0,14.0,3.0,1.0,1.0,6.0,7.0,14.0,28.0,1.0,3.0,,6.0,2.0,,,,,81.0,44.0,7.9,17.0,0.309485,1,,,1.0,,,,,1.0,1.0,,,3.0,,,1.0,,1.0,0.0158,1.0,0.0532,,11.0,6.0,,,,,,,,True,2.0,,
12450910,home,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,M,7,7,False,7.0,4.0,,,0.0,1.0,1.0,3.0,8.0,2.0,5.0,1.0,3.0,4.0,,,,,90.0,28.0,6.7,13.0,0.00274951,1,,,9.0,,3.0,,,,,,1.0,1.0,,2.0,3.0,,2.0,0.7401,1.0,0.4759,,2.0,,1.0,,,,,,,,,,
12450910,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,False,10.0,6.0,1.0,1.0,0.0,3.0,4.0,3.0,7.0,1.0,3.0,,,,,,,,63.0,14.0,6.8,5.0,0.00596915,1,,,2.0,,1.0,1.0,,,1.0,1.0,,,,2.0,,1.0,,0.0301,,,,1.0,,,,,,,,1.0,,,,
12450910,home,Montpellier,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,581,M,904759,EUR,924048000,D,5,5,True,22.0,18.0,5.0,2.0,0.0,16.0,16.0,2.0,6.0,3.0,3.0,,,,,,,,27.0,24.0,6.7,4.0,0.00038198,0,,,3.0,,,,,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,
12450910,home,Montpellier,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,19,19,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,5.0,1.0,2.0,4.0,,,,,27.0,17.0,6.5,4.0,0.0004285,1,,,5.0,2.0,1.0,,,,1.0,,2.0,,,,1.0,1.0,1.0,0.0197,,,,,,,,,,,,,,,,
12450910,home,Montpellier,Junior Ndiaye,ndiaye-junior,J. Ndiaye,F,,180,96,M,1195700,EUR,1112054400,F,41,41,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,1.0,,,,,27.0,8.0,6.5,1.0,0.00063728,0,,Junior Ndiaye,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,
12450910,home,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,18.0,2.0,6.3,,0.00037897,1,,,1.0,,,,,,,,,,,1.0,,1.0,,0.0858,,,,,,,,,,,,,,,,
12450910,home,Montpellier,Gabriel Bares,gabriel-bares,G. Bares,M,15,187,49,M,981541,EUR,967507200,M,15,15,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,,,,18.0,4.0,6.5,1.0,0.00069839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450910,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,,,,,,,,,,
12450910,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450910,home,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450910,home,Montpellier,Axel Gueguin,axel-gueguin,A. Gueguin,F,20,170,58,M,1195635,EUR,1111622400,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Axel Gueguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450910,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,26.0,17.0,15.0,6.0,0.0,16.0,17.0,1.0,9.0,,,,7.0,,1.0,,3.0,,90.0,31.0,6.6,9.0,0.0006145,0,-0.4106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450910,away,Lille,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,2,2,False,50.0,42.0,5.0,2.0,0.0,19.0,22.0,23.0,28.0,,3.0,,4.0,1.0,,,,,90.0,72.0,6.9,9.0,0.0127577,1,,,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,0.0463,,,aissamandi23,,,,,,,,,,,,,
12450910,away,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,59.0,52.0,5.0,4.0,0.0,26.0,27.0,26.0,32.0,4.0,7.0,2.0,2.0,1.0,,,,,90.0,65.0,6.5,7.0,0.0162844,0,,,1.0,,,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,
12450910,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,59.0,55.0,8.0,6.0,0.0,24.0,26.0,31.0,33.0,3.0,4.0,7.0,4.0,,,,,,90.0,68.0,6.8,4.0,0.0286819,0,,Alexsandro Ribeiro,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450910,away,Lille,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,856638,EUR,961459200,D,20,20,False,45.0,38.0,1.0,1.0,0.0,11.0,12.0,27.0,35.0,1.0,5.0,2.0,5.0,,,,,,77.0,61.0,7.2,11.0,0.132674,3,,,4.0,2.0,2.0,1.0,,,3.0,2.0,1.0,1.0,,,,1.0,1.0,0.1278,1.0,0.3088,,2.0,,,1.0,,,,,,,,,
12450910,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,50.0,41.0,2.0,1.0,0.0,14.0,15.0,27.0,36.0,5.0,7.0,3.0,2.0,,,,,,90.0,62.0,6.6,12.0,0.0420216,0,,,10.0,2.0,,,,1.0,2.0,,5.0,2.0,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,True,,,
12450910,away,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,False,41.0,38.0,,,0.0,11.0,11.0,27.0,30.0,,7.0,2.0,6.0,,,,,,90.0,58.0,6.7,8.0,0.074425,0,,Ayyoub Bouaddi,10.0,2.0,5.0,2.0,,1.0,5.0,3.0,3.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12450910,away,Lille,Matías Fernández,fernandez-matias,M. Fernandez,F,7,183,1612,M,1149144,EUR,1107388800,M,19,19,False,26.0,21.0,1.0,,0.0,2.0,4.0,20.0,27.0,,7.0,,3.0,2.0,,,,,89.0,45.0,7.6,13.0,0.0459192,0,,Matias Fernandez,5.0,1.0,5.0,4.0,,,1.0,1.0,1.0,2.0,,2.0,,,3.0,,,,,5.0,1.0,,,,,,,,,,,1.0
12450910,away,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7441,M,1391541,EUR,1099440000,M,17,17,False,15.0,12.0,,,0.0,5.0,5.0,7.0,10.0,1.0,4.0,2.0,1.0,1.0,,,,,68.0,26.0,6.6,6.0,0.0107524,1,,Ngal'ayel Mukau,3.0,,,,,,2.0,1.0,2.0,,,1.0,,1.0,2.0,0.0195,,,,,,,,,,,,,,,,
12450910,away,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,False,37.0,30.0,,,0.0,9.0,11.0,21.0,26.0,,4.0,1.0,3.0,2.0,,,,,68.0,54.0,7.3,10.0,0.0766406,3,,,5.0,1.0,2.0,,,1.0,2.0,2.0,1.0,,,1.0,,2.0,1.0,0.2312,,,,,,,1.0,,,,,,,,,1.0
12450910,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,18.0,15.0,,,0.0,4.0,5.0,11.0,13.0,1.0,5.0,1.0,1.0,,,,,,89.0,32.0,8.3,7.0,0.0249009,2,,,6.0,,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,,3.0,1.0,,2.0,1.5768,2.0,1.7382,jodavid,,,2.0,,,,,,1.0,,,,
12450910,away,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,True,12.0,9.0,,,0.0,2.0,2.0,7.0,10.0,,4.0,,2.0,1.0,,,,,22.0,22.0,6.6,6.0,0.208211,1,,,4.0,,1.0,,,1.0,3.0,1.0,3.0,,,1.0,,1.0,1.0,0.1343,,,,,,,,,,,,,,,,
12450910,away,Lille,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170,7380,M,965357,EUR,992217600,F,11,11,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,1.0,,,,,,22.0,11.0,6.6,3.0,0.00982661,1,,,1.0,,1.0,,,,,,,1.0,,,,1.0,1.0,0.0535,,,osamesahraoui,,,,,,,,,,,,,
12450910,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,True,9.0,5.0,2.0,,0.0,1.0,3.0,4.0,6.0,1.0,2.0,2.0,,,,,,,13.0,21.0,6.6,5.0,0.00572137,1,,,3.0,,1.0,1.0,,1.0,,,2.0,,,2.0,,,,0.0272,1.0,0.0198,,,,,,,,,,,,,,
12450910,away,Lille,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2781,M,128587,EUR,684633600,D,12,12,True,3.0,3.0,,,0.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,16.0,5.0,6.3,1.0,0.00042085,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12450910,away,Lille,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,27,27,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,16.0,5.0,6.4,2.0,7.217e-05,0,,,3.0,,,,,,,,,,,1.0,2.0,,,,,,mohamedbayo27,,,,,,,,,,,,,
12450910,away,Lille,Vito Mannone,vito-mannone,V. Mannone,G,,189,191,M,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450910,away,Lille,Ousmane Touré,ousmane-toure,O. Touré,D,36,187,303,M,1513466,EUR,1108684800,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Ousmane,,,,,,,,,,,Touré,,,,,,,,,,,,,,,,,,,,,
12450910,away,Lille,Ismaily,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450910,away,Lille,André Gomes,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
