match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_wasFouled,stat_lastManTackle,stat_blockedScoringAttempt,stat_hitWoodwork,stat_dispossessed,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
12437613,home,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,False,17.0,10.0,3.0,1.0,0.0,3.0,5.0,8.0,13.0,4.0,,3.0,,,77.0,32.0,7.7,10.0,0.0394547,4.0,5,,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,,,,,2.0,1.0,0.1975,,,,1.0,,,1.0,,,2.0,1.0,0.052,,,,
12437613,home,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,True,7.0,5.0,,,0.0,,,5.0,7.0,1.0,,,,,13.0,13.0,6.6,6.0,0.00548678,,1,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,3.0,,0.0483,,,,,,,,,,,,,,,,
12437613,home,Real Betis,Youssouf Sabaly,,,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,111803,EUR,731289600,D,23,23,True,2.0,,,,0.0,,2.0,,,,,1.0,,,1.0,2.0,,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,youssouf_sabaly23,,,,,,,,
12437613,home,Real Betis,Iker Losada,,,iker-losada,I. Losada,M,18,175,443,M,992331,EUR,996624000,M,19,19,True,1.0,,,,0.0,,,,2.0,,,,,,1.0,5.0,,3.0,,,0,,1.0,,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437613,home,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437613,home,Real Betis,Adrián,,,adrian,Adrián,G,13,190,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437613,home,Real Betis,Ricardo Rodríguez,,,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437613,home,Real Betis,Nobel Mendy,,,mendy-nobel,N. Mendy,D,32,187,3702,M,1458073,EUR,1092614400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437613,home,Real Betis,Mateo Flores,,,mateo-flores,M. Flores,M,46,178,185,M,1893864,EUR,1081296000,M,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437613,home,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182,44768,M,115665,EUR,671328000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,bakambu17,,,,,,,,
12437613,home,Real Betis,Juanmi,,,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437613,away,Atlético Madrid,Jan Oblak,,,jan-oblak,J. Oblak,G,13,189,12131,M,69768,EUR,726364800,G,13,13,False,40.0,28.0,25.0,13.0,0.0,20.0,26.0,8.0,14.0,,,12.0,1.0,3.0,90.0,52.0,7.0,12.0,0.00106582,,0,-0.9158,,,,,,,,,1.0,,,,,,,,,,,,,,,oblakjan,,,,,1.0,1.0,1.0,
12437613,away,Atlético Madrid,Nahuel Molina,,,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,D,16,16,False,45.0,33.0,5.0,1.0,0.0,19.0,20.0,16.0,33.0,9.0,6.0,6.0,,,90.0,74.0,6.2,25.0,0.131953,2.0,0,,8.0,2.0,1.0,,,2.0,,,,,1.0,,,2.0,,,,,,,,,,nahuelmolina_35,,,,,,,,
12437613,away,Atlético Madrid,Axel Witsel,,,axel-witsel,A. Witsel,D,20,186,9808,M,35612,EUR,600566400,D,20,20,False,62.0,51.0,5.0,2.0,0.0,39.0,43.0,12.0,19.0,,,5.0,,,90.0,73.0,6.6,13.0,0.004943,,0,,,,,2.0,4.0,,,,2.0,,,2.0,2.0,2.0,,,,,,,,,,axelwitsel28,,,,,,,,
12437613,away,Atlético Madrid,José María Giménez,,,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,325355,EUR,790560000,D,2,2,False,55.0,45.0,9.0,7.0,0.0,39.0,42.0,6.0,13.0,2.0,1.0,5.0,,,90.0,72.0,7.3,10.0,0.0100863,,1,,,,1.0,2.0,4.0,,,1.0,5.0,3.0,1.0,2.0,2.0,,,0.0652,,,,,,,,JoseMaGimenez13,,,,,,,,1.0
12437613,away,Atlético Madrid,Reinildo Mandava,,,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,23,23,False,21.0,15.0,,,0.0,12.0,16.0,3.0,5.0,5.0,1.0,1.0,,,45.0,28.0,6.2,6.0,0.00056396,,1,,,,2.0,,1.0,,,,,,,,,,2.0,0.0722,,1.0,,,,,,ReinildoMandava,,1.0,,0.1943,,,,
12437613,away,Atlético Madrid,Rodrigo de Paul,,,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,False,55.0,45.0,3.0,3.0,0.0,26.0,28.0,19.0,28.0,3.0,,6.0,,,84.0,68.0,6.7,14.0,0.0242117,,0,,1.0,,,,2.0,,,,1.0,,,1.0,1.0,,,,,1.0,,,,3.0,,RodridePaul,,,,,,,,
12437613,away,Atlético Madrid,Koke,,,koke,Koke,M,6,177,5822,M,84539,EUR,694828800,M,6,6,False,67.0,61.0,4.0,2.0,0.0,29.0,29.0,32.0,38.0,2.0,1.0,5.0,,,90.0,80.0,6.9,9.0,0.022655,,1,,,,,1.0,4.0,,,,1.0,,,2.0,2.0,1.0,,0.0461,True,1.0,,1.0,,1.0,,Koke6,,,,,,,,
12437613,away,Atlético Madrid,Conor Gallagher,,,conor-gallagher,C. Gallagher,M,22,182,16658,M,904970,EUR,949795200,M,4,4,False,25.0,17.0,2.0,1.0,0.0,10.0,14.0,7.0,13.0,3.0,1.0,4.0,,,45.0,34.0,6.4,12.0,0.00249814,,0,,2.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,conorgallagher92,,,,,,,,
12437613,away,Atlético Madrid,Samuel Lino,,,samuel-lino,S. Lino,M,16,178,22125,M,874705,EUR,945907200,M,12,12,False,26.0,17.0,3.0,2.0,0.0,5.0,9.0,12.0,17.0,4.0,1.0,2.0,,,71.0,39.0,6.6,14.0,0.0318025,1.0,0,,,,,1.0,3.0,3.0,2.0,,1.0,,,,,2.0,,,,,,,,2.0,,osamuellino,,,,,,,,
12437613,away,Atlético Madrid,Antoine Griezmann,,,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,7,7,False,40.0,30.0,2.0,2.0,0.0,11.0,15.0,19.0,29.0,4.0,2.0,1.0,,,70.0,48.0,7.0,14.0,0.036367,1.0,2,,4.0,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,,1.0,0.0744,,,,1.0,,,,AGriez,,1.0,,0.054,,,,
12437613,away,Atlético Madrid,Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,170,224894,M,944656,EUR,949276800,F,19,19,False,33.0,25.0,,,0.0,9.0,12.0,17.0,23.0,4.0,,1.0,,,90.0,44.0,6.7,14.0,0.074255,1.0,1,,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,2.0,,0.0571,,,,,,2.0,,LaAraña,,1.0,,0.0485,,,,
12437613,away,Atlético Madrid,Javi Galán,,,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,21,21,True,23.0,21.0,1.0,1.0,0.0,9.0,10.0,12.0,14.0,3.0,,1.0,,,45.0,38.0,6.7,6.0,0.0136948,,1,,1.0,,1.0,,1.0,3.0,1.0,,1.0,1.0,,,,1.0,,0.0237,,,,1.0,,,,,,,,,,,,
12437613,away,Atlético Madrid,Alexander Sørloth,,,alexander-sorloth,A. Sørloth,F,9,195,17312,M,309078,EUR,818121600,F,9,9,True,21.0,11.0,1.0,1.0,0.0,1.0,1.0,10.0,20.0,4.0,,1.0,,,45.0,29.0,7.1,14.0,0.1312,1.0,1,,,,2.0,6.0,8.0,1.0,,1.0,,,,1.0,1.0,3.0,1.0,0.0678,,1.0,,,,,1.0,asorloth,,,1.0,,,,,
12437613,away,Atlético Madrid,Ángel Correa,,,angel-correa,Á. Correa,F,7,171,16959,M,316152,EUR,794707200,F,10,10,True,6.0,4.0,,,0.0,1.0,1.0,4.0,7.0,4.0,,,,,20.0,13.0,7.0,5.0,0.0358514,,2,,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,,,,,,,,0.1322,,,,,2.0,1.0,,angelcorrea32,1.0,,,,,,,
12437613,away,Atlético Madrid,Giuliano Simeone,,,giuliano-simeone,G. Simeone,M,20,178,16028,M,1099352,EUR,1040169600,F,22,22,True,8.0,6.0,1.0,1.0,0.0,3.0,3.0,4.0,9.0,2.0,,2.0,,,19.0,17.0,6.5,7.0,0.118018,,0,,4.0,1.0,,,2.0,2.0,,,,,1.0,,,,,,,2.0,,,,,,giulisimeone,,,,,,,,
12437613,away,Atlético Madrid,Thomas Lemar,,,thomas-lemar,T. Lemar,M,11,170,3300,M,191182,EUR,816134400,M,11,11,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,2.0,1.0,,,,13.0,9.0,6.5,1.0,0.0122513,1.0,0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12437613,away,Atlético Madrid,Antonio Gomis,,,antonio-gomis,A. Gomis,G,1,191,355,M,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437613,away,Atlético Madrid,Juan Musso,,,juan-musso,J. Musso,G,1,191,4938,M,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,juanmusso,,,,,,,,
12437613,away,Atlético Madrid,Ilias Kostis,,,ilias-kostis,I. Kostis,D,26,191,723,M,1145621,EUR,1046304000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437613,away,Atlético Madrid,Geronimo Spina,Gerónimo Spina,,geronimo-spina,G. Spina,D,12,187,323,M,1544426,EUR,1107907200,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437613,away,Atlético Madrid,Rodrigo Riquelme,,,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437613,away,Atlético Madrid,Aitor Gismera,,,aitor-gismera,A. Gismera,M,30,182,104,M,1142586,EUR,1077321600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
