match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12376912,home,Criciúma,Yannick Bolasie,yannick-bolasie,Y. Bolasie,F,11,185.0,3708,M,46620,EUR,611971200,F,11,11,False,17.0,11.0,,,0.0,,,22.0,,,,,90.0,39.0,6.0,16.0,0.0266202,7,,,,11.0,5.0,3.0,3.0,,2.0,4.0,,1.0,,,0.883,1.0,,,1.0,1.0,3.0,,,1.0,2.0,,,,,,3.0,3.0,,,
12376912,home,Criciúma,Jonathan,jonathan,Jonathan,D,2,178.0,74,M,882351,EUR,714700800,D,13,13,True,32.0,29.0,3.0,2.0,1.0,10.0,10.0,26.0,3.0,,,,46.0,43.0,6.8,7.0,0.120932,0,,,,20.0,4.0,2.0,,,1.0,,1.0,,,,,2.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,
12376912,home,Criciúma,Ronald,ronald,Ronald,M,8,171.0,426,M,931521,EUR,866592000,M,6,6,True,29.0,27.0,3.0,3.0,0.0,12.0,12.0,18.0,7.0,,,,46.0,43.0,7.2,3.0,0.0406668,1,,,,16.0,1.0,3.0,8.0,1.0,,1.0,,,4.0,1.0,0.0228,1.0,,1.0,,1.0,,,,1.0,3.0,1.0,,1.0,,1.0,,,,,
12376912,home,Criciúma,Arthur Caíke,arthur-caike,Arthur Caíke,F,,174.0,195,M,829832,EUR,708566400,F,45,45,True,10.0,8.0,,,0.0,2.0,2.0,9.0,1.0,,,,46.0,18.0,6.6,6.0,0.00361658,0,,,,6.0,1.0,6.0,4.0,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,1.0,2.0,3.0,,,,,,,,,
12376912,home,Criciúma,Miguel Trauco,miguel-trauco,M. Trauco,D,,175.0,1359,M,247665,EUR,714700800,D,14,14,True,10.0,8.0,1.0,1.0,0.0,6.0,7.0,3.0,1.0,,,,13.0,12.0,5.6,3.0,0.00284549,0,,,,2.0,,1.0,2.0,,,,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,
12376912,home,Criciúma,Newton,newton,Newton,M,28,188.0,888,M,1463909,EUR,952819200,M,8,8,True,11.0,9.0,1.0,,0.0,5.0,5.0,9.0,,,,,12.0,18.0,6.5,6.0,0.00269702,0,,Newton,,4.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12376912,home,Criciúma,Alisson,alisson,Alisson,G,1,190.0,88,M,840166,EUR,802569600,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,home,Criciúma,Walisson Maia,walisson-maia,W. Maia,D,14,187.0,68,M,552176,EUR,682732800,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,home,Criciúma,Allano,allano,Allano,M,29,182.0,510,M,796925,EUR,798681600,F,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,home,Criciúma,Eliédson,eliedson,Eliédson,M,15,187.0,43,M,1385610,EUR,1047859200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,Eliédson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,home,Criciúma,Baltasar Barcia,baltasar-barcia,B. Barcia,M,32,177.0,123,M,1116590,EUR,982540800,M,30,30,True,,,,,,,,,,,,,,,,,,0,,Baltasar Barcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,home,Criciúma,Eduardo Melo,eduardo-melo,E. Melo,F,39,186.0,142,M,1018777,EUR,989712000,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,home,Criciúma,João Carlos,joao-carlos,João Carlos,F,21,168.0,81,M,1462654,EUR,1056153600,F,21,21,True,,,,,,,,,,,,,,,,,,0,,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,away,Cuiabá,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000,G,1,1,False,22.0,12.0,14.0,4.0,0.0,10.0,10.0,12.0,9.0,,3.0,6.0,90.0,35.0,7.3,10.0,0.00031475,0,0.3921,,,2.0,,,1.0,,,,1.0,,,,,,True,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0
12376912,away,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,2,2,False,29.0,21.0,1.0,,0.0,7.0,11.0,22.0,2.0,,,,90.0,52.0,6.5,15.0,0.00557287,0,,,,14.0,4.0,3.0,4.0,,1.0,,2.0,2.0,2.0,2.0,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,
12376912,away,Cuiabá,Marllon,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400,D,4,4,False,25.0,21.0,4.0,2.0,0.0,17.0,20.0,5.0,4.0,,,,90.0,37.0,6.6,5.0,0.00183736,0,,,,4.0,,4.0,2.0,,1.0,,7.0,2.0,,,,,,,2.0,,,,1.0,,,3.0,,,,,,,,,
12376912,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186.0,199,M,373740,EUR,763257600,D,33,33,False,41.0,36.0,13.0,8.0,0.0,28.0,30.0,11.0,3.0,,,,90.0,49.0,6.8,5.0,0.0023989,1,,,,8.0,,3.0,,,,1.0,3.0,1.0,,,0.0326,,,3.0,,,,,1.0,,,,,,,,,,,,
12376912,away,Cuiabá,Ramon,ramon,Ramon,D,13,176.0,862,M,980761,EUR,984441600,D,23,23,False,26.0,17.0,3.0,,0.0,11.0,16.0,11.0,3.0,,,,90.0,58.0,7.7,17.0,0.0338519,1,,,,6.0,1.0,3.0,6.0,,,,4.0,3.0,4.0,2.0,0.3801,2.0,,1.0,1.0,,1.0,,,2.0,2.0,2.0,1.0,,,,,,,,
12376912,away,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188.0,116,M,840077,EUR,825120000,M,30,30,False,43.0,34.0,6.0,2.0,0.0,15.0,19.0,24.0,3.0,,,,90.0,60.0,7.3,9.0,0.0204822,1,,,,19.0,,3.0,5.0,,,,4.0,,4.0,4.0,0.0242,1.0,,2.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,
12376912,away,Cuiabá,Denilson,denilson,Denilson,M,8,180.0,370,M,1175760,EUR,985305600,M,27,27,False,21.0,18.0,1.0,,1.0,7.0,8.0,14.0,6.0,,,,70.0,31.0,6.8,6.0,0.0137984,1,,Denilson,,11.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,1.0,0.0241,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,
12376912,away,Cuiabá,Max,max,Max,M,8,187.0,253,M,1105838,EUR,989539200,M,10,10,False,30.0,22.0,7.0,3.0,0.0,7.0,12.0,20.0,7.0,,,,69.0,42.0,7.5,10.0,0.045543,1,,Max,,16.0,2.0,2.0,4.0,,1.0,,,2.0,2.0,1.0,0.1268,1.0,,,,2.0,1.0,,,,,1.0,1.0,1.0,,2.0,,,,,
12376912,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175.0,197,M,790103,EUR,679104000,F,7,7,False,20.0,15.0,,,2.0,2.0,3.0,22.0,7.0,,,,89.0,53.0,8.3,18.0,0.534202,0,,,,15.0,5.0,11.0,9.0,1.0,2.0,,1.0,,4.0,3.0,,3.0,,4.0,1.0,6.0,,,,4.0,1.0,1.0,,2.0,2.0,3.0,,,,,
12376912,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,15.0,12.0,1.0,1.0,1.0,5.0,5.0,10.0,1.0,,,,89.0,23.0,8.0,6.0,0.0391438,2,,,,7.0,,6.0,2.0,,1.0,1.0,1.0,,,,0.4615,2.0,,4.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,
12376912,away,Cuiabá,Clayson,clayson,Clayson,M,29,166.0,372,M,811308,EUR,795571200,F,25,25,False,22.0,17.0,1.0,,0.0,9.0,10.0,14.0,3.0,,,,69.0,36.0,8.1,10.0,0.0202283,4,,,,8.0,2.0,3.0,2.0,,,,,,,,0.3002,,,1.0,,3.0,3.0,1.0,,1.0,1.0,,2.0,,,1.0,,1.0,,,
12376912,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,True,11.0,8.0,,,0.0,2.0,2.0,10.0,1.0,,,,21.0,14.0,6.6,4.0,0.0118324,1,,,,6.0,1.0,1.0,1.0,,,,1.0,,,,0.0478,,,,1.0,,,1.0,,,,1.0,,,,,,,,,
12376912,away,Cuiabá,Eliel,eliel,Eliel,F,22,175.0,94,M,1391413,EUR,1043539200,F,11,11,True,2.0,1.0,1.0,,0.0,,1.0,1.0,1.0,,,,21.0,5.0,6.6,2.0,0.00040023,0,,Eliel,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12376912,away,Cuiabá,Guilherme Madruga,guilherme-madruga,G. Madruga,M,8,187.0,206,M,1463460,EUR,973900800,D,8,8,True,9.0,9.0,,,1.0,2.0,2.0,7.0,1.0,,,,20.0,15.0,6.9,2.0,0.0283427,1,,Guilherme Madruga,,7.0,,5.0,2.0,,1.0,1.0,,1.0,,,0.0686,1.0,,1.0,,1.0,,,,,2.0,2.0,,,1.0,,,,,,
12376912,away,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179.0,174,M,876286,EUR,861580800,F,97,97,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,9.0,3.0,6.7,,0.00873,0,,,,1.0,,3.0,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,
12376912,away,Cuiabá,Luciano Giménez,luciano-gimenez,L. Giménez,F,18,187.0,174,M,1182435,EUR,950832000,F,19,19,True,,,,,0.0,,,,,,,,1.0,,,,,0,,Luciano Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,away,Cuiabá,Rhyan,rhyan,Rhyan,G,32,,101,M,1819829,EUR,1136246400,G,12,12,True,,,,,,,,,,,,,,,,,,0,,Rhyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,away,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192.0,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,away,Cuiabá,Allyson,allyson,Allyson,D,3,184.0,69,M,809194,EUR,656640000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,away,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179.0,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,0,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,away,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184.0,260,M,1102383,EUR,1058313600,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,away,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12376912,away,Cuiabá,Railan,railan,Railan,M,2,185.0,87,M,1047213,EUR,952646400,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
