match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_hitWoodwork,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_bigChanceMissed,player_lastName,stat_goals,stat_goodHighClaim,stat_clearanceOffLine
12117231,home,Athletico,Mycael,Mycael,mycael,Mycael,G,1,191,790,M,1128850,EUR,1079049600,G,41,41,False,20.0,15.0,7.0,2.0,0.0,14.0,16.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,90.0,26.0,6.9,5.0,0.00033313,0,0.2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117231,home,Athletico,Erick,,erick,Erick,M,14,176,1116,M,874063,EUR,879465600,D,26,26,False,32.0,26.0,2.0,1.0,0.0,7.0,8.0,19.0,25.0,2.0,2.0,,,,90.0,46.0,7.0,9.0,0.018842,1,,True,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.117,,,,,,,,,,,,,,,,,,,,,,
12117231,home,Athletico,Kaique Rocha,,kaique-rocha,K. Rocha,D,27,195,456,M,963990,EUR,983318400,D,4,4,False,54.0,49.0,5.0,3.0,0.0,39.0,40.0,10.0,14.0,6.0,3.0,,,,90.0,68.0,7.2,5.0,0.00336576,0,,,,2.0,2.0,2.0,4.0,,,3.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12117231,home,Athletico,Mateo Gamarra,,gamarra-mateo,M. Gamarra,D,14,185,727,M,1085451,EUR,972000000,D,15,15,False,65.0,50.0,18.0,8.0,0.0,41.0,45.0,9.0,20.0,2.0,3.0,,,,90.0,78.0,6.9,17.0,0.0128499,4,,,,5.0,4.0,10.0,6.0,1.0,,,0.2066,,,,2.0,2.0,2.0,1.0,2.0,1.0,0.2035,,,,,,,,,,,,
12117231,home,Athletico,Lucas Esquivel,Lucas Esquivel,lucas-esquivel,L. Esquivel,D,37,183,1067,M,1087079,EUR,1003017600,D,37,37,False,62.0,45.0,8.0,1.0,0.0,23.0,31.0,24.0,38.0,2.0,5.0,,,,90.0,87.0,6.8,24.0,0.323804,1,,,7.0,,2.0,3.0,2.0,,,1.0,0.017,,,,1.0,1.0,,1.0,,1.0,,2.0,1.0,3.0,,,,,,,,,
12117231,home,Athletico,João Cruz,,joao-cruz,J. Cruz,M,8,172,469,M,1485226,EUR,1147392000,M,57,57,False,34.0,31.0,3.0,3.0,0.0,11.0,11.0,22.0,30.0,1.0,3.0,,,,85.0,55.0,7.5,12.0,0.290435,4,,,7.0,1.0,1.0,6.0,3.0,2.0,,,0.193,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,3.0,0.2409,2.0,1.0,4.0,1.0,1.0,,,,,,,
12117231,home,Athletico,Gabriel Girotto,,gabriel-girotto,Gabriel,M,6,171,540,M,242052,EUR,710726400,M,3,3,False,71.0,62.0,6.0,2.0,0.0,34.0,37.0,28.0,34.0,,9.0,,,,90.0,80.0,7.1,10.0,0.0363517,0,,,,1.0,2.0,4.0,4.0,,,2.0,,1.0,1.0,,,,,,1.0,3.0,,,,1.0,,,,,,,,,
12117231,home,Athletico,Tomás Cuello,,tomas-cuello,T. Cuello,M,28,176,1951,M,871273,EUR,952214400,M,28,28,False,28.0,21.0,1.0,,1.0,4.0,4.0,19.0,27.0,,7.0,,,,71.0,55.0,7.8,17.0,0.538081,1,,,3.0,,1.0,6.0,8.0,,,,0.069,,,,1.0,2.0,1.0,,1.0,1.0,0.0944,2.0,2.0,3.0,,4.0,8.0,6.0,,,,,
12117231,home,Athletico,Bruno Zapelli,,bruno-zapelli,Bruno Zapelli,M,10,181,1443,M,1092354,EUR,1021507200,M,10,10,False,31.0,27.0,1.0,1.0,0.0,6.0,7.0,22.0,25.0,1.0,4.0,,,,71.0,43.0,7.4,6.0,0.414129,4,,,1.0,,1.0,3.0,2.0,1.0,,,0.618,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,0.1045,1.0,1.0,3.0,,,,,1.0,,,,
12117231,home,Athletico,Agustín Canobbio,,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,M,14,14,False,36.0,29.0,1.0,,0.0,10.0,11.0,20.0,30.0,,5.0,,,,90.0,59.0,7.0,18.0,0.228729,4,,,5.0,2.0,,9.0,3.0,1.0,,,1.0784,3.0,1.0,2.0,2.0,1.0,3.0,,,2.0,1.4863,1.0,,3.0,,3.0,2.0,,2.0,,1.0,,
12117231,home,Athletico,Gonzalo Mastriani,,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,9,9,False,10.0,7.0,,,0.0,2.0,4.0,5.0,6.0,,1.0,,,,58.0,17.0,6.5,5.0,0.195787,3,,,,,1.0,4.0,2.0,3.0,,,0.357,,,,2.0,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,
12117231,home,Athletico,Pablo,,pablo,Pablo,F,92,185,909,M,374486,EUR,709257600,F,92,92,True,8.0,4.0,,,0.0,,,4.0,8.0,,,,,,32.0,12.0,6.7,6.0,0.0177694,2,,,,5.0,3.0,5.0,3.0,1.0,,,0.0616,,,,,,,1.0,,,,,,1.0,,2.0,,,,,,,
