match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_goalAssist,stat_totalClearance,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_wonTackle,stat_totalCross,stat_dispossessed,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_accurateCross,stat_shotOffTarget,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_punches
10411466,home,Atalanta,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,False,19.0,9.0,11.0,1.0,9.0,10.0,9.0,4.0,2.0,2.0,90.0,25.0,6.2,10.0,0.0,0.0,3.285e-05,0,-0.2558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411466,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,,82943,EUR,655516800,D,2,2,False,57.0,47.0,6.0,1.0,26.0,30.0,27.0,7.0,,,90.0,74.0,6.7,10.0,0.1771,0.248,0.0256866,2,,True,21.0,2.0,3.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
10411466,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,,151003,EUR,730080000,D,19,19,False,55.0,46.0,3.0,1.0,35.0,38.0,17.0,2.0,,,90.0,67.0,7.4,9.0,0.0,0.0,0.302145,0,,,11.0,1.0,4.0,1.0,6.0,,,,,,4.0,1.0,1.0,,1.0,4.0,1.0,2.0,,,,,,,,,,,,,,
10411466,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,,1012176,EUR,1071100800,D,42,42,False,40.0,30.0,3.0,,13.0,13.0,27.0,4.0,,,67.0,50.0,6.8,10.0,0.0,0.0,0.020918,0,,,17.0,,1.0,1.0,6.0,1.0,1.0,,,,2.0,4.0,,,,,,,,,1.0,3.0,,,,,,,,,,
10411466,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,,132318,EUR,708220800,M,77,77,False,40.0,32.0,2.0,,9.0,13.0,35.0,4.0,,,90.0,84.0,7.2,25.0,0.2338,0.257,0.0233297,3,,,23.0,,,6.0,3.0,3.0,1.0,,3.0,,2.0,2.0,,2.0,,,,,,,,,8.0,2.0,1.0,1.0,,,,,,
10411466,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,,100389,EUR,670204800,M,15,15,False,73.0,67.0,8.0,6.0,22.0,24.0,49.0,9.0,,,90.0,89.0,7.5,8.0,0.0169,0.2188,0.0619414,1,,,45.0,2.0,1.0,5.0,4.0,,,,1.0,,1.0,3.0,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,
10411466,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,M,7,7,False,70.0,63.0,13.0,9.0,22.0,23.0,53.0,10.0,,,90.0,91.0,7.7,14.0,0.0845,0.0,0.137672,2,,,42.0,,4.0,2.0,10.0,3.0,2.0,,,,,3.0,1.0,1.0,,2.0,,1.0,,,,3.0,6.0,1.0,,,,1.0,2.0,,,
10411466,home,Atalanta,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1471,M,,842364,EUR,864086400,M,3,3,False,42.0,37.0,4.0,1.0,9.0,10.0,35.0,5.0,,,89.0,64.0,6.8,12.0,0.0143,0.0,0.133945,1,,,28.0,,,1.0,4.0,1.0,,,,,,3.0,1.0,,,,,1.0,,,,1.0,3.0,,,,,,1.0,2.0,,
10411466,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,F,88,88,False,25.0,19.0,2.0,1.0,7.0,10.0,15.0,6.0,,,67.0,39.0,6.6,12.0,0.1051,0.0,0.140153,2,,,12.0,,,5.0,2.0,1.0,,,,1.0,2.0,2.0,,1.0,,,,,,,1.0,1.0,,2.0,,,,,1.0,2.0,,
10411466,home,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3941,M,luisfmuriel9,119242,EUR,671760000,F,9,9,False,24.0,19.0,,,7.0,7.0,25.0,3.0,,,67.0,45.0,8.2,16.0,0.0845,0.2706,0.343259,1,,,16.0,2.0,,5.0,4.0,3.0,3.0,,1.0,,,,1.0,,,,,5.0,,,1.0,,8.0,2.0,,1.0,1.0,4.0,,5.0,1.0,
10411466,home,Atalanta,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,duvanzapata91,38162,EUR,670464000,F,91,91,False,23.0,17.0,1.0,1.0,6.0,6.0,19.0,7.0,,,90.0,50.0,6.7,20.0,0.1466,0.0,0.0474413,2,,,11.0,6.0,4.0,11.0,8.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,,2.0,,,,,,,2.0,4.0,,,1.0,,1.0,5.0,,
