match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_wasFouled,captain,player_sofascoreId,stat_bigChanceMissed,stat_punches,stat_clearanceOffLine,stat_ownGoals,stat_penaltyWon,stat_goals,stat_goalAssist
11067418,home,Santos,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22653,M,1047227,EUR,1051833600,F,9,9,False,15.0,9.0,,,4.0,5.0,5.0,10.0,4.0,,,,1.0,,,,,,81.0,33.0,6.4,10.0,0.0765064,4,,,,1.0,2.0,6.0,3.0,2.0,2.0,,,,,,0.3008,1.0,,1.0,,,1.0,3.0,,3.0,2.0,,marcosleonardo09,1.0,,,,,,
11067418,home,Santos,Stiven Mendoza,steven-mendoza,S. Mendoza,M,7,171,1016,M,354510,EUR,709603200,F,20,20,True,15.0,9.0,1.0,1.0,4.0,5.0,5.0,11.0,1.0,,1.0,,1.0,,,,,,45.0,27.0,7.3,11.0,0.00954954,2,,,,,,3.0,,,,2.0,,1.0,2.0,2.0,0.0534,,,3.0,1.0,,,,,,1.0,,,,,,,,,
11067418,home,Santos,Nonato,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,7,7,True,22.0,13.0,2.0,1.0,6.0,8.0,7.0,14.0,6.0,,3.0,,1.0,,,,,,45.0,31.0,6.5,11.0,0.00305632,1,,,,1.0,2.0,5.0,,1.0,,,,3.0,2.0,1.0,0.1292,,3.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,
11067418,home,Santos,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,789960,EUR,867628800,M,10,10,True,19.0,16.0,,,6.0,6.0,12.0,15.0,3.0,,2.0,,,,,,,,45.0,32.0,7.0,8.0,0.235538,1,,,,,,4.0,2.0,5.0,4.0,,,,,,0.0489,3.0,,2.0,2.0,2.0,1.0,,,,,,yefersonsoteldo1006,,,,,,,
11067418,home,Santos,Weslley Patati,weslley-patati,W. Patati,M,7,167,1129,M,1148468,EUR,1064966400,F,43,43,True,7.0,4.0,,,,,4.0,7.0,4.0,,1.0,,,,,,,,17.0,13.0,6.0,6.0,0.00258353,2,,,,1.0,,1.0,2.0,1.0,,1.0,,,,,0.5112,,,,,,1.0,,,,1.0,,,1.0,,,,,,
11067418,home,Santos,Julio Furch,julio-furch,J. Furch,F,,189,570,M,787551,EUR,617673600,F,11,11,True,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,1.0,,,,,,,,9.0,11.0,6.2,4.0,0.00839223,1,,,,,,,1.0,,,1.0,,1.0,,,0.2238,1.0,,2.0,,,,,,,,,,1.0,,,,,,
11067418,home,Santos,Vladimir,vladimir,Vladimir,G,1,191,198,M,124996,EUR,616550400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,home,Santos,Jair,jair-paula,Jair,D,23,198,2965,M,1170722,EUR,1110153600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,home,Santos,Junior Caiçara,junior-caicara,J. Caiçara,D,5,173,99,M,128440,EUR,609638400,D,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,home,Santos,Messias,messias,Messias,D,4,192,220,M,839765,EUR,783820800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,home,Santos,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,home,Santos,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Gabriel Inocêncio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,home,Santos,Rodrigo Fernández,rodrigo-fernandez,R. Fernández,M,5,172,285,M,877599,EUR,820627200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,39.0,20.0,27.0,8.0,18.0,19.0,2.0,20.0,,2.0,6.0,,,4.0,,6.0,,,90.0,48.0,7.5,19.0,0.00072643,0,-0.1384,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11067418,away,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,False,55.0,49.0,8.0,4.0,20.0,22.0,30.0,36.0,9.0,1.0,4.0,,1.0,,,,,,90.0,83.0,6.7,12.0,0.11295,1,,,,1.0,2.0,7.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0454,1.0,5.0,,3.0,1.0,,,1.0,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Luan Patrick,luan-patrick,Luan Patrick,D,30,190,250,M,1002565,EUR,1011484800,D,30,30,False,42.0,34.0,7.0,3.0,23.0,25.0,11.0,17.0,4.0,6.0,11.0,,1.0,,,,,,90.0,50.0,6.5,8.0,0.183254,0,,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,82.0,65.0,25.0,12.0,31.0,34.0,34.0,48.0,2.0,6.0,12.0,,,,,,,,90.0,98.0,7.7,19.0,0.0462797,1,,,,,4.0,6.0,1.0,1.0,,1.0,2.0,1.0,2.0,,0.1019,,,,,,,,,,,True,leortiz33,,,1.0,1.0,,,
11067418,away,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,905459,EUR,981072000,D,36,36,False,70.0,57.0,2.0,,33.0,36.0,24.0,35.0,4.0,3.0,9.0,,,,,,,,90.0,99.0,7.1,21.0,0.025837,2,,,,1.0,2.0,7.0,,2.0,1.0,,1.0,3.0,3.0,1.0,0.0437,2.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,
11067418,away,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,24.0,21.0,2.0,,7.0,8.0,14.0,16.0,4.0,,2.0,,2.0,,,,,,45.0,32.0,6.7,5.0,0.0250037,0,,,,,,1.0,1.0,1.0,,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Raul,raul,Raul,M,31,180,175,M,870760,EUR,837043200,M,23,23,False,25.0,23.0,,,11.0,11.0,12.0,14.0,4.0,,5.0,,,,,,,,45.0,37.0,6.8,6.0,0.00785798,0,,,,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,62.0,54.0,2.0,2.0,19.0,22.0,35.0,40.0,8.0,2.0,5.0,,2.0,,,,,,90.0,80.0,6.7,14.0,0.0509467,1,,,,2.0,2.0,6.0,3.0,1.0,,,,1.0,3.0,2.0,0.0681,2.0,,2.0,,,,1.0,,,1.0,,,,,,,,,
11067418,away,Red Bull Bragantino,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,F,25,25,False,28.0,23.0,1.0,1.0,11.0,13.0,13.0,16.0,6.0,,3.0,,,,,,,,45.0,40.0,6.8,9.0,0.0554778,0,,Matheus Gonçalves,,1.0,,4.0,2.0,3.0,2.0,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,2.0,,,,,,,1.0,,
11067418,away,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,19,19,False,29.0,22.0,1.0,1.0,5.0,8.0,17.0,21.0,1.0,,4.0,,,,,,,,59.0,35.0,8.2,7.0,0.0287913,6,,,,1.0,2.0,2.0,,,,4.0,,,,,1.9754,,,,,,,2.0,,,,,,1.0,,,,,2.0,
11067418,away,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,F,28,28,False,45.0,40.0,3.0,2.0,13.0,14.0,28.0,32.0,9.0,,4.0,,,,,,,,75.0,64.0,6.8,13.0,0.0860432,2,,,,3.0,,4.0,3.0,4.0,1.0,2.0,,,3.0,2.0,0.1771,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,True,33.0,28.0,7.0,3.0,15.0,17.0,13.0,16.0,7.0,,7.0,,1.0,,,,,,45.0,45.0,6.5,8.0,0.0066932,0,,,,1.0,,2.0,3.0,,,,,3.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,True,41.0,36.0,3.0,1.0,10.0,12.0,26.0,30.0,3.0,1.0,6.0,,,,,,,,45.0,50.0,6.9,7.0,0.0230411,1,,,,,,,,1.0,,1.0,,2.0,,,0.0609,,2.0,,1.0,,,,,,,,,,,,,,1.0,
11067418,away,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,F,11,11,True,26.0,22.0,2.0,2.0,5.0,6.0,18.0,23.0,2.0,,2.0,,1.0,,,,,,45.0,43.0,7.4,8.0,0.0583683,1,,,,1.0,,7.0,,3.0,3.0,,,1.0,2.0,1.0,0.1009,1.0,,2.0,3.0,1.0,,1.0,,,2.0,,,,,,,,,1.0
11067418,away,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,True,9.0,8.0,1.0,1.0,,,8.0,9.0,3.0,,,,,,,,,,31.0,17.0,6.4,6.0,0.0119188,0,,,,1.0,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175,553,M,1105595,EUR,982886400,F,27,27,True,14.0,12.0,2.0,,4.0,5.0,8.0,9.0,2.0,,3.0,,,,,,,,15.0,18.0,6.5,4.0,0.0016898,0,,Sorriso,,1.0,,2.0,,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Cipriano,cipriano,Cipriano,D,5,195,124,M,1111123,EUR,1036800000,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Cipriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177,612,M,948004,EUR,917827200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Talisson,talisson,Talisson,M,33,188,167,M,1463902,EUR,1021939200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Talisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067418,away,Red Bull Bragantino,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,1868441,EUR,1047600000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
