match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_expectedGoals,player_sofascoreId,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_wonContest,stat_shotOffTarget,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon,stat_lastManTackle,stat_penaltyFaced,stat_punches,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyConceded,stat_ownGoals
11352467,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,914902,EUR,982972800,F,10,10,False,40.0,32.0,2.0,,7.0,8.0,5.0,1.0,7.0,,,,,,82.0,58.0,8.0,17.0,0.34821,0,,27.0,37.0,5.0,2.0,,1.0,7.0,2.0,5.0,,,1.0,1.0,2.0,2.0,3.0,,,,,,AGordon,,,,3.0,,,1.0,1.0,,1.0,,,,,,,
11352467,home,Newcastle United,Emil Krafth,,,emil-krafth,E. Krafth,D,17,184,985,M,150396,EUR,775785600,D,17,17,True,37.0,35.0,2.0,1.0,25.0,25.0,2.0,1.0,4.0,,,,,,45.0,44.0,7.0,2.0,0.00395434,0,,10.0,12.0,,,,,4.0,,,1.0,1.0,3.0,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11352467,home,Newcastle United,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,855647,EUR,881625600,M,15,15,True,14.0,13.0,,,7.0,7.0,,,1.0,,,,,,24.0,16.0,7.2,1.0,0.111662,0,,6.0,7.0,,,,,2.0,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
11352467,home,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3241,M,113956,EUR,699148800,F,9,9,True,4.0,3.0,,,,1.0,2.0,,1.0,,,,,,24.0,12.0,7.4,3.0,0.111811,2,,3.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.6022,,2.0,,0.9751,,,1.0,,,,,,,,,,,
11352467,home,Newcastle United,Alex Murphy,,,alex-murphy,A. Murphy,D,37,188,717,M,1125214,EUR,1088121600,D,54,54,True,13.0,13.0,,,4.0,4.0,1.0,,1.0,,,,,,8.0,16.0,6.7,1.0,0.00232624,0,,9.0,9.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11352467,home,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,303,M,42699,EUR,621388800,M,11,11,True,8.0,7.0,,,2.0,2.0,,,1.0,,,,,,8.0,11.0,6.7,2.0,0.00134233,0,,5.0,6.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11352467,home,Newcastle United,Loris Karius,,,loris-karius,L. Karius,G,1,190,1739,M,174135,EUR,740707200,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352467,home,Newcastle United,Ben Parkinson,Ben Parkinson,,parkinson-ben,B. Parkinson,D,27,183,99,M,1409087,EUR,1110412800,F,63,63,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352467,home,Newcastle United,Paul Dummett,,,paul-dummett,P. Dummett,D,,183,154,M,185995,EUR,685843200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352467,home,Newcastle United,Joe White,,,joe-white,J. White,M,30,186,206,M,994550,EUR,1033430400,M,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352467,away,Sheffield United,Wesley Foderingham,,,wesley-foderingham,W. Foderingham,G,25,185,333,M,187861,EUR,663811200,G,18,18,False,35.0,18.0,29.0,12.0,12.0,14.0,,,7.0,3.0,3.0,3.0,,,90.0,46.0,7.0,17.0,0.00062003,0,-1.3937,6.0,21.0,,,,,2.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
11352467,away,Sheffield United,Mason Holgate,,,mason-holgate,M. Holgate,D,3,187,413,M,781544,EUR,845942400,D,30,30,False,19.0,15.0,3.0,,9.0,11.0,6.0,2.0,4.0,,,,,,67.0,31.0,5.7,8.0,0.00217105,1,,6.0,9.0,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,1.0,0.213,,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,
11352467,away,Sheffield United,Anel Ahmedhodžić,,,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190,1549,M,825899,EUR,922406400,D,15,15,False,23.0,19.0,4.0,1.0,16.0,18.0,3.0,,3.0,,,,,,90.0,39.0,7.4,6.0,0.176635,2,,3.0,5.0,,,,1.0,3.0,1.0,1.0,4.0,2.0,2.0,,,,2.0,,,,2.0,0.495,,1.0,1.0,0.0709,,1.0,1.0,,,,,,,,,,,
11352467,away,Sheffield United,Auston Trusty,,,auston-trusty,A. Trusty,D,6,188,817,M,822459,EUR,902880000,D,5,5,False,20.0,18.0,2.0,1.0,13.0,14.0,,,2.0,,,,,,90.0,35.0,7.3,2.0,0.329718,0,,5.0,6.0,,,,,1.0,,,2.0,7.0,,,,1.0,2.0,,,,3.0,,,,,,,,,,1.0,,,,,,,,,
11352467,away,Sheffield United,Jayden Bogle,,,bogle-jayden,J. Bogle,D,2,178,805,M,929132,EUR,964656000,M,20,20,False,31.0,25.0,,,6.0,8.0,7.0,,1.0,,,,,,90.0,55.0,6.3,15.0,0.0414811,0,,19.0,25.0,2.0,,3.0,2.0,6.0,1.0,1.0,1.0,,2.0,1.0,5.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
11352467,away,Sheffield United,Gustavo Hamer,,,gustavo-hamer,G. Hamer,M,8,169,1011,M,837495,EUR,867110400,M,8,8,False,30.0,25.0,2.0,,9.0,9.0,4.0,1.0,3.0,,,,,,79.0,43.0,7.1,10.0,0.563284,0,,18.0,24.0,3.0,2.0,,,2.0,,2.0,1.0,,,,2.0,1.0,5.0,,,,1.0,,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,
11352467,away,Sheffield United,Oliver Arblaster,Oliver Arblaster,,oliver-arblaster,O. Arblaster,M,4,180,217,M,1191153,EUR,1073520000,M,24,24,False,66.0,58.0,9.0,5.0,20.0,22.0,7.0,3.0,7.0,,,,,,90.0,88.0,6.9,12.0,0.0973457,0,,38.0,44.0,,,,,9.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,3.0,,True,,,1.0,,,,1.0,,5.0,,,,,,,,,,,,,
11352467,away,Sheffield United,Andre Brooks,,,andre-brooks,A. Brooks,M,11,180,245,M,1396445,EUR,1061337600,M,35,35,False,22.0,19.0,2.0,,6.0,7.0,8.0,2.0,4.0,,,,,,70.0,37.0,6.3,9.0,0.00406241,2,,13.0,15.0,,,1.0,1.0,5.0,3.0,2.0,,1.0,4.0,2.0,1.0,,,,,,,0.0854,,,,,,2.0,,,,,,,,,1.0,,,
11352467,away,Sheffield United,Ben Osborn,Ben,Osborn,ben-osborn,B. Osborn,M,23,176,72,M,282665,EUR,776044800,M,23,23,False,58.0,47.0,6.0,1.0,21.0,25.0,,,7.0,,,,,,90.0,67.0,6.4,13.0,0.039374,0,,27.0,35.0,2.0,1.0,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
11352467,away,Sheffield United,Cameron Archer,,,cameron-archer,C. Archer,F,19,181,984,M,993451,EUR,1007856000,F,10,10,False,14.0,11.0,,,5.0,5.0,3.0,,1.0,,,,,,67.0,23.0,6.8,6.0,0.0269528,3,,7.0,10.0,1.0,1.0,3.0,,1.0,,1.0,,,,,3.0,,2.0,,2.0,,,0.3556,,,,,1.0,1.0,,,,,,,,,,,,
11352467,away,Sheffield United,Ben Brereton Díaz,,,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,867583,EUR,924393600,F,11,11,False,31.0,25.0,2.0,1.0,14.0,15.0,7.0,1.0,5.0,,,,,,90.0,46.0,7.5,10.0,0.0100765,5,,11.0,16.0,,,2.0,2.0,6.0,2.0,3.0,,1.0,1.0,1.0,2.0,,,,1.0,,,0.3352,ben.brereton,3.0,2.0,0.1371,3.0,1.0,,,,,,,,,,,,
11352467,away,Sheffield United,Jack Robinson,,,jack-robinson,J. Robinson,D,6,180,148,M,98454,EUR,746841600,D,19,19,True,15.0,12.0,1.0,1.0,9.0,12.0,1.0,1.0,1.0,,,,,,23.0,21.0,6.4,6.0,0.00198845,0,,3.0,3.0,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11352467,away,Sheffield United,William Osula,,,osula-william,W. Osula,F,18,191,2934,M,1122603,EUR,1059955200,F,32,32,True,6.0,6.0,,,2.0,2.0,3.0,,,,,,,,23.0,11.0,6.7,2.0,0.0161537,1,,4.0,4.0,,,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,0.054,,1.0,1.0,0.0901,1.0,,,,,,,,,,,,,
11352467,away,Sheffield United,Vinícius Souza,,,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,21,21,True,16.0,15.0,1.0,,12.0,12.0,2.0,1.0,4.0,,,,,,20.0,23.0,6.8,3.0,0.00185114,0,,3.0,4.0,,,,1.0,5.0,1.0,,,,4.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352467,away,Sheffield United,Anis Ben Slimane,,,anis-ben-slimane,A. B. Slimane,M,20,188,2662,M,1006147,EUR,984700800,M,25,25,True,6.0,5.0,,,1.0,2.0,,,2.0,,,,,,11.0,8.0,6.7,1.0,0.00118403,1,,4.0,4.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,0.0243,,,,,,,,,,,,,,,,,,
11352467,away,Sheffield United,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352467,away,Sheffield United,Yasser Larouci,Yasser,Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,larouci.yasseroff,,,,,,,,,,,,,,,,,
11352467,away,Sheffield United,Sam Curtis,Sam,Curtis,curtis-sam,S. Curtis,D,29,185,187,M,1133697,EUR,1133395200,D,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352467,away,Sheffield United,Oliver Norwood,,,oliver-norwood,O. Norwood,M,26,180,223,M,100637,EUR,671414400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352467,away,Sheffield United,Louie Marsh,,,louie-marsh,L. Marsh,F,30,176,95,M,1426132,EUR,1088640000,F,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
