match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,length,injury,from
11352467,FT,5.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,
11352467,,,,,90,2.0,,1,,,varDecision,False,False,25259.0,penaltyAwarded,929132.0,Jayden Bogle,,,
11352467,,,,,90,0.0,,1,,,injuryTime,,,,,,,7.0,,
11352467,,,,,82,,,9,,,substitution,,True,122634390.0,regular,,,,False,
11352467,,,,,82,,,9,,,substitution,,True,122634389.0,regular,,,,False,
11352467,,,,,79,,,12,,,substitution,,False,122634336.0,regular,,,,False,
11352467,,5.0,1.0,,72,,,19,,,goal,,True,181604447.0,regular,113956.0,Callum Wilson,,,
11352467,,,,,70,,,21,,,substitution,,False,122634183.0,regular,,,,False,
11352467,,,,,67,,,24,,,substitution,,False,122634117.0,regular,,,,False,
11352467,,,,,67,,,24,,,substitution,,False,122634116.0,regular,,,,False,
11352467,,,,,66,,,25,,,substitution,,True,122634115.0,regular,,,,False,
11352467,,,,,66,,,25,,,substitution,,True,122634114.0,regular,,,,False,
11352467,,4.0,1.0,,65,,,26,,,goal,,True,181604008.0,ownGoal,282665.0,Ben Osborn,,,owngoal
11352467,,3.0,1.0,,61,,,30,,,goal,,True,181603734.0,penalty,823941.0,Alexander Isak,,,penalty
11352467,,2.0,1.0,,54,,,37,,,goal,,True,181603338.0,regular,866469.0,Bruno Guimarães,,,
11352467,,,,,46,,,45,,,substitution,,True,122633887.0,regular,,,,False,
11352467,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,
11352467,,,,,45,0.0,,1,,,injuryTime,,,,,,,4.0,,
11352467,,1.0,1.0,,26,,,20,,,goal,,True,181600490.0,regular,823941.0,Alexander Isak,,,
11352467,,0.0,1.0,,5,,,41,,,goal,,False,181599285.0,regular,825899.0,Anel Ahmedhodžić,,,
